Other,English
(total) im arsch,(all) fucked up
etwas mit grossem arbeitsaufwand erreichen,put a lot of work into something
jähzorn (im),(in a fit of) violent temper
höhenflug,(intellectual) flight
"dienstleistungsunternehmen

n",service(s) company
kraftfahrzeugbrief,registration document
(mit einem) augenzwinkern,wink
mit der gebührenden sorgfalt,due diligence
kostüm,suit
"arbeitsgruppe

f",team
fanatiker,freak
freak,freak
ein,a
ein erhöhtes risiko,a bad risc
ein nervenbündel,a bag of nerves
ein grosses tier [fig.],a big shot
ein bisschen,a bit
ein blitz aus heiterem himmel,a bolt from the blue
eine stadt mit aufschwung,a booming city
ein völliger narr,a born fool
ein leichter wind ist aufgekommen.,a breeze has sprung up.
schallendes gelächter,a broad laughter
ein stück seife,a cake of soap
ein übler streich,a cheap trick
ein kluger schachzug,a clever move
ein ammenmärchen,a cock-and-bull story
unter ständiger kontrolle stehen,a constant check is kept on
einige tage,a couple of days
ein unbeschriebenes blatt,a dark horse
ein tiefes geheimnis,a dark secret
eine typische frau,a daughter of eve
eine portion eis,a dish of ice-cream
"haarspalterei

f",a distinction without difference
"spitzfindigkeit

f",a distinction without difference
ein tropfen auf dem heissen stein,a drop in the bucket
ein tropfen auf den heissen stein,a drop in the bucket
eine nette summe,a fair sum
ein glatter betrug,a fair swindle
ein nachschlüssel,a false key
ein treuer freund,a fast friend
ein tödlicher unfall,a fatal accident
ein paar,a few
einige,a few
ganz in der nähe,a few steps from here
ein paarmal,a few times
ein regnerischer tag,a fine day for ducks
eine hübsche ausrede!,a fine excuse!
ein stattliches mannsbild,a fine figure of a man
du bist mir ein feiner freund!,a fine friend you are!
eine eintagsfliege,a flash in the pan
eine treppe,a flight of stairs
"treppe

f",a flight of steps
"heidengeld

n",a fortune
ein freundschaftsdienst,a friendly turn
eine partie schach,a game of chess
ein glas wasser,a glass of water
ein schönes chaos!,a glorious mess!
ein guter kauf,a good bargain
ein guter kauf,a good buy
sehr viel,a good deal
ziemlich viel,a good deal
eine ganze menge,a good many
ziemlich oft,a good many times
ein guter ruf,a good reputation
ein gutes geschäft,a good stroke of business
ein taugenichts,a good-for-nothing
sehr viel,a great deal
sehr viele,a great deal
ziemlich viel,a great deal
grosses pensum,a great deal of work
sehr viele,a great many
ein spukhaus,a haunt house
ein herz aus stein,a heart of flint
ein kaffeekränzchen,a hen party
ein hitziges temperament,a hot temper
eine mätresse,a kept woman
ein vernichtender blick,a killing glance
ein leichtes mädchen,a lady of easy virtue
ein sprung ins ungewisse,a leap in the dark
ein gestrichener teelöffel,a level teaspoon
bisschen,a little
ein bisschen,a little
ein wenig,a little
eine lange zeit schönen wetters,a long spell of fine weather
lange,a long time
lange zeit,a long time
schon lange,a long time ago
schon lange her,a long time ago
vor langer zeit,a long time ago
weit weg,a long way off
ein grosser umweg,a long way round
viel leichter,a lot easier
vielen,a lot of
ein schönes fleckchen erde,a lovely spot
eine wilde jagd nach,a mad rush for
ein wesentlicher unterschied,a major difference
ein genialer mann,a man of genius
ein strohmann,a man of straw
ein sehr belesener mann,a man of vast reading
ein mann von ihrer statur,a man of your inches
eine selbstverständlichkeit,a matter of course
ein nationales anliegen,a matter of national concern
eine verbürgte tatsache,a matter of records
ein mittel zum zweck,a means to an end
der wunder wirkt,a name to conjure with
ein name,a name to conjure with
ein kleiner schelm,a naughty little beggar
neue besen kehren gut.,a new broom sweeps clean.
eine schöne bescherung,a nice how-d ye-do
"bescherung

f",a nice mess
eidverweigernd,a non juring
ein spiel karten,a pack of cards
ein haufen lügen,a pack of lies
"ein zirkel

m",a pair of compasses
eine schere,a pair of scissors
"eine zange

f",a pair of tongs
eine hose,a pair of trousers
lumpige drei schillinge,a paltry three shillings
eine halbtagsstelle,a part-time job
eine engelsgeduld,a patience of job
traumhaft schön,a perfect dream
ein rat,a piece of advice
ein platz in der sonne,a place in the sun
eine klare sache,a plain sailing
eine ehrensache,a point of honour
eine spitze bemerkung,a pointed remark
ein nachdenkliches schweigen,a pondering silence
eine schlechte politik,a poor policy
ein schabernack,a practical joke
eine schöne unordnung!,a precious mess!
ein nettes sümmchen,a pretty penny
"merkmalswahrscheinlichkeit

f",a priori probability
ein wunder an gelehrsamkeit,a prodigy of learning
ein mann,a promise is a promise
ein wort!,a promise is a promise
ein kurpfuscher,a quack doctor
ein konfektionsanzug,a ready-made suit
eine rolle garn,a reel of cotton
eine freche lüge,a round lie
eine glückssträhne,a run (streak) of good luck
eine zweite portion,a second helping
ein blatt papier,a sheet of paper
vor kurzem,a short while ago
vorhin,a short while ago
eine mussheirat,a shot-gun wedding
ein auffälliges kleid,a showy dress
ein bild für die götter,a sight for the gods
ein einzelzimmer,a single room
eine schwache hoffnung,a slight hope
ein schreibfehler,a slip of the pen
ein ganz durchtriebener kerl,a smooth customer
