Other,English
"""pipi machen""",to pee
"""pipi machen""",to piss
(aktien) zusammenlegen,to merge (with)
"(am) firmament

n",sky
(amt) niederlegen,to resign
(an den polen) abgeplattet,oblate
(angst) mildern,to quieten
(aufgeregt) auffliegen,to flush
(aufmerksamkeit) ablenken,to distract
(aufmerksamkeit) ablenken,to divert
(aus)strahlen,beam
(ausgaben) einschränken,to cut down
(baum) fällen,to cut down
(bier usw.) vom fass,on tap
"(bluts-) verwandtschaft

f",kindred
(bremsen) entlüften,bled}
(bremsen) entlüften,to bleed
"(buch) stelle

f",passage
(bücher) wälzen,to pore over
(damen-) rock,skirt
(dicker) nebel,fog
(dringendes) bedürfnis,necessity
(ein mädchen aus der ferne) verehren,to carry a torch for
(ein tonband) bespielen mit etwas,to record s.th. (on tape)
(eingehend) prüfen,to scrutinize
"(elektrische) spannung

f",voltage
"(elektrischer) rasierapparat

m",shaver
(erd-) boden,soil
(etwa) abiturient,high-school graduate
(fast) unübersetzbar sein,to defy translation
"(flur-) garderobe

f",coat rack
(folgen) tragen,abide
(folgen) tragen,abided
(folgen) tragen,abided} (by)
(folgen) tragen,abode
(frucht) pflücken,to pick
(führungs-) warze  (eines geschosses),stud
"(gegen) quittung

f",receipt
(gegner) ausschalten,to eliminate
(gehalts-) erhöhung,raise
"(geheime) wahl

f",ballot
(geld) abheben,drawn}
(geld) abheben,to draw
(gewinn) erzielen,to realize
(göttliche) fügung,dispensation
(handwerkliche) ausführung,workmanship
"(herumliegender) abfall

m",litter
"(hohes) alter

n",age
(hut) aufsetzen,to put on
(im sport) ausscheiden,to be eliminated
"(im) galopp

n",gallop
(immer) wiederholen,to reiterate
(in einen zustand) versetzen,set}
(in einen zustand) versetzen,to set
(in) augenhöhe,eye level
(instrument) stimmen,to tune up
(interessen,to protect
(interessen,to safeguard
(jemandem einem richter) vorführen,to bring someone before
(jemandem) die zunge herausstecken,to put one´s tongue out (at someone)
(jemandem) guten tag sagen,to say hello (to someone)
(jemandem) weh tun,to grate (on someone)
(kapital) aufstocken,to increase
(kleid) anziehen,to put on
(kleider) ausziehen,to take off
"(konto-) auszug

m",statement (of account)
"(kurze) reise

f",trip
(käse) reiben,to grate
(last,born
(last,borne}
(last,to bear
(lebendes) fleisch,flesh
(leichte) wölbung,camber
(leise) anstossen,to nudge
(licht) anmachen,to put on
(licht) matt,soft
(medizin) verordnen,to prescribe
(missstand) abstellen,to remedy
(mit einem) augenzwinkern,wink
"(mit) lichtgeschwindigkeit

f",speed of light
(mit) musse,leisure
(miteinander) turteln,to bill and coo
(mitglieder) werben,to recruit
(nach oben) gestaffelte steuer,progressive tax
(nach unten) gestaffelte steuer,degressive tax
"(nahe) verwandtschaft

f",kinship
(nur) zum vergnügen,for fun
(personal) einstellen,to recruit
(pferd) ausschlagen,to kick
(pferd) beschlagen,shod}
(pferd) beschlagen,to shoe
(pläne) stören,to mar
(probleme) wälzen,turn something over in one's mind
(programm) übersetzen,to compile
(präsidenten) wählen,to elect
(schaden,to remedy
(schlag) versetzen,dealt)
(schlag) versetzen,to deal (dealt
(schreib-) feder,pen
(selbst-)sicher,confident
(sich) entfalten,to develop
(sich) entscheiden (über),to decide (on)
(sich) erwärmen,to warm
(sich) schleppen,to schlep (schlepp)
(sich) schleppen,to shlep
(sich) treffen,to meet
(sich) verbergen,to hide
(sich) vereinigen,to unite
(sich) wagen,to risk
(sich) waschen,to wash
(sich) weiten,to stretch
(sich) weiten,to widen
(sich) wölben,to arch
(sich) wölben,to camber
(situation) verschärfen,to exacerbate
"(sozialer) aufsteiger

m",social climber
"(sozialer) stand

m",rank
"(sozialer) stand

m",social standing
"(sozialer) stand

m",status
(spass) verderben,to mar
(speisen) zubereiten,to dress
"(spiel-) einsatz

m",pool
"(stellen-) vermittlung

f",placement
(telefonnummer) wählen,to dial
(text) chiffrieren,to encrypt
(tier) untersuchen,to vet
(total) im arsch,(all) fucked up
(treffen) abhalten,held}
(treffen) abhalten,to hold
(unerwünschter) ausländer,alien
(unterschiede) beseitigen,to level
"(verbands-) mull

m",mull
"(verformende) spannung

f",strain
(vertrag) abschliessen,to conclude
(vogel-) feder,feather
(vorteil,to seize
(vorteil,to use
(wetter) andauern,to hold up
(widerrechtlich) eingreifen (in),to impinge
(widerstand) brechen,to bear down
(wie eine pflanze) wachsen,to vegetate
(wie) vorgeschrieben,prescribed
(wieder) auffüllen,to refill
(wieder) aufladbar,rechargeable
(wind) aufkommen,to spring up
(wunden) verbinden,to dress
(zeit) verfliessen,to pass (by)
(ziegel) brennen,to bake
"(zimmer-) decke

f",ceiling
(zitat) beenden,to unquote
(zufällig) begegnen,to come across
(zwangs-) räumung,eviction
(ärztliche) approbation,licence (license [am.])to practise medicine
-taste(r),push button
...,frankly
...händler,monger
"...macher

m",wright
...nicht leiden,i cannot bear him
...reserviert?,is this seat reserved?
...rädrig,wheeled
...sichtig,sighted
...stöckig,storeyed
1. weihnachtsfeiertag,christmas day
2. weihnachtsfeiertag,boxing day
54 cm),inch
???,france
???,metropolitan (fx)
"[am.] bahnsteig

m",track
[am.] kleinhändler,merchant
[am.] konservenbüchse,can
"[am.] mais

m",corn
[am.] sich zurechtmachen,to clean up
[am.] zur aufbewahrung geben,to check
[antrag] ablehnen,to defeat
[frist] verlängerung,extension
"[heirats-] antrag

m",proposal
[miet-]wohnung,flat
[regen] stark,heavy
"[techn] knie

n",elbow
"[techn] winkel

m",elbow
[zahn] plombieren,to fill
"aal

m",eel
"aal

m",moray
aalglatt,slippery
"aas

n",carrion
"aasfresser

m",scavenger
ab,ex
ab jetzt,hence
ab jetzt,henceforth
ab und zu,every now and then
ab und zu,now and then
ab und zu,on and off
"abarbeiten

n",attention handling
abarbeitend,working out
"abarbeitungszeit

f",processing time
abarten,varieties
abartig,abnormal
"abartigkeit

f",kinkiness
"abbau

m",dismantling
"abbau  einer warteschlange

m",dequeuing
abbauen,to abolish
abbauen,to dismantle
abbauend,retrenching
abbeissen,to bite off
abbeissend,biting off
abbekommend,getting off
abbekommene,got off
abberufbar,recallable
abberufen,to recall
abberufend,recalling
abberufene,recalled
abberufungen,recalls
abbestellen,countermand
abbestellend,countermanding
abbestellt,countermanded
abbestellungen,countermands
abbetteln,to wheedle
abbetteln,wheedle out
abbettelnd,wheedling
abbettelnd,wheedling out
abbezahlen,to pay off
abbiegen,to bend off
abbiegen,to turn off
abbiegend,bending off
abbiegend,deflective
"abbild

n",copy
"abbild

n",image
abbilden,image
abbilden,map
abbildend,picturing
"abbildung

f",illustration
"abbildung

f",image
"abbildung

f",map
"abbildung

f",mapping
"abbildung

f",picture
abbildung   [math.],map
abbildung   [math.],mapping
abbildung   [math.],transformation
"abbildungsfehler

m",aberration
abbindend,undoing
abblasend,cancelling
abblenden,dim out
abblenden,dimmed
abblenden,screen off
abblenden (scheinwerfer),to dip
abblendend,screening off
"abblendlicht

n",dim light
"abblendlicht

n",dimmed headlight
"abblendlicht

n",low beam light
"abblendschalter

m",dip switch
abblitzen,to meet with a rebuff
abblitzen,to rebuff
abblitzend,meeting with a rebuff
abblitzend,rebuffing
abblättern,to peel off
abblätternd,flaking
abblätternd,peeling off
abbrausen,to buzz off
abbrausend,buzzing off
abbrechen,to abandon
abbrechen,to abort
abbrechen,to break
abbrechen,to break away
abbrechen,to break off
abbrechen,to cancel
abbrechen,to cut short
abbrechen,to discontinue
abbrechen,to dismantle
abbrechen,to sever
abbrechen,to tear down
abbrechen,to truncate
abbrechen  ohne änderungen,abort without change
abbrechend,aborting
abbrechend,breaking off
abbrechend,dismantling
"abbrechung

f",abruption
abbremsen,to slow down
abbremsend,slowing
abbremsend,slowing down
"abbremsung

f",retardation
abbrennen,to burn down
abbrennend,burning down
abbringen,to dissuade
abbringen,to wring
abbringend,dissuading
abbringend,wringing
"abbruch

m",demolition
"abbruch

m",dropout
"abbruch

m",severance
"abbruch

m",truncation
"abbruch  (sport)

m",break-off
"abbruch  (sport)

m",stop
"abbruch  (sport)

m",stopping
"abbruch (programm)

m",truncation
"abbruchcode

m",abort code
"abbruchmakro

n",abort macro
abbröckelnd,crumbling
abbuchen,to write off
abbuchend,writig off
abbuchende,writing off
"abbuchungsverfahren

n",direct debiting
abbürsten,to brush off
abbürstend,brushing off
"abdampf

m",exhaust steam
abdampfen,to evaporate
abdampfen (person),to clear off
abdampfen (zug),to steam off
abdanken,to abdicate
abdanken,to resign
abdanken (könig),to abdicate
abdankend,resigning
"abdanker

m",abdicator
"abdankung

f",abdication
abdankungen,resignations
abdecken,to mask
abdecken,to uncover
abdecken (dach),to untile
abdecken (haus),to unroof
abdeckend,uncovering
"abdeckung

f",access cover
"abdeckung

f",cover
abdichten,to caulk
abdichten,to seal up
abdichtend,caulking
abdichtend,sealing up
abdichter,caulker
abdichter,caulkers
"abdichtung

f",sealing
abdichtungen,sealings
abdrehen,to switch off
abdrehen,to turn off
abdrehend,turning off
abdrosseln,throttle
abdrosselnd,throttling
"abdruck

m",imprint
abdrücke,imprints
abdrückend,squeezing off
"abdunkelungsvorrichtung

f",dimmer
"abdunklung

f",dimout
abdämmen,to dam up
abelsche gruppe,abelian group
abend,evening
"abend

m",evening
"abendandacht

f",evensong
abendbrot essen,to have tea
abenddämmerung,dusk
abenddämmerung,twilight
abenddämmerungen,dusks
abende,evenings
abendessen,dinner
abendessen,supper
abendessen,suppers
"abendgarderobe

f",evening dress
abendgesellschaften,soirees
"abendglocke

f",curfew
abendglocken,curfews
"abendkleid

n",evening dress
"abendkleid

n",gown
abendkleider,evening dresses
"abendkurs

m",evening class
abendkurse,evening classes
"abendland

n",occident
abendländisch,occidental
abendländische,occidentally
"abendmahl  (kirchlich)

n",the lord's supper
abendmahl (kirchlich),communion
"abendrot

n",sunset
abendröte,afterglows
"abendschule

f",evening classes
"abendschule

f",night school
"abendsonne

f",setting sun
"abendstern

m",evening star
"abendvorstellung

f",evening performance
"abendzeitung

f",evening paper
abenteuer,adventure
abenteuer,adventures
"abenteuergeschichte

f",adventure story
"abenteuerleben

n",adventurous life
abenteuerlich,adventuresomely
abenteuerlich,adventurous
abenteuerlich,adventurously
abenteuerliche,adventurously
"abenteuerlichkeit

f",adventurousness
"abenteuerlust

f",spirit of adventure
abenteuerlustig,adventuresomely
"abenteurer

m",adventurer
"abenteurerin

f",adventuress
aber,but
aber,but for all that
aber,however
aber (dennoch) ehrlich.,he's an honest man.
aber (dennoch) ehrlich.,though he's poor
aber ja,why
aber ja,yes
aber nein,no
aber nein,why
aber selbstverständlich!,why certainly!
"aberglaube

m",superstition
"aberglaube

m",superstitiousness
abergläubisch,superstitious
abergläubische,superstitiously
aberkannt,denied
aberkennend,denying
