Other,English
на,-'s
а́ция,ation
и́зъм,ism
ист,ist
ит,ite
ез,less
ло́гия,logy
ско́п,scope
ство,ship
сл. хр.,ad
спин,aids
"асеа́н
асоциа́ция на стра́ните от югоизто́чна а́зия",asean
банкома́т,atm
"ахен
аахен",aachen
"преизподня
пъкъл",abaddon
ангелът на мрака,abaddon
абака́н,abakan
"абдулла
абдуллах",abdullah
абърдийн,aberdeen
абха,abha
абиджан,abidjan
"абхазка
абхазки",abkhaz
абхазки,abkhaz
"абха́зия
абхазия",abkhazia
"абориген
туземец",aboriginal
ибрахи́м,abraham
"авраам
аврам
ибрахим",abraham
абрузо,abruzzo
а́бу да́би,abu dhabi
"абду
абидос",abydos
абиси́нски,abyssinian
"абиси́нец
абиси́нка",abyssinian
ахерон,acheron
"ахил
ахилес",achilles
ахилесова пета,achilles heel
ахилесово сухожилие,achilles tendon
акропол,acropolis
ада́м и е́ва,adam and eve
ада́мова я́бълка,adam's apple
нудист,adamite
а́делейд,adelaide
а̀дидже,adige
аджа́рски,adjaran
"аджа́рец
аджа́рка
аджа́рче",adjaran
"адриати́ческо мо́ре
адриатическо море",adriatic sea
прише́ствие,advent
адиге,adyghe
егейски,aegean
еге́йско мо́ре,aegean sea
аерофло́т,aeroflot
езо́п,aesop
афенпинчер,affenpinscher
афганска хрътка,afghan hound
"афганиста́н
афганистан",afghanistan
"а́фрика
африка",africa
"африка́нски
африкански",african
"африка́нец
африка́нка",african
хиеново куче,african hunting dog
"африкански
африкаанс",afrikaans
"африканс
африкански",afrikaans
ага́фия,agatha
агридженто,agrigento
"ахмад
ахмед",ahmed
айнски,ainu
айша,aisha
аячо,ajaccio
аякс,ajax
ехнатон,akhenaten
ал джази́ра,al jazeera
аляска,alaska
аляски маламут,alaskan malamute
"алба́ния
албания",albania
"алба́нски
албански",albanian
"алба́нец
алба́нка",albanian
албе́рта,alberta
албигойци,albigenses
алектрион,alectryon
алистър,aleister
ха̀леб,aleppo
"алекса́ндър
александър",alexander
"алекса́ндар вели́ки
алекса́ндар македо́нски",alexander the great
александрия,alexandria
"александруполис
дедеагач",alexandroupoli
"алжи́р
алжир",algeria
алжирски,algerian
"алжирец
алжирка",algerian
алгѐро,alghero
"алжи́р
алжир",algiers
алистър,alistair
"алла́х
аллах",allah
аллахаба́д,allahabad
аллаху екбер,allahu akbar
алие,allier
алмати́,almaty
"а́лпи
алпи",alps
елзас,alsace
алта́й,altay
олтън,alton
аматерасу,amaterasu
амазонка,amazon
"америка́нски
американски",american
"америка́нец
америка́нка",american
американски булдог,american bulldog
америка́нски само́а,american samoa
зубър,american bison
американски футбол,american football
ма́лък я́стреб,american kestrel
аме́рика,americas
аман,amman
"амстерда́м
амстердам",amsterdam
аму́р,amur
ана́па,anapa
анастасия,anastasia
анато́лий,anatoli
"ма́ла а́зия
мала азия",anatolia
анатолий,anatolius
дре́вна гъ̀рция,ancient greece
старогръцки,ancient greek
дре́вен рим,ancient rome
"андалузия
андалусия",andalusia
"андо́ра
андора",andorra
"андре́й
андрей",andrew
англиканско съобщество,anglican communion
англиканство,anglicanism
"анго́ла
ангола",angola
ангила,anguilla
"анка́ра
анкара",ankara
ана,ann
благове́щение,annunciation
а́ншлус,anschluss
антананарѝву,antananarivo
ю́жен поля́рен кръ̀г,antarctic circle
антарктически полуостров,antarctic peninsula
"анта́рктика
антаркти́да
антарктида",antarctica
антоний,anthony
"анти́гуа и барбу́да
антигуа и барбуда",antigua and barbuda
антиохийски,antiochian
антонов,antonov
"антве́рп
антверпен",antwerp
апокалипсис,apocalypse
"април
апри́л",april
"апулия
пулия",apulia
водоле́й,aquarius
"водоле́й
водолей",aquarius
ара́бски,arab
"ара́бин
ара́бка",arab
ара́бски кон,arab
ара́бска репу́блика еги́пет,arab republic of egypt
арабска пролет,arab spring
ара́бски свят,arab world
ара́бия,arabia
ара́бски полуо́стров,arabian peninsula
арабско море,arabian sea
"ара́бски
арабски",arabic
"ара́бска а́збука
арабски",arabic
"[[ара́бски]] [[ези́к]]
ара́бски",arabic
араго́н,aragon
ара́гви,aragvi
аркти́чен,arctic
а́рктика,arctic
северен полярен кръг,arctic circle
"се́верен ледови́т океа́н
северен ледовит океан",arctic ocean
арес,ares
арецо,arezzo
"арженти́на
аржентина",argentina
аржентински,argentine
"аржентинец
аржентинка",argentine
аргонавт,argonaut
ариански,arian
ари́ка,arica
ариста́рх,aristarch
"аристо́тел
аристотел",aristotle
арха́нгелск,arkhangelsk
"арме́ния
армения",armenia
арме́нски,armenian
"арме́нец
арме́нка",armenian
[[арме́нски]] [[ези́к]],armenian
арменска сср,armenian ssr
армѐнска кра̀ставица,armenian cucumber
арминианизъм,arminianism
аруба,aruba
аруначал прадеш,arunachal pradesh
"арийски
индоевропейски",aryan
арийски,aryan
ариец,aryan
възнесение,ascension
"възнесение
възнесение господне",ascension day
асклепий,asclepius
асколи пичено,ascoli piceno
асга̀рд,asgard
"а́зия
азия",asia
ма́ла а́зия,asia minor
"азиа́тски
азиатски",asian
"азиа́тец
азиа́тка",asian
азиатски лъв,asian lion
"аспару́х
исперих",asparukh
аса́м,assam
астана,astana
астерикс,asterix
асти,asti
а́страхан,astrakhan
атина,athena
"ати́на
атина",athens
"атланти́чески океа́н
атлантически океан",atlantic ocean
а́тика,attica
оукланд,auckland
"а́вгуст
август",august
авро́ра,aurora
австралиец,aussie
"австра́лия
австралия",australia
"австрали́йски
австралийски",australian
австрали́йски,australian
"австрали́ец
австрали́йка",australian
"а́встрия
австрия",austria
"а́встро-унга́рия
австро-унгария",austria-hungary
"австри́йски
австрийски",austrian
"австри́ец
австри́йка
австриец",austrian
ава́рски ези́к,avar
число на авогадро,avogadro's number
аймара,aymara
аймара,aymara
айтос,aytos
"азербайджа́н
азербайджан",azerbaijan
азербайджанска сср,azerbaijan ssr
азербайджа́нски,azerbaijani
азербайджа́нски,azerbaijani
бейсик,basic
би би си́,bbc
пр. хр.,bc
пр.н.е.,bce
брик,bric
брикс,brics
ба́ба я́га,baba yaga
бах,bach
бакала́вър,bachelor of arts
бакалавър,bachelor of science
бактрия,bactria
"двугърба камила
бактриана",bactrian camel
"багда́д
багдад",baghdad
"баха́мски острови
бахамски острови",bahamas
баха́мски,bahamian
"бахре́йн
бахрейн",bahrain
байка́л,baikal
байконур,baikonur
бахчисара́й,bakhchisaray
баку́,baku
балакла́ва,balaklava
балато́н,balaton
балдуи́н,baldwin
балеарски острови,balearic islands
балка́нски,balkan
балкански полуостров,balkan peninsula
балкани́зъм,balkanism
балканиза́ция,balkanization
балкани,balkans
"балти́йско мо́ре
балтийско море",baltic sea
ба́лтимор,baltimore
бамбара,bambara
банат,banat
банда́р сери́ бега́ван,bandar seri begawan
"банко́к
банкок",bangkok
"ба́нгладеш
бангладе́ш
бангладеш",bangladesh
"ба́нгладешки
бангладе́шки",bangladeshi
бара́к,barack
барбадос,barbados
варвара,barbara
барселона,barcelona
ба́ренцово море,barents sea
ба́ри,bari
барнау́л,barnaul
"вартоломе́й
вартоломей",bartholomew
базел,basel
башкирски език,bashkir
"башкирия
башкортоста́н",bashkortostan
василий,basil
басма́ч,basmachi
"баски
баскски",basque
баско овчарско куче,basque shepherd dog
бас тер,basse-terre
бат,bath
бацбийски,bats
битка за британия,battle of britain
баухаус,bauhaus
"бава́рия
бавария",bavaria
бенгалски залив,bay of bengal
байо̀н,bayonne
би́йтълс,beatles
скала бофортова,beaufort scale
велзеву́л,beelzebub
"бетовен
бетховен",beethoven
бръмбар,beetle
"пеки́н
пекин",beijing
"бейру́т
бейрут",beirut
"белару́с
белору́сия
беларус",belarus
"белару́ски
белору́ски",belarusian
"белору́ски
белоруски",belarusian
"белару́с
беларуски́ня
белору́с
белоруски́ня",belarusian
белги́йски,belgian
"белги́ец
белги́йка",belgian
белгийска овчарка,belgian sheepdog
"белгия
бе́лгия",belgium
бе́лгарад,belgorod
"бе́лград
белград",belgrade
велизарий,belisarius
белиз,belize
белуно,belluno
белмопа́н,belmopan
бенедикт,benedict
беневенто,benevento
"бенга́лски
бенга́лски ези́к",bengali
бенгази,benghazi
"бени́н
бенин",benin
беоулф,beowulf
бергамо,bergamo
бе́рингово мо́ре,bering sea
"берли́н
берлин",berlin
берлинска стена,berlin wall
берлуско́ни,berlusconi
"берму́да
бермуда",bermuda
берн,bern
бе́рово,berovo
бесарабия,bessarabia
витлеем,bethlehem
"бута́н
бутан",bhutan
бялисто́к,białystok
"би́блия
библия",bible
староевре́йски ези́к,biblical hebrew
ба́йдън,biden
биела,biella
голям взрив,big bang
биг бе́н,big ben
биг мак,big mac
билл,bill
бирмингам,birmingham
биробиджа́н,birobidzhan
бишке́к,bishkek
битоля,bitola
черна смърт,black death
"че́рно море́
черно море",black sea
благо̀евград,blagoevgrad
благове́шченск,blagoveshchensk
власий,blaise
"блуту́т
блюту́т",bluetooth
бо́инг,boeing
богдан,bogdan
бо́гданци,bogdanci
богдания,bogdania
богоми́л,bogomil
"бохе́мия
бохемия",bohemia
"боли́вия
боливия",bolivia
боливи́йски,bolivian
"боливи́ец
боливи́йка",bolivian
боливуд,bollywood
"боло́ня
болоня",bologna
болшеви́к,bolshevik
болзано,bolzano
бонер,bonaire
бонапартизъм,bonapartism
бонавентура,bonaventure
бон,bonn
книгата на мормон,book of mormon
борѐй,boreas
бозе-айнщайнова кондензация,bose-einstein condensate
"бо́сна
босна",bosnia
"бо́сна и херцего́вина
босна и херцеговина",bosnia and herzegovina
бо́сненски,bosnian
"бо́сненец
бо́сненка",bosnian
бошняшки,bosnian
босфо́р,bosphorus
бостон,boston
ботевград,botevgrad
ботошани,botoșani
"ботсва́на
ботсвана",botswana
брабант,brabant
браганса,bragança
брейнтрий,braintree
брази́лия,brasília
братислава,bratislava
"брази́лия
бразилия",brazil
бразилски,brazilian
бразилец,brazilian
бреша,brescia
брест,brest
бриндиси,brindisi
бри́збейн,brisbane
бристъл,bristol
брита́ния,britain
"брита́нски
британски",british
британска колумбия,british columbia
брита́нски о́строви,british isles
вирджиски острови,british virgin islands
"британец
британка",briton
бри́тани,brittany
брета́н,brittany
брауново движение,brownian motion
брюж,bruges
"бруне́й
бруней",brunei
брюксел,brussels
брянск,bryansk
"букуре́щ
букурещ",bucharest
бъкингамски дворец,buckingham palace
"будапе́ща
будапеща",budapest
"бу́да
буда",buddha
"буди́зъм
будизъм",buddhism
будистки,buddhist
"будист
будистка",buddhist
буе́нос а́йрес,buenos aires
прабългарин,bulgar
"българия
бълга́рия",bulgaria
"бъ́лгарски
български",bulgarian
"[[бъ́лгарски]] [[ези́к]]
бъ́лгарски
български език",bulgarian
"бъ́лгарин
бъ́лгарка
българин",bulgarian
бълга́рско го́нче,bulgarian hound
бунзенова горелка,bunsen burner
бурга́с,burgas
бургу́ндия,burgundy
буркина фасо,burkina faso
"би́рма
бирма",burma
бирма́нски,burmese
"бирма́нец
бирма́нка",burmese
бирма́нски,burmese
"буру́нди
бурунди",burundi
буря́тия,buryatia
пусан,busan
бушеми,buscemi
буш,bush
бушизъм,bushism
бузъ̀у,buzău
библос,byblos
би́дгошч,bydgoszcz
белору́ска сср,byelorussian ssr
византийска империя,byzantine empire
онд,cis
це́зар,caesar
це́зарово сече́ние,caesarean section
калгари,cagliari
кайро,cairo
кале́,calais
калиопа,calliope
калтанисе́та,caltanissetta
"камбо́джа
камбоджа",cambodia
кеймбридж,cambridge
ка́мерън,cameron
"камеру́н
камерун",cameroon
кампобасо,campobasso
ханаа́н,canaan
ханаанско куче,canaan dog
"кана́да
канада",canada
канадска гъска,canada goose
канадски,canadian
канадец,canadian
ка́нбера,canberra
реакция на каницаро,cannizzaro reaction
кентърбъри,canterbury
"ка́бо ве́рде
кабо верде",cape verde
нос до́бра наде́жда,cape of good hope
капернаум,capernaum
капитолий (сащ),capitol
кападокия,cappadocia
козирог,capricorn
козирог,capricornus
каракала,caracalla
кара́кас,caracas
кардиф,cardiff
карибско море,caribbean sea
карл,carl
картаге́н,carthage
казабла́нка,casablanca
касерта,caserta
"каспи́йско мо́ре
каспийско море",caspian sea
жълтокрака чайка,caspian gull
каталонски,catalan
"каталуния
каталония",catalonia
катания,catania
катанзаро,catanzaro
катери́на,catherine
католически,catholic
католик,catholic
католическа църква,catholic church
католицизъм,catholicism
кавка́зки,caucasian
"кавка́з
кавказ",caucasus
це́лзий,celsius
"ке́лтски
келтски",celtic
келтски,celtic
кентавър,centaur
"централноафрика́нска репу́блика
централноафриканска република",central african republic
"сре́дна а́зия
центра́лна а́зия",central asia
центра́лна евро́па,central europe
цере́ра,ceres
чад,chad
шамонѝ,chamonix
шарлероа́,charleroi
закон на шарл,charles's law
харо́н,charon
чебокса́ри,cheboksary
чече́нски,chechen
чече́нец,chechen
"чече́ния
чечения",chechnya
челя́бинск,chelyabinsk
кемниц,chemnitz
черке́ск,cherkessk
черно́бил,chernobyl
чика́го,chicago
"чи́ли
чили",chile
чилийски,chilean
"чилиец
чилийка",chilean
химера,chimera
"кита́й
китай",china
"кита́йски кварта́л
чайната́ун",chinatown
"кита́йски
китайски",chinese
"китайска храна
китайски",chinese
"китайки
китайци",chinese
"кита́йски
китайски език
китайски",chinese
