Other,English
,ation
,ee
,er
,er
,gen
,ic
,ist
,ite
,itude
,ity
,ive
,ization
,ling
,ly
,meter
,nd
,ness
,on
,osis
,rd
,s
,sama
,st
,teen
,th
,tuple
,ty
"(̈物）を売り払う
(権利）を手放す",trade away
"(お)義兄さん
小舅
義兄
義兄弟
義弟
義理の兄",brother-in-law
"(お)義兄さん
義兄
義兄弟
義弟
義理の兄
義理の弟",brother-in-law
(どうやら)…らしい,apparently
(包装食品などの)販売有効期限の日付,sell-by date
(植物)学名,botanical name
"(血の)塊
凝血",clot
"-
-",proof
"-の知識がある
知る",know
"-直す
-返す
再",re-
...が必要です,i need ...
"...ないでください
な",don't
...の前に,in front of
...まで,till
"...よりたくさん
...より多く
もっと多く",more
"...より少なく
それほど...ない",less
"...を通って
...を通り抜けて",through
100%,one hundred percent
100ドル札,hundred
"101
百一",one hundred one
10面,d10
12面,d12
13日の金曜日,friday the thirteenth
18ホール,18 holes
"1980年代
80s
80年代
八十年代",eighties
"1up
ワンアップ",1-up
2000年問題,millennium bug
"20年代
二十年代",twenties
20面,d20
2ストローク機関,two-stroke engine
2ボル式,dubeolsik
"2階建てバス
2階建車両
ダブルデッカー",double-decker
"30代
三十代",thirties
30分おき,half-hourly
"30年代
三十年代",thirties
3k,3d job
3p,threesome
3ボル式,sebeolsik
"3次的な
3番目の",tertiary
"3秒ルール
5秒ルール",five-second rule
"40年代
四十年代",forties
"4サイクル機関
4ストローク機関",four-stroke engine
4面,d4
50ドル札,fifty
"50年代
五十年代",fifties
"60年代
六十年代",sixties
6面,d6
"70年代
七十年代",seventies
8面,d8
"90年代
九十年代",nineties
9・11,9/11
[[…は英語でなんと言いますか]]？,how do you say …… in english
[[に|-に]],to
[[グレイ・カップ]],grey cup
"[[海#etymology 4|海]]兵隊[[者#etymology 2|者]]
海兵",marine
"abc順
アルファベット順",alphabetically
"abc順
アルファベット順
あいうえお順
辞書順",alphabetical order
adj.1 + れば + adj.1 程 + adj.2,the
ainiku no,inopportune
"asmr
音フェチ",asmr
"atm
エーティーエム
キャッシュディスペンサー
現金自動預け払い機
自動現金預払機
自動窓口機",automated teller machine
"atm
エーティーエム
現金自動預払機
自動現金預払機
自動窓口機",atm
"av
アダルトビデオ
エーブイ",porn
a型肝炎,hepatitis a
"bbs
掲示板
電子掲示板",bulletin board system
"bgm
バックグラウンドミュージック",background music
big5,big5
b級映画,b-movie
"c
c言語",c
"c++
シータスタス
シープラ
シープラスプラス
シープラプラ",c++
"c-pop
シー・ポップ
中華ポップ
中華ポップス",c-pop
"ca
キャビンアテンダント
客室乗務員",flight attendant
"cd
シーディー",cd
"cdバーナー
シーディーバーナー",cd burner
cdプレーヤー,cd player
"cis
独立国家共同体",cis
"clams
あさり",clam
"cm
広告",advertisement
cpu,cpu
"csf
豚コレラ",swine fever
"dp
ダイパ",dp
"dv
ドメスティック・バイオレンス
家庭内暴力",domestic violence
"dvd
ディーブイディー",dvd
"dvdプレーヤー
ディーブイディープレイヤー",dvd player
dvシェルター,women's shelter
edt,edt
"eコマース
イーコマース
電子商取引",e-commerce
"eラーニング
電子ラーニング",e-learning
"fgm
女子割礼
女性器切除",female circumcision
gdp,gdp
ggrks,jfgi
"gl
ガールズラブ
ユリ
百合",yuri
grepする,grep
"gw
ゴールデンウィーク
黄金週間",golden week
"gストリング
六尺褌",g-string
haname-iwashi,shining tubeshoulder
"hiv
ヒト免疫不全ウイルス
人免疫不全ウイルス",hiv
hogehoge,foobar
"html
エイチ・ティー・エム・エル",html
"icu
集中治療室",icu
"id
idカード
身分証
身分証明書",id card
"ikea
イケア",ikea
ipod,ipod
"ipアドレス
アイピーアドレス
ｉｐアドレス",ip address
"iq
アイ・キュー",iq
"isis
アイシス",isis
"it
アイティー",it
j-pop,j-pop
"jlpt
日本語能力試験",jlpt
"juhyō
樹氷",snow monster
"k-pop
kポップ",k-pop
"k.k.
上場株式会社
株式会社",plc
k2,k2
"kドラマ
韓ドラ
韓国ドラマ",k-drama
l1,l1
l2,l2
"lcc
格安航空会社",low cost carrier
"lcd
液晶
液晶ディスプレイ",lcd
"lcd
液晶ディスプレイ",liquid crystal display
"led
発光ダイオード",led
lgbt,lgbt
"llc
エルエルシー
有限責任会社",limited liability company
"makibatahibari
マキバタヒバリ",meadow pipit
marefikku,malevolent
mmorpg,massively multiplayer online role-playing game
"mook
ムック",mag book
"mp3
エムピースリー",mp3
mp3プレーヤー,mp3 player
"mvp
最優秀選手",mvp
m理論,m-theory
"nand
否定論理積",nand
"nato
北大西洋条約機構",nato
"ngo
非政府組織",ngo
"no.
№",no.
"nor
否定論理和",nor
"not
否定",not
n極,north pole
n次元,n-dimensional
"ok
はい
よし
オーケー
大丈夫",ok
"ok
オーケー
大丈夫",ok
oled,oled
"pc
パソコン",pc
"pda
携帯情報端末",pda
"pet
ポリエチレンテレフタラート",polyethylene terephthalate
"phev
プラグインハイブリッド自動車",phev
"pin
pin番号
個人識別番号
暗証番号",pin
pp.,pp.
"pr
パブリック・リレーションズ
ピー・アール",public relations
pta,pta
pta,pto
"q&a
質疑応答",q and a
qcサークル,quality circle
qrコード,qr code
"r&d
研究開発",r&d
ram,ram
"rcカー
ラジコン模型自動車",radio-controlled car
rgb,rgb
rna,rna
rom,lurker
"rom
読み出し専用メモリ",read-only memory
rpg,rpg
"rs
ルビサファ",rs
"san
三",three
"satō kaede
サトウカエデ",sugar maple
"shrekoning
激変",cataclysm
simカード,sim card
simカード,subscriber identity module
sql,sql
"sus
ステンレス
ステンレス鋼
ステンレススチール
ステンレス・スティール
不銹鋼",stainless steel
"takei
たけい
タケイ
武井",takei
"tel
電番",tel
"toefl
トーフル",toefl
to不定詞,to-infinitive
"tシャツ
ティーシャツ",t-shirt
"t字路
丁字路",t-junction
"t字路
丁字路",turning point
t定規,t-square
"ufo
宇宙船
空飛ぶ円盤",unidentified flying object
"ufo
未確認飛行物体",ufo
"ufo
未確認飛行物体",unidentified flying object
unesco,unesco
unicef,unicef
"unix
ユニックス",unix
"unix時刻
unix時間",unix time
"url
統一資源位置指定子",uniform resource locator
"usa
アメリカ
ユー・エス・エー
米
米国",usa
usb,universal serial bus
uターン,u-turn
"vip
要人",vip
"vサイン
ピース
ピースサイン",v sign
vチップ,v-chip
"w
www
ワラ
笑
草",lol
"wi-fiがありますか。
wi-fiがあるの?",do you have wi-fi
"w杯
ワールドカップ",world cup
x,x
xxの意味は何ですか,what does xx mean
"xでもなくyでもない
xもyも…ない",neither
xジェンダー,non-binary
"x線
エックス線
レントゲン",x-ray
x軸,x-axis
"yuri
yūri
ゆうり
ゆり
友理
友里",yuri
"yuriko
yūriko
ゆうりこ
ゆりこ",yuriko
y軸,y-axis
z軸,z-axis
}},convict
×印を付ける,cross
"α粒子
アルファ粒子",alpha particle
"βカロテン
ベータカロテン",beta-carotene
"β粒子
ベータ粒子",beta particle
"β過誤
第二種過誤",type ii error
λ/4板,λ/4 film
"λ計算
ラムダ計算",lambda calculus
страшить,freak out
ג׳רונימו,geronimo
‎西洋人参木,chaste tree
—色の,color
"…
……
リーダー
省略
省略記号",ellipsis
"…かもそれない
さあ？",who knows
"…だけでなく、…
…だけではなく、…
のみならず",not only … but also
"…で
…によって",via
"…で
…を使って
…を用いて",with
"…でも…でも
…でもあり…でもある",both
…といううわさだ,rumour has it
…と関係ある,to do with
"…に賛成して
…を支持して",with
…のファスナーを締める,zip up
…の代わりに,instead of
"…の方が好きである
…の方を好む",prefer
…は少しも不思議ではない,small wonder
…も…ない,neither
…もなくて…もない,neither … nor
"…を伴って
…付きの",with
"…を果たす
応じる
応ずる
沿う
添う",deliver
"…経て
…経由で",via
〇,oh
"〇時
十二時",twelve o'clock
"「
」
『
』
二重引用符
二重鉤括弧",quote
〜を使わずにとっておく,mothball
"あ
ああ
あら
お
おや
へえ",oh
"ああ
あ
嗚呼",ah
"ああ
あたら",alas
"ああ
うん",yup
"ああ
うん
ええ
そう",yeah
"ああ
うん
ええ
そう",yep
"ああ
なるほど",aha
"ああ神様
あれまあ
おやまあ
おーまいがー
南無三宝",oh my god
"あいこ
同等
等しい",even
"あいつ
こいつ
そいつ
やつ
ヤツ
奴",guy
あいまいさ,ambiguity
"あかつき
夜明け
曙",dawn
"あからさま
どぎつい",explicit
あからさまな,overt
"あかんべえ
あっかんべー
アッカンベー",akanbe
あがなう,redeem
あがる,rise
"あがる
上昇",rise
"あく
灰汁",lye
"あくせく働く
がむしゃらに働く
一生懸命に働く
身を粉にして働く
馬車馬のように働く
齷齪働く",work one's butt off
"あくどい
けばけばしい
どぎつい
派手",gaudy
"あくる日
翌日",day after
"あげる
フライ",fried
あこがれ,yearning
"あこがれる
恋い慕う
憧れる",long for
"あさだち
朝立ち",morning wood
あざ,bruise
"あし
よし
蘆",cane
あしがらみ,leglock
あずき色,russet
あそこ,over there
"あそこ
そこ",there
"あそこ
そこ",thither
"あそこ
彼方",yonder
"あそこへ
そこへ",there
"あそび
ゆとり",recess
あそびをとる,recess
"あだを討つ
かたきを討つ
復讐",avenge
"あだ名
渾名",epithet
"あっけ
呆然",aghast
あっちこっち,passim
"あっちへ行け
出て行け！
失せる
消える",get out of here
"あっちへ行け
失せろ！
消えて
消えてなくなれ
消えろ！",get lost
"あっち行け
くそ食らえ
くたばれ
失せる",fuck off
あっという間,blink of an eye
あっという間に,just like that
あっと言う間,in nothing flat
"あっと言う間に
瞬く間に
瞬速",in the blink of an eye
あつらえの,bespoke
"あてにする
頼む
頼る",rely
"あどけない
無邪気",naive
"あなた
きみ",your
"あなた
きみ
君",your
"あなた
ハニー",honey
"あなたがいなくて寂しい
会いたくて寂しい",i miss you
"あなたが大嫌い
大嫌い",i hate you
あなたが好きです,i like you
"あなたたちのもの
あなたのもの
きみたちのもの
きみのもの",yours
あなたの電話を使用できますか,can i use your phone
あなたはどこにいますか？,where are you
あなたはどこに住んでいますか,where do you live
あなたは子供がいますか,do you have children
あなたは結婚していますか,are you married
あなたは誰ですか,who are you
あの,yonder
"あの
その",you know
"あのう
ええと",like
あの人は意識失ったんです,he's unconscious
あの人は意識失ったんです,she's unconscious
"あはは
わはは
ハハハ
呵呵",haha
"あはは
わはは
呵呵",hehe
"あばずれ
あま
ズベ公",bitch
"あばた
痘痕",pockmark
あばたもえくぼ,love is blind
あばら骨,rib
あばれんぼう,rowdy
あぶく銭,quick buck
"あぶった
あぶり焼き
ロースト
炒った
焙焼
焼いた",roast
"あぶり焼き
ロースト",roast
あべこべ,inverse
あべこべ,opposite
あべこべ,opposite
あべこべ,opposite
"あべこべ
逆",reverse
"あほ
アホ
惚け
愚か者
愚者
戯け",fool
"あほ
馬鹿
白痴",idiot
"あまのじゃく
わざと反対意見を述べる人",devil's advocate
"あまり
とっても
とても
過度",overly
あみだくじ,ladder lottery
"あや
修辞
文彩
言葉のあや",figure of speech
あやとり,cat's cradle
"あら
あらいやだ
あらまあ
あらやだ",oh dear
"あら
おっと",oops
あらかじめ,beforehand
"あらすじ
大意
梗概
概要",synopsis
"あらまし
粗筋
荒筋",outline
"あらゆる方向に伸びた
全天の",quaquaversal
"ありうる
起こり得る",possible
ありがとう,arigato
"ありがとう
ありがとうございます
どうも
どうもありがとう
サンキュー
大きに",thank you
"ありがとう
どうも
ありがとうございます",thanks
"ありきたり
ありふれた
平凡
月並み",commonplace
"ありのまま
そのまま",as is
ありふれた,trivial
"ありふれた
陳腐",banal
"ありふれた
陳腐",trite
"ありません
ない
無い",no
ある,certain
ある,occur
ある,sit
ある,some
"ある
いる",there are
"ある
いる",there be
"ある
いる",there is
"ある
とある",certain
ある日,one day
ある程度,to some extent
"ある程度
やや
多少",somewhat
あれ,that one
あれ,yonder
"あれ
それ",that
"あれ
それ",that
"あわてる
落ち着く",take it easy
"あんぽんたん
うすらとんかち
おたんちん",nincompoop
"い

し",less
"いい
うまい
でかす",attaboy
"いい
良い",good
"いい
良い
上手
旨い",good
"いい
良い
善意",good
いいえ,yes
"いいえ
いえ
いや
ううん
うん
はい",no
"いいえ
いや",forget it
"いいえ
とんでもない
どう致しまして",not at all
"いいえ
どういたしまして",don't mention it
"いいえ
どういたしまして",my pleasure
"いいえ
どういたしまして",you're welcome
いいお天気ですね,what a lovely day
いいね！する,like
"いいのに
ばいいのになあ
よいものを
らいいのになあ",i wish
"いいのに
ばいいのになあ
よいものを
らいいのになあ",if only
いい人,nice guy
"いい日を
よい一日を",have a nice day
"いう
申す
言う",hight
いおうしょく,sulfur
"いかが
どう",what about
いかだ,raft
いく,orgasm
"いく
イく",come
"いくじなし
弱虫",sissy
"いくつ
何
幾つ",how many
"いくつか
ある",some
"いくつか
いくらか",some
いくつ国語話せますか？,how many languages do you speak
"いくら
幾ら",how much
"いくらかの
数人
数個",several
"いくらですか
これは幾らですか",how much
"いくらですか
これは幾らですか",how much does it cost
"いけない
できない
ならない
駄目",cannot
"いけない
ならない
駄目",have to
"いけない
ならない
駄目",must
"いざ
さて",now
いざと言う時に,in a pinch
"いし
こま",man
いじめ,bullying
"いじめ
嫌がらせ",bullying
いじめる,pick on
いじめ自殺,bullycide
いじり回す,fiddle
いじり回す,fumble
いすゞ,isuzu
"いたずら
やんちゃ
わんぱく
行儀が悪い",mischievous
"いたずら
やんちゃ
わんぱく
行儀が悪い",naughty
いたちごっこ,cat and mouse
"いちゃつく
戯れる",flirt
"いちゃつく
戯れる",neck
"いっそう
なおいっそう
なおさら
なおもって",all the more
"いっそう悪い
さらに…悪い
もっと悪い
より悪い",worse
"いってらっしゃい
じゃ
じゃあまたね
では
ではまた
またね",see you later
"いつ
何時",when
"いつ
何時",when
"いつ
何時",when
"いつ
何時",when
いつか,ever
いつか,one day
いつか,someday
いつか,sometime
いつでも,anytime
いつでも,whenever
"いつまでも続く
持続性
長引く",persistent
いつも,always
"いつも
ずっと",ever
"いつも
常に
ずっと",always
"いつも
毎回
毎度",every time
"いつも
通常",usual
"いつものように
平常通り",as usual
"いて
いてて
痛い",ouch
"いとこ
従兄弟
従姉妹
従兄
従兄妹
従妹",cousin
"いとまごいする
さよならする
別れを告げる",farewell
"いない
欠席",absent
いないいないばあ,peekaboo
いなかもん,hick
いなずま,lightning strike
いななき,neigh
いまいち,lacking
"いみりょういき
意味領域",semantic field
いや,disagreeable
いやしい,ramshackle
"いやな
憎らしい
敵対",bitter
いやみ,stinger
いやらしい,indecent
いらいら,annoyed
いらいら,piss off
いらいらさせる,bore
"いらいらさせる
じらす
怒る",irritate
"いらいらさせる
煩わす
苦しめる
騒がす",annoy
"いる
在る
いらっしゃる
存在",be
"いる
座る",sit
いろは,abc
"いんちき
ごまかし
欺瞞
欺騙",deception
"いんちき
欺瞞
欺騙",fallacy
"いんちき
裏工作",monkey business
"いんちきの
偽の
虚偽",bogus
うp主,uploader
ううん,nah
"ううん
いや
違う",nope
"うおのめ
鶏眼",corn
うがい,gargle
"うきょく
迂曲",meander
"うごめく
のたくる",wriggle
"うしかい座
牛飼い座",boötes
