Other,English
3x,hushed
antiairraft,antiaircraft
arrhythmia کے,arrhythmia
barar,briar
beoness,baroness
bion,bunion
cockucker,cocksucker
dildo کے,dildo
diocese کے,diocese
dissosiative,dissociative
dodle,diddle
fagot,faggot
fillet کے,fillet
gender,gander
holster کے,holster
hypnotic کے,hypnotic
hypnotist کے,hypnotist
inges,ingest
inlet کے,inlet
jering,jeering
loveick,lovesick
oवेश,ovation
pathological کی,pathological
rahide,rawhide
riveting کے,riveting
thong پر,thong
trans transite,transvestite
velor,velour
warments,battlements
آ پڑے,overtake
آؤٹ بورڈ,outboard
آؤٹ ریچ,outreach
آؤٹ لک,outlook
آؤٹ مارٹ,outsmart
آؤٹ پٹ,output
آئبوپروفین,ibuprofen
آئتاکار,rectangular
آئرنکلڈ,ironclad
آئس باکس,icebox
آئس برگ,iceberg
آئس بریکر,icebreaker
آئسڈ,iced
آئل,isle
آئن,ion
آئندہ,forthcoming
آئندہ,upcoming
آئوٹا,iota
آئوڈین,iodine
آئٹم,item
آئین,constitution
آئینہ,mirror
آئینی,constitutional
آئیڈیل ازم,idealism
آئیڈیلسٹ,idealist
آئیڈیلسٹک,idealistic
آئیکن,icon
آئیکنگ,icing
آاسوٹوپ,isotope
آب و ہوا,climate
آب پاشی,irrigation
آبائی,ancestral
آبائی,native
آبائی شہر,hometown
آبائی وطن,fatherland
آباد,inhabit
آباد,settle
آبادی,population
آبادیاتی,demographic
آبشار,waterfall
آبنوس,ebony
آبی,aquatic
آتش بازی,fireworks
آتش زنی,arson
آتش فشاں,volcanic
آتش فشاں,volcano
آتش پرست,arsonist
آتش گیر,flamethrower
آتش گیر,flammable
آتشک,syphilis
آتشیں اسلحہ,firearm
آثار قدیمہ,archaeological
آثار قدیمہ,archaeology
آجر,employer
آخر کھیل,endgame
آداب,etiquette
آدم,primitive
آدمی,man
آدھاوقت,halftime
آدھی رات,midnight
آراء,feedback
آراء,seesaw
آرائشی,decorative
آرام,comfort
آرام,repose
آرام,soothe
آرام دہ,comfortable
آرام دہ,comforting
آرام دہ,comfy
آرام دہ,cozy
آرام دہ,relaxed
آرام دہ,relaxing
آرام دہ,restful
آرام دہ اور پرسکون,casual
آرام سے,leisurely
آرام سے,sober
آرام کرو,relax
آرتک,heretic
آرتھوپیڈک,orthopedic
آرتھوڈوکس,orthodox
آرزو,ambition
آرزو,aspiration
آرزو کرنا,crave
آرسینک,arsenic
آرم چیئر,armchair
آرماڈا,armada
آرٹ,art
آرٹ ورک,artwork
آرٹسٹ,artist
آرٹسٹ,artiste
آرٹسٹری,artistry
آرٹچیک,artichoke
آرٹی,arty
آرٹیریل,arterial
آرچ بشپ,archbishop
آرچ ڈوکی,archduke
آرڈیننس,ordinance
