Other,English
földimalac,aardvark
kaliforniai ehető kagyló,abalone
elhagyott,abandon
lemondás,abandonment
apátság,abbey
has,abdomen
hasi,abdominal
elrabol,abduct
emberrablás,abduction
Maradjatok,abide
maradandó,abiding
képesség,ability
siralmas,abject
lángoló,ablaze
képes,able
rendellenes,abnormal
rendellenesség,abnormality
lakóhely,abode
megszüntet,abolish
utálatos,abominable
utálat,abomination
elvetél,abort
magzatelhajtás,abortion
varázsige,abracadabra
csiszoló,abrasive
egymás mellett,abreast
hirtelen,abrupt
tályog,abscess
távollét,absence
hiányzó,absent
abszint,absinthe
abszolút,absolute
feloldozás,absolution
elnyel,absorb
tartózkodik,abstain
önmegtartóztatás,abstinence
absztrakt,abstract
abszurd,absurd
képtelenség,absurdity
bőség,abundance
"bőséges, gazdag",abundant
visszaélés,abuse
gyalázkodó,abusive
feneketlen,abysmal
szakadék,abyss
akadémiai,academic
akadémia,academy
katalizátor,accelerant
gyorsul,accelerate
felgyorsult,accelerated
gyorsulás,acceleration
gyorsító,accelerator
hangsúly,accent
elfogad,accept
elfogadható,acceptable
elfogadás,acceptance
hozzáférés,access
hozzáférhető,accessible
tartozék,accessory
baleset,accident
véletlen,accidental
elismerést,acclaim
elhelyezésére,accommodate
szállás,accommodation
kísér,accompany
bűnrészes,accomplice
"megvalósítani, végrahajt",accomplish
teljesítmény,accomplishment
egyetértés,accord
harmonika,accordion
számla,account
felelősségre vonhatóság,accountability
felelős,accountable
Könyvelő,accountant
könyvelés,accounting
gyűjtő-,accumulate
pontosság,accuracy
"pontos, alapos",accurate
elátkozott,accursed
vád,accusation
vádol,accuse
ász,ace
acetilén,acetylene
fájdalom,ache
elér,achieve
teljesítmény,achievement
sajgó,achy
sav,acid
elismerni,acknowledge
elismerés,acknowledgement
pattanás,acne
makk,acorn
akusztikus,acoustic
akusztika,acoustics
ismerős,acquaintance
szerez,acquire
beszerzés,acquisition
viszonoz,acquit
felmentés,acquittal
vetésterülete,acreage
akrobata,acrobat
akril,acrylic
törvény,act
akció,action
aktiválja,activate
aktiválás,activation
aktív,active
aktivista,activist
tevékenység,activity
színész,actor
színésznő,actress
tényleges,actual
aktualitás,actuality
akupunktúra,acupuncture
akut,acute
hirdetés,ad
példabeszéd,adage
hajthatatlan,adamant
alkalmazkodni,adapt
alkalmazkodás,adaptation
hozzáad,add
vipera,adder
rabja,addict
"rabja, függ valamitől",addicted
függőség,addiction
addiktív,addictive
további,additional
cím,address
ügyes,adept
megfelelő,adequate
tapad,adhere
ragasztóanyag,adhesive
szomszédos,adjacent
melléknév,adjective
szomszédos,adjoining
berekeszt,adjourn
beállítani,adjust
beállító,adjuster
beállítás,adjustment
adminisztrációja,administer
adminisztráció,administration
közigazgatási,administrative
adminisztrátor,administrator
csodálatra méltó,admirable
admirális,admiral
admiralitás,admiralty
csodálat,admiration
csodál,admire
csodált,admired
csodáló,admirer
elfogadható,admissible
belépés,admission
beismerni,admit
bejárás,admittance
hűhó,ado
vályogtégla,adobe
serdülőkor,adolescence
serdülő,adolescent
elfogad,adopt
örökbefogadás,adoption
örökbe fogadott,adoptive
imádni való,adorable
imádat,adoration
rajong,adore
imádó,adoring
adrenalin,adrenaline
sodródva,adrift
felnőtt,adult
házasságtörő férfi,adulterer
házasságtörés,adultery
felnőttkor,adulthood
előleg,advance
fejlett,advanced
haladás,advancement
előny,advantage
előnyös,advantageous
kaland,adventure
kalandor,adventurer
kalandos,adventurous
ellenség,adversary
kedvezőtlen,adverse
balsors,adversity
hirdet,advertise
hirdetés,advertisement
hirdető,advertising
tanács,advice
tanácsos,advisable
értesít,advise
szaktanácsadás,advisement
tanácsadó,adviser
tanácsadó,advisor
tanácsadó,advisory
ügyvéd,advocate
légi,aerial
aerobic,aerobics
aerodinamikai,aerodynamic
légtér,aerospace
esztétika,aesthetic
ügy,affair
érint,affect
szeretet,affection
gyengéd,affectionate
