Other,English
аардварк,aardvark
аблан,abalone
партофтан,abandon
партофтан,abandonment
аббос,abbey
шикам,abdomen
шикам,abdominal
рабудан,abduct
рабудан,abduction
истодан,abide
абадӣ,abiding
қобилият,ability
абад,abject
аблах,ablaze
тавонанд,able
ғайримуқаррарӣ,abnormal
бекорӣ,abnormality
истодан,abode
бекор,abolish
нописанд,abominable
зишт,abomination
бекор,abort
исқоти ҳамл,abortion
бекорист,abrasive
аҷиб,abreast
якбора,abrupt
абсцесс,abscess
набудани,absence
ғоиб будан,absent
мутлаќ,absolute
абсолют,absolution
absve,absolve
бирӯяд,absorb
худдорӣ кардан,abstain
худдорӣ,abstinence
реферат,abstract
сафсата,absurd
сафсата,absurdity
фаровонӣ,abundance
фаровон,abundant
сӯиистифода,abuse
таҳқиромез,abusive
бекас,abysmal
беоб,abyss
академикӣ,academic
академия,academy
суръатнок,accelerant
суръат бахшед,accelerate
суръатнок,accelerated
шитоб,acceleration
суръатбахш,accelerator
акцент,accent
қабул кунед,accept
мақбул,acceptable
қабул,acceptance
дастрасӣ,access
дастрас аст,accessible
лавозимот,accessory
садама,accident
тасодуфӣ,accidental
таъриф кардан,acclaim
ҷойгир кардан,accommodate
манзил,accommodation
ҳамроҳӣ кунед,accompany
шарик шудан,accomplice
иҷро кардан,accomplish
комёбӣ,accomplishment
созгор,accord
аккордеон,accordion
ҳисоб,account
ҳисоботдиҳӣ,accountability
ҳисоботдиҳанда,accountable
муҳосиб,accountant
баҳисобгирӣ,accounting
гирд оваред,accumulate
саҳеҳӣ,accuracy
дуруст,accurate
лаънат мехонанд,accursed
айбдор,accusation
айбдор мекунанд,accuse
аве,ace
ацетилен,acetylene
дард,ache
ноил шудан,achieve
дастовард,achievement
кислота,acid
эътироф кардан,acknowledge
эътироф,acknowledgement
акне,acne
акустикӣ,acoustic
акустика,acoustics
шиносоӣ,acquaintance
ба даст овардан,acquire
ба даст овардан,acquisition
сафед кардан,acquit
сафедкунӣ,acquittal
акр,acre
киштзор,acreage
акробат,acrobat
акрилӣ,acrylic
амал,act
амал,action
фаъол,activate
фаъолсозӣ,activation
фаъол,active
фаъол,activist
фаъолият,activity
актёр,actor
актриса,actress
воқеӣ,actual
актуалӣ,actuality
акупунктура,acupuncture
шадид,acute
реклама,ad
боисрор,adamant
мутобиқ шудан,adapt
мутобиқшавӣ,adaptation
илова кунед,add
созгор,adder
нашъаманд,addict
нашъаманд,addicted
нашъамандӣ,addiction
одатӣ,addictive
иловагӣ,additional
суроға,address
моҳир,adept
кифоя,adequate
риоя кунед,adhere
илтиёмї,adhesive
ҳамсоя,adjacent
сифат,adjective
ҳамсоя,adjoining
таъхир кардан,adjourn
танзим кардан,adjust
танзимкунанда,adjuster
тасҳеҳ,adjustment
админ,admin
идора кардан,administer
маъмурият,administration
маъмурӣ,administrative
мудир,administrator
шавқовар,admirable
адмирал,admiral
адмиралй,admiralty
мафтуни,admiration
маъқул,admire
маъқул,admired
хайрхоҳ,admirer
имконпазир,admissible
дохилшавӣ,admission
эътироф кардан,admit
дохилшавӣ,admittance
адо,ado
адоб,adobe
наврасӣ,adolescence
наврас,adolescent
фарзанддор шудан,adopt
фарзандхонди,adoption
писархонд,adoptive
сазовор,adorable
саёҳат,adoration
саҷда кардан,adore
адои,adoring
адреналин,adrenalin
адреналин,adrenaline
пешрафт,adrift
калонсол,adult
зино,adulterer
зино,adultery
балоғат,adulthood
пешрафт,advance
пешрафта,advanced
пешрафт,advancement
бартарӣ,advantage
муфид,advantageous
саёҳат,adventure
моҷароҷӯ,adventurer
моил,adventurous
рақиб,adversary
номусоид,adverse
мусибат,adversity
эълон кардан,advertise
реклама,advertisement
реклама,advertising
маслиҳат,advice
маслиҳат медиҳанд,advisable
маслиҳат медиҳанд,advise
маслиҳат,advisement
мушовир,adviser
мушовир,advisor
машваратй,advisory
тарафдор,advocate
