Other,English
Akademi,academy
Alam semesta,universe
Alkitab,biblical
Barat laut,northwest
Batu,mile
Batu kapur,limestone
Bayaran,fee
Berkacang,nutty
Bersatu,unite
Bikers,biker
Buah dada,buckshot
Buka skru,unscrew
Cak,peekaboo
Cikgu sekolah,schoolteacher
Daerah,county
Datuk Bandar,mayor
Dermawan,philanthropist
Gabung,combine
Gim,gym
Gincu,lipstick
Hakim,judge
Hembus nafas,exhale
Inkues,inquest
Jalan,walk
Jurujual perempuan,salesgirl
Kelab malam,nightclub
Kencing,piss
Ketua,leader
Keuskupan Agung,archdiocese
Komuter,commuter
Kon,cone
Kura-Kura,tortoise
Landak,porcupine
Lumpur,mud
Makmur,prosperous
Matlamat,goal
Menteri,minister
Nasional,national
Nenas,pineapple
Padang sekolah,schoolyard
Pajak gadai,pawn
Parit,ditch
Pelabuhan,harbor
Pemanas,heater
Pemasaran,marketing
Penyelamat,lifeguard
Penyelamat,savior
Perdana,prime
Perdana Menteri,premier
Piagam,charter
Pontianak,vampire
Pusat,bellybutton
Rahang,jaw
Rakit,raft
Ratapan,lament
Salam,greet
Sayang,sweetheart
Sekali-sekala,occasional
Seluar panjang,trousers
Sembilan belas,nineteen
Sementara,provisional
Sementara,temporary
Sementara itu,meantime
Sengsara,squander
Setia,devoted
Soda Pop,soda/pop
Subang,earring
Tambah,add
Tambah nilai,reload
Tapak perkhemahan,campsite
Tarikh,date
Tidak berbalas,unrequited
Tuan,lord
Zon,zone
abad,century
abadi,everlasting
abadi,immortal
abai,ignore
abaikan,abandon
abjad,alphabet
abjad,alphabetical
abses,abscess
abstrak,abstract
acara,event
aci,shaft
acuan,mold
acuan,mould
acuh tak acuh,indifferent
adaptasi,adaptation
adas,fennel
adat,custom
adat,customary
adil,fair
adrenalin,adrenaline
aduan,complaint
adunan,batter
aeroangkasa,aerospace
aerobik,aerobics
aerodinamik,aerodynamic
afidavit,affidavit
afirmatif,affirmative
agama,religion
agama,religious
agensi,agency
agitasi,agitation
agresif,aggressive
agresif,aggressiveness
agung,regal
ahli,member
ahli arkeologi,archaeologist
ahli astronomi,astronomer
ahli bahasa,linguist
ahli bedah saraf,neurosurgeon
ahli biologi,biologist
ahli bomba,firefighter
ahli bomba,fireman
ahli falsafah,philosopher
ahli farmasi,pharmacist
ahli fizik,physicist
ahli geologi,geologist
ahli gusti,wrestler
ahli kardiologi,cardiologist
ahli kimia,chemist
ahli majlis,councilman
ahli matematik,mathematician
ahli neurologi,neurologist
ahli onkologi,oncologist
ahli patologi,pathologist
ahli perniagaan,businessman
ahli perniagaan,businesswoman
ahli perniagaan,lawman
ahli politik,politician
ahli psikologi,psychologist
ahli sejarah,historian
ahli sihir,connoisseur
ahli sihir,sorcerer
ahli silap mata,magician
ahli strategi,strategist
ahli terapi,therapist
air,water
air belakang,backwater
air garam,saltwater
air kencing,urine
air laut,seawater
air liur,saliva
air mani,semen
air mata,tear
air pancut,fountain
air pasang,tide
air tawar,freshwater
air terjun,waterfall
ais,ice
ais,iced
aising,icing
ajaib,magical
ajaib,miraculous
ajaib,prodigy
ajar,teach
akademik,academic
akal,intellect
akal,resourceful
akal,wit
akan,will
akan,would
akan berlaku,imminent
akan berlaku,impending
akan datang,forthcoming
akan datang,oncoming
akan datang,upcoming
akar,root
akaun,account
akauntabiliti,accountability
akauntan,accountant
akhbar,newspaper
akhir,end
akhir,final
akhir,finale
akhir,finality
akhirat,afterlife
akhirnya,eventual
akibatnya,consequence
akil baligh,puberty
akordion,accordion
akrilik,acrylic
akrobat,acrobat
aksen,accent
akses,access
aksesori,accessory
aksi,stunt
aktif,active
aktifkan,activate
aktivis,activist
aktiviti,activity
akuarium,aquarium
akuatik,aquatic
akujanji,undertaking
akupunktur,acupuncture
akustik,acoustic
akustik,acoustics
akut,acute
alahan,allergic
alam,realm
alam sekitar,environmental
alamat,address
alas kaki,doormat
alasan,excuse
alat,gadget
alat,instrument
alat,tool
alat dengar,headset
alat dengar telinga,earpiece
alat ganti,contraption
alat kelamin,genital
alat kelamin,genitalia
alat tulis,stationery
alergi,allergy
algoritma,algorithm
alihkan,divert
alim,pious
aliran,flow
aliran,stream
aliran darah,bloodstream
alkohol,alcohol
alkohol,alcoholic
alkohol,alcoholism
almanak,almanac
almari,closet
almari,cupboard
almari pakaian,wardrobe
aloi,alloy
alpukat,avocado
alternatif,alternate
alternatif,alternative
alu,pestle
aluminium,aluminum
alur,groove
alzheimer,alzheimers
amal,charitable
amal,charity
amalan,practice
aman,peaceful
amanah,trust
amanah,trusty
amaran,alert
amaran,warn
amaran,warning
amat diperlukan,indispensable
amatur,amateur
ambang,brink
ambang,threshold
ambang,verge
ambil,fetch
ambil,grab
ambil,take
ambil alih,takeover
ambil bahagian,partake
ambulans,ambulance
amfibia,amphibian
amfibia,amphibious
amuk,amuck
anafilaksis,anaphylactic
anai-anai,termite
anak anjing,puppy
anak ayam,chick
anak kapal,crewman
anak kucing,kitten
anak lelaki,lad
anak lelaki,son
anak lembu,calf
anak muda,youngster
anak panah,arrow
anak patung,doll
anak perempuan,daughter
anak perempuan,nursemaid
anak saudara lelaki,nephew
anak sulung,firstborn
anak syarikat,subsidiary
anak tiri,stepdaughter
anak tiri lelaki,stepson
anak yatim,orphan
anak yatim,orphanage
analisis,analysis
analitikal,analytical
analogi,analogy
anarki,anarchy
anarkis,anarchist
anatomi,anatomy
ancaman,menace
ancaman,threat
andaian,assumption
aneh,freak
aneh,quaint
aneh,whimsical
anekdot,anecdote
anemia,anemic
anestesia,anesthesia
anestetik,anesthetic
aneurisme,aneurysm
anggap,deem
anggapan,presumption
anggaplah,reckon
anggaplah,regard
anggaran,approximate
anggaran,estimate
anggaran,estimation
anggota badan,limb
anggun,graceful
anggun,sleek
anggur,grape
angin,breeze
angin,wind
angin puyuh,whirlwind
angin ribut,tempest
angka,figure
angkasawan,astronaut
angkat,hoist
angkuh,haughty
angsa,goose
animasi,animated
animasi,animation
anjakan,displacement
anjing,canine
anjing,dog
anjing,doggy
anjing domba,sheepdog
anjung,porch
anomali,anomaly
ansuran,installment
antagonis,antagonize
antagonistik,antagonistic
antara muka,interface
antarabangsa,international
antelop,antelope
antena,antenna
anti-graviti,antigravity
antibiotik,antibiotic
antibiotik,antibiotics
antik,antics
antik,antique
antikristus,antichrist
anting,anthill
anting-anting,earrings
antiseptik,antiseptic
antisosial,antisocial
antropologi,anthropological
antropologi,anthropologist
antropologi,anthropology
anugerah,award
aorta,aortic
apa yang tidak,whatnot
apartmen,apartment
apendiks,appendicitis
api,afire
