Other,English
Abala,aspect
Afara,pier
Afirika,african
Afọwọkọ,prototype
Agbani sile,lifeguard
Agbanrere,rhino
Agbere,fornication
Ajagun,militia
Ajasin,crusader
Ajumọṣe,league
Akitiki,arctic
Akopọ,overview
Akueriomu,aquarium
Aladodo,florist
Alakoso,coordinator
Alakoso,planner
Alakoso,registrar
Ale,mistress
Alubosa,onion
Amojuto,oversee
Aposteli,apostle
Apoti yinyin,icebox
Apu,apple
Arewa okunrin,handsome
Ariwa,northern
Ariwa iwọ-oorun,northwest
Arọ,lame
Asin,mouse
Asọgun,arsenal
Asọtẹlẹ,prophecy
Ata,chili
Ata,pepper
Atalẹ,ginger
Atunse,amendment
Atunṣe,makeover
Atupa,lamp
Atupa,lantern
Atẹle,secondary
Atọka,indicator
Awari,discovery
Awoasinwin,psychiatric
Awoasinwin,psychiatry
Awọ aro,violet
Awọn apanilaya,piracy
Awọn ọdọ,teens
Ayebaye,classic
Ayika,sphere
Bangi,bang
Beere,claim
Belii,bellhop
Bilisi,bleach
Bolini,bowler
Butikii,boutique
Bàjẹ,spoil
Bọngò,bong
Bọsipọ,recover
Bọọlu ẹran,meatball
Circle,circus
Circuit,circuitry
Daduro,lone
Dajjal,antichrist
Dandan,mandatory
Dasibodu,dashboard
Dimegilio,scoreboard
Disiki,disco
Dudu,blacken
Dumu,doom
Duro,stop
Dín,fried
Ebora,zombie
Egba Mi O,help
Egba owo,bracelet
Egba wa o ani iyonu,mayday
Egugun eja,herring
Ehoro,hare
Ehoro,rabbit
Eka,department
Eka,departmental
Eksodu,exodus
Eleda,creator
Elegede,squash
Elegede,watermelon
Eniyan arinilara,fucker
Eran,meat
Ere,premium
Ere Kiriketi,cricket
Ere-ije,marathon
Erongba,concept
Eru,baggage
Ewa,peas
Ewebe,vegetable
Eweko,vegetative
Fa,pull
Faksi,fax
Fanpaya,vampire
Faranse,franchise
Farao,pharaoh
Felifeti,velvet
Fisioloji,physiology
Fojusi,vogue
Fuluorisenti,fluorescent
Gbaga,damn
Gbajumo,elite
Gbat,gloomy
Gbe soke,liftoff
Gbẹhin,ultimate
Guusu ila oorun,southeast
Holiki,hulk
ID,random
Ibajẹ,decay
Ibawi,divine
Ibere,kickoff
Ibi-a-ba-ṣẹ-de,milestone
Ibiyi,formation
Iboju,recap
Ibuwọlu,signature
Ibẹrẹ,onset
Idagba,growth
Idanileko,training
Idile Oba,dynasty
Idite,plot
Iduro,desk
Ifipamọ,reserved
Igba,eggplant
Igba Irẹdanu Ewe,autumn
Igba akoko,summertime
Igbasoke,rapture
Igbimọ,commission
Iho,slot
Ijakadi,struggle
Ijakadi,wrestle
Ijakadi,wrestling
Ijamba,danger
Ikilọ,warning
Ikooko,wolf
Ila-oorun,oriental
Ilaorun,sunrise
Ile Agbon,hive
Ile Itaja,mall
Ile Onje,grocery
Ile kekere,cottage
Ile-Ile,homeland
Ilekun nla,gate
Ilu,metropolitan
Imọ-jinlẹ,science
Intoro,intro
Inudidun,delighted
Ipari,completion
Iribomi,supper
Irini,apartments
Isakoso,administrative
Islam,keen
Isuna,finance
Itolẹsẹ,parade
Itọkasi,referral
IwUlO,utility
Iwe irohin,magazine
Iwontunws.funfun,balance
Iwoomusu,asshole
Iyika,revolution
Iṣilọ,immigration
Iṣẹ ibatan mẹta,trilogy
