Other,English
Absinth,absinthe
Abu-abu,gray
Adonan,doughboy
Afrika,african
Agak,trifle
Akun,account
Alkitab,bible
Allah,god
Anjing betina,bitch
Apartemen,apartment
Arsitektur,architecture
BH,bra
Babi,pork
Baca,read
Bagikan,share
Bagus,great
Bahas,discuss
Baik,right
Baju biasa,plainclothes
Balik,flip
Bandara,airport
Barat,west
Barat laut,northwest
Bau,tang
Bawang,onion
Bawang putih,garlic
Berbuat curang,fudge
Berlangganan,subscription
Bintang Utama,headliner
Bir,beer
Bizantium,byzantine
Bola goreng terbuat dari buncis,falafel
Brendi,brandy
Brokoli,broccoli
Buka,open
Burung puyuh,quail
Campur,blend
Campuran,medley
Cantik,beautiful
Cari,search
Cengkeh,clove
Cubit,tweak
Cuka Apel,cider
Daging cincang,meatloaf
Daging sapi muda,veal
Damar,resin
Demi,sake
Desa,village
Desain,design
Dewan,council
Diam,silence
Dihilangkan,refined
Direktur,director
Dorong,push
Es,ice
Fajar,dawn
Foto,menu
Gratis,free
Gula,sugar
Hantu,poltergeist
Hot Dog,hotdog
Husy,scat
Ikuti,join
Injil,gospel
Jadwal acara,agenda
Jagung,corn
Jahe,ginger
Jalak,starling
Jawa,java
Jelly Bean,jellybean
Kalkulator,calculator
Kapten,captain
Kastil,castle
Katedral,cathedral
Katolik,catholic
Keanehan,weirdness
Kecantikan,beauty
Kecelakaan kapal,shipwreck
Kejam,savage
Kelemahan,downside
Keluaran,exodus
Keong,conch
Kepala Sekolah,principal
Kepiting,crab
Kerak,crust
Ketagihan,addictive
Kirim,deliver
Kirim,send
Kirimkan,submit
Komisi,commission
Komunis,communist
Konfirmasi,confirm
Kongres,congress
Konvensi,convention
Kotak Bekal Makan siang,lunchbox
Kue kering,cookie
Kuil,temple
Langkah,steps
Lanjutkan,goon
Lapas,correctional
Lapisan,glaze
Lapisan gula,icing
Lari,run
Latar Belakang,background
Lihat,see
Limun,lemonade
Maaf,pardon
Maaf,sorry
Makmur,prosperous
Masakan,cuisine
Memperbaiki,rewire
Menambahkan,add
Menara Pengawal,watchtower
Menawar,bidding
Menghubung,connect
Menimbang,weigh
Menyajikan,serve
Menyerah,concede
Merah Jambu,pink
Minuman Alkohol Bourbon,bourbon
Misteri,mystery
Monggol,mogul
Monumen,monument
Nak,kiddo
Nasi,rice
Nasional,national
Nikmati,enjoy
Nyonya,madam
Obeng,screwdriver
Omong kosong,poppycock
Pak,pack
Pala,nutmeg
Palsu,illegitimate
Palu,hammer
Palu,hummer
Pamer,showoff
Pamitan,farewell
Pasang,hookup
Pasang,install
Pasukan,legion
Pedang,blade
Pegadaian,pawnshop
Pelabuhan,port
Pelangi,rainbow
Pemanasan,heating
Pembenahan,housekeeping
Pemeran,cast
Penerusan,forwarding
Penghargaan,reward
Penis,dick
Penjahit,tailor
Perbendaharaan,treasury
Perbesar,zoom
Perdana,premier
Perempuan,female
Periksa,checkout
Periksa kembali,recheck
Perjanjian,testament
Perlengkapan tulis,stationary
Permen,candy
Perpustakaan,library
Persatuan,union
Persekongkolan,cahoots
Persik,peach
Pilih,select
Pilihan,preference
Polandia,polish
Presiden,president
Profil,profile
Properti,property
Protestan,protestant
RSUD,hospital
Registrasi,registration
