Other,English
&#39;n aanduiding,indicative
&#39;n doodslag begaan,slayer
&#39;n jong,whelp
&#39;n rewolusie,revolutionize
&#39;n veldbrand,wildfire
Aanbidding,adoring
Aangevuur,ravenous
Aardrykskunde,geography
Advisering,advisement
Afklim,dismount
Aflaai,download
Afrikaanse,african
Akademie,academy
Akkedis,lizard
Alzheimer,alzheimers
BA,bachelor
BTW,vat
Backer,linebacker
Bal spel,ballgame
Ball,hairball
Barones,baroness
Bedrieër,trickster
Been,wishbone
Beer,dipper
Bekeer,repent
Beleef,relive
Belê,invest
Bemes,fertilize
Besef,reckon
Besin oor,contemplate
Bestaan uit,consist
Bevestig,validate
Bevredig,satisfy
Bewonder,admire
Bid,pray
Biltong,jerky
Bisantynse,byzantine
Blik,critter
Blus,quench
Bly,abide
Bonnie,bonny
Brown,brownstone
Buite stemming,abstain
Buro,bureau
Bybel,bible
Bybelse,biblical
CV,resume
Cannon,cannonball
Covers,copycat
Creation,ruckus
Cross Walk,crosswalk
Das,badger
Dead Beat,deadbeat
Deaktiveer,deactivate
Dink,ponder
Dominantie,dominatrix
Dowwe,dull
Draai,unscrew
Drank,beverage
Druip,fail
Ds,rev
Duitse,deutschmark
Dump,dumpster
Dwerg,leprechaun
ENKELE,ticker
ERKEN,acknowledge
Eerwaarde,reverend
Eienaar,owner
Elke man,everyman
Engelsman,limey
Fakulteit,faculty
Farao,pharaoh
Fast Ball,fastball
Filistyn,philistine
Finaliseer,finalize
Fleur,brighten
Fliek,movie
Foot Locker,footlocker
Funny,loony
Gaan weg,depart
Gang,gangland
Gee opdrag,instruct
Gehaktbal,meatball
Gemmer,ginger
Gesalfde,anointed
Gestel,presume
Glas,highball
Graaf,shovel
Groet,greet
Guinee,guinea
Haggieweg,haggle
Halen,strikeout
Halter,dumbbell
Hard,hardball
Helfrich,absinthe
Here,lord
Hergroepeer,regroup
Herskryf,rephrase
Hertog,duke
Hoes,cough
Honestly,pocketful
Hoor,hear
Hou,adhere
Hou toesig oor,oversee
Hyper,hyperspace
INTER,interoffice
INVOEGEN,snag
Indien,submit
Inhaal,overtake
Insig,insightful
Inteendeel,contrary
Intussen,meantime
Jackrabit,jackrabbit
Jas,coat
Jongleren,juggle
Journaal,newscast
K,grit
Kabouter,goblin
Kanariese,canary
Kanker,cancer
Katolieke,catholic
Kattekruid,catnip
Keiserin,empress
Kersfees,christmas
Kersfees,yuletide
Klankbaan,backtrack
Klim,ascend
Knal,bang
Kom,thunderbolt
Konfederale,confederate
Konservatorium,conservatory
Kontak,contact
Koppelaar,tailpipe
Kruisig,crucify
Kyk,behold
Kyk weer na,revisit
Lees weer,reread
Lei,deduce
Lei,derive
Lei af,infer
Lig,elevate
Maksimeer,maximize
Marshmallows,marshmallow
Masseer,massage
Match,matchmaker
Materialise,materialize
Mei Dag,mayday
Meld,log
Memoriseer,memorize
Mevrou,madam
Middeleeuse,medieval
Middeltermyn,midterm
Mislei,misguided
Munk,chipmunk
Muurblommetjie,wallflower
Nadoodse ondersoek,postmortem
Neutkraker,nutcracker
Noordwes,northwest
Nudl,bogey
Oedipale,oedipal
Omdat aanvoerders aangevoer,avenging
Ongelowige,faithless
Ontgroei,outgrow
Onthou,recall
Ontkoppel,disengage
Ontkoppel,unplug
Ontmoet,meet
Ontploffen,detonate
Ontsmet,disinfect
Ontspan,unwind
Onvries,unfreeze
Oos,eastern
Oosterse,oriental
Opdateer,update
Opname,fixture
Opregte,sincere
Ordonnansie,ordinance
Pak,unpack
Parkinson,parkinsons
Pas,heed
Pasop,lookout
Persvrystellings,sublevel
Poef,poop
Pop,doll
Pous,pope
Prioritiseer,prioritize
Programmering,programming
Proktoloog,proctologist
Protestantse,protestant
Raadsheer,alderman
Rakker,rascal
Rasper,grate
Recht,straighten
Rekeningkunde,accounting
Repeteer,rehearse
Republikeinse,republican
Riff Raff,riffraff
Roer,agitate
Romeinse,roman
Rooi,auburn
Ruimte,aerospace
Sagteband,paperback
Semed,shamed
Sertifiseer,certify
Shit Head,shithead
Short,shortcake
Short,shortstop
Side Winder,sidewinder
Simpatiseer,sympathize
Simuleer,simulate
Sirkuleer,circulate
Skerp sin vir humor,witty
Skrif,scripture
Smeek,appease
Snork,snort
Snuffel,browse
Snuif,snuff
Socio,sociopath
Soek,search
Solidariteit,solidarity
Somer tyd,summertime
Sosiale,occasional
Sou,would
Sowjet,soviet
Spanning,voltage
Speaker,speakerphone
Speurder,detective
Sport,sporting
Spreek,pronounce
Sr.,senorita
Staaf,corroborate
Staak,abort
Staatskoerant,gazette
Stad,city
Stel,compile
Ster,starlet
Sterkte,luck
Stipuleer,stipulate
Straat,broadside
Strass,rhinestone
Stuur,steer
Suid,south
Swerwer,cruiser
Sê,recite
Taal,language
Takkie,twig
Teater,theatrical
Ter wille,sake
Thon,telethon
Tjank balie,crybaby
Trek,deduct
Trek,retract
Tuis gemaak,homemade
Turkye,turkey
Tweede eksamen,retake
Uitvouwen,unfold
Van,surname
Verbreed,broaden
Verdonker,darken
Verenig,unite
Vergeet,forgetful
Vergroten,magnify
Verhoog,increase
Verifieer,authenticate
Verkort,shorten
Verkry,procure
Verleng,prolong
Vernietig,annihilate
Versag,soften
Verscherpen,sharpen
Versoen,reconcile
Vertrek,embark
Verwyder,remove
Vind,discover
Visualiseer,visualize
Volks-taal,vernacular
Voorkom,prevent
Vrees,angst
Vries,freezing
Wag,await
Weduwee,widowed
Weer,redo
Wek,arouse
Well,finder
Wink,cheesy
Woes,hectic
Wys,show
Zwartkop,blackface
aaien,fondle
aaklig,horrendous
aaklig,horrible
aaklige,horrid
aambeeld,anvil
aan boord,onboard
aan die brand gesteek,alight
aan my,tome
aanbeveel,recommend
aanbeveling,commendation
aanbeveling,recommendation
aanbidding,adoration
aanbidding,worship
aanbieder,presenter
aanbieding,presentable
aanbod,offer
aanbreek,dawn
aand,evening
aand,nightfall
aand,nighttime
aandag,attention
aandagtig,attentive
aandeel,share
aandeelhouer,shareholder
aandeelhouer,stockholder
aandelemakelaar,stockbroker
aandenking,keepsake
aandenking,memento
aandenking,souvenir
aandete,dinner
aandete,supper
aandete,suppertime
aandrang,insistence
aandring,insist
aandrywing,propulsion
aanduiding,indication
aanduiding,inkling
aangaan,incur
aangebore,congenital
aangenaam,agreeable
aangenaam,likable
aangename,pleasant
aangename,pleasurable
aangenome,adoptive
aangepas,customized
aangesig,countenance
aangewese,designated
aangrensende,adjacent
aangrensende,adjoining
aangrypende,poignant
aanhaling,citation
aanhangsel,annex
aanhangsel,appendage
aanhou,continue
aanhou,detain
aanhoudend,insistent
aanhoudende,incessant
aanhoudende,persistent
aanhouding,detention
aanklaer,prosecutor
aanklag,indictment
aanklagte,arraignment
aankomende,oncoming
aankoms,arrival
aankondiging,announcement
aankoop,purchase
aanleg,aptitude
aanleg,knack
aanloklik,tempting
aanloklike,alluring
aanloopbaan,runway
aanmatigend,uppity
aanmoediging,encouragement
aanname,assumption
aanneming,adoption
aanpas,adapt
aanpassing,adaptation
aanpassing,adjustment
aanranding,assault
aanrichten,wreak
aansienlike,considerable
aansienlike,sizable
aansienlike,substantial
aanskoulike,vivid
aansluit,join
aansluiting,hookup
aansluiting,junction
aansoek,application
aansoek doen,apply
aansoeker,applicant
aansporing,incentive
aanspraakmaker,contender
aanspraakmaker,pretender
aanspreeklik,accountable
aanspreeklik,liable
aanspreeklikheid,accountability
aanspreeklikheid,liability
aansteek,ignite
aansteek,kindling
aansteeklik,contagious
aansteeklike,infectious
aanstel,appoint
aanstoot,offend
aanstoot,resent
aanstuur,redirect
aantal,number
aantrek,dress
aantrekkingskrag,attraction
aantreklike,attractive
aantreklike,stylish
aanvaar,accept
aanvaar,assume
