Other,English
3-р сар,mar
Doormman,doorman
absintte,absinthe
bouble,bauble
cagey байна,cagey
cynisism,cynicism
dawle,dawdle
dojo хийх,dojo
douche хийх,douche
fucker байна,fucker
goeyey,gooey
kool-тусламж,kool-aid
poutout,pouty
prepy,preppy
proctologist хийдэг,proctologist
psychopath,sociopath
ravioli байна,ravioli
rendezvous юм,rendezvous
rownown,rundown
sentelel,sentinel
skim хийх,skim
spinless,spineless
tuxedo байна,tuxedo
Ёо ёо,yo-yo
Амаретто,amaretto
Амралт,relaxation
Арын гэрэл,taillight
Аутизмтай,autistic
Ахаа,bro
Байзнаарай зогсоорой,holdup
Балар эртний,primitive
Би үзэл,ego
Бизнесмэн эмэгтэй,businesswoman
Битник,beatnik
Бүрэнхий,twilight
Валедикториан,valedictorian
Гадаад төрх,appearance
Галуу,goose
Гахайн мах,pork
Гвинейн,guinea
Долоо,seven
Дундад зууны,medieval
Дурсамжтай,memorable
Дээр дурдсан,aforementioned
Ерөнхий,overall
Жирэмсний,maternity
Захиа,message
Зогс,stop
Зэрэгцээ,parallel
Зөрчилдөөн,collision
Камо,cameo
Киви,kiwi
Ладди,laddie
Лимон,lemon
Мандарин,tangerine
Митт,mitt
Мич,ape
Новш,bastard
Новш гэж,damn
Номхон зогс,standstill
Одоогийн,current
Оноо,score
Онцгой,special
Ром дарс,rum
Сагаган,buckwheat
Санамсаргүй,random
Сантехникийн,plumbing
Системтэй,systematic
Сквош,squash
Стандарт,standard
Суваг,duct
Сэтгэл хөдөлгөм,impressive
Сүр жавхлант,majestic
Тагтаа,pigeon
Татах,pull
Тусгай зөвшөөрөл,license
Туслаач,help
Тэмээн хяруул,ostrich
ТҮЦ,kiosk
Төгсгөл,end
Хайрыг бий болгох,lovemaking
Хан боргоцой,pineapple
Харуулын байшин,guardhouse
Хиам,sausage
Холбоо,association
Христийн шашин,christening
Христийн шашинтан,christen
Хэсэг,section
Хөшигний,shutter
Хөөс,foam
Чак,chuck
Чуг,chug
Эхлэх,begin
аав,dad
аав,daddy
аав,father
аадар бороо,rainstorm
аажмаар,gradual
аажмаар,gruff
аалз,spider
ааруул,curd
аарцаг,pelvic
аарцаг,pelvis
ааш зан,demeanor
ааш зан,temperance
ааш зантай,temper
ааштай,moody
абракадабра,abracadabra
аваарын,convoy
аварга,champion
аварга том,giant
аварга том,gigantic
аварга шалгаруулах тэмцээн,championship
авах,get
авах,take
авах,takeout
авах,undertake
авга ах,uncle
авгай,ladybug
авдар,ark
авдар,suitcase
авдарк,aardvark
авирал,airlock
авирах,climb
авлига,corruption
авлигад автсан,corrupt
авокадо,avocado
аврагч,lifeguard
аврагч,savant
аврагч,savior
аврал,salvation
аврах,rescind
аврах,rescue
аврах ажилтан,lifesaver
аврах анги,vanguard
аврах завь,lifeboat
авс,coffin
авсаархан,compact
авто,auto
автобус,bus
автобусны ажилтан,busboy
автобусны ачаалал,busload
автографаар бичсэн,autographed
автомат,automatic
автоматжуулсан,automated
автомашины,automobile
автомашины,automotive
автомашины,carsick
автомашины жолооч,motorist
автопилот,autopilot
авхаалж самбаач,clairvoyant
авхаалж самнах,gimp
авхаалжтай,resourceful
авхаалжтай,tenacious
авч явах,carry
авч үзэх,consider
авч үзэх,consideration
авчрах,bring
авчрах,fetch
авшиг,initiation
авъяас чадвар,talent
авъяастай,talented
агаар,air
агаар мандлын,atmospheric
агааргүй,airtight
агааржуулагч,airhead
агааржуулагч,conditioner
агааржуулагч,conditioning
агааржуулагч,ventilator
агааржуулалт,ventilation
агааржуулах,vent
агаартай,airborne
агаарын,aerial
агаарын дэр,airbag
агаарын орон зай,airspace
агаарын тээврийн,airline
агаарын тээврийн,airliner
агаарын хурд,airspeed
агаарын хөлгийн,airship
агент,agent
агентлаг,agency
аглаа,gouge
агнах,hunt
агуй,cave
агуй,cavern
агуй,cove
агуйч,caveman
агуу байдал,greatness
агуу их,great
агуулах,pantry
агуулах,storeroom
агуулах,warehouse
агуулахын өрөө,stockroom
агуулга,content
агуулга,contents
агуулсан,contain
агч,maple
агшаагч,cooker
агшилт,contraction
агшин зуур,instant
агшин зуур,instantaneous
агших,shrink
адал явдал,adventure
адал явдалт,fairway
адал явдалт хүн,adventurer
адал явдалтай,adventurous
адил төстэй байдал,resemblance
адилхан,identical
адислагдсан,blessed
адислал,blessing
адислах болно,bless
админ,admin
администратор,administrator
адмирал,admiral
адмирал,admiralty
адреналин,adrenalin
адреналин,adrenaline
аж ахуй,farm
аж ахуйн нэгж,enterprise
аж ахуйн нэгж,entity
аж үйлдвэр,industry
аж үйлдвэрийн,industrial
аж үйлдвэрийн,industrialist
ажиглагч,observant
ажиглагч,observer
ажиглалт,observation
ажиглалтын газар,observatory
ажиглах,observe
ажил,job
ажил,work
ажил гүйлгээ,transaction
ажил мэргэжил,occupation
ажил мэргэжил,occupational
ажил мэргэжил,vocation
ажил олгогч,employer
ажил хаялт,strike
ажил хаялт,strikeout
ажил хэрэг,affair
ажил хэрэгч,enterprising
ажил эрхлэлт,employment
ажилгүй,unemployed
ажилгүйдэл,unemployment
ажилд авна,employ
ажилдаа явах,commute
ажиллаж байгаа,running
ажиллах боломжгүй,inoperable
ажиллах хүчний,manpower
ажиллуулах,operate
ажилтан,employee
ажилтнууд,staff
ажилчин,laborer
ажилчин,worker
ажилчин,workman
ажлын,workings
ажлын ачаалал,workload
ажлын байр,workplace
ажлын өдөр,weekday
аз,fortune
аз,luck
аз жаргал,bliss
аз жаргал,happiness
аз жаргал юм,blissful
аз жаргалгүй,unhappy
аз жаргалгүй байдал,unhappiness
аз жаргалтай байна,happy
аз завшаантай,fortunate
азарга,stallion
азарга,stardust
азарган тахиа,roost
азарган тахиа,rooster
азгүй,unfortunate
азгүй,unlucky
азотын,nitrogen
азотын,nitrous
азтай,ducky
азтай,lucky
азтай,plucky
азтай юм,yucky
айдас,awed
айдас,dread
айдас,fear
айдас,fright
айдасгүй,fearless
айдасгүй,unafraid
айж байв,terrified
айж байна,afraid
айж байна,awe
айлган сүрдүүлж байна,intimidating
айлган сүрдүүлэх,intimidate
айлган сүрдүүлэх,intimidation
айлгах,scare
аймаар,awful
аймаар,darn
аймаар,spooky
аймхай,coward
аймхай,cowardly
аймхай,timid
аймхай байдал,cowardice
аймшиг,horror
аймшигтай,appalled
аймшигтай,appalling
аймшигтай,dire
аймшигтай,dreadful
аймшигтай,fearful
аймшигтай,fearsome
аймшигтай,frantic
аймшигтай,frightening
аймшигтай,frightful
аймшигтай,ghastly
аймшигтай,gruesome
аймшигтай,horrendous
аймшигтай,horrible
аймшигтай,horrid
аймшигтай,horrific
аймшигтай,horrifying
аймшигтай,monstrous
аймшигтай,ominous
аймшигтай,scary
аймшигтай,stinky
аймшигтай,terrible
аймшигтай,terrific
аймшигтай,terrifying
айсан,dreaded
айсан,frightened
айсан,scared
айх,frighten
айх,terrify
ака,aka
академи,academy
аква,aqua
аквамарин,aquamarine
аквариум,aquarium
акр,acre
акрейн,acreage
акробат,acrobat
акул,shark
акустик,acoustic
акустик,acoustics
алах,assassinate
алах,kill
алах,killing
алах,slay
албадан,compelling
албадан,compulsive
албадан,compulsory
албадан гаргах,deport
албадан гаргах,deportation
албадах,coerce
албадах,compel
албадлага,coercion
албадлага,compulsion
албадлагын,involuntary
албан бус,informal
албан бус,unofficial
албан ёсны,formal
албан ёсны,formality
албан ёсны,official
албатрос,albatross
алга болно,disappear
алга болох,disappearance
алга болох,vanishing
алга болсон,vanish
алга ташилт,applause
алга ташилт,clapper
алга таших,applaud
алгадах,clap
алгадах,slap
алгана,perch
алгасах,skip
алгебр,algebra
алгоритм,algorithm
алдаа,err
алдаа,error
алдаа,mistake
алдаа гаргагч,bugger
алдаанууд,bug
алдаатай,buggy
алдаатай,erroneous
алдагдал,loss
алдар нэр,fame
алдар нэр,glory
алдарт,glorious
алдартай,famous
алдартай,popular
алдартнууд,celebrity
алдаршуулав,glorified
алдаршуулах,acclaim
алдах,lose
алдах,wont
алдерман,alderman
алдсан,lost
алиалагч,clown
алиби,alibi
алим,apple
алим,applesauce
алимент,alimony
алимны хальс,applejack
аллага,assassination
аллага,carnage
аллага,homicide
аллага,massacre
аллага,murder
аллага,murderess
аллагын,murderous
аллегро,allegro
аллигатор,alligator
алмаз,diamond
алоха,aloha
алслагдсан,distant
алсын,remote
алсын хараа,vision
алсын хараатай,visionary
алт,gold
алтадмал,gilded
алтан,golden
алтан загас,goldfish
алтанзул цэцэг,tulip
алуурчин,assassin
алуурчин,killer
алуурчин,murderer
алуурчин,slayer
алх,hammer
алхам,step
алхам,steps
алхам,stride
алхах,walk
алхны толгой,hammerhead
алчуур,handkerchief
алчуур,kerchief
алчуур,shawl
алчуур,towel
альбино,albino
альманак,almanac
альфа,alpha
альцгеймерууд,alzheimers
ам,ammo
ам,mouth
ам угаах,mouthwash
амаар,mouthful
амаар,verbal
аман,oral
амбаар,sabbatical
амбаар,shed
амбаарт,barn
амбиц,ambition
амбицтай,ambitious
