Other,English
maasika,aardvark
merikorva,abalone
hylätä,abandon
hylkääminen,abandonment
luostarikirkko,abbey
vatsa,abdomen
vatsan-,abdominal
ryöstää,abduct
sieppaus,abduction
noudattaville,abiding
kyky,ability
viheliäinen,abject
ilmiliekeissä,ablaze
pystyä,able
poikkeava,abnormal
poikkeavuus,abnormality
asunto,abode
lakkauttaa,abolish
iljettävä,abominable
inhottavuus,abomination
keskeyttää,abort
abortti,abortion
simsalabim,abracadabra
hiova,abrasive
rinnakkain,abreast
äkillinen,abrupt
paise,abscess
poissaolo,absence
poissa,absent
absintti,absinthe
absoluuttinen,absolute
synninpäästö,absolution
antaa synninpäästö,absolve
omaksua,absorb
jättää äänestämättä,abstain
pidättyvyys,abstinence
abstrakti,abstract
järjetön,absurd
järjettömyys,absurdity
yltäkylläisyys,abundance
runsas,abundant
väärinkäyttö,abuse
loukkaava,abusive
pohjaton,abysmal
syvyys,abyss
akateeminen,academic
akatemia,academy
kiihdyttimen,accelerant
kiihdyttää,accelerate
kiihtyi,accelerated
kiihtyvyys,acceleration
kiihdytin,accelerator
aksentti,accent
hyväksyä,accept
hyväksyttävä,acceptable
hyväksyminen,acceptance
pääsy,access
saatavilla,accessible
lisävaruste,accessory
onnettomuus,accident
satunnainen,accidental
tervehtiä suosionhuudoin,acclaim
majoittaa,accommodate
majoitus,accommodation
seurata,accompany
rikoskumppani,accomplice
suorittaa,accomplish
suoritus,accomplishment
sopimus,accord
harmonikka,accordion
tili,account
vastuullisuutta,accountability
vastuussa,accountable
kirjanpitäjä,accountant
kirjanpito,accounting
kertyy,accumulate
tarkkuus,accuracy
tarkka,accurate
kirottu,accursed
syytös,accusation
moittia,accuse
ässä,ace
asetyleeni,acetylene
särky,ache
saavuttaa,achieve
saavutus,achievement
happo,acid
tunnustaa,acknowledge
tunnustus,acknowledgement
finni,acne
tammenterho,acorn
akustinen,acoustic
akustiikka,acoustics
tuttavuus,acquaintance
hankkia,acquire
hankinta,acquisition
vapauttaa,acquit
vapauttava tuomio,acquittal
eekkeri,acre
pinta-ala,acreage
akrobaatti,acrobat
akryyli-,acrylic
toimia,act
toiminta,action
aktivoida,activate
aktivointi,activation
aktiivinen,active
aktivisti,activist
toiminta,activity
näyttelijä,actor
näyttelijä,actress
todellinen,actual
todellisuus,actuality
akupunktio,acupuncture
akuutti,acute
ilmoitus,ad
sananparsi,adage
järkkymätön,adamant
sopeuttaa,adapt
sovittaminen,adaptation
lisätä,add
kyykäärme,adder
addikti,addict
riippuvainen,addicted
riippuvuus,addiction
riippuvuutta aiheuttava,addictive
lisä-,additional
osoite,address
mestari,adept
riittävä,adequate
kiinni,adhere
tarttuva,adhesive
vierekkäinen,adjacent
adjektiivi,adjective
viereinen,adjoining
lykätä,adjourn
säätää,adjust
säädin,adjuster
säätö,adjustment
antaminen,administration
hallinnollinen,administrative
järjestelmänvalvoja,administrator
ihailtava,admirable
amiraali,admiral
amiraalinvirka,admiralty
ihailu,admiration
ihailla,admire
ihaillut,admired
ihailija,admirer
hyväksyttävä,admissible
pääsy,admission
myöntää,admit
pääsy,admittance
melu,ado
nuoruus,adolescence
nuori,adolescent
hyväksyä,adopt
hyväksyminen,adoption
otto-,adoptive
ihana,adorable
palvonta,adoration
jumaloida,adore
adrenaliini,adrenalin
adrenaliini,adrenaline
tuuliajolla,adrift
aikuinen,adult
avionrikkoja,adulterer
aviorikos,adultery
