Other,English
", предвиждат",foresee
-лодка,houseboat
: бързо,expedite
Kool помощ,kool-aid
Абонирай се,subscribe
Автоматичен,auto
Авторско право,copyright
Атлетика,athletics
Банзай,banzai
Баск,bask
Безплатно,free
Библията,bible
Библията,scripture
Биги,biggie
Бимбо,bimbo
Бира,beer
Благодаря,thanks
Блед,pale
Бог,god
Богоявление,epiphany
Божи дар,godsend
Божо,bozo
Брънт,brunt
Вдигни,pickup
Вдовица,widowed
Високо,high
Височество,highness
Вихър,whirl
Включване,incorporate
Внимавайте,heed
Внимание,caution
Водещ на тв шоу или радио,presenter
Впуснете,embark
Вратарят,goalie
Време за чай,teatime
Връзка,connection
Въведение,introduction
Възстанови,restore
Върколак,werewolf
Върколак,wolverine
Върни се,comeback
Гаранция,warranty
Гвинея,guinea
Гепард,cheetah
Гимнастика,gymnastics
Глас,hark
Гребен,comb
Грийв,grieve
Губернатор,governor
ДДС,vat
Да бъдат преследвани,prosecute
Даунър,downer
Двор,yard
Дебелак,fatso
Денят на благодарността,thanksgiving
Джин,genie
Джо заминава,jellybean
Доверие,trust
Дълбок,deep
ЕмСи,emcee
Енергичният,punchy
За разлика,contrast
Забележка,note
Забележка,remark
Завладяват,obsess
Задна светлина,taillight
Задръж,holdup
Задушевна,smother
Закриване,adjourn
Закълни се,swear
Заменям,commute
Замяната,override
Земеделие,farming
ИГРА,tipster
ИОС,psi
Изглежда,seem
Изисканият,upscale
Изкупуване,procure
Изостряне,sharpen
Изпишете,prescribe
Изпращане,submit
Изстискайте,wring
Изтегли,download
Изтрий,delete
Изчезни,getaway
Изчервяване,blush
Имот,property
Инсталирай,install
Ирис,iris
Кана за кафе,coffeepot
Книга,book
Книжен плъх,bookworm
Кожа,leather
Кока Кола,coke
Колега,fellow
Коледа,christmas
Коледа,yuletide
Колизеят,coliseum
Конче,horsey
Кратки новини,newsflash
Крия,hide
Кук,kook
Куклен,chubby
Куклен,puppet
Купува,buy
Кьолн,cologne
Лента,strip
Ловецът,catcher
Люковете,trapdoor
МаВ,nab
Мадам,madam
Макарена,macarena
Мартини,martini
Мах,mach
"Махам от себе си, събличам",takeoff
Мед,med
Меден месец,honeymoon
Медена пита,honeycomb
Медиана,median
Мейфлауър,mayflower
Месия,messiah
