Other,English
Јасан,concise
Јастреб,hawk
Једанаест,eleven
Језерце,pond
Језик,language
Ћаскање,chat
Ћаскање,chitchat
Арктик,arctic
Атлета,athlete
Атлетика,athletics
Аудиција,audition
Ауторско право,copyright
"Б, букнути, прснути",burst
Багел,bagel
Баллпарк,ballpark
Батлер,butler
Бележник,notary
Белешка,memo
Белешка,note
Бели лук,garlic
Бенигни,benign
Берберница,barbershop
Бесмртан,undead
Библија,bible
Бимбо,bimbo
Бич,whip
Бластер,blaster
Блед,pale
Близу,close
Бог,god
Божић,christmas
Бор,pine
Боја,color
Брод,vessel
Брокер,broker
Бубамара,ladybug
Бубац,gizzard
Важно је,important
Ваљак,roller
Веатхерман,weatherman
Велика уста,bigmouth
Величанство,majesty
Венац,wreath
Видра,otter
Виенер,wiener
Вилин коњиц,dragonfly
Водич,guide
Воодсман,woodsman
Врховни,supreme
Врховни господар,overlord
Гавран,raven
Генерал,general
Генериши,generate
Главни кувар,chef
Глоат,gloat
Говорна пошта,voicemail
Гори,gory
Госпел,gospel
Госпођица,miss
Град,town
Гримизна,crimson
Гузица,fiddle
Гурнеи,gurney
Гуша,throttle
Данди,dandy
Даресаи,daresay
Депонија,dump
Дизалица,hoist
Добро,good
Добродошли,welcome
Донекле,lucrative
Дуга,rainbow
Дуго времена,longtime
Дужица,iris
Душа,essence
Душица,sweetheart
Еарл,earl
Женске чарапе,pantyhose
Женско,female
Животна средина,environment
Забава,entertainment
Задње светло,taillight
Залазак сунца,sunset
Заузет,busy
Звезда,star
Звездана прасина,stardust
Зелезницка пруга,railroad
Златан,golden
Ивица,edge
Изабери,choose
Извођење закључка,deduction
Издавач,publisher
Излог,storefront
Изложба,exhibit
Изложба,exhibition
Изнети,elicit
Изузетно,condescending
Инвалидска колица,wheelchair
Институт,institute
Инфестација,infestation
Искра,spark
Исправити,amend
Калуђерица,nun
Камера,camera
Камила,camel
Кампер,camper
Кацига,helmet
Кисели купус,sauerkraut
Кит,whale
Колиба,cottage
Комадина,hunk
Командна табла,dashboard
Комарац,fennel
Контролна листа,checklist
Коридор,corridor
Кошарка,basketball
Коњ,horse
Краба,crab
Краљевство,kingdom
Креирај,create
Кристал,crystal
Курир,courier
Кућна помоћница,housekeeper
Кућни послови,housework
Кућни љубимац,pet
Кључна,pivotal
Лепа,beautiful
Лист,leaf
Лобања,skull
Ловачки пас,hound
Лозинка,password
Лука,port
Магнет,magnet
Мало,little
Мапа,map
Марка,brand
Маркетинг,marketing
Мачкица,pussycat
Медени месец,honeymoon
Медиц,medic
Месија,messiah
Метро,subway
Мећава,blizzard
Мистерија,mystery
Младост,adolescence
Млекара,dairy
Морска звезда,starfish
Мотор ауто,motorcar
Мртвачки сандук,coffin
Мрљица,speck
Мунгос,mongoose
Мушки,male
Мјау,meow
Намеравам,intend
Нана,mint
Напон,voltage
Напрезање,exert
Настави,continue
Наставни план,syllabus
Наука,science
Невероватно,amazing
Невеста,bride
Недеља,week
Ниво,tier
Нинџа,ninja
Нова,new
Нокаут,knockout
Обим,scope
Објави,share
Огласна табла,billboard
Одбојка,volleyball
Одговорити,reply
Одећа,apparel
Одећа,clothes
Одећа,garment
Одлази,leave
Одштампати,printout
Оживљавање,revival
Окидач,trigger
Ометач,jammer
Опасност,hazard
Опис,description
Освежи,reload
Освјежи,refresh
Осећај,feeling
Остало,miscellaneous
Откријте,discover
Откровење,revelation
"П, приступ",admission
Пазите,beware
Паислеи,paisley
Паклена ватра,hellfire
Палма,palm
Папербацк,paperback
Паста за зубе,toothpaste
Педер,faggot
Перач,washer
Перцеиве,perceive
Перцепција,perception
Плави,blue
Плави патлиџан,eggplant
Планета,planet
Племенити,noble
Плодови мора,seafood
По сату,hourly
Побећи,breakaway
Побољшати,enhance
Побуњеник,rebel
Повјерљивост,confidentiality
Пожар,wildfire
Поздрав,greeting
Понос,pride
Попис,census
Популација,population
Порески обвезник,taxpayer
Порно,porno
Потврди,confirm
Потврди,endorse
Потенцијални,prospective
Почивај у миру,rip
Пошаљи,send
Пошта,mail
Пољопривреда,farming
Пољски,polish
Први мај,mayday
Предграђе,suburb
Прекид,termination
Претрага,search
Претходна,previous
Преузети,takeover
Прикажи,show
Примарна,primary
Принудни одмор,furlough
Приобаље,waterfront
Пристаниште,pier
Пријава,log
Проповедник,preacher
Протест,protest
Проценити,assess
Пустиња,hermit
Пуцај,shoot
Пљачкање,sack
РАМ,ram
Размрсити,unravel
Разумети,grasp
Рам,frame
Регал,regal
Регистрација,registration
Резиме,resume
Реп,tail
Ресторан,restaurant
Рециклажа,recycling
Речна обала,riverbank
Роб,slave
Родитељство,parenting
Роман,novel
Роса,dew
Рударство,mining
Рукомет,handball
Ручни сат,wristwatch
СМИЦАЊЕ,shear
СУВ,dry
Савет,tip
Санта леда,iceberg
Свами,swami
Свети,holy
Свети,saint
Свинг,swing
Седиште,headquarter
Секвоја,redwood
Сена,shade
Синергија,synergy
Скакавац,grasshopper
Скала,scale
Слана вода,saltwater
Сласт,delight
Слободан стил,freestyle
Слободно време,leisure
Смајли,smiley
Собе,rooms
Соутхпав,southpaw
Софа,sofa
Спа,wellness
Спам,spam
Сркати,slurp
Стамени,stout
Стерео,stereo
Стрељаштво,archery
Стршљен,hornet
