Other,English
Absynt,absinthe
Administracyjny,administrative
Aktualizacja,upgrade
Aktualności,news
Aktywuj,activate
Alzheimery,alzheimers
Ambrozja,ambrosia
Ananas,pineapple
Ankieta,questionnaire
Ankieta,survey
Antygrawitacja,antigravity
Apteka,pharmacy
Arsenał,arsenal
Aukcja,auction
Autostrada,highway
Badania,research
Bankowość,banking
Baran,ram
Baza danych,database
Belka,beam
Bezwartościowy,worthless
Biada,woe
Biblia,bible
Bielenie,harrowing
Bielizna,underwear
Biochemiczne,biochemical
Bis,encore
Bluza,sweatshirt
Bochenek,loaf
Borówka amerykańska,blueberry
Boże Narodzenie,christmas
Broda,chin
Bryza,breeze
Brzdąc,toddler
Brzeg,edge
Brzeg rzeki,riverbank
Bum,boom
Buntownik,rebel
Burbon,bourbon
Burza piaskowa,sandstorm
Buzdygan,mace
Bóg,god
Błyskawica,lightning
Cały,entire
Cena £,price
Charakterystyka,characteristic
Chata,cottage
Chata,hut
Chirurgia,surgery
Chmura,cloud
Cieśla,carpenter
Cofnij,undo
Czech,bohemian
Dla mnie,tome
Dodaj,add
Dolny,bottom
Dom,home
Dostawa,supply
Droga,road
Drużyna,squad
Dziadek,grandfather
Dzieci,kids
Dziecko,infant
Dziennik,diary
Dzień Sądu Ostatecznego,doomsday
Dziwak,oddball
Edukacja,education
Ekonomia,economics
Ekskluzywny,exclusive
Elektryczność,electricity
Elementarz,primer
Ewentualny,eventual
Fantazja,fantasy
Fantom,phantom
Fartuch,apron
Figa,fig
Formularz,form
Fundacja,foundation
Furia,fury
Galeria,gallery
Gazeta,newspaper
Gałązka,twig
Gej,gay
Generować,generate
Gimnazjum,gymnasium
Glazura,glaze
Goj,gentile
Gołąb,pigeon
Gość,guest
Goździk,clove
Graal,grail
Gratulacje,congratulations
Grupa,group
Gruszka,pear
Grzyb,mushroom
Gulasz,goulash
Gwarancja,warranty
Gwiezdny pył,stardust
Gwinea,guinea
Góra,mountain
Górna strona,topside
Główna rama,mainframe
Główny,main
Harmonia,harmony
Herbatnik,biscuit
Hokej,hokey
Homar,lobster
Hot-Dog,hotdog
Hrabstwo,county
Hurt,wholesale
Ikona,icon
Ilość,quantity
Informacja,information
Inicjał,initial
Inspiracja,inspiration
Inwentarz,inventory
Inżynieria,engineering
Izba chorych,sickbay
Jarmuż,kale
Jawa,java
Jogurt,yogurt
Kamienna ściana,stonewall
Kategoria,category
Kawa,coffee
Keczup,ketchup
Klasyfikacja,classification
Klif,cliff
Kliknij,click
Klub,club
Klub nocny,nightclub
Kocia ryba,catfish
Kociołek,cauldron
"Kolba, pojemnik na napój, Fiolka, manierka",flask
Kolektor,manifold
Kolesław,coleslaw
Kolonia,cologne
Komenda,command
Kompresja,compress
Koniak,cognac
Konstelacja,constellation
Konwencja,convention
Koper włoski,fennel
Kopia piracka,bootleg
Kopiuj,copy
Korporacja,corporation
Kosiarka,lawnmower
Koszykówka,basketball
Kotwica,anchor
Koza,goat
Krab,crab
Krewetka,shrimp
Kropka,period
Krzykacz,loudmouth
Królestwo,kingdom
Królik,rabbit
Księgarnia,bookstore
Kukurydza,cornball
Kupiec,merchant
Labirynt,maze
Lampa błyskowa,flash
Las deszczowy,rainforest
Lekarz,physician
Lekceważący,dismissive
Lemoniada,lemonade
Leniwiec,sloth
Lew,lion
Liczba Pi,pi
Liczba mnoga,plural
Limonka,lime
Lis,fox
Logistyka,logistics
Lokalizacja,location
Lombard,pawnshop
Lotnisko,airport
Lucjan,snapper
Ludowy,folk
Luka w zatrudnieniu,vacancy
Lód na patyku,popsicle
Mamo,mom
Marka,brand
Mańkut,southpaw
Maślanka,buttermilk
Meczet,mosque
Meduza,jellyfish
Mennica,mint
Mesjasz,messiah
