Other,English
tapir,aardvark
pauhi,abalone
mengabaikan,abandon
pengabaian,abandonment
biara,abbey
perut,abdomen
perut,abdominal
menculik,abduct
penculikan,abduction
menerima segala sesuatu yang tidak mengenakkan,abide
kekal,abiding
kemampuan,ability
hina,abject
terang benderang,ablaze
sanggup,able
kelainan,abnormality
tempat tinggal,abode
menghapuskan,abolish
mengerikan,abominable
kekejian,abomination
menggugurkan,abort
abortus,abortion
omong kosong,abracadabra
kasar,abrasive
sejajar,abreast
mendadak,abrupt
abses,abscess
ketiadaan,absence
tidak hadir,absent
Absinth,absinthe
mutlak,absolute
absolusi,absolution
membebaskan,absolve
menyerap,absorb
menjauhkan diri,abstain
pantang,abstinence
abstrak,abstract
konyol,absurd
kemustahilan,absurdity
kelimpahan,abundance
berlimpah,abundant
penyalahgunaan,abuse
kasar,abusive
bukan kepalang,abysmal
neraka,abyss
akademik,academic
akademi,academy
akselerasi,accelerant
mempercepat,accelerate
dipercepat,accelerated
percepatan,acceleration
akselerator,accelerator
aksen,accent
menerima,accept
dapat diterima,acceptable
penerimaan,acceptance
mengakses,access
dapat diakses,accessible
tambahan,accessory
kecelakaan,accident
kebetulan,accidental
tepuk tangan sorak,acclaim
menampung,accommodate
akomodasi,accommodation
menemani,accompany
kaki tangan,accomplice
menyelesaikan,accomplish
prestasi,accomplishment
sesuai,accord
akordeon,accordion
Akun,account
akuntabilitas,accountability
bertanggung jawab,accountable
akuntan,accountant
akuntansi,accounting
mengumpulkan,accumulate
ketepatan,accuracy
tepat,accurate
terkutuk,accursed
tuduhan,accusation
menuduh,accuse
kartu as,ace
asetilen,acetylene
sakit,ache
mencapai,achieve
prestasi,achievement
sakit,achy
asam,acid
mengakui,acknowledge
pengakuan,acknowledgement
jerawat,acne
biji pohon ek,acorn
akustik,acoustic
akustik,acoustics
kenalan,acquaintance
memperoleh,acquire
perolehan,acquisition
membebaskan,acquit
pembebasan,acquittal
hektar,acre
areal,acreage
akrobat,acrobat
akrilik,acrylic
bertindak,act
tindakan,action
mengaktifkan,activate
pengaktifan,activation
aktif,active
aktivis,activist
aktivitas,activity
aktor,actor
aktris,actress
sebenarnya,actual
aktualitas,actuality
akupunktur,acupuncture
akut,acute
iklan,ad
pepatah,adage
bersikeras,adamant
menyesuaikan,adapt
adaptasi,adaptation
Menambahkan,add
pecandu,addict
kecanduan,addicted
kecanduan,addiction
Ketagihan,addictive
tambahan,additional
alamat,address
mahir,adept
memadai,adequate
mengikuti,adhere
perekat,adhesive
berdekatan,adjacent
kata sifat,adjective
berdampingan,adjoining
menunda,adjourn
menyesuaikan,adjust
pengaturan,adjustment
mengelola,administer
administrasi,administration
administratif,administrative
terpuji,admirable
laksamana,admiral
kekaguman,admiration
mengagumi,admire
kagum,admired
pengagum,admirer
diterima,admissible
penerimaan,admission
mengakui,admit
masuk,admittance
ribut,ado
masa remaja,adolescence
remaja,adolescent
mengambil,adopt
adopsi,adoption
angkat,adoptive
manis sekali,adorable
pemujaan,adoration
cinta,adore
mengagumi,adoring
adrenalin,adrenaline
terpaut,adrift
dewasa,adult
pezina,adulterer
zina,adultery
masa dewasa,adulthood
muka,advance
maju,advanced
kemajuan,advancement
keuntungan,advantage
menguntungkan,advantageous
