Other,English
bertan behera,abandon
abandono,abandonment
abadia,abbey
abdominalak,abdomen
sabeleko,abdominal
bahiketa,abduction
Çaudete,abide
egoiten,abiding
gaitasuna,ability
ahal,able
anormal,abnormal
Gorabeheraren,abnormality
indargabetzeko,abolish
abortatzeko,abort
abortua,abortion
urratzailea,abrasive
bortitza,abrupt
absceso,abscess
absentzia,absence
absolutua,absolute
absoluzioa,absolution
xurgatzen,absorb
Abstentzioa,abstain
abstinentzia,abstinence
abstraktu,abstract
absurdu,absurd
zentzugabekeria,absurdity
ugaritasuna,abundance
ugaria,abundant
tratu txarrak,abuse
gehiegikeri,abusive
amildegitik,abyss
akademikoa,academic
akademia,academy
bizkortzea,accelerate
azeleratu,accelerated
azelerazio,acceleration
azeleragailu,accelerator
azentuarekin,accent
onartu,accept
onargarria,acceptable
onarpena,acceptance
sarbidea,access
irisgarria,accessible
osagarri,accessory
istripua,accident
istripuz,accidental
txalotu,acclaim
moldatzeko,accommodate
ostatua,accommodation
batera,accompany
konplize,accomplice
betetzeko,accomplish
lorpen,accomplishment
akordioa,accord
akordeoia,accordion
kontu,account
erantzukizun,accountability
kontuak,accountable
kontulari,accountant
kontabilitate,accounting
metatuan,accumulate
zehaztasun,accuracy
zehatza,accurate
madarikatuak,accursed
salaketa,accusation
leporatzen,accuse
as,ace
azetilenoaren,acetylene
mina,ache
lortzea,achieve
lorpen,achievement
azido,acid
Kontutan hartu,acknowledge
errekonozimendua,acknowledgement
aknea,acne
ezkur,acorn
akustikoa,acoustic
akustika,acoustics
ezagun,acquaintance
eskuratu,acquire
eskuratzea,acquisition
absoluzioa,acquittal
jabaria,acreage
akrilikoa,acrylic
jarduteko,act
ekintza,action
aktibazioa,activation
aktibo,active
aktibista,activist
jarduera,activity
aktore,actor
aktorea,actress
benetako,actual
akupuntura,acupuncture
akutua,acute
moldatu,adapt
egokitze,adaptation
gehitu,add
Addictos,addict
adikzioa,addicted
mendetasuna,addiction
osagarriak,additional
helbidea,address
maite,adept
egokia,adequate
atxikitzen,adhere
itsasgarri,adhesive
aldameneko,adjacent
adjektibo,adjective
aldameneko,adjoining
egokitu,adjust
adituen,adjuster
doikuntza,adjustment
Administratu,administer
administrazioa,administration
administratiboak,administrative
miresgarria,admirable
almirante,admiral
miresmen,admiration
miresten,admire
miresten,admired
miresle,admirer
onargarria,admissible
onarpen,admission
aitortu,admit
nerabezaroan,adolescence
nerabe,adolescent
adoptatu,adopt
adopzioa,adoption
adopziozko,adoptive
gurtza,adoration
tentsioa,adrenalin
adrenalina,adrenaline
noraezean,adrift
helduen,adult
adulterioak,adultery
heldutasunera,adulthood
aldez,advance
aurreratu,advanced
aurrerapena,advancement
abantaila,advantage
onuragarria,advantageous
abentura,adventure
abenturazale,adventurer
abenturazalea,adventurous
aurkariarekiko,adversary
kaltegarriak,adverse
zoritxarrean,adversity
Iragarkiak,advertise
iragarki,advertisement
publizitatea,advertising
aholkularitza,advice
komenigarria,advisable
aholkatzeko,advise
aholkularitzarekin,advisement
aholkulari,adviser
aholkularia,advisor
Aholku,advisory
defendatzaile,advocate
aireko,aerial
aerobic,aerobics
aerodinamikoak,aerodynamic
aeroespaziala,aerospace
estetiko,aesthetic
afera,affair
eraginik,affect
afektua,affection
maitekor,affectionate
zinpeko aitorpena,affidavit
afiliazio,affiliation
kidetasuna,affinity
afirmación,affirmation
baiezko,affirmative
ordaindu,afford
merkean,affordable
laido,affront
aipatutako,aforementioned
beldur,afraid
bIZITZA,afterlife
Kolpe,aftermath
arratsalde,afternoon
adina,age
agentzia,agency
agentea,agent
areagotu,aggravate
Idatzia,aggression
oldarkor,aggressive
agresibitatea,aggressiveness
erasotzailea,aggressor
arin,agile
arintasuna,agility
zahartze,aging
inarrosten,agitate
asaldura,agitation
agonia,agony
ados,agree
atseginak,agreeable
hitzarmen,agreement
nekazaritza,agricultural
nekazaritza,agriculture
laguntza,aid
laguntzak,aids
gaitz,ailment
helburua,aim
aire,air
Airean,airborne
hegazkin,aircraft
aerodromo,airfield
aire-konpainiak,airline
hegazkin,airliner
hegazkin,airplane
aireportua,airport
Aire-nabigazioa,airspace
arnas,airway
korridore,aisle
alabastroa,alabaster
alarma,alarm
kezkagarria,alarming
albatros,albatross
alkohola,alcohol
alkoholdun,alcoholic
alkoholarekin,alcoholism
Alerta,alert
algoritmo,algorithm
alienazioa,alienation
lerrokatu,align
lerrokatzea,alignment
Elikagaiak,alimony
bizirik,alive
alegazio,allegation
ustezko,alleged
atxikipena,allegiance
alergia,allergic
alergia,allergy
arindu,alleviate
kalezulo,alley
aliantza,alliance
aliatuen,allied
baimendu,allow
zuzkidura,allowance
aleazio,alloy
aliatu,ally
Almanaka,almanac
