Other,English
авдарк,aardvark
хийсвэр,abalone
хаях,abandon
орхих,abandonment
элбэг,abbey
хэвлий,abdomen
хэвлийн,abdominal
хулгайлах,abduct
хулгайлах,abduction
байх,abide
суухгүй,abiding
чадвар,ability
хаягдсан,abject
гэрэлтэх,ablaze
боломжтой,able
хэвийн бус,abnormal
хэвийн бус байдал,abnormality
байрлах,abode
цуцлах,abolish
жигшүүртэй,abominable
жигшүүрт зүйл,abomination
үр хөндөлт,abort
үр хөндөлт,abortion
абракадабра,abracadabra
зүлгүүрийн,abrasive
тоймгүй,abreast
огцом,abrupt
буглаа,abscess
байхгүй,absence
байхгүй,absent
absintte,absinthe
үнэмлэхүй,absolute
татан буулгах,absolution
үнэмлэхүй,absolve
шингээх,absorb
үл тоомсорлох,abstain
үл тоомсорлох,abstinence
хийсвэр,abstract
утгагүй,absurd
утгагүй байдал,absurdity
элбэг дэлбэг,abundance
элбэг дэлбэг,abundant
доромжлох,abuse
хүчирхийлдэг,abusive
хийсвэр,abysmal
ёроолгүй,abyss
эрдэм шинжилгээний,academic
академи,academy
хурдасгагч,accelerant
хурдасгах,accelerate
хурдасгасан,accelerated
хурдатгал,acceleration
хурдасгуур,accelerator
өргөлт,accent
хүлээн авах,accept
хүлээн зөвшөөрнө,acceptable
хүлээн авах,acceptance
нэвтрэх,access
хүртээмжтэй,accessible
дагалдах хэрэгсэл,accessory
осол,accident
санамсаргүй,accidental
алдаршуулах,acclaim
байрлуулах,accommodate
байр,accommodation
дагалдах,accompany
туслах,accomplice
гүйцэлдүүлэх,accomplish
гүйцэтгэл,accomplishment
тохиролцоо,accord
баян хуур,accordion
данс,account
хариуцлага тооцох,accountability
хариуцлагатай,accountable
нягтлан бодогч,accountant
нягтлан бодох бүртгэл,accounting
хуримтлуулах,accumulate
нарийвчлал,accuracy
үнэн зөв,accurate
хараал идсэн,accursed
яллах,accusation
буруутгах,accuse
хөзрийн тамга,ace
ацетилен,acetylene
өвдөх,ache
хүрэх,achieve
ололт,achievement
хүчил,acid
хүлээн зөвшөөрөх,acknowledge
хүлээн зөвшөөрөх,acknowledgement
батга,acne
царцдас,acorn
акустик,acoustic
акустик,acoustics
танил,acquaintance
олж авах,acquire
олж авах,acquisition
цагаатгах,acquit
цагаатгах,acquittal
акр,acre
акрейн,acreage
акробат,acrobat
нийлэг,acrylic
жүжиглэх,act
арга хэмжээ,action
идэвхжүүлэх,activate
идэвхжүүлэх,activation
идэвхтэй,active
идэвхтэн,activist
үйл ажиллагаа,activity
жүжигчин,actor
жүжигчин,actress
бодит,actual
бодит байдал,actuality
зүүний эмчилгээ,acupuncture
хурц,acute
зар,ad
хатуу,adamant
дасан зохицох,adapt
дасан зохицох,adaptation
нэмэх,add
наалдагч,adder
донтуулагч,addict
донтсон,addicted
донтолт,addiction
донтуулдаг,addictive
нэмэлт,additional
хаяг,address
хүлээн авагч,adept
хангалттай,adequate
дагаж мөрдөх,adhere
наалдамхай,adhesive
зэргэлдээ,adjacent
тэмдэг нэр,adjective
зэргэлдээ,adjoining
хойшлуулах,adjourn
тохируулна уу,adjust
тохируулагч,adjuster
тохируулга хийх,adjustment
админ,admin
удирдах,administer
захиргаа,administration
захиргааны,administrative
администратор,administrator
биширдэг,admirable
адмирал,admiral
адмирал,admiralty
гайхал,admiration
биширдэг,admire
биширдэг,admired
биширдэг,admirer
хүлээн зөвшөөрөгдөхүйц,admissible
элсэлт,admission
хүлээн зөвшөөрөх,admit
элсэлт,admittance
өсвөр насныхан,adolescence
өсвөр насны,adolescent
үрчлүүлэх,adopt
үрчлэлт,adoption
үрчилж авсан,adoptive
гайхмаар,adorable
шүтлэг,adoration
биширдэг,adore
шүтэн бишрэх,adoring
адреналин,adrenalin
адреналин,adrenaline
босох,adrift
насанд хүрэгчдэд,adult
завхайрагч,adulterer
завхайрал,adultery
насанд хүрсэн,adulthood
урагшлах,advance
дэвшилтэт,advanced
дэвшил,advancement
давуу тал,advantage
давуу,advantageous
адал явдал,adventure
адал явдалт хүн,adventurer
адал явдалтай,adventurous
дайсан,adversary
сөрөг,adverse
гай зовлон,adversity
сурталчлах,advertise
сурталчилгаа,advertisement
зар сурталчилгаа,advertising
зөвлөгөө өгөх,advice
зөвлөж байна,advisable
зөвлөгөө өгөх,advise
зөвлөгөө өгөх,advisement
зөвлөх,adviser
