Other,English
terikandin,abandon
berdan,abandonment
hebî,abbey
binzik,abdomen
revandin,abduct
revandinî,abduction
debirandin,abide
sekinîn,abiding
kêrhatî,ability
hejandin,abject
arpêketî,ablaze
kêrhat,able
nenormal,abnormal
abonetî,abnormality
rûniştî,abode
rakirin,abolish
nefret dike,abominable
nefretkirin,abomination
abortin,abort
ji berxwegirtin,abortion
guncan,abrasive
seranser,abrupt
kûl,abscess
neamadeyî,absence
neamade,absent
bêkêmasî,absolute
bêhnvedan,absolution
têr kirin,absolve
mehandin,absorb
bêdengmayin,abstain
abstenence,abstinence
veqetî,abstract
dijrast,absurd
bêhêzbûn,absurdity
zêdayî,abundance
gellek,abundant
nebaşkaranî,abuse
rixe,abusive
abês,abyss
danişgayî,academic
danişga,academy
bileztir,accelerant
lezdan,accelerate
zû kirin,accelerated
lezdanî,acceleration
pêdala xazê,accelerator
devok,accent
baweranîn,accept
bawerbar,acceptable
bawerî,acceptance
navketin,access
navketî,accessible
perçê pêva,accessory
qeza,accident
bêqesd,accidental
pejirandin,acclaim
bicihkirin,accommodate
cih,accommodation
hevalrêtîkirin,accompany
hevkar,accomplice
bicihanîn,accomplish
bicihhatî,accomplishment
lihevkirin,accord
akordîyon,accordion
konto,account
berpirsiyarî,accountability
berpirsîyarîn,accountable
hesabdar,accountant
hesabkirin,accounting
hevcivandin,accumulate
tamî,accuracy
tam,accurate
qewirandin,accursed
gilî,accusation
gilîkirin,accuse
as,ace
acetilen,acetylene
êş,ache
gîhaştin,achieve
suxre,achievement
gihandin,achy
tirşî,acid
nasîn,acknowledge
nasyarî,acknowledgement
pizik,acne
bellot,acorn
akustîk,acoustic
akustîk,acoustics
nasî,acquaintance
kirrîn,acquire
bidestxistinî,acquisition
azadaxaftin,acquit
azadakir,acquittal
akrobat,acrobat
akrîlîkî,acrylic
lîstin,act
çalakî,action
aktîf bike,activate
çalakkirin,activation
jîr,active
dilxwaz,activist
çalakî,activity
şanoger,actor
şanoger,actress
rast,actual
aktualîtî,actuality
akpûnktûr,acupuncture
acîl,acute
serhişk,adamant
lihevanîn,adapt
adaptasyonê,adaptation
lêzêdekirin,add
peywend,addict
addiction,addicted
peywendî,addiction
biserre,additional
navnîşan,address
gordil,adequate
aderî bikin,adhere
pêvzeliqî,adhesive
berde,adjacent
navder,adjective
cîran,adjoining
tarloqkirin,adjourn
lihevanîn,adjust
mîheng,adjuster
lêanî,adjustment
birêvebirin,administer
birêvebirî,administration
îdarî,administrative
birêvebir,administrator
qeşeng,admirable
amîral,admiral
dilpêmayî,admiration
lêşaşman,admire
îbadet kir,admired
mizgînî,admirer
dibe,admissible
mûkir,admission
qebûlkirin,admit
berdana,admittance
xortî,adolescence
ciwanan,adolescent
xwerezarokgirtin,adopt
zarokgirtinî,adoption
birakujî,adoptive
şahî,adorable
adetî,adoration
limêjkirin,adore
adetî,adoring
tolazgerî,adrift
gihîştî,adult
zînakar,adulterer
marşikandinî,adultery
mezinbûn,adulthood
pêşveçûn,advance
pêşveçû,advanced
barkirin,advancement
berjewendî,advantage
bi berjewendî,advantageous
serpêhatî,adventure
macerahez,adventurer
serpêhatî,adventurous
neyar,adversary
neyare,adverse
dijminatî,adversity
gilîkirin,advertise
gilî,advertisement
reqlam,advertising
şêwr,advice
pêşnîyarbar,advisable
şêwirîn,advise
şîretkirin,advisement
şêwirvan,adviser
şêwirmend,advisor
şêwirmendî,advisory
pêşnîyarkirin,advocate
bi firrê,aerial
estetîk,aesthetic
karûbar,affair
raydakirin,affect
hezkirin,affection
dilane,affectionate
beyana bi sond,affidavit
têkildarî,affiliation
têkildarî,affinity
pejirandin,affirmation
pêgûmananîn,affirmative
dilêş,affliction
ji xwere kanîn,afford
erzan,affordable
dorpêçkirin,affront
ajnêwar,afloat
jorîn,aforementioned
tirsane,afraid
efrîkanî,african
piştî jiyana,afterlife
dûvre,aftermath
piştînîvroj,afternoon
paşpirtûk,aftershave
kalbûn,age
ajans,agency
naverok,agenda
casus,agent
xirabkirin,aggravate
xirabbûyî,aggravation
êrişbazî,aggression
êrşişbaz,aggressive
agirbestî,aggressiveness
êrişkir,aggressor
pîrbûn,aging
acizkirin,agitate
agitandin,agitation
agirkirin,agonizing
êş,agony
qebûlkirin,agree
xweş,agreeable
lihevhatin,agreement
cotarî,agricultural
cotyarî,agriculture
alîkarî,aid
alîkar,aide
arîkar dike,aids
nexweşî,ailing
êş,ailment
armanc,aim
hewa,air
hewa hewa,airborne
firrok,aircraft
balafirgeh,airfield
hewa,airhead
şîrketa balafiran,airline
balafirê,airliner
hewayê,airlock
balafir,airplane
balafirgeh,airport
balafirê,airship
hewa hewa,airspace
hewayê,airspeed
hewa,airstrip
hewayê,airtight
hewayê,airway
fitêsa,aisle
hawar,alarm
acizane,alarming
albûm,album
alkol,alcohol
alkolgir,alcoholic
alkolgirî,alcoholism
hişyar,alert
navê dizî,alias
delîl,alibi
xerîb,alien
xerîbkirin,alienate
xerîbbûyî,alienation
daketin,alight
berpêvekirin,align
debar,alimony
jînde,alive
îddîa,allegation
îdîakirin,alleged
dilsozî,allegiance
algo,allegro
alerjîk,allergic
alerjî,allergy
alimîne,alleviate
kûçe,alley
hevkarî,alliance
hevkar,allied
alîgator,alligator
destûrdan,allow
heq,allowance
astarê madenî,alloy
dilkişîn,allure
hevkar,ally
kane,almighty
beîv,almond
tenê,alone
elfabe,alphabet
elfabeyî,alphabetical
alpîn,alpine
mêrab,altar
gûherrandin,alter
gûherte,alteration
dorgûherrîn,alternate
alternatîf,alternating
şûndor,alternative
bilindayî,altitude
elemyûn,aluminum
alzheimer,alzheimers
nekarbend,amateur
şaşman,amaze
ecêbmayî ma,amazed
şaşmayî,amazement
êcêb,amazing
sefîr,ambassador
aqût,amber
hawîrdor,ambient
ambigûyî,ambiguous
xîret,ambition
xîretwar,ambitious
ereba nexweşan,ambulance
şêlandin,ambush
serrastkirin,amend
gûhertinî,amendment
guheztin,amends
amîno,amino
amonyak,ammonia
cebhane,ammunition
hişwendatî,amnesia
borîn,amnesty
amor,amorous
biha,amount
gellek,ample
jêkirin,amputate
jêkirinî,amputation
kêfkirin,amuse
şaş kirin,amused
kêf,amusement
pêkene,amusing
lêkolîne,analysis
analîst,analyst
analîtîk,analytical
lêkolîn,analyze
analîzker,analyzer
anarşîst,anarchist
anarşî,anarchy
enatomî,anatomy
pêşî,ancestor
bav û kalan,ancestral
bapîran,ancestry
lenger,anchor
kevnar,ancient
anekdote,anecdote
xwînkêmî,anemic
anesthesiya,anesthesia
jarepûç,anesthetic
milyaket,angel
melaîk,angelic
hêrs,anger
qozî,angle
hêrsbû,angry
êşandin,anguish
xemgîn kir,anguished
teba,animal
jayandarî,animation
dijminatî,animosity
gûzok,ankle
salixdan,annals
xanîber,annex
qirkirin,annihilate
qirkirinî,annihilation
salveger,anniversary
nasdayin,announce
daxûyanî,announcement
pêşkêşker,announcer
xûlîkirin,annoy
hêrs,annoyance
aciz kir,annoyed
hêrsane,annoying
yeksalî,annual
rakirin,annul
bişûndekişandinî,annulment
rûnandî,anointed
anomalî,anomaly
anonîmbûn,anonymity
bênav,anonymous
bersiv,answer
gêrîk,ant
dijberî,antagonistic
li dij şerkirin,antagonize
xezal,antelope
antên,antenna
pêşde,anterior
marş,anthem
girikê gêrîkan,anthill
antropolojî,anthropological
antropolog,anthropologist
antropolojî,anthropology
dijî,anti
antî-firoş,antiaircraft
antîbîyotîk,antibiotic
antîbiyotîk,antibiotics
antîk,antichrist
payin,anticipate
payinî,anticipation
antîk,antics
dermanê li dijî tiştekî,antidote
dijberî,antigravity
kevn,antiquated
kevnar,antique
kevnar,antiques
antîseptîk,antiseptic
antîk,antsy
qûn,anus
hors,anvil
meraq,anxiety
meraqkirî,anxious
herdem,anytime
aortîk,aortic
mal,apartment
apartmanan,apartments
apatî,apathy
meymûn,ape
serînî,apex
afrodisiac,aphrodisiac
borîne,apologetic
borîxwestin,apologize
borî,apology
rêber,apostle
şaş kirin,appalled
xofane,appalling
hacet,apparatus
kincan,apparel
dîyare,apparent
pîvaz,apparition
lidijrabûn,appeal
xûyabûn,appear
xuyabûnî,appearance
sivikkirin,appease
revîyê kor,appendix
dilbijîn,appetite
mezel,appetizer
nihêrîn,appetizing
çepiklêdan,applaud
çepik,applause
sêv,apple
pêvdank,appliance
namzêd,applicant
bikaranînî,application
bikaranîn,apply
navkirin,appoint
binavkirî,appointment
qinetbirrînî,appraisal
rûmetdan,appreciate
rûmetdanî,appreciation
spasdar,appreciative
girtin,apprehend
binçavkirinî,apprehension
nerehet,apprehensive
şagird,apprentice
nêzhatin,approach
maqûl,appropriate
qayilî,approval
destûrdan,approve
nêzî,approximate
mişmiş,apricot
pêşmal,apron
tîp,apt
jêhatî,aptitude
kûzikê masîyan,aquarium
avî,aquatic
kêfî,arbitrary
lihevanînî,arbitration
taqa,arch
arkeolojîk,archaeological
arkelog,archaeologist
arkelojî,archaeology
kevn,archaic
arşîv,archbishop
arşîv,archduke
tîravêtin,archery
mîmar,architect
mîmarî,architectural
avakarî,architecture
arşîv,archive
arctîk,arctic
aram,ardent
dewer,area
şermeydan,arena
şerkirin,argue
bersivk,argument
şerxwaz,argumentative
çêbûn,arise
arîstokrasî,aristocracy
arîstokrat,aristocrat
arîstokrat,aristocratic
riyazî,arithmetic
pîl,arm
çekkirî,armament
runiştok,armchair
çekkirî,armed
çekdarî,armor
zirxî,armored
çekxane,armory
binpî,armpit
artêş,army
tam,aroma
hişyarkirin,arouse
rabû ser xwe,aroused
lihevhatin,arrange
ferman,arrangement
rêzî,array
tewqîf,arrest
arithia,arrhythmia
hatinî,arrival
gihîştin,arrive
pozbilindî,arrogance
pozbilind,arrogant
tîr,arrow
embar,arsenal
arsenîk,arsenic
agirpêxistinî,arson
fen,art
tamar,artery
birîna mofirkan,arthritis
tişt,article
vekirî axaftin,articulate
fenî,artificial
topavêt,artillery
Hunermend,artist
hunermend,artiste
hûnermendî,artistic
hunerî,artistry
huner,artwork
asbest,asbestos
lêsiwarbûn,ascend
diyar kirin,ascertain
şermezar,ashamed
xwelîdank,ashtray
pirsîn,ask
nivistî,asleep
qîvar,asparagus
aliyek,aspect
asfalt,asphalt
fetisînî,asphyxiation
aspirin,aspiration
bixwazin,aspire
aspirîn,aspirin
xwestin,aspiring
êrîşkar,assailant
mêrkûj,assassin
kûştin,assassinate
mêrkûjî,assassination
êriş,assault
berekirin,assemble
civîn,assembly
Meclîs,assemblyman
îddîakirin,assert
bicî,assertive
qîmetbirrîn,assess
bellîkirinî,assessment
malûmatî,asset
cîrêdan,assign
danî,assignment
asîmîle kirin,assimilate
alîkirin,assist
alîkarî,assistance
alîkar,assistant
şîrîk,associate
komel,association
tevlihev,assorted
tevlihevî,assortment
gûmananîn,assume
gumanî,assumption
sîxorte,assurance
sîxortekirin,assure
stêrkok,asterisk
bîntengî,asthma
astmatîk,asthmatic
şaş,astonish
ecêbmayî ma,astonished
ecêb,astonishing
şaşkirin,astound
astî,astral
falzanî,astrology
astronot,astronaut
astî,astronomical
stêrnasî,astronomy
penaberî,asylum
xwedênenas,atheist
pêhlewan,athlete
atletîzm,athletic
atletîzm,athletics
erdkifşar,atlas
atmosfer,atmosphere
atmosferîk,atmospheric
atol,atoll
atomî,atomic
zulm,atrocious
zordestî,atrocity
pêvcebirandin,attach
girêdan,attachment
êriş,attack
êrişkar,attacker
gihîştin,attain
ceribandin,attempt
hewl da,attempted
amadebûn,attend
amadetî,attendance
rêheval,attendant
baldarî,attention
balane,attentive
tesdîqkirin,attest
banî,attic
lêdanê,attire
rewş,attitude
parêzvan,attorney
sorkirin,attract
hêza kişînê,attraction
balkêş,attractive
taybetmendî,attribute
mazat,auction
mezadeker,auctioneer
çavnebar,audacious
guhdarîbûn,audacity
bihîstî,audible
binêrevan,audience
deng,audio
berçavkirina,audit
seh,audition
jûra gûhdarîyê,auditorium
bihîstî,auditory
xaltî,aunt
xortek,auntie
xêrxwaz,auspicious
rast,authentic
tesdîqkirin,authenticate
rastbûn,authenticity
nivîskar,author
erc,authority
wekîlkirinî,authorization
ercdan,authorize
otomatê de,auto
otobiografî,autobiographical
otobiyografî,autobiography
destnîşan,autograph
autograf kir,autographed
otomatîk,automated
otomatîkî,automatic
trombêl,automobile
otomatê de,automotive
serxwebûnî,autonomy
laşnerrînî,autopsy
payiz,autumn
alîkar,auxiliary
avantaj,avail
berdestbûnî,availability
berdeste,available
şap,avalanche
heyfgirtin,avenge
rêya fireh û nexkiri,avenue
navoserî,average
dilnexwazî,aversion
paarastin,avert
hewafirrî,aviation
dilkûrî,avid
bergirtin,avoid
jiseravêtinî,avoidance
payin,await
hişyar,awake
şiyar kirin,awaken
şiyarbûn,awakening
xelatkirin,award
zanestî,aware
zanetî,awareness
şiyar bûn,awed
ecêb,awesome
xofane,awful
nezan,awkward
sîdank,awning
bivir,axe
pişt,axis
hespik,axle
meymûn,baboon
bebek,baby
babî,babysitter
azeb,bachelor
paş,back
paşpirtikê,backboard
wersel,backbone
paşde,backdoor
paşverû,backdrop
paşgir,backer
agirbest,backfire
paşgira,backgammon
paşî,background
paşketî,backhand
turê piştê,backpack
pişta paşîn,backroom
paşket,backseat
paşde,backside
paşketin,backtrack
paşiya paşîn,backwater
daristanên paşîn,backwoods
hewşa paşîn,backyard
dohn,bacon
bakterî,bacteria
bakterî,bacterial
xerab,bad
nîşan,badge
xirabbûn,badness
tûr,bag
bar,baggage
gûpbûyî,baggy
berdêlk,bail
xulama dadgehê,bailiff
xûp,bait
birajtin,bake
birajtegeh,bakery
bîlanço,balance
balkon,balcony
rût,bald
balandin,balding
balî,baldy
gog,ball
balada,ballad
balast,ballast
danskar,ballerina
balîf,ballet
balîstîk,ballistic
balîstîk,ballistics
balon,balloon
helbijartina veşartî,ballot
dengbêj,ballplayer
balinde,ballpoint
salona sporê,ballroom
balîf,ballsy
balîf,balmy
saz,bamboo
qedexe,ban
mûz,banana
koma,band
paçê birînpêçanê,bandage
şêlevanê,bandit
bang kirin,bang
jicihkirin,banish
banke,bank
bankevan,banker
deyndar,bankrupt
