Other,English
", тийм ээ,","yea,"
-nemegdlüüdiig нэмэх,add -nemegdlüüdiig
-аар,on
-аар/-оор,in
-аар/-оор,through
-аар/-ээр,of
-аар/-ээр,per
-аар/-өөр,over
-аас/-ээс,from
-биш,no
-гүй,without
-гүй/-битгий,no
-д/-т,in
-дараа,on
-дахө,on
-де-,-dye-
-дор/-аар,under
-дээр,on
-ийг бүрдүүлэх,framing
-йорк,york
-н дэлгэцийн дүрслэлийг,screenshot
-нэмэгдлүүдийг нэмж,add -nemegdlüüdiig
-оор,under
-оор/-өөр,of
-оос/-өөс,from
-р,by
-р боть,volume
-тай/-тухай,of
-тай/-тэй,have
-той/-төй,have
-тухай,on
-фу,fu
-ын/-ийн,of
-ээр,on
-ээр/-оор,over
-ээр/-өөр,in
-ээр/-өөр,through
-ээр/-өөр,under
-өөр,on
bbc-ийн,bbc's
bios нь,bios
cd-с,cd-s
cd-үүд,cd-s
cpu-ийн,cpu's
dvd-ийн,dvd-s
dvd-үүд,dvd-s
google-ийн,google's
gps-ийн,gps's
intel-ийн,intel's
isp-ийн,isp's
lg-гийн,lg's
lg-ийн,lg's
mercedes benz-ийн,mercedes-benz of
nhl-ийн,nhl's
nokia-гийн,nokia's
nokia-ийн,nokia's
oracle-ийн,oracle's
playboy-н,playboy's
playboy-н хамгийн,playboy's
rw нь,rw
sony-ийн,sony's
stable салбар,stable branch
url-ууд,url-s
а-я,az
аа,o
аав,dad
аав,father
аав нь,dad
аагим халуун,glow
аадар бороо,shower
аажмаар,gradually
аалз,spider
аалзны тор,web
аан,um
аар,by
аарон,aaron
аас,by
аас,than
аас хойш,since
аас/ээс,since
ааш авир,behavior
ааш араншин,fiber
ааш маяг,manner
абрахам,abraham
абу,abu
аваачиж огох,take
авалга,cookbook
авалцаа,contact
аварга,champion
аварга загас,shark
аварга шалгаруулах,championship
аваргуудад,titans
авах,get
авах эрх,right
авах эрхтэй,entitled
авахуулаад,from
авга ах,uncle
авдар,box
авдар,suitcase
авиа,tone
аврал,escape
аврал,rescue
аврал,salvation
аврах,rescue
аврах,save
аврора,aurora
авсаархан,portable
авсан,from
австрали,australia
австралийн,australia
австри,austria
авто,auto
автобус,bus
автомажуулалт,automation
автомат,automate
автоматаар,automatically
автоматжүүлал,automatic
автомашин,automobile
автомашины,car
авчрах,bring
авъяас,bent
авъяас чадвар,capability
авъяастай,capable
авьяаслаг,able
авьяастай,gifted
авөсан,sister-in-law
авөяас,talent
авөяас билиг,dowry
авөяас билиг,faculty
аг,hour
агаар,air
агаар мандал,atmosphere
агаар мандлын,atmospheric
агааржуулагч,air conditioning
агаарын,aerial
агаарын байлдагч,fighter
