Other,English
the,the
s,of
s,to
s,with
s,under
z,of
z,with
z,from
z,out of
z,off
z,down
z,forth
zo,of
zo,from
zo,out of
pred,of
pred,to
pred,in front
pred,before
pred,from
pred,in front of
pred,outside
pred,previous to
pred,back up of
pred,prior
pred,ago
pred,back up
od,of
od,to
od,with
od,by
od,since
od,from
od,off
so,with
za,to
za,with
za,under
za,by
za,back up of
za,for
za,after
za,behind
za,in
za,per
za,within
za,a
za,round
za,during
za,past
za,beyond
za,on behalf of
za,while
za,in return for
za,abaft
za,in back of
za,inside
k,to
k,for
k,towards
k,toward
k,onto
k,at
k,until
k,to near
v,to
v,under
v,on
v,into
v,in
v,within
v,upon
v,during
v,inside
u,to
u,with
u,under
u,from
u,among
u,in
pri,with
pri,under
pri,by
pri,outside
pri,at
pri,next
pri,near
pri,nigh
pri,about
pri,beside
pri,in the course of
na,to
na,with
na,by
na,for
na,towards
na,toward
na,on
na,onto
na,at
na,into
na,in
na,up
na,per
na,upon
na,next
na,about
na,against
na,like
do,to
do,for
do,towards
do,toward
do,onto
do,into
do,in
do,up
do,inside
do,against
do,do
pod,under
pod,on
pod,below
pod,beneath
pod,underneath
pozdĺž,by
pozdĺž,down
pozdĺž,up
pozdĺž,along
pozdĺž,along
mimo,out of
mimo,outside
mimo,next
mimo,except
mimo,save
mimo,in addition to
mimo,above
mimo,out
mimo,barring
mimo,besides
mimo,clear
mimo,back of
bez,out of
bez,less
bez,minus
bez,without
bez,wanting
bez,but for
podľa,to
podľa,under
podľa,by
podľa,from
podľa,pursuant to
podľa,after
podľa,on
podľa,according to
podľa,in accordance with
podľa,upon
podľa,thereunder
podľa,following
podľa,in compliance with
podľa,by course of
podľa,in consonance with
von,out of
von,outside
von,outta
von,out
von,outwards
von,outdoors
pre,to
pre,out of
pre,thru
pre,for
pre,through
pre,in behalf of
pre,because
pre,because of
preč,off
preč,off
preč,forth
preč,outta
preč,away
preč,fro
preč,out
po,to
po,with
po,down
po,thru
po,for
po,through
po,after
po,on
po,at
po,up
po,upon
po,about
po,along
po,past
po,until
po,like
kvôli,out of
kvôli,because
kvôli,because of
kvôli,sake
kvôli,on account
kvôli,on account of
kvôli,behalf
popri,by
popri,down
popri,past
dolu,down
dolu,down
dolu,below
predtým,before
predtým,ago
predtým,once
predtým,previously
už,before
už,back up
už,just
už,as early as
už,already
už,then
už,yet
už,by now
už,be on the point
už,as far back up as
pozadu,back up
pozadu,behind
pozadu,behindhand
znovu,back up
znovu,more
znovu,again
znovu,once more
znovu,new
vedľa,by
vedľa,next
vedľa,near
vedľa,near
vedľa,nigh
vedľa,close
vedľa,alongside
vedľa,next to
vedľa,past
vedľa,beside
vedľa,next door
vedľa,nearby
vedľa,aside from
okolo,by
okolo,by
okolo,towards
okolo,toward
okolo,about
okolo,round
okolo,round
okolo,circa
okolo,past
okolo,around
okolo,some
okolo,something
pomocou,by
pomocou,through
pomocou,by means of
prostredníctvom,by
prostredníctvom,thru
prostredníctvom,through
prostredníctvom,on
prostredníctvom,over
prostredníctvom,by means of
prostredníctvom,at the hand of
vpredu,in front
vpredu,forward
vpredu,ahead
vpredu,fore
vpredu,forwards
napriek,with
napriek,in spite of
napriek,in spite of
napriek,despite
napriek,for all that
napriek,after all
i pri,with
skôr než,before
skôr ako,before
než by,before
inak,before
inak,or else
inak,or
inak,else
inak,otherwise
ináč,before
ináč,or else
ináč,or
ináč,else
ináč,otherwise
skôr,before
skôr,more
skôr,rather
skôr,sooner
skôr,earlier
skôr,first
skôr,formerly
skôr,erenow
skôr,ere
dopredu,before
dopredu,forth
dopredu,forward
dopredu,ahead
dopredu,in advance
dopredu,beforehand
dopredu,along
dopredu,onwards
dopredu,onward
medzi,under
medzi,among
medzi,midst
medzi,between
medzi,amid
na úpätí,under
naspodku,under
naspodku,beneath
naspodku,underneath
naspodku,underneath
dospodu,under
dole,under
dole,down
dole,thereunder
dole,beneath
dole,underneath
mladší ako,under
nižšie,under
nižšie,down
nižšie,thereunder
nižšie,below
pod hladinou,under
pod hladinou,under water
kratší,under
dolný,under
dolný,down
dolný,lower
dolný,nether
dolný,low
menší,under
menší,minor
menší,lesser
menší,smaller
menší,less
menší,young
podriadený,under
podriadený,slave
podriadený,inferior
podriadený,subservient
podriadený,subordinate
podriadený,subject to
podriadený,vassal
podriadený,menial
podriadený,junior
podriadený,tributary
podriadený,accessary
podriadený,underling
podriadený,underman
potlačený,under
spodný,under
spodný,interior
spodný,lower
spodný,inferior
spodný,bottom
spodný,nether
spodný,underhand
spodný,reverse
stlmený,under
o,by
o,for
o,on
o,at
o,upon
o,about
o,past
o,against
počas,by
počas,on
počas,per
počas,within
počas,upon
počas,over
počas,during
počas,inside
cez,by
cez,thru
cez,through
cez,on
cez,upon
cez,despite
cez,via
cez,across
cez,over
cez,during
cez,in defiance of
bokom,by
bokom,sideways
bokom,edgeways
bokom,edgewise
bokom,aside
bokom,sidelong
bokom,abeam
blízko,by
blízko,next
blízko,near
blízko,nigh
blízko,close
blízko,next to
blízko,nearly
blízko,convenient to
blízko,in the offing
blízko,near at hand
blízko,near upon
čo,since
čo,which
čo,what
čo,whatever
ako,since
ako,for
ako,how
ako,how
ako,that
ako,whence
ako,than
ako,than
ako,like
ako,as
keďže,since
pretože,since
pretože,for
pretože,for as much as
pretože,because
pretože,now
pretože,as
pretože,considering
pretože,on the ground of
odvtedy,since
odvtedy,thenceforward
odvtedy,thence
odvtedy,thenceforth
odrovnať,off
odrovnať,wipe out
odrovnať,get down
odrovnať,silence
zlikvidovať,off
zlikvidovať,dispose of
zlikvidovať,lick
zlikvidovať,knock galley-west
zlikvidovať,obviate
zlikvidovať,silence
ďalej,off
ďalej,forth
ďalej,on
ďalej,next
ďalej,more
ďalej,along
ďalej,above
ďalej,further
ďalej,onwards
ďalej,onward
ďalej,farther
ďalej,moreover
pokazený,off
pokazený,naught
pokazený,rotten
pokazený,broken
pokazený,out of order
pokazený,wrong
pokazený,rough
pokazený,rank
pokazený,sick
pokazený,addle
nepoužiteľný,off
nepoužiteľný,useless
nepoužiteľný,impracticable
nepoužiteľný,not use
nepoužiteľný,unworkable
nepoužiteľný,inapplicable
vypredaný,off
vypredaný,out of stock
vypredaný,out of print
vypredaný,sold
zhltnúť,down
zhltnúť,bolt
zhltnúť,gobble
zhltnúť,swallow
zhltnúť,scoff
zhltnúť,shark
zhltnúť,choke down
zraziť na zem,down
zraziť na zem,tumble
poraziť,down
poraziť,fell
poraziť,defeat
poraziť,beat
poraziť,slaughter
poraziť,vanquish
poraziť,whack
poraziť,ring
poraziť,cut down
poraziť,smash
poraziť,whip
poraziť,trounce
poraziť,rout
poraziť,knock out
poraziť,pip
poraziť,upset
poraziť,throw
poraziť,thwack
poraziť,sock
poraziť,whop
poraziť,outmanoeuvre
poraziť,swamp
poraziť,outpoint
poraziť,confound
poraziť,outrival
poraziť,outfight
poraziť,outmaneuver
páperie,down
páperie,fluff
páperie,flue
zloženie,down
zloženie,compound
zloženie,makeup
zloženie,composition
zloženie,structure
zloženie,constitution
zloženie,making
