Other,English
aa,aa
aaa,aaa
aaron,aaron
ab,ab
abad,century
abadi,eternal
abadi,immortal
abang,brother
abc,abc
abdi,slave
aberdeen,aberdeen
abjad,alphabet
abjad,letter
abraham,abraham
abs,abs
abstrak,abstract
abu,ash
ac,ac
acara keagamaan,service
acara kemuncak,highlights
acc,acc
acdbentity,acdbentity
acer,acer
aci,shaft
acm,acm
acuan,cast
ada,available
adam,adam
adams,adams
adanya,availability
adat,custom
adat,tradition
adelaide,adelaide
adidas,adidas
adik,brother
adik perempuan,sister
adil,fair
adil,just
adipex,adipex
admin,admin
adobe,adobe
adrian,adrian
adsl,adsl
adware,adware
ae,ae
aeroangkasa,aerospace
af,af
affiliate,affiliate
afghanistan,afghanistan
afrika,africa
ag,ag
agak,rather
agak,somewhat
agama,religion
agama islam,islam
agama kristian,christianity
agenda,agenda
agensi,agency
agregat,aggregate
agung,great
agung,supreme
ah,ah
ahad,sunday
ahli,member
ahli akademik,academics
ahli ini,this member
ahli nujum,astrologers
ahli sains,scientist
ahli sihir,witch
ahli-ahli politik,politicians
ai,ai
aib,shame
air,water
air bawah tanah,groundwater
air kencing,urine
air mata,tear
air muka,expression
air pasang,tide
air surut,tide
ais,ice
aj,aj
ajaib,magic
ak,ak
aka,aka
akademi,academy
akademik,academic
akal,idea
akan,shall
akan datang,next
akar,root
akaun,account
akauntabiliti,accountability
akhir,end
akhirnya,eventual
akhirnya,finally
akibat,consequence
akibatnya,consequently
akreditasi,accreditation
akrilik,acrylic
akrobat,acrobat
akses,access
aktivis,activist
akuarium,aquarium
akuatik,aquatic
akustik,acoustic
al,al
ala,style
alabama,alabama
alaf,millennium
alahan,allergy
alam,nature
alam sekitar,environment
alam semesta,universe
alamat,address
alamat,premonition
alan,alan
alang,beam
alasan,excuse
alaska,alaska
alat,appliance
alat,tool
alat bantuan,aids
alat dengar,headset
alat solek,makeup
alat tambahan,accessories
alat tulis,stationery
albania,albania
albany,albany
albert,albert
alberta,alberta
album,album
albuquerque,albuquerque
alex,alex
alexander,alexander
alexandria,alexandria
alfred,alfred
algebra,algebra
algeria,algeria
algoritma,algorithm
ali,ali
alice,alice
aliran kerja,workflow
alkohol,alcohol
allah,allah
allan,allan
allen,allen
almari,cabinet
almari,closet
almari,cupboard
alpha,alpha
alpine,alpine
alt,alt
alternatif,alternative
alto,alto
aluminium,aluminum
alumni,alumni
alur,groove
am,general
amal,charity
amalan,policy
aman,peaceful
amanda,amanda
amaran,caution
amaran,warning
amat,too
amat,very
amat berkuasa,mighty
amat besar,huge
amat besar,immense
amat halus,minute
amatur,amateur
amaun,amount
amazon,amazon
ambal,rug
ambang,threshold
ambien,ambient
amd,amd
amerika,america
amino,amino
amiriah,emirates
amp,amp
ampland,ampland
amsterdam,amsterdam
amy,amy
ana,ana
anaheim,anaheim
anak air,brook
anak anjing,puppy
anak ayam,chicks
anak biri-biri,lamb
anak kapal,crew
anak kelahiran,native
anak kunci,key
anak lelaki,son
anak mata,pupil
anak panah,arrow
anak perempuan,daughter
anak sungai,stream
anak-anak,children
analisis,analysis
analog,analog
ancaman,threat
anda,you
andaian,assumption
andale,andale
anderson,anderson
andorra,andorra
andrea,andrea
andreas,andreas
andrew,andrew
andrews,andrews
andy,andy
aneh,bizarre
aneh,weird
aneka ragam,variety
angela,angela
angeles,angeles
anggaran,approximate
anggota baru,recruit
anggota ini,this member
anggun,elegant
angin,mood
angin,wind
angka,figure
angka,numeral
angkasa lepas,space
angkat,lift
angkatan bersenjata,military
angkatan tentera,army
angola,angola
animasi,animation
anime,anime
anjakan,shift
anjal,flexible
anjing,dog
anjing betina,bitch
anjing laut,seal
anjing laut,walrus
ann,ann
anna,anna
anne,anne
annie,annie
announced,unwrap
anotasi,annotation
antara,between
antara muka,interface
antara negeri,interstate
antarabangsa,international
antartika,antarctica
anthony,anthony
anti,anti
antibodi,antibody
antigua,antigua
antik,antique
anting-anting,earrings
antivirus,antivirus
antonio,antonio
antropologi,anthropology
anuggerah,award
aol,aol
ap,ap
apa,what
apa saja,whatever
apabila,when
apache,apache
apakah,whether
api,fire
aplikasi,applications
apnic,apnic
apollo,apollo
app,app
april,april
apt,apt
aqua,aqua
ar,ar
ara,fig
arab,arab
arabia,arabia
arabic,arabic
arah,direction
arahan,dictation
arahan,instruction
arahan,order
arahan,summons
aras,level
aras tinggi,elevation
arbor,arbor
arg,atg
argentina,argentina
arif,wise
arizona,arizona
arkansas,arkansas
arked,stunt
arkib,archives
arlington,arlington
armenia,armenia
armstrong,armstrong
arnab,bunny
arnab,rabbit
arnold,arnold
arthur,arthur
artik,arctic
artikel terkini,the latest article
artritis,arthritis
aruba,aruba
arus,current
arus perdana,mainstream
asal,origin
asalnya,originally
asap,smoke
asap ekzos,exhaust
asas,basic
asas,basis
asas,foundation
asas,fundamental
asas-asas,the basics
asbestos,asbestos
ascii,ascii
aset,assets
ashley,ashley
asia,asia
asid,acid
askar,soldier
askar,troops
asli,original
asn,asn
asp,asp
aspek,aspects
asrama,hostel
asus,asus
ata,ata
atap,roof
atas,upper
atau,or
ataupun,or
atg,atg
athens,athens
ati,ati
atlanta,atlanta
atlantic,atlantic
atm,atm
atmosfera,atmosphere
atom,atom
atom,atomic
atur cara,program
au,au
auburn,auburn
auckland,auckland
audi,audi
audio,audio
aurora,aurora
aus,aus
austin,austin
australia,australia
australian,australian
austria,austria
auto,auto
automasi,automation
automatik,automatic
automotif,automotive
autos,autos
av,av
avatar,avatar
ave,ave
avg,avg
avi,avi
avon,avon
aw,aw
awal,early
awalan,prefix
awalan,preliminary
awam,civilian
awam,public
awan,cloud
awek,busty
awesome,awesome
ayah,dad
ayam,chicken
ayam,fowl
ayam belanda,turkey
ayam itik,poultry
ayam sabung,cocks
aye,aye
az,az
azab,penalty
azam,will
azerbaijan,azerbaijan
b,b
ba,ba
bab,chapter
babad,chronicle
babe,babe
babes,babes
babi,hog
babi,pig
badan kapal,hull
badan perundangan,legislature
bagaimana,how
bagaimanapun,anyhow
bagaimanapun,anyway
bagaimanapun,somehow
bagasi,baggage
bagasi,luggage
baghdad,baghdad
bagus,gorgeous
bagus,wonderful
bahagia,happy
bahagian,portion
bahagian,section
bahagian,segment
bahagian bawah,bottom
bahagian belakang,rear
bahagian dalam,inside
bahagian dalam,inside
bahagian depan,front
bahagian luar,exterior
bahagian luar,outside
bahagian tengah,middle
bahagian teratas,top
bahamas,bahamas
bahan,material
bahan,substance
bahan api,fuel
bahan kimia,chemical
bahan pembersih,cleaner
bahasa,language
bahasa inggeris,english
bahasa kitab bible,biblical
bahawa,that
bahaya,danger
bahaya,hazard
bahrain,bahrain
bahu,shoulder
baik,fine
baik,good
baik,well
bailey,bailey
bait,byte
bait puisi,verse
baju,shirt
baka,breed
bakal,designate
bakat,talent
bakat seni,artistic
baki,balance
baki,remainder
bakteria,bacteria
bakul,basket
balang,jar
balapan,racetrack
balapan,track
baldu,velvet
balet,ballet
bali,bali
balingan,throw
baltimore,baltimore
balut,wrap
bampar,bumper
banci,census
bandar,town
bandar raya,city
banduan,convict
banduan,inmate
banduan,prisoner
bang,bang
bangbus,bangbus
bangga,proud
bangkok,bangkok
bangku,bench
bangladesh,bangladesh
bangsal,barn
bangsal,shed
bangun dari tidur,wake
bangunan dpr,building dpr
banjaran,range
banjir,flood
bank,bank
bank perdagangan,commercial banks
bank-bank,banks
banner,banner
bantahan,objection
bantahan,protest
bantal,pillow
bantuan,aid
bantuan,assistance
bantuan,relief
bantuan,service
banyak,considerable
banyak,lot
banyak,many
banyak,much
banyak,numerous
banyak,plentiful
bapa,father
bapa saudara,uncle
baptist,baptist
bar,bar
bar alat,toolbar
barah,cancer
barang,article
barang kemas,jewelry
barang palsu,counterfeit
barangan,goods
barangan antik,antiques
barangkali,possibly
barangkali,probably
barat,west
barat daya,southwest
barat laut,northwest
barbados,barbados
barbara,barbara
barbie,barbie
barcelona,barcelona
barisan,line
barisan,queue
barisan,row
barisan hadapan,front
barnes,barnes
barry,barry
baru,new
baru mula belajar,beginner
baru sahaja,barely
baru saja,just
baru-baru ini,recent
baru-baru ini,recently
bas,bus
basah,wet
basename,basename
basikal,bicycle
bass,bass
basuhan,wash
batal,void
batang,bar
batang,shaft
batang,trunk
batang tubuh,trunk
batasan,limitations
bateri,battery
batman,batman
batu,mile
batu,stone
batu ambar,amber
batu arang,coal
batu bata,brick
batu karang,coral
batu permata,jewel
batu tongkol,boulder
batuan,rock
bau,odor
bau,scent
bau,smell
bawah tanah,underground
bawang,onion
bawang putih,garlic
bayang,shadow
bayangan,reflection
bayar dahulu,prepaid
bayaran,charge
bayaran,pay
bayaran balik,refund
bayaran pos,postage
bayi,baby
bayi lelaki,infant
bayi perempuan,infant
bb,bb
bbc,bbc
bbs,bbs
bbw,bbw
bc,bc
bd,bd
bdsm,bdsm
beastality,beastality
beastiality,beastiality
beatles,beatles
beaver,beaver
beban,burden
beban,load
beban,strain
bebas,free
bebenang,threads
beberapa,few
beberapa,several
beberapa,various
bedford,bedford
beg,bag
beg tangan,handbags
begini,so
begitu juga,likewise
beijing,beijing
bekalan,stock
bekalan,supply
bekalan keperluan,provisions
bekas,bin
bekas,container
bekerja,work
bekerjasama,collaborate
bekerjasama,cooperate
bekerjasama,cooperative
beku,frozen
belaian,caress
belajar,learn
belajar,study
belakang,back
belakang,back
belakang,rear
belakang,reverse
belalai,trunk
belanda,netherlands
belang,stripe
belanja,expense
belanjawan,budget
belantan,club
belarus,belarus
belas kasihan,mercy
belas kasihan,pity
belayar,sail
belayar makan angin,cruise
belfast,belfast
belgium,belgium
belia,youth
belize,belize
belkin,belkin
belle,belle
belon,balloon
belukar,bush
belulang,hide
belum dijelaskan,outstanding
belum pernah,never
belum selesai,pending
ben,ben
benang,thread
benang bulu biri-biri,wool
benar,true
benar-benar,completely
bencana,catastrophe
bencana,disaster
benda,item
benda,object
benda,stuff
benda,thing
bendahari,treasurer
bendalir,fluid
bendera,flag
bengkel,workshop
benjamin,benjamin
bennett,bennett
bentara,herald
bentuk,figure
bentuk,form
bentuk,shape
benua,continent
benz,benz
bepergian,travel
berakhir,ends
beramai-ramai,mass
beraneka,miscellaneous
berang,furious
berang,rage
berangka,numerical
berani,bold
berani,brave
berani,courageous
berani,fearless
berani,valiant
beranotasi,annotated
beransur-ansur,gradually
beras,rice
berasa kagum,wonder
berasaskan,based
berat,heavy
berat,strenuous
berat,weight
berat sebelah,bias
berayun,swing
berazam,determined
berazam,resolve
berbagai-bagai jenis,range
berbahaya,dangerous
berbahaya,hazardous
berbakat,talented
berbakat semula jadi,born
berbaki,over
berbaring,lie
berbaring,recline
berbaris,queue
berbasikal,cycling
berbatu-batan,rocky
berbelanja,spend
berbentuk,shaped
berbeza,different
berbohong,lie
berbulu,hairy
bercahaya,light
bercakap,speak
bercakap,talk
bercantum,join
bercerai,divorce
berdarah,bleed
berdarah,bleeding
berdaya cipta,creative
berdaya keluaran,productive
berdayung,row
berdedikasi,dedicated
berdekatan,close
berdiri,stand
beremosi,emotional
berenang,swim
bererti,mean
bererti,significant
berfungsi,function
bergabung,combine
bergabung,consolidate
bergabung,merge
bergambar,photo
berganda,multiple
bergantung,depend
bergantung,rely
