Other,English
la,the
de,of
kaj,and
por,for
a,a
en,in
estas,is
sur,about
proksimume,about
ke,that
per,with
kun,with
tiu,this
i,i
vi,you
ĝi,it
ne,not
aŭ,or
esti,be
el,of
ĉe,at
kiel,as
via,your
ĉiuj,all
havos,have
nova,new
pli,more
estis,was
ni,we
volo,will
hejmo,home
povas,can
nin,us
se,if
paĝo,page
mian,my
havas,have
serĉo,search
senpaga,free
sed,but
nian,our
unu,one
aliaj,other
fari,do
neniu,no
informo,information
tempo,time
ili,they
ejo,site
li,he
supren,up
may,may
kio,what
iliaj,their
novaĵoj,news
uzo,use
ajna,any
tie,here
tien,here
vidi,see
nur,only
tiom,so
sian,their
kiam,when
kontakto,contact
negoco,business
kiuj,that
retejo,site
ankaŭ,also
nun,now
helpi,help
akiri,obtain
pm,pm
vido,view
interreto,internet
c,c
e,and
unua,first
estintaj,been
farus,would
kiom,how
min,i
s,s
servoj,services
iuj,some
tiuj,these
klako,click
lia,their
servo,service
x,x
ol,than
trovi,find
prezo,price
dato,date
reen,back
supro,top
homoj,people
havis,had
lerta,list
nomo,name
simple,simply
super,over
ŝtata,state
jaro,year
tagon,day
retpoŝto,email
du,two
sano,health
n,n
mondo,world
re,re
sekvanta,next
uzita,used
iri,go
b,b
laboro,work
lasta,last
plej,more
produktoj,products
muziko,music
aĉeti,buy
datumoj,data
ilin,them
devus,should
produkto,product
sistemo,system
posteno,employment
ŝia,her
urbo,city
t,t
aldoni,add
politiko,policy
nombro,number
tiaj,such
bonvolu,please
havebla,available
aŭtorrajto,copyright
subteno,support
mesaĝo,message
post,after
bona,good
bonaj,good
programaro,software
tiam,then
jan,jan
video,video
bone,well
d,d
kie,where
info,info
rajtoj,rights
publikajn,public
libroj,books
alta,high
lernejo,school
m,m
ĉiu,each
ligiloj,links
ŝi,she
recenzo,review
jaroj,years
ordon,order
tre,very
privateco,policy
libro,book
erojn,items
kompanio,company
r,r
legi,read
grupo,group
sekso,sex
bezonas,need
multaj,many
uzanto,user
diris,said
faras,does
aro,set
sub,under
ĝenerale,generally
esploro,research
universitato,university
januaro,january
poŝto,mail
plena,full
mapo,map
recenzoj,reviews
programo,program
vivo,life
scias,know
ludoj,games
vojo,road
tagoj,days
demarŝo,management
p,p
parto,part
povis,could
granda,great
kunigita,together
kune,together
hotelo,hotel
reala,real
f,f
listero,item
internaciaj,international
centro,center
ebay,ebay
devas,must
vendejo,store
vojaĝado,travel
komentoj,comments
farita,made
disvolviĝo,development
raporto,report
ekstere,out
membro,member
detaloj,details
linio,line
terminoj,terms
antaŭ,before
hoteloj,hotels
faris,made
sendu,send
dekstra,right
tipo,type
ĉar,because
lokaj,local
uzante,using
rezultoj,results
oficejo,office
edukado,education
naciaj,national
aŭto,car
dezajno,design
preni,take
posteó,posted
adreso,address
komunumo,community
ene,within
ŝtatoj,states
spaco,area
volas,want
telefono,phone
dvd,dvd
shipping,shipping
rezervita,reserved
subjekto,subject
inter,between
forumo,forum
familio,family
l',l '
longajn,long
bazitaj,based
w,w
kodo,code
spektaklo,show
o,or
eĉ,even
nigra,black
kontroli,check
speciala,special
prezoj,prices
indekso,index
estante,being
virinoj,women
multa,much
signo,sign
dosiero,file
ligilo,link
malfermita,open
hodiaŭ,today
teknologio,technology
sude,south
okazo,time
projekto,project
sama,same
paĝoj,pages
uk,uk
versio,version
sekcio,section
propra,own
trovita,found
sportoj,sports
domo,house
rilata,related
sekureco,security
ambaŭ,both
g,g
graflando,county
american,american
foto,photo
ludo,game
membroj,members
potenco,power
dum,during
prizorgi,take care
reto,network
malsupren,down
komputilo,computer
sistemoj,systems
tri,three
entute,total
loko,site
fino,end
sekvante,following
malŝarĝo,download
h,h
sen,without
aliro,access
pensas,think
norde,north
rimedoj,resources
aktuala,current
afiŝojn,posts
komunikiloj,media
leĝo,law
kontrolo,control
akvo,water
historio,history
bildoj,images
grandeco,size
arto,art
persona,personal
ekde,as
inkludante,including
gvidi,guide
butiko,shop
dosierujo,directory
surŝipe,board
situo,location
ŝanĝo,change
blanka,white
teksto,text
malgranda,small
kvalifiko,qualification
imposto,rate
registaro,government
infanoj,children
usa,usa
reveno,back
studentoj,students
v,v
butikumi,shopping
konto,account
fojoj,times
ejoj,sites
nivelo,level
cifereca,digital
profilo,profile
antaŭa,previous
formo,form
eventoj,events
love,love
malnova,old
john,john
ĉefa,main
alvoko,call
horoj,hours
bildo,image
fako,department
titolo,title
priskribo,description
k,k
y,y
asekuro,insurance
alia,other
kial,why
mortigu,mate
kompano,partner
kompaniano,partner
propraĵo,property
klaso,class
cd,cd
ankoraŭ,yet
monon,money
kvalito,quality
printita,list
enhavo,content
lando,country
privatajn,private
iom,some
vizito,visit
ŝpari,save
iloj,tools
malalta,low
respondi,reply
kliento,client
decembro,december
kompari,compare
filmoj,films
inkluzivi,include
kolegio,college
valoro,value
artikolo,article
york,york
viro,man
karton,card
jobs,jobs
provizi,provide
j,s
nutraĵo,food
fonto,source
aŭtoro,author
malsama,different
gazetaro,press
u,u
lerni,learn
vendo,sale
ĉirkaŭ,about
print,print
kompreneble,of course
kanado,canada
procezo,process
teen,teen
ĉambro,room
stock,stock
trejnado,training
tro,too
krediton,credit
punkto,point
aliĝi,sign up
subskribi,sign up
scienco,science
viroj,men
kategorioj,categories
progresinta,advanced
okcidenta,western
rigardi,view
english,english
maldekstra,left
teamo,team
bieno,farm
farm,farm
skatolo,box
kondiĉoj,conditions
elekti,choose
fenestroj,windows
fotoj,photos
gaja,gay
fadenoj,threads
semajno,week
kategorio,category
noto,note
vivi,live
galerio,gallery
tablo,table
registri,register
tamen,however
junio,june
oktobro,october
novembro,november
merkato,market
biblioteko,library
vere,really
ago,action
komenco,beginning
komencante,starting
startanta,starting
serio,series
modelo,model
karakterizaĵoj,features
aero,air
industrio,industry
plano,plan
homa,human
kondiĉe,provided
tv,tv
jes,yes
bezonata,required
dua,second
varmega,hot
akcesoraj,accessories
kosto,cost
filmo,film
forumoj,forums
marŝas,march
september,september
diras,says
demandoj,questions
july,july
yahoo,yahoo
kuracistino,medical
testo,test
amiko,friend
venu,come
dec,dec
servilo,server
pc,pc
studo,study
apliko,application
veturilo,vehicle
bastono,staff
artikoloj,articles
sankta,holy
retroefiko,feedback
denove,back
ludos,play
rigardas,look
temoj,topics
april,april
neniam,never
uzantoj,users
kompleta,complete
strato,street
temo,subject
komentu,comment
financa,financial
aferoj,issues
laborante,working
kontraŭ,against
normo,standard
impostoj,taxes
persono,person
malsupre,below
moveblaj,mobile
malpli,less
akiris,obtained
blogo,blog
festo,party
teamoj,teams
identiĝi,login
lernantino,student
lasu,let
programoj,programs
proponoj,proposals
leĝa,legal
supre,top
freŝa,recent
parko,park
tendencas,shop
flanko,side
akto,act
problemo,problem
ruĝa,red
doni,give
memoro,memory
agado,action
sociaj,social
q,q
augusta,august
citaĵo,quote
lingvo,language
rakonto,story
vendi,sell
opcioj,options
sperto,experience
krei,create
ŝlosilo,key
korpo,body
junulo,young
ameriko,america
grava,important
kampo,field
malmultaj,few
oriente,east
papero,paper
sola,only
ii,ii
agadoj,activities
klubo,club
ekzemplo,example
knabinoj,girls
aldona,additional
pasvorto,password
z,z
ion,ion
jono,ion
donaco,donation
demando,question
ŝanĝoj,changes
nokto,night
ca,ca
malfacila,difficult
texas,texas
oct,oct
pagi,pay
kvar,four
pokero,poker
statuso,status
foliumi,browse
ventumilo,fan
ventolilo,fan
konstruaĵo,building
vendanto,seller
korto,court
february,february
ĉiam,always
rezulto,result
audio,audio
malpeza,light
skribi,write
milito,war
nov,nov
oferto,offer
blua,blue
grupoj,groups
al,to
facila,easy
donita,given
dosierojn,files
okazaĵo,event
ĵeto,release
analizo,analysis
peto,request
fakso,fax
ĉinio,china
farado,making
foton,photo
bezonoj,needs
ebla,possible
profesia,professional
monato,month
stelo,star
areoj,areas
estonteco,future
komitato,committee
manoj,hands
suno,sun
kartoj,cards
problemoj,problems
london,london
vaŝingtono,washington
renkonti,meet
kunvenas,meet
rss,rss
fariĝi,become
intereson,interest
identigilo,id
infano,child
konservi,preserve
eniri,enter
california,california
porn,porn
samkondiĉe,share alike
simila,similar
ĝardeno,garden
lernejoj,schools
miliono,million
aldonita,added
aludo,reference
kompanioj,companies
listigitaj,listed
bebo,baby
lernado,learning
energion,energy
run,run
transdono,transmission
net,net
populara,popular
termino,term
rakontoj,stories
metita,placed
komputiloj,computers
revuo,magazine
raportoj,reports
co,co
provu,try
bonvenon,welcome
centra,central
prezidanton,president
anonco,announcement
dion,god
originala,original
kapo,head
radio,radio
ĝis,up
ĉelo,cell
koloro,color
konsilantaro,council
for,for
inkluzivas,include
aŭtoveturejo,track
aŭstralio,australia
diskutejo,discussion
arĥivo,archive
unufoje,once
entretenimiento,entertainment
interkonsento,agreement
formato,format
almenaŭ,at least
socio,society
monatojn,months
ensaluti,sign in
amikoj,friends
certas,sure
faq,faq
komerco,trade
eldono,edition
aŭtoj,cars
mesaĝojn,messages
marketing,marketing
diru,say
ĝisdatigita,updated
asocio,association
devi,have
provizas,provides
david,david
amuza,fun
jam,already
verda,green
studoj,studies
fermi,close
komunaj,common
disko,album
specifa,specific
pluraj,several
oro,gold
feb,feb
vivanta,living
sep,seven
kolekto,collection
nomata,called
mallonga,short
artoj,arts
demandu,ask
montriĝo,display
limigita,limited
povaj,powerful
potenca,powerful
solvoj,solutions
direktoro,director
ĉiutaga,daily
plaĝo,beach
estinteco,past
natura,natural
ĉu,or
pro,because
et,et
elektronika,electronic
kvin,five
periodo,period
planado,planning
datenbazo,database
oficiala,official
vetero,weather
mar,mar
averaĝa,average
teknika,technical
fenestro,window
france,france
avantaĝo,advantage
regiono,region
insulo,island
rekordo,record
rekta,direct
microsoft,microsoft
konferenco,conference
medio,environment
rekordojn,records
st,st
distrikto,district
kalendaro,calendar
kostoj,costs
stilo,style
url,url
komunikaĵo,statement
ĝisdatigo,update
partoj,parts
aug,aug
iam,ever
elŝutoj,downloads
frua,early
mejloj,miles
soni,sound
rimedo,remedy
ĉeestanta,present
aplikoj,applications
dokumento,document
vorto,word
verkoj,works
materialon,material
beko,bill
apr,apr
skribita,written
diskuto,discussion
federalaj,federal
retprovizanton,hosting
reguloj,rules
plenaĝa,adult
biletoj,tickets
afero,issue
postuloj,requirements
malmultekosta,cheap
nude,nude
financoj,finance
vera,true
minutoj,minutes
markon,mark
triono,third
roko,rock
donacoj,gifts
eŭropo,europe
legado,reading
malbona,bad
individuo,individual
konsiletoj,tips
alpago,plus
aŭtomata,automatic
kovrilo,cover
kutime,usually
redaktu,edit
videoj,videos
procentoj,percent
rapida,fast
funkcio,function
fakto,fact
unuo,unit
akirante,obtaining
obtención,obtaining
tutmonda,global
malproksime,distance
distanco,distance
ekonomia,economic
eo,en
ludanto,player
projektoj,projects
tekstoj,texts
ofte,often
aboni,subscribe
submetiĝi,submit
germany,germany
kvanto,amount
spekti,watch
inkludis,included
sentas,feel
kvankam,although
bordo,shore
risko,risk
dankon,thank you
ĉio,all
traktas,deals
diversaj,various
vortoj,words
linux,linux
jul,jul
produktado,production
komerca,commercial
james,james
pezo,weight
koro,koro
publikecon,advertising
ricevis,received
traktado,treatment
informilo,newsletter
arkivo,archive
punktoj,points
scio,knowledge
eraro,error
fotilo,camera
jun,jun
knabino,girl
nuntempe,now
konstruo,construction
ludiloj,toys
registrita,certificate
atestilo,certificate
evidenta,clear
golf,golf
ricevos,receive
domajno,domain
metodojn,methods
ĉapitro,chapter
fabrikas,manufactures
protekto,protection
politikoj,policies
prunto,loan
larĝa,wide
beleco,beauty
direktisto,manager
barato,india
pozicion,position
prenita,taken
speco,species
specio,species
listigo,listings
modeloj,models
michael,michael
konatoj,acquaintances
konatojn,acquaintances
duono,half
kazoj,cases
paŝo,step
inĝenierio,engineering
florido,flowery
simpla,simple
sendrata,wireless
permesilo,license
paul,paul
friday,friday
lago,lake
ĉiujara,annual
eldonita,published
poste,later
baza,basic
sony,sony
shows,shows
kompania,corporate
google,google
preĝejo,church
metodo,method
aĉeto,purchase
klientoj,customers
aktiva,active
respondo,response
praktiko,practice
aparataro,hardware
cifero,figure
materialoj,materials
fajro,fire
ferioj,holidays
babili,chat
sufiĉa,sufficient
desegnitaj,designed
morto,death
skribo,writing
rapido,speed
html,html
landoj,countries
perdon,loss
vizaĝo,face
marko,brand
rabato,discount
efikoj,effects
kreita,created
memori,remember
normoj,standards
petrolo,oil
flava,yellow
politikajn,political
pliigi,increase
reklami,advertise
regno,kingdom
bazo,base
proksime,close
media,environmental
pensis,thought
stuff,stuff
franca,french
stokado,storage
¡oh,oh
japan,japan
pruntoj,loans
ŝuoj,shoes
enirejo,entry
resti,stay
naturo,nature
ordonoj,orders
havebleco,availability
afriko,africa
resumo,summary
siavice,turn
signifus,mean
kresko,growth
notoj,notes
agentejo,agency
reĝo,king
lundo,monday
european,european
aktiveco,activity
kopio,copy
drogon,drug
pics,pics
enspezoj,income
forto,force
kontanta,cash
ĝenerala,general
golfeto,bay
rivero,river
komisiono,commission
pakaĵo,package
vidinta,seen
ludantojn,players
motoro,engine
port,port
regiona,regional
ĉesi,stop
provizoj,provisions
komencis,started
administrado,administration
trinkejo,bar
mezlernejo,institute
vidoj,views
planoj,plans
duobla,double
hundo,dog
konstrui,build
ekrano,screen
interŝanĝo,exchange
tipoj,types
baldaŭ,short-term
