Other,English
akaonekana,seen
-ona,see
-a,of
na,and
na,plus
kwa/kwenye,to
kwa/kwenye,toward
a,of
katika/-ni,in
kwa,for
kwa,into
kwa,by
ndani ya/-ni,into
karibu na,by
karibu na,near
karibu na,beside
kupitia,by
kupitia,throughout
kando ya,by
kwa kufuatana,by
koro,throughout
karibu,beside
karibu,almost
karibu,close
-funga,close
-funga,tie
-funga,lock
-funga,fasten
-funga,secure
-a karibu,close
-a karibu,adjacent
tai,tie
tai,vulture
tai,eagle
sare,tie
kufuli,lock
ni,is
ni,am
-wa,be
juu ya,on
juu ya,over
juu ya,upon
kikariri,over
kwamba,that
-le,that
-le,those
-le,those
yule,that
hiki,this
hiki,this
pamoja na,with
pamoja na,inclusive
i,i
wewe,you
nyinyi,you
kiti,it
kiti,chair
sio,not
au/ama,or
toka,from
-ni,at
hivyo hivyo/kwa sababu,as
hivyo hivyo/kwa sababu,as
-ko,your
-nu,your
-ote,all
-wa na/-pata,have
-pya,new
-ingine/zaidi,more
an,an
sisi,we
matakwa,will
matakwa,wish
wasia,will
-taka,wish
-taka,want
-hitaji,want
takataka,want
takataka,lumber
takataka,garbage
mahitaji,want
nyumbani,home
-weza,can
-weza,may
-ruhusiwa,can
kopo,can
kopo,jar
kopo,canister
kuhusu,about
kuhusu,regarding
kuhusu,concerning
kuhusu,relating to
kuhusu,relatively
ikiwa,if
ukurasa,page
-angu,my
-angu,mine
chimbuko,mine
chimbuko,shaft
mtego,mine
uti,shaft
bomba,shaft
bomba,funnel
-chungua,search
-chungua,survey
uchunguzi,search
uchunguzi,research
uchunguzi,exploration
-aua,survey
muhtasari,survey
uangalizi,survey
uangalizi,surveillance
-chunguza,research
-chunguza,explore
huru,free
huru,autonomous
-okoa,free
-okoa,save
-okoa,rescue
huria,free
huria,optional
huria,spontaneous
-hifadhi,save
-hifadhi,keep
uokozi,rescue
lakini,but
lakini,only
pekee,only
pekee,alone
tu/tupu,only
-itu,our
moja,one
-ingine,other
-ingine,another
-fanya,do
-fanya,commit
-fanya,make
hapana,no
hapana,no
habari,information
habari,press
habari,news
habari,intelligence
akili,intelligence
akili,intellect
akili,sense
-sukuma,press
-sukuma,rub
-sukuma,push
hisia,sense
hisia,sentiment
hisia,feeling
msukomo/mchocho,push
wakati/muda,time
wao,they
tovuti,website
yeye,he
yeye,she
yeye,him
juu,up
juu,up
juu,above
juu,upstairs
nini,what
amba-,which
gani,which
-ao,their
nje,out
nje,outside
nje ya,outside
nje ya,astray
upande wa nje,outside
matumizi,use
-tumia,use
-tumia,transmit
-tumia,spend
-peleka umeme,transmit
-o -ote,any
-o -ote,whatever
huko,there
pale,there
hivyo,so
-ake,his
lini,when
-po-,when
-po-,whenever
-wasiliana,contact
-wasiliana,communicate
mwenzi,contact
hapa,here
huku/humu,here
biashara,business
biashara,merchandise
biashara,trade
biashara,commerce
-fanya biashara,trade
nani,who
utando wa buibui,web
utando wa buibui,cobweb
pia,also
pia,too
sana/kabisa,too
sasa,now
sasa,currently
msaada,help
msaada,assistance
msaada,service
msaada,contribution
msaada,aid
-saidia,help
-saidia,relieve
-saidia,promote
-saidia,assist
-saidia,contribute
-saidia,aid
huduma,service
idhini/uungaji mkono,service
maabudu,service
-rahisisha,relieve
