Other,English
1 Ceres,Ceres
1 d'agostu,August 1
1 de mayu,May 1
1 de payares,November 1
1 de xineru,January 1
1 de xunetu,July 1
10,10
100,100
1000,1000
101,101
105,105
11,11
11 de payares,November 11
11 de setiembre,September 11
110,110
115,115
12,12
12 d'ochobre,October 12
12 de febreru,February 12
120,120
125,125
13,13
130,130
135,135
136199 Eris,Eris
14,14
14 d'abril,April 14
14 de febreru,February 14
14 de xunu,June 14
140,140
144,144
145,145
15,15
15 d'agostu,August 15
150,150
155,155
16,16
160,160
165,165
17,17
17 de marzu,March 17
17 de setiembre,September 17
170,170
1728,1728
175,175
18,18
180,180
19,19
19 de marzu,March 19
19 de xineru,January 19
190,190
1Corintios,First Epistle to the Corinthians
2,2
2 de febreru,February 2
2 de marzu,March 2
2 de payares,November 2
20,20
20 de xineru,January 20
200,200
21,21
21 de xunu,June 21
22,22
22 de febreru,February 22
23,23
23 de xunu,June 23
24,24
24 d'ochobre,October 24
24 de mayu,May 24
24 de xunu,June 24
25,25
25 de marzu,March 25
26,26
27,27
28,28
29,29
29 de febreru,February 29
29 de setiembre,September 29
29 de xunu,June 29
3,3
3 de xunu,June 3
30,30
300,300
31,31
31 d'avientu,December 31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
4,4
4 de xunetu,July 4
40,40
400,400
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
5,5
5 de payares,November 5
50,50
500,500
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
6,6
6 d'agostu,August 6
6 de xineru,January 6
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
7,7
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
8,8
8 d'avientu,December 8
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
9,9
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
A,A
ASCII,American Standard Code for Information Interchange
Abdome,Abdomen
Abeya,Bee
Abraham Lincoln,Abraham Lincoln
Abril,April
Aceleración,Acceleration
Acimut,Azimuth
Acre,Acre
Acre,Acre
Actor,Actor
Actínidu,Actinide
Acuariu,Aquarium
Adam Smith,Adam Smith
Adolf Hitler,Adolf Hitler
Aerodinámica,Aerodynamics
Afganistán,Afghanistan
Afganistán,Afghanistan
Afrikaans,Afrikaans
Agostu,August
Agricultura,Agriculture
Agricultura,Agriculture
Agua,Water
Agustín d'Hipona,Augustine of Hippo
Al Gore,Al Gore
Alabama,Alabama
Alabarda,Halberd
Alan Turing,Alan Turing
Alaska,Alaska
Albania,Albania
Albania,Albania
Albedu,Albedo
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Albuertu,Abortion
"Albuquerque, Nuevu Méxicu",Albuquerque
Alcalde,Mayor
Alcalín,Alkali metal
Alcohol,Alcohol
Aldebarán,Aldebaran
Alemaña,Germany
Alemaña,Germany
Alemán,German language
Alerxa,Allergy
Alexander Graham Bell,Alexander Graham Bell
Alexandru Magno,Alexander the Great
Alfa,Alpha
Alfabetu,Alphabet
Alfabetu cirílicu,Cyrillic alphabet
Alfabetu griegu,Greek alphabet
Alfabetu griegu,Greek alphabet
Alfabetu hebréu,Hebrew alphabet
Alfabetu llatín,Latin alphabet
Alfabetu árabe,Arabic alphabet
Alfred Hitchcock,Alfred Hitchcock
Algaire,Wildcat
Algoritmu,Algorithm
Alimentu,Food
Alpes,Alps
Altair,Altair
Aluminiu,Aluminium
Alzheimer,Alzheimer's disease
Amelia Earhart,Amelia Earhart
Amerigo Vespucci,Amerigo Vespucci
Amperiu,Ampere
Amsterdam,Amsterdam
América Central,Central America
América Llatina,Latin America
América del Sur,South America
Anarquismu,Anarchism
Anchorage,Anchorage
Andalucía,Andalusia
Anders Celsius,Anders Celsius
Andes,Andes
Andorra,Andorra
Andorra,Andorra
Anemómetru,Anemometer
Anestesioloxía y reanimación,Anesthesia
Angola,Angola
Angola,Angola
Animal,Animal
Anime,Anime
"Annapolis, Maryland",Annapolis
Antigua y Barbuda,Antigua and Barbuda
Antipapa,Antipope
Antoine Lavoisier,Antoine Lavoisier
Anton Chekhov,Anton Chekhov
Antropoloxía,Anthropology
Antropoloxía,Anthropology
Antroxu,Carnival
Antártida,Antarctica
Aorta,Aorta
Aparatu dixestivu,Gastrointestinal tract
Apocalipsis,Book of Revelation
Apóstol San Pedru,Saint Peter
Arabia,Arabian Peninsula
Arabia Saudina,Saudi Arabia
Aragón,Aragon
Arcabuz,Arquebus
Arcu la vieya,Rainbow
Argón,Argon
Aries,Aries
Aristóteles,Aristotle
Aritmética,Arithmetic
Arizona,Arizona
Arkansas,Arkansas
Arma,Weapon
Armada,Navy
Armenia,Armenia
Armenia,Armenia
Armeniu,Armenian language
Arqueoloxía,Archaeology
Arqueoloxía,Archaeology
Arquiteutura,Architecture
Arquiteutura,Architecture
Art Decó,Art Deco
Arte,Art
Artemisa,Artemis
Artes,Arts
Artillería,Artillery
Artiodactyla,Even-toed ungulate
Arxelia,Algeria
Arxelia,Algeria
Arxentina,Argentina
Arxentina,Argentina
Ascensión reuta,Right ascension
Asclepiu,Asclepius
Asia,Asia
Asia,Asia
Aspirina,Aspirin
Asteroide,Asteroid
Astrolabiu,Astrolabe
Astroloxía,Astrology
Astroloxía,Astrology
Astronomía,Astronomy
Astronomía,Astronomy
Astrónomu,Astronomer
Atenea,Athena
Atenes,Athens
Atlanta,Atlanta
Atlántida,Atlantis
"Augusta, Maine",Augusta
Auguste Comte,Auguste Comte
Australia,Australia
Australia,Australia
Austria,Austria
Austria,Austria
Automóvil,Automobile
Auvernia,Auvergne
Avena,Avena
Aviación,Aviation
Avientu,December
Axedrez,Chess
Azerbaiyán,Azerbaijan
Azufre,Sulfur
Azul,Blue
Años 1530,1530s
Años 1750,1750s
Años 1760,1760s
Años 1770,1770s
Años 1780,1780s
Años 1790,1790s
Años 1820,1820s
Años 1830,1830s
Años 1840,1840s
Años 1850,1850s
Años 1860,1860s
Años 1870,1870s
Años 1880,1880s
Años 1890,1890s
Años 1900,1900s
Años 1920,1920s
Años 1930,1930s
Años 1940,1940s
Años 1950,1950s
Años 1960,1960s
Años 1970,1970s
Años 1980,1980s
Años 1990,1990s
Añu,Year
Añu bisiestu,Leap year
Añu lluz,Light-year
B,B
Babilonia,Babylonia
Bahrein,Bahrain
Bakunin,Mikhail Bakunin
Balcanes,Balkans
Baltimore,Baltimore
Bancu Mundial,World Bank
Bangladesh,Bangladesh
Barbados,Barbados
Barcelona,Barcelona
Batalla de Lepanto,Battle of Lepanto
Batalla de les Termópiles,Battle of Thermopylae
Baxa Saxonia,Lower Saxony
Belgradu,Belgrade
Belice,Belize
Belice,Belize
Belo Horizonte,Belo Horizonte
Benin,Benin
Benito Mussolini,Benito Mussolini
Benín,Benin
Beriliu,Beryllium
Berlín,Berlin
Bermeyu,Red
Berna,Berne
Beta,Beta
Beverly Hills,Beverly Hills
Bhutan,Bhutan
Biblia,Bible
Biblia,Bible
Bicicleta,Bicycle
Bielorrusia,Belarus
Bielorrusia,Belarus
Bill Gates,Bill Gates
Billete,Banknote
Billy Wilder,Billy Wilder
Biofísica,Biophysics
Biografía,Biography
Biografíes,People
Bioloxía,Biology
Bioloxía,Biology
Bioquímica,Biochemistry
"Bismarck, Dakota del Norte",Bismarck
Bit,Bit
Blogue,Blog
Bob Dylan,Bob Dylan
Bob Marley,Bob Marley
Bolivia,Bolivia
Bolivia,Bolivia
Bolos,Bowling
Bolxevique,Bolshevik
Bordeos,Bordeaux
Borrina,Fog
Boru,Boron
Bosnia-Herzegovina,Bosnia and Herzegovina
Bosnia-Herzegovina,Bosnia and Herzegovina
Bot,Bot
Botsuana,Botswana
Botswana,Botswana
Botánica,Botany
Boxéu,Boxing
Branu,Summer
Brasil,Brazil
Brasil,Brazil
Bratislava,Bratislava
Bretaña,Bretagne
Británicos,British people
Bronce,Bronze
Bruce Lee,Bruce Lee
Brunei,Brunei
Bruseles,Brussels
Bucarest,Bucharest
Buda Gautama,Gautama Buddha
Budapest,Budapest
Budismu,Buddhism
Buelga dactilar,Fingerprint
Bulgaria,Bulgaria
Bulgaria,Bulgaria
Burkina Faso,Burkina Faso
Burkina Faso,Burkina Faso
Bután,Bhutan
Byte,Byte
Bádminton,Badminton
Bélxica,Belgium
Bélxica,Belgium
Bósforo,Bosporus
C,C
Caballu,Horse
Cabaré,Cabaret
Cabu Verde,Cape Verde
Cabu Verde,Cape Verde
Cabu d'Hornos,Cape Horn
Cabu de Bona Esperanza,Cape of Good Hope
Café,Coffee
Calciu,Calcium
California,California
California,California
Camboya,Cambodia
Camboya,Cambodia
Camerún,Cameroon
Camerún,Cameroon
Camín de Santiago,Milky Way
Canadá,Canada
Canadá,Canada
