Other,English
1,1
1 (číslo),1 (number)
1. konstantinopolský koncil,First Council of Constantinople
1. květen,May 1
1. leden,January 1
1. listopad,November 1
1. nikajský koncil,First Council of Nicaea
1. srpen,August 1
1. červenec,July 1
10,10
10 (číslo),10 (number)
100,100
100 (číslo),100 (number)
1000,1000
101,101
105,105
11,11
11. listopad,November 11
11. září,September 11
110,110
115,115
12,12
12. únor,February 12
12. říjen,October 12
120,120
125,125
13,13
130,130
135,135
14,14
14. duben,April 14
14. únor,February 14
14. červen,June 14
140,140
144,144
145,145
15,15
15. srpen,August 15
150,150
155,155
16,16
16 (číslo),16 (number)
160,160
165,165
17,17
17. březen,March 17
17. září,September 17
170,170
1728,1728
175,175
18,18
180,180
19,19
19. březen,March 19
19. leden,January 19
190,190
2,2
2 (číslo),2 (number)
2. březen,March 2
2. listopad,November 2
2. vatikánský koncil,Second Vatican Council
2. únor,February 2
20,20
20. leden,January 20
200,200
21,21
21. červen,June 21
22,22
22. únor,February 22
23,23
23. červen,June 23
24,24
24 (seriál),24 (TV series)
24. květen,May 24
24. červen,June 24
24. říjen,October 24
25,25
25. březen,March 25
26,26
27,27
28,28
29,29
29. září,September 29
29. únor,February 29
29. červen,June 29
3,3
3 (číslo),3 (number)
3. červen,June 3
30,30
300,300
31,31
31. prosinec,December 31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
4,4
4 (číslo),4 (number)
4. červenec,July 4
40,40
400,400
41,41
42,42
42 (číslo),42 (number)
43,43
44,44
45,45
46,46
47,47
48,48
49,49
5,5
5 (číslo),5 (number)
5. listopad,November 5
50,50
500,500
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
6,6
6 (číslo),6 (number)
6. leden,January 6
6. srpen,August 6
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
7,7
7 (číslo),7 (number)
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
8,8
8 (číslo),8 (number)
8. prosinec,December 8
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
9,9
9 (číslo),9 (number)
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
A,A
A cappella,A cappella
ABC,ABC
AIDS,AIDS
ALGOL,ALGOL
ASCII,American Standard Code for Information Interchange
ATP,ATP
AU,Au
AZ Alkmaar,AZ (football club)
Aara,Aar
Abakus (kalkulátor),Abacus
Abcházie,Abkhazia
Abeceda,Alphabet
Abel Tasman,Abel Tasman
Abelova grupa,Abelian group
Aberdeen (Skotsko),Aberdeen
Abidjan,Abidjan
Abolicionismus,Abolitionism
Abraham Lincoln,Abraham Lincoln
Abrahám (biblická postava),Abraham
Absint,Absinthe
Absolutismus,Absolutism (European history)
Absolutní hodnota,Absolute value
Absolutní hvězdná velikost,Absolute magnitude
Absolutní nula,Absolute zero
Absolutně černé těleso,Black body
Abstrakce,Abstraction
Abuja,Abuja
Abú Dhabí,Abu Dhabi
Abú Dhabí,Abu Dhabi (emirate)
Acapulco,Acapulco
Accra,Accra
Acetaldehyd,Acetaldehyde
Aceton,Acetone
Acetylcholin,Acetylcholine
Achilles,Achilles
Achnaton,Akhenaten
Achát,Agate
Aconcagua,Aconcagua
Acre (stát),Acre (state)
Ada,Ada (programming language)
Adam Smith,Adam Smith
Adana,Adana
Addis Abeba,Addis Ababa
Adelaide,Adelaide
Adenin,Adenine
Adenosintrifosfát,Adenosine triphosphate
Adenský záliv,Gulf of Aden
Adiabatický děj,Adiabatic process
Adige,Adige
Admirál,Admiral
Adolf Eichmann,Adolf Eichmann
Adolf Hitler,Adolf Hitler
Adopce,Adoption
Adrenalin,Epinephrine
Adsorpce,Adsorption
Advent,Advent
Advokát,Lawyer
Adónis,Adonis
Aeneis,Aeneid
Aerodynamika,Aerodynamics
Aerosol,Aerosol
Afghánistán,Afghanistan
Afix,Affix
Aforismus,Aphorism
Africký roh,Horn of Africa
Afrika,Africa
Afrikánština,Afrikaans
Afrodita,Aphrodite
Aféra Watergate,Watergate scandal
Agamemnón,Agamemnon
Agar,Agar
Agatha Christie,Agatha Christie
Agnosticismus,Agnosticism
Agora,Agora
Agorafobie,Agoraphobia
Agrese,Aggression
Agrigento,Agrigento
Aikido,Aikido
Ain (departement),Ain
Aineiás,Aeneas
Aiolos,Aeolus
Airbus,Airbus
Aischylos,Aeschylus
Aiás,Ajax (mythology)
Ajax,Ajax
Akaba,Aqaba
Akabský záliv,Gulf of Aqaba
Akcie,Share (finance)
Akira Kurosawa,Akira Kurosawa
Akko,Acre
Akné,Acne vulgaris
Akord,Chord (music)
Akordeon,Accordion
Akr,Acre
Akropolis,Acropolis
Aktinium,Actinium
Aktinoidy,Actinide
Akupunktura,Acupuncture
Akustika,Acoustics
