Other,English
1 Ceres,Ceres (dwarf planet)
1.,1
1. kolovoza,August 1
1. siječnja,January 1
1. srpnja,July 1
1. studenog,November 1
1. svibnja,May 1
10.,10
100.,100
1000.,1000
101.,101
105.,105
11.,11
11. rujna,September 11
11. studenog,November 11
110.,110
115.,115
12.,12
12. listopada,October 12
12. veljače,February 12
120.,120
125.,125
13.,13
130.,130
135.,135
136199 Eris,Eris (dwarf planet)
14.,14
14. lipnja,June 14
14. travnja,April 14
14. veljače,February 14
140.,140
144.,144
145.,145
15.,15
15. kolovoza,August 15
150.,150
1530-ih,1530s
155.,155
16.,16
160.,160
165.,165
17.,17
17. ožujka,March 17
17. rujna,September 17
170.,170
1728.,1728
175.,175
1750-ih,1750s
1760-ih,1760s
1770-ih,1770s
1780-ih,1780s
1790-ih,1790s
18.,18
180.,180
1820-ih,1820s
1830-ih,1830s
1840-ih,1840s
1850-ih,1850s
1860-ih,1860s
1870-ih,1870s
1880-ih,1880s
1890-ih,1890s
19.,19
19. ožujka,March 19
19. siječnja,January 19
190.,190
1900-ih,1900s
1920-ih,1920s
1930-ih,1930s
1940-ih,1940s
1950-ih,1950s
1960-ih,1960s
1970-ih,1970s
1980-ih,1980s
1990-ih,1990s
2.,2
2. ožujka,March 2
2. studenog,November 2
2. veljače,February 2
20.,20
20. siječnja,January 20
200.,200
21.,21
21. lipnja,June 21
22.,22
22. veljače,February 22
23.,23
23. lipnja,June 23
24.,24
24. lipnja,June 24
24. listopada,October 24
24. svibnja,May 24
25.,25
25. ožujka,March 25
26.,26
27.,27
28.,28
29.,29
29. lipnja,June 29
29. rujna,September 29
29. veljače,February 29
3.,3
3. lipnja,June 3
30.,30
300.,300
31.,31
31. prosinca,December 31
32.,32
33.,33
34.,34
35.,35
36.,36
37.,37
38.,38
39.,39
4.,4
4. srpnja,July 4
40.,40
400.,400
41.,41
42.,42
43.,43
44.,44
45.,45
46.,46
47.,47
48.,48
49.,49
5.,5
5. studenog,November 5
50.,50
500.,500
51.,51
52.,52
53.,53
54.,54
55.,55
56.,56
57.,57
58.,58
59.,59
6.,6
6. kolovoza,August 6
6. siječnja,January 6
60.,60
61.,61
62.,62
63.,63
64.,64
65.,65
66.,66
67.,67
68.,68
69.,69
7.,7
70.,70
71.,71
72.,72
73.,73
74.,74
75.,75
76.,76
77.,77
78.,78
79.,79
8.,8
8. prosinca,December 8
80.,80
81.,81
82.,82
83.,83
84.,84
85.,85
86.,86
87.,87
88.,88
89.,89
9.,9
90.,90
91.,91
92.,92
93.,93
94.,94
95.,95
96.,96
97.,97
98.,98
99.,99
A,A
ASCII,American Standard Code for Information Interchange
ATM,Asynchronous Transfer Mode
ATP,ATP
AZ Alkmaar,AZ (football club)
Aachen,Aachen
Aalborg,Aalborg
Abeceda,Alphabet
Abel Tasman,Abel Tasman
Abelova grupa,Abelian group
Aberdeen,Aberdeen
Abhazija,Abkhazia
Abidjan,Abidjan
Abolicionisti,Abolitionism
Abraham,Abraham
Abraham Lincoln,Abraham Lincoln
Abu Dhabi,Abu Dhabi
Abud Dhabi,Abu Dhabi (emirate)
Abuja,Abuja
Accra,Accra
Acetilkolin,Acetylcholine
Acetilsalicilna kiselina,Aspirin
Aceton,Acetone
Aconcagua,Aconcagua
Acre (federalna brazilska država),Acre (state)
Acre (jedinica),Acre
Adam,Adam
Adam Smith,Adam Smith
Adana,Adana
Adelaide,Adelaide
Adenozin trifosfat,Adenosine triphosphate
Adijabatski proces,Adiabatic process
Adis Abeba,Addis Ababa
Admiral,Admiral
Adolf Eichmann,Adolf Eichmann
Adolf Hitler,Adolf Hitler
Adonis,Adonis
Adrenalin,Epinephrine
Aerodinamika,Aerodynamics
Aerosol,Aerosol
Afganistan,Afghanistan
Afrika,Africa
Afrikaans,Afrikaans
Afrički rog,Horn of Africa
Afroamerikanci,African American
Afrodita,Aphrodite
Agamemnon,Agamemnon
Agar,Agar
Agatha Christie,Agatha Christie
Agnosticizam,Agnosticism
Agora,Agora
Agorafobija,Agoraphobia
Agra (Indija),Agra
Agresija,Aggression
Aheront (rijeka),Acheron
Ahilej,Achilles
Aikido,Aikido
Airbus,Airbus
Aja Sofija,Hagia Sophia
Akacija,Acacia
Akapski zaljev,Gulf of Aqaba
Akira Kurosava,Akira Kurosawa
Akord,Chord (music)
Akropola,Acropolis
Aksiom,Axiom
Akson,Axon
Aktinij,Actinium
Aktinoidi,Actinide
Akustika,Acoustics
Akuzativ,Accusative case
Akvarij,Aquarium
Akvitanija,Aquitaine
Al Capone,Al Capone
Al Fatah,Fatah
Al Gore,Al Gore
Al-Kaida,Al-Qaeda
Alabama,Alabama
Alan Turing,Alan Turing
Alanin,Alanine
Alat,Tool
Alban Berg,Alban Berg
Albanija,Albania
Albatrosi,Albatross
Albedo,Albedo
Albert Abraham Michelson,Albert Abraham Michelson
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Albert Schweitzer,Albert Schweitzer
Albert Speer,Albert Speer
Alberta,Alberta
Albinizam,Albinism
Albit,Albite
"Albuquerque, Novi Meksiko",Albuquerque
Aldous Huxley,Aldous Huxley
Alec Guinness,Alec Guinness
Alegorija,Allegory
Aleksandar,Alexander
Aleksandar Sergejevič Puškin,Alexander Pushkin
Aleksandar Solženjicin,Aleksandr Solzhenitsyn
Aleksandar VI.,Pope Alexander VI
Aleksandar Veliki,Alexander the Great
Aleksandrija,Alexandria
Alergija,Allergy
Alexander Fleming,Alexander Fleming
Alexander Graham Bell,Alexander Graham Bell
Alexander Pope,Alexander Pope
Alexandre Dumas (otac),Alexandre Dumas
Alexandre Dumas (sin),Alexandre Dumas
Alfa,Alpha (letter)
Alfa-čestica,Alpha particle
Alfred Dreyfus,Alfred Dreyfus
Alfred Hitchcock,Alfred Hitchcock
Alfred Nobel,Alfred Nobel
Alfred North Whitehead,Alfred North Whitehead
Alfred Veliki,Alfred the Great
Alge,Algae
Alge kremenjašice,Diatom
Algoritam,Algorithm
Alhambra,Alhambra
Ali,Ali
Aliteracija,Alliteration
Aljaska,Alaska
Alkalijski metali,Alkali metal
Alkaloid,Alkaloid
Alkani,Alkane
Alkemija,Alchemy
Alkeni,Alkene
Alkini,Alkyne
Alkoholi,Alcohol
Alkoholizam,Alcoholism
Alkoholno piće,Alcoholic beverage
Aloe,Aloe
Alosaur,Allosaurus
Alotropija,Allotropy
Alpe,Alps
Alpha Centauri,Alpha Centauri
Altair,Altair
Alternativna medicina,Alternative medicine
Altruizam,Altruism
Aluminij,Aluminium
Alvar Aalto,Alvar Aalto
Alzheimerova bolest,Alzheimer's disease
Alžir,Algeria
Alžir (grad),Algiers
Amaterasu,Amaterasu
Amazona,Amazon River
Amedeo Avogadro,Amedeo Avogadro
Amelia Earhart,Amelia Earhart
Americij,Americium
Amerigo Vespucci,Amerigo Vespucci
Američka Samoa,American Samoa
Američki Djevičanski otoci,United States Virgin Islands
Američki dolar,United States dollar
Američki građanski rat,American Civil War
Američki nogomet,American football
Američki rat za neovisnost,American Revolutionary War
Amfetamin,Amphetamine
Amfiteatar,Amphitheatre
Amin,Amine
Aminokiselina,Amino acid
Amman,Amman
Amnezija,Amnesia
Amon,Amun
Amonijak,Ammonia
Amper,Ampere
Amplituda,Amplitude
Amsterdam,Amsterdam
Ana Boleyn,Anne Boleyn
