Other,English
0,0
1,1
1 Ceres,Ceres
1 lipca,July 1
1 listopada,November 1
1 maja,May 1
1 sierpnia,August 1
1 stycznia,January 1
1. List do Koryntian,First Epistle to the Corinthians
10,10
100,100
1000,1000
101,101
105,105
11,11
11 listopada,November 11
11 września,September 11
110,110
115,115
12,12
12 lutego,February 12
12 października,October 12
120,120
125,125
13,13
130,130
134340 Pluton,Pluto
135,135
136199 Eris,Eris
14,14
14 czerwca,June 14
14 kwietnia,April 14
14 lutego,February 14
140,140
144,144
145,145
15,15
15 sierpnia,August 15
150,150
155,155
16,16
160,160
165,165
17,17
17 marca,March 17
17 września,September 17
170,170
1728,1728
175,175
18,18
180,180
19,19
19 marca,March 19
19 stycznia,January 19
190,190
2,2
2 listopada,November 2
2 lutego,February 2
2 marca,March 2
20,20
20 stycznia,January 20
200,200
21,21
21 czerwca,June 21
22,22
22 lutego,February 22
23,23
23 czerwca,June 23
24,24
24 czerwca,June 24
24 godziny,24
24 maja,May 24
24 października,October 24
25,25
25 marca,March 25
26,26
27,27
28,28
29,29
29 czerwca,June 29
29 lutego,February 29
29 września,September 29
3,3
3 czerwca,June 3
"3,4-metylenodioksymetamfetamina",Methylenedioxymethamphetamine
30,30
300,300
31,31
31 grudnia,December 31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
4,4
4 lipca,July 4
40,40
400,400
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
5,5
5 listopada,November 5
50,50
500,500
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
6,6
6 sierpnia,August 6
6 stycznia,January 6
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
7,7
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
8,8
8 grudnia,December 8
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
9,9
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
A cappella,A cappella
ABC,ABC
AJAX,Ajax
ASCII,American Standard Code for Information Interchange
ATP,ATP
AZ Alkmaar,AZ
Aalborg,Aalborg
Aare,Aar
Aaron,Aaron
Abadan,Abadan
Abakus,Abacus
Abchazja,Abkhazia
Abel Tasman,Abel Tasman
Aberdeen,Aberdeen
Abidżan,Abidjan
Abolicjonizm,Abolitionism
Aborcja,Abortion
Abraham,Abraham
Abraham Lincoln,Abraham Lincoln
Absolutna wielkość gwiazdowa,Absolute magnitude
Absolutyzm władzy,Absolutism
Abstrakcja,Abstraction
Abstrakcjonizm,Abstract art
Absynt,Absinthe
Abu Zabi,Abu Dhabi
Abudża,Abuja
Acapulco,Acapulco
Aceton,Acetone
Acetylocholina,Acetylcholine
Acheron,Acheron
Achilles,Achilles
Aconcagua,Aconcagua
Acre,Acre
Ad-Dauha,Doha
Ada,Ada
Adam Opel AG,Opel
Adam Smith,Adam Smith
Adana,Adana
Addis Abeba,Addis Ababa
Adelajda,Adelaide
Aden,Aden
Adenina,Adenine
Adenozynotrifosforan,Adenosine triphosphate
Admirał,Admiral
Adolf Eichmann,Adolf Eichmann
Adolf Hitler,Adolf Hitler
Adonis,Adonis
Adopcja,Adoption
Adrenalina,Epinephrine
Adrianopol,Edirne
Adsorpcja,Adsorption
Adwent,Advent
Adwokat,Lawyer
Adyga,Adige
Aerodynamika,Aerodynamics
Aerozol,Aerosol
Afazja,Aphasia
Afera Watergate,Watergate scandal
Afganistan,Afghanistan
Aforyzm,Aphorism
Afroamerykanin,African American
Afrodyta,Aphrodite
Afryka,Africa
Afryka Północna,North Africa
Afryka Wschodnia,East Africa
Afryka Zachodnia,West Africa
Afryka Środkowa,Central Africa
Agamemnon,Agamemnon
Agar-agar,Agar
Agat,Agate
Agatha Christie,Agatha Christie
Agnostycyzm,Agnosticism
Agora,Agora
Agorafobia,Agoraphobia
Agra,Agra
Agresja,Aggression
Agrigento,Agrigento
Aikido,Aikido
Ain,Ain
Airbus,Airbus
Ajaks Wielki,Ajax
Ajatollah,Ayatollah
Ajax,Ajax
Ajschylos,Aeschylus
Akaba,Aqaba
Akacja,Acacia
Akcja,Share
Akira Kurosawa,Akira Kurosawa
Akka,Acre
Akord,Chord
Akordeon,Accordion
Akr,Acre
Akra,Accra
Akropol,Acropolis
Aksjomat,Axiom
Aktor,Actor
Aktyn,Actinium
Aktynowce,Actinide
Akupunktura,Acupuncture
Akustyka,Acoustics
Akwaforta,Etching
Akwamaryn,Aquamarine
Akwarium,Aquarium
Akwedukt,Aqueduct
Akwitania,Aquitaine
Akwizgran,Aachen
Al Capone,Al Capone
Al Gore,Al Gore
Al-Basra,Basra
Al-Fatah,Fatah
Al-Kaida,Al-Qaeda
Alabama,Alabama
Alan Mathison Turing,Alan Turing
Alan Shepard,Alan Shepard
Alanina,Alanine
Alaska,Alaska
Alban Berg,Alban Berg
Albania,Albania
Albany,Albany
Albatrosy,Albatross
Albedo,Albedo
Albert Abraham Michelson,Albert Abraham Michelson
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Albert Schweitzer,Albert Schweitzer
Albert Speer,Albert Speer
Alberta,Alberta
Albinizm,Albinism
Albit,Albite
Album,Album
Albuquerque,Albuquerque
Alchemia,Alchemy
Aldebaran,Aldebaran
Aldehyd mrówkowy,Formaldehyde
Aldehyd octowy,Acetaldehyde
Aldehydy,Aldehyde
Aldous Huxley,Aldous Huxley
Alec Guinness,Alec Guinness
Alegoria,Allegory
Aleksander Dumas,Alexandre Dumas
Aleksander Macedoński,Alexander the Great
Aleksander Puszkin,Alexander Pushkin
Aleksander Sołżenicyn,Aleksandr Solzhenitsyn
Aleksandria,Alexandria
Aleppo,Aleppo
Alergia,Allergy
Aleuty,Aleutian Islands
Alexander,Alexander
Alexander Fleming,Alexander Fleming
Alexander Graham Bell,Alexander Graham Bell
Alexander Hamilton,Alexander Hamilton
Alexander Pope,Alexander Pope
Alexis de Tocqueville,Alexis de Tocqueville
Alfa,Alpha
Alfa Centauri,Alpha Centauri
Alfa Ursae Minoris,Polaris
Alfabet,Alphabet
Alfabet Braille'a,Braille
Alfabet Morse'a,Morse code
Alfabet arabski,Arabic alphabet
Alfabet grecki,Greek alphabet
Alfabet hebrajski,Hebrew alphabet
Alfabet łaciński,Latin alphabet
Alfred Dreyfus,Alfred Dreyfus
Alfred Hitchcock,Alfred Hitchcock
Alfred Nobel,Alfred Nobel
Alfred North Whitehead,Alfred North Whitehead
Alfred Russel Wallace,Alfred Russel Wallace
Alfred Wielki,Alfred the Great
Algebra,Algebra
Algebra Boole'a,Boolean algebra
Algebra liniowa,Linear algebra
Algier,Algiers
Algieria,Algeria
Algol,ALGOL
Algorytm,Algorithm
Alhambra,Alhambra
Ali ibn Abi Talib,Ali
Aliteracja,Alliteration
Alkaloidy,Alkaloid
Alkany,Alkane
Alkeny,Alkene
Alkiny,Alkyne
Alkohol etylowy,Ethanol
Alkohol metylowy,Methanol
Alkohole,Alcohol
Alkoholizm,Alcoholism
Allah,Allah
Allel,Allele
Allen Ginsberg,Allen Ginsberg
Allozaur,Allosaurus
Almanach,Almanac
Aloes,Aloe
Alofon,Allophone
Alotropia,Allotropy
Alpy,Alps
Altair,Altair
Altruizm,Altruism
Altówka,Viola
Alvar Aalto,Alvar Aalto
Alzacja,Alsace
Amadeo Avogadro,Amedeo Avogadro
Amarylkowate,Amaryllidaceae
Amaterasu,Amaterasu
Amazonka,Amazon River
Ambasador,Ambassador
Amelia Earhart,Amelia Earhart
Amerigo Vespucci,Amerigo Vespucci
Ameryk,Americium
Ameryka Centralna,Central America
Ameryka Południowa,South America
Ameryka Północna,North America
Ameryka Łacińska,Latin America
Ametyst,Amethyst
Amfetamina,Amphetamine
Amfiteatr,Amphitheatre
Amfora,Amphora
Amidy,Amide
Aminokwasy,Amino acid
Aminy,Amine
Amisze,Amish
Amman,Amman
Amnestia,Amnesty
Amnezja organiczna,Amnesia
Amon,Amun
Amoniak,Ammonia
Amper,Ampere
Amperomierz,Ammeter
Amplituda,Amplitude
Amsterdam,Amsterdam
Amur,Amur
Anabaptyzm,Anabaptist
Anagram,Anagram
Anaheim,Anaheim
Anaksagoras,Anaxagoras
Anaksymander,Anaximander
Analiza języka naturalnego,Natural language processing
Ananas jadalny,Pineapple
Anarchia,Anarchy
Anarchizm,Anarchism
Anatole France,Anatole France
Anatomia,Anatomy
Anchorage,Anchorage
Andaluzja,Andalusia
Anders Celsius,Anders Celsius
Andhra Pradesh,Andhra Pradesh
Andora,Andorra
Andrea Palladio,Andrea Palladio
