Other,English
1,1
1 (число),1 (number)
1 Церера,Ceres (dwarf planet)
1 август,August 1
1 май,May 1
1 ноември,November 1
1 юли,July 1
1 януари,January 1
10,10
100,100
1000,1000
101,101
105,105
11,11
11 ноември,November 11
11 септември,September 11
110,110
115,115
12,12
12 октомври,October 12
12 февруари,February 12
120,120
125,125
13,13
130,130
135,135
14,14
14 април,April 14
14 февруари,February 14
14 юни,June 14
140,140
144,144
145,145
15,15
15 август,August 15
150,150
155,155
16,16
160,160
165,165
17,17
17 март,March 17
17 септември,September 17
170,170
1728,1728
175,175
18,18
180,180
19,19
19 март,March 19
19 януари,January 19
190,190
2,2
2 март,March 2
2 ноември,November 2
2 февруари,February 2
20,20
20 януари,January 20
200,200
21,21
21 юни,June 21
22,22
22 февруари,February 22
23,23
23 юни,June 23
24,24
24 (сериал),24 (TV series)
24 май,May 24
24 октомври,October 24
24 юни,June 24
25,25
25 март,March 25
26,26
27,27
28,28
29,29
29 септември,September 29
29 февруари,February 29
29 юни,June 29
3,3
3 юни,June 3
30,30
300,300
31,31
31 декември,December 31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
4,4
4 юли,July 4
40,40
400,400
41,41
42,42
42 (число),42 (number)
43,43
44,44
45,45
46,46
47,47
48,48
49,49
49 (число),49 (number)
5,5
5 (число),5 (number)
5 ноември,November 5
50,50
500,500
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
6,6
6 август,August 6
6 януари,January 6
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
7,7
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
8,8
8 декември,December 8
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
9,9
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
A,A
ABC,ABC
AJAX,Ajax (programming)
ALGOL,ALGOL
ASCII,American Standard Code for Information Interchange
Ada,Ada (programming language)
BASIC,BASIC
Bash,Bash
Bryopsida,Moss
C,C
C (език за програмиране),C (programming language)
CHAOS,CHAOS (Linux distribution)
COBOL,COBOL
Caryophyllales,Caryophyllales
DOS,DOS
DVD,DVD
Dell,Dell
Dire Straits,Dire Straits
E,E
Ericales,Ericales
Escherichia coli,Escherichia coli
Evanescence,Evanescence
FIAT,Fiat
FORTRAN,Fortran
Fagales,Fagales
G,G
GNOME,GNOME
Google,Google
HTML,HTML
HTTP,Hypertext Transfer Protocol
IPod,IPod
Internet Explorer,Internet Explorer
Java,Java (programming language)
Konqueror,Konqueror
LCD,Liquid crystal display
Lisp,Lisp (programming language)
M,M
MIME,MIME
MS-DOS,MS-DOS
PDA,Personal digital assistant
Pidgin,Pidgin (software)
Python,Python (programming language)
Ruby,Ruby (programming language)
SGML,Standard Generalized Markup Language
SOS,SOS
Scheme,Scheme (programming language)
Slayer,Slayer
Sturmabteilung,Sturmabteilung
TCP,Transmission Control Protocol
The GIMP,GIMP
WYSIWYG,WYSIWYG
World Wide Web,World Wide Web
bulgarian,english
А,A (Cyrillic)
А капела,A cappella
АЗ Алкмаар,AZ (football club)
АТП,ATP
Аарон (Библия),Aaron
Аахен,Aachen
Абадан,Abadan
Абел Тасман,Abel Tasman
Абиджан,Abidjan
Аборт,Abortion
Абревиатура,Abbreviation
Абсент,Absinthe
Абсолютизъм,Absolutism (European history)
Абсолютна звездна величина,Absolute magnitude
Абсолютна нула,Absolute zero
Абсолютна стойност,Absolute value
Абсолютно черно тяло,Black body
Абу Даби,Abu Dhabi
Абу Даби,Abu Dhabi (emirate)
Абуджа,Abuja
Абхазия,Abkhazia
Абърдийн,Aberdeen
Аватар,Avatar
Август,August
Августин,Augustine of Hippo
Авероес,Averroes
Авеста,Avesta
Авиация,Aviation
Авиньон,Avignon
Авиокомпания,Airline
Авицена,Avicenna
Авокадо,Avocado
Австралазия и Океания,Australasia
Австралия,Australia
Австралопитек,Australopithecus
Австрия,Austria
Австро-Унгария,Austria-Hungary
Автобиография,Autobiography
Автобус,Bus
Автомобил,Automobile
Автомобилни спортове,Auto racing
Авторско право,Copyright
Автотроф,Autotroph
Агамемнон,Agamemnon
Агата Кристи,Agatha Christie
Агностицизъм,Agnosticism
Агорафобия,Agoraphobia
Агра (град Индия),Agra
Агресия (психология),Aggression
Агридженто,Agrigento
Ад,Hell
Адам,Adam
Адам Смит,Adam Smith
Адана,Adana
Адвокат,Lawyer
Аделаида,Adelaide
Аденин,Adenine
Аденозинтрифосфат,Adenosine triphosphate
Адиабатен процес,Adiabatic process
Адис Абеба,Addis Ababa
Адмирал,Admiral
Адолф Айхман,Adolf Eichmann
Адолф Хитлер,Adolf Hitler
Адонис,Adonis
Адреналин,Epinephrine
Адриан (император),Hadrian
Адрианов вал,Hadrian's Wall
Адриатическо море,Adriatic Sea
Адрон,Hadron
Адсорбция,Adsorption
Аеродинамика,Aerodynamics
Аерозол,Aerosol
Азбест,Asbestos
Азбука,Alphabet
Азербайджан,Azerbaijan
Азиатско диво куче,Dhole
Азия,Asia
Азовско море,Sea of Azov
Азорски острови,Azores
Азот,Nitrogen
Азотна киселина,Nitric acid
Айдахо,Idaho
Айзък Азимов,Isaac Asimov
Айкидо,Aikido
Айн Ранд,Ayn Rand
Айндховен,Eindhoven
Айова,Iowa
Айрън Мейдън,Iron Maiden
Айсберг,Iceberg
Айседора Дънкан,Isadora Duncan
Айфелова кула,Eiffel Tower
Акаба,Aqaba
Академично гребане,Rowing (sport)
Акапулко,Acapulco
Акация,Acacia
Аквамарин,Aquamarine
Аквариум,Aquarium
Акведукт,Aqueduct
Аквитания (регион),Aquitaine
Акира Куросава,Akira Kurosawa
Акне,Acne vulgaris
Аконкагуа,Aconcagua
Акорд,Chord (music)
Акра,Accra
Акра (Израел),Acre
Акри,Acre (state)
Акропол,Acropolis
Аксиома,Axiom
Аксон,Axon
Актьор,Actor
Акулообразни,Shark
Акупунктура,Acupuncture
Акустика,Acoustics
Акър,Acre
Ал Гор,Al Gore
Ал Капоне,Al Capone
Ал-Каида,Al-Qaeda
Алабама,Alabama
Албакърки,Albuquerque
Албания,Albania
Албатрос,Albatross
Албедо,Albedo
Албер Камю,Albert Camus
Алберт Айнщайн,Albert Einstein
Алберт Швайцер,Albert Schweitzer
Алберт Шпеер,Albert Speer
Алберта,Alberta
Албинизъм,Albinism
Албърт Майкелсън,Albert Abraham Michelson
Алвар Аалто,Alvar Aalto
Алгебра,Algebra
Алгебрично число,Algebraic number
Алгоритъм,Algorithm
Алдехид,Aldehyde
Алегория,Allegory
Александрия,Alexandria
Александър,Alexander
Александър Бел,Alexander Graham Bell
Александър Дюма - баща,Alexandre Dumas
Александър Дюма син,Alexandre Dumas
Александър Македонски,Alexander the Great
Александър Поуп,Alexander Pope
Александър Пушкин,Alexander Pushkin
Александър Солженицин,Aleksandr Solzhenitsyn
Александър Флеминг,Alexander Fleming
Алексис дьо Токвил,Alexis de Tocqueville
Алел,Allele
Алергия,Allergy
Алеутски острови,Aleutian Islands
Алжир,Algeria
Алжир (град),Algiers
Али ибн Абу Талиб,Ali
Алитерация,Alliteration
Алкалоид,Alkaloid
Алкан,Alkane
Алкен,Alkene
Алкин,Alkyne
Алкохол,Alcohol
Алкохолизъм,Alcoholism
Аллах,Allah
Алманах,Almanac
Алмати,Almaty
Алое,Aloe
Алозаври,Allosaurus
Алотропия,Allotropy
Алпи,Alps
Алтаир,Altair
Алтай,Altay Mountains
Алтернативна медицина,Alternative medicine
Алтруизъм,Altruism
Алуминий,Aluminium
Алфа (буква),Alpha (letter)
Алфа Центавър,Alpha Centauri
Алфред Велики,Alfred the Great
Алфред Нобел,Alfred Nobel
Алфред Хичкок,Alfred Hitchcock
Алхамбра,Alhambra
Алхимия,Alchemy
Алън Гинсбърг,Allen Ginsberg
Алън Тюринг,Alan Turing
Алън Шепърд,Alan Shepard
Аляска,Alaska
Амазонка (река),Amazon River
Аман,Amman
Амелия Ерхарт,Amelia Earhart
Америго Веспучи,Amerigo Vespucci
Американска Самоа,American Samoa
Американска война за независимост,American Revolutionary War
Американска гражданска война,American Civil War
Американски Вирджински острови,United States Virgin Islands
Американски футбол,American football
Аметист,Amethyst
Амид,Amide
Аминокиселина,Amino acid
Амиши,Amish
Амнистия,Amnesty
Амон,Amun
Амоняк,Ammonia
Ампер,Ampere
