Other,English
Airbus,Airbus
Apple Macintosh,Macintosh
Bot,Bot
Dell,Dell
IPod,IPod
Linux,Linux
NASDAQ,NASDAQ
armenian,english
ԱՄՆ Սահմանադրություն,United States Constitution
ԱՄՆ դոլլար,United States dollar
Աբխազիա,Abkhazia
Աբոլիցիոնիզմ,Abolitionism
Աբուջա,Abuja
Ադամանդ,Diamond
Ադանա,Adana
Ադիս Աբեբա,Addis Ababa
Ադոլֆ Հիտլեր,Adolf Hitler
Ադրբեջան,Azerbaijan
Ազնվամորի,Raspberry
Ազնվամորի,Rubus idaeus
Ազոտ,Nitrogen
Աթենք,Athens
Ալաբամա,Alabama
Ալբանիա,Albania
Ալբերտ Էյնշտեյն,Albert Einstein
Ալեքսանդր Դյումա,Alexandre Dumas
Ալեքսանդր Մակեդոնացի,Alexander the Great
Ալեքսանդրիա,Alexandria
Ալժիր,Algeria
Ալժիր,Algiers
Ալյասկա,Alaska
Ալյումին,Aluminium
Ալցհայմերի հիվանդություն,Alzheimer's disease
Ալֆրեդ Նոբել,Alfred Nobel
Ախտաֆիզիոլոգիա,Pathology
Ածխածին,Carbon
Ածուխ,Coal
Ակտինիում,Actinium
Ակրա,Accra
Ահաբեկչություն,Terrorism
Ամերիկայի Միացյալ Նահանգներ,United States
Ամերիկյան Սամոա,American Samoa
Ամերիկյան Վիրջինյան կղզիներ,United States Virgin Islands
Ամերիցիում,Americium
Ամման,Amman
Ամստերդամ,Amsterdam
Այդահո,Idaho
Այկիդո,Aikido
Այովա,Iowa
Անաբապտիզմ,Anabaptist
Անագ,Tin
Անգլերեն,English language
Անգլիա,England
Անգոլա,Angola
Անդորրա,Andorra
Անիվ,Wheel
Անկարա,Ankara
Անձեր,People
Անվտանգություն,Security
Անտանանարիվո,Antananarivo
Անտուան Լորան Լավուազիե,Antoine Lavoisier
Աշխարհագրություն,Geography
Աուտիզմ,Autism
Ապրիլ,April
Ապրիլի 14,April 14
Ասիա,Asia
Ասմարա,Asmara
Աստանա,Astana
Աստատ,Astatine
Աստղագիտություն,Astronomy
Աստղագուշակություն,Astrology
Աստվածաշունչ,Bible
Ավգուստին Երանելի,Augustine of Hippo
Ավետարան ըստ Ղուկասի,Gospel of Luke
Ավիցեննա,Avicenna
Ավստրալիա,Australia
Ավստրիա,Austria
Ատլանտյան օվկիանոս,Atlantic Ocean
Արաբերեն,Arabic language
Արամ Խաչատրյան,Aram Khachaturian
Արարատ,Mount Ararat
Արգենտինա,Argentina
Արգոն,Argon
Արեգակնային համակարգ,Solar System
Արիզոնա,Arizona
Արիստոտել,Aristotle
Արծաթ,Silver
Արկանզաս,Arkansas
Արուբա,Aruba
Արվեստ,Art
Արքիմեդ,Archimedes
Արև,Sun
Արևմտյան Վիրջինիա,West Virginia
Աֆղանստան,Afghanistan
Աֆրիկա,Africa
Աֆրիկանս,Afrikaans
Բաբելոն,Babylon
Բազել,Basel
Բալետ,Ballet
Բահրեյն,Bahrain
Բաղդադ,Baghdad
Բամակո,Bamako
Բանգի,Bangui
Բանգլադեշ,Bangladesh
Բանջուլ,Banjul
Բաստիլ,Bastille
Բավարիա,Bavaria
Բարիում,Barium
Բարսելոնա,Barcelona
Բաքու,Baku
Բեթլեհեմ,Bethlehem
Բելառուս,Belarus
Բելգիա,Belgium
Բելգրադ,Belgrade
Բելիզ,Belize
Բեյրութ,Beirut
Բենին,Benin
Բեռլին,Berlin
Բեռն,Berne
Բերիլիում,Beryllium
Բերկլիում,Berkelium
Բերմուդա,Bermuda
Բիլ Քլինթոն,Bill Clinton
Բիշկեկ,Bishkek
Բիսաու,Bissau
Բիսմութ,Bismuth
Բլեզ Պասկալ,Blaise Pascal
Բհութան,Bhutan
Բնություն,Nature
Բոթսվանա,Botswana
Բոսնիա և Հերցեգովինա,Bosnia and Herzegovina
Բոր,Boron
Բորիում,Bohrium
Բուդապեշտ,Budapest
Բուդդա,Buddha
Բուդդայականություն,Buddhism
Բուենոս Այրես,Buenos Aires
Բուժումբուրա,Bujumbura
Բուլղարիա,Bulgaria
Բուխարեստ,Bucharest
Բրազավիլ,Brazzaville
Բրազիլիա,Brazil
Բրատիսլավա,Bratislava
Բրյուսել,Brussels
Բրոմ,Bromine
Բրոնզ,Bronze
Գաբոն,Gabon
Գաբորոնե,Gaborone
Գադոլինիում,Gadolinium
Գալիլեո Գալիլեյ,Galileo Galilei
Գալիում,Gallium
Գամբիա,The Gambia
Գանձակ,Ganja
Գեյշա,Geisha
Գերհամակարգիչ,Supercomputer
Գերմաներեն,German language
Գերմանիա,Germany
Գերմանիում,Germanium
Գլոբալ տաքացում,Global warming
Գոյական անուն,Noun
Գուամ,Guam
Գվինեա,Guinea
Գրաֆֆիտի,Graffiti
Դակա,Dhaka
Դակար,Dakar
Դամասկոս,Damascus
Դանիա,Denmark
Դանտե Ալիգյերի,Dante Alighieri
Դե ֆակտո,De facto
Դելավեր,Delaware
Դեկտեմբեր,December
Դեկտեմբերի 31,December 31
Դեկտեմբերի 8,December 8
