Other,English
1 m.,1
10 m.,10
11 m.,11
1728 m.,1728
2 m.,2
24 valandos,24
3 m.,3
33 m.,33
4 m.,4
5 m.,5
6 m.,6
7 m.,7
8 m.,8
88 m.,88
9 m.,9
A,A
AIDS,AIDS
AJAX,Ajax
ASCII,American Standard Code for Information Interchange
ASEAN,Association of Southeast Asian Nations
ATP,Adenosine triphosphate
AZ Alkmaar,AZ
Abadanas,Abadan
Abakas,Abacus
Abatas,Abbot
Abchazija,Abkhazia
Abelis Tasmanas,Abel Tasman
Aberdynas,Aberdeen
Abidžanas,Abidjan
Abortas,Abortion
Abraham Lincoln,Abraham Lincoln
Abraomas,Abraham
Abrikosas,Apricot
Absentas,Absinthe
Absoliutinis ryškis,Absolute magnitude
Absoliutusis nulis,Absolute zero
Absoliučiai juodas kūnas,Black body
Abstrakcionizmas,Abstract art
Abstraktusis ekspresionizmas,Abstract expressionism
Abu Dabis,Abu Dhabi
Abudža,Abuja
Abėcėlė,Alphabet
Acetilcholinas,Acetylcholine
Acetilenas,Acetylene
Acetonas,Acetone
Achenas,Aachen
Acheronas,Acheron
Achilas,Achilles
Actas,Vinegar
Actekai,Aztec
Acto rūgštis,Acetic acid
Adam Smith,Adam Smith
Adana,Adana
Adelaidė,Adelaide
Adenas,Aden
Adeninas,Adenine
Adeno įlanka,Gulf of Aden
Adidžė,Adige
Adis Abeba,Addis Ababa
Adolfas Hitleris,Adolf Hitler
Adonis,Adonis
Adrenalinas,Epinephrine
Adriano siena,Hadrian's Wall
Adrijos jūra,Adriatic Sea
Adsorbcija,Adsorption
Adventas,Advent
Afalina,Bottlenose Dolphin
Afganistanas,Afghanistan
Aforizmas,Aphorism
Afrika,Africa
Afrikanų kalba,Afrikaans
Afrikinis strutis,Ostrich
Afroditė,Aphrodite
Agamemnonas,Agamemnon
Agatas,Agate
Agatha Christie,Agatha Christie
Agnosticizmas,Agnosticism
Agorafobija,Agoraphobia
Agra,Agra
Agresija,Aggression
Agridžentas,Agrigento
Aibių teorija,Set theory
Aibė,Set
Aidahas,Idaho
Aikido,Aikido
Airbus,Airbus
Airija,Republic of Ireland
Airijos jūra,Irish Sea
Airijos sala,Ireland
Aischilas,Aeschylus
Aitvaras,Kite
Ajaksas,Ajax
Ajax,Ajax
Ajova,Iowa
Akabos įlanka,Gulf of Aqaba
Akacija,Acacia
Akcija,Share
Akiniai,Glasses
Akira Kurosawa,Akira Kurosawa
Akis,Eye
Akių astigmatizmas,Astigmatism
Aklųjų raštas,Braille
Akmens amžius,Stone Age
Akmens anglis,Coal
Akmenslydis,Curling
"Akmuo, žirklės, popierius",Rock
Akonkagva,Aconcagua
Akordeonas,Accordion
Akra,Accra
Akropolis,Acropolis
Akrė,Acre
Aksioma,Axiom
Aksonas,Axon
Aktinis,Actinium
Aktinoidai,Actinide
Aktorius,Actor
Akupunktūra,Acupuncture
Akustika,Acoustics
Akvamarinas,Aquamarine
Akvariumas,Aquarium
Akvedukas,Aqueduct
Akvitanija,Aquitaine
Al Kaponė,Al Capone
Al-Qaeda,Al-Qaeda
Alabama,Alabama
Alachas,Allah
Alan Turing,Alan Turing
Alaninas,Alanine
Alavas,Tin
Alavijas,Aloe
Albanija,Albania
Albatrosiniai,Albatross
Albedas,Albedo
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Alberta,Alberta
Albinizmas,Albinism
Albitas,Albite
Albukerkė,Albuquerque
Albumas,Album
Alchemija,Alchemy
Aldebaranas,Aldebaran
Aldous Huxley,Aldous Huxley
Alebarda,Halberd
Alegorija,Allegory
Aleksandras,Alexander
Aleksandras Didysis,Alexander the Great
Aleksandras Puškinas,Alexander Pushkin
Aleksandras Solženicynas,Aleksandr Solzhenitsyn
Aleksandras VI,Pope Alexander VI
Aleksandrija,Alexandria
Alepas,Aleppo
Alergija,Allergy
Aleutų salos,Aleutian Islands
Alexander Fleming,Alexander Fleming
Alexander Graham Bell,Alexander Graham Bell
Alexandre Dumas,Alexandre Dumas
Alfa,Alpha
Alfa dalelė,Alpha particle
Alfred Hitchcock,Alfred Hitchcock
Alfred Russel Wallace,Alfred Russel Wallace
Alfredas Nobelis,Alfred Nobel
Algebra,Algebra
Algoritmas,Algorithm
Aliaska,Alaska
Aliejus,Oil
Aliejus,Oil painting
Aliuminis,Aluminium
Alkaloidas,Alkaloid
Alkanas,Alkane
Alkenas,Alkene
Alkis,Hunger
Alkoholinis gėrimas,Alcoholic beverage
Alkoholis,Alcohol
Alkoholizmas,Alcoholism
Alksnis,Alder
Allen Ginsberg,Allen Ginsberg
Almanachas,Almanac
Almata,Almaty
Alozauras,Allosaurus
Alpės,Alps
Alsteris,Ulster
Altajaus kalnai,Altay Mountains
Altayras,Altair
Altruizmas,Altruism
Alus,Beer
Alvar Aalto,Alvar Aalto
Alyvuogių aliejus,Olive oil
Alzheimerio liga,Alzheimer's disease
Alžyras,Algeria
Alžyras,Algiers
Amadeo Avogadro,Amedeo Avogadro
Amanas,Amman
Amariliniai,Amaryllidaceae
Amazonė,Amazon River
Ambasadorius,Ambassador
Americis,Americium
Amerigas Vespučis,Amerigo Vespucci
Amerikietiškasis futbolas,American football
Amerikinė persėja,Avocado
Amerikos Samoa,American Samoa
Amerikos Valstijų Konfederacija,Confederate States of America
Ametistas,Amethyst
Amfetaminas,Amphetamine
Amfiteatras,Amphitheatre
Amfora,Amphora
Amharų kalba,Amharic
Amidai,Amide
Aminorūgštis,Amino acid
Amišai,Amish
Amonas,Amun
Amoniakas,Ammonia
Amperas,Ampere
Ampermetras,Ammeter
Amplitudė,Amplitude
