Other,English
1 'e aùsto,August 1
1 'e jennaro,January 1
1 'e luglio,July 1
1 'e maggio,May 1
1 'e nuvembre,November 1
11 'e nuvembre,November 11
11 'e settembre,September 11
12 'e frevaro,February 12
12 'e ottovre,October 12
14 'e abbrile,April 14
14 'e frevaro,February 14
14 'e giùgno,June 14
15 'e aùsto,August 15
17 'e màrzo,March 17
17 'e settembre,September 17
19 'e jennaro,January 19
19 'e màrzo,March 19
2 'e frevaro,February 2
2 'e màrzo,March 2
2 'e nuvembre,November 2
20 'e jennaro,January 20
21 'e giùgno,June 21
22 'e frevaro,February 22
23 'e giùgno,June 23
24 'e giùgno,June 24
24 'e maggio,May 24
24 'e ottovre,October 24
25 'e màrzo,March 25
29 'e frevaro,February 29
29 'e giùgno,June 29
29 'e settembre,September 29
3 'e giùgno,June 3
31 'e dicembre,December 31
4 'e luglio,July 4
5 'e nuvembre,November 5
6 'e aùsto,August 6
6 'e jennaro,January 6
8 'e dicembre,December 8
Abbrile,April
Abraham Lincoln,Abraham Lincoln
Aducazzione,Education
Africa,Africa
Agrigento,Agrigento
Alabama,Alabama
Anime,Anime
Annevierzo,Universe
Anversa,Antwerp
Archeologgia,Archaeology
Architettura,Architecture
Argentina,Argentina
Arte,Art
Arte,Arts
Asia,Asia
Assia,Hesse
Astronumia,Astronomy
Aùsto,August
Ballo,Dance
Bari,Bari
Beirut,Beirut
Belge,Belgium
Berlino,Berlin
Biologgia,Biology
Bologna,Bologna
Bolzano,Bolzano
Bosnia-Erzegovina,Bosnia and Herzegovina
Brescia,Brescia
Brinnese,Brindisi
Bruce Lee,Bruce Lee
Bruxelles,Brussels
Buenos Aires,Buenos Aires
Calannario greguriano,Gregorian calendar
Calavria,Calabria
Campania,Campania
Canadà,Canada
Caso,Cheese
Ceramica,Ceramic
Cerasa,Cherry
Chianeta,Planet
Ciardino,Garden
Cicero,Chickpea
Cinema,Film
Cinquànta,50
Cità d''o Vaticano,Vatican City
Computer,Computer
Copenaghen,Copenhagen
Crapecuorno,Capricornus
Cremona,Cremona
Crestianesemo,Christianity
Cricket,Cricket
Cugliandra,Acorn
Cultura,Culture
Curitiba,Curitiba
Custantenobbule,Constantinople
Danemarca,Denmark
Danza,Dance
Ddoje,2
Dezziunario,Dictionary
Dicembre,December
Dicennòve,19
Dicessètte,17
Diciòtte,18
Diece,10
Diente,Tooth
