Other,English
1,1
1 Αυγούστου,August 1
1 Δήμητρα,Ceres (dwarf planet)
1 Ιανουαρίου,January 1
1 Ιουλίου,July 1
1 Μαΐου,May 1
1 Νοεμβρίου,November 1
10,10
100,100
1000,1000
101,101
105,105
11,11
11 Νοεμβρίου,November 11
11 Σεπτεμβρίου,September 11
110,110
115,115
12,12
12 Οκτωβρίου,October 12
12 Φεβρουαρίου,February 12
120,120
125,125
13,13
130,130
135,135
14,14
14 Απριλίου,April 14
14 Ιουνίου,June 14
14 Φεβρουαρίου,February 14
140,140
144,144
145,145
15,15
15 Αυγούστου,August 15
150,150
155,155
16,16
160,160
165,165
17,17
17 Μαρτίου,March 17
17 Σεπτεμβρίου,September 17
170,170
1728,1728
175,175
18,18
180,180
19,19
19 Ιανουαρίου,January 19
19 Μαρτίου,March 19
190,190
2,2
2 Μαρτίου,March 2
2 Νοεμβρίου,November 2
2 Φεβρουαρίου,February 2
20,20
20 Ιανουαρίου,January 20
200,200
21,21
21 Ιουνίου,June 21
22,22
22 Φεβρουαρίου,February 22
23,23
23 Ιουνίου,June 23
24,24
24 (τηλεοπτική σειρά),24 (TV series)
24 Ιουνίου,June 24
24 Μαΐου,May 24
24 Οκτωβρίου,October 24
25,25
25 Μαρτίου,March 25
26,26
27,27
28,28
29,29
29 Ιουνίου,June 29
29 Σεπτεμβρίου,September 29
29 Φεβρουαρίου,February 29
3,3
3 Ιουνίου,June 3
30,30
300,300
31,31
31 Δεκεμβρίου,December 31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
4,4
4 Ιουλίου,July 4
40,40
400,400
41,41
42,42
43,43
44,44
45,45
46,46
47,47
48,48
49,49
5,5
5 Νοεμβρίου,November 5
50,50
500,500
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
6,6
6 Αυγούστου,August 6
6 Ιανουαρίου,January 6
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
7,7
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
8,8
8 Δεκεμβρίου,December 8
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
9,9
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
A,A
ABC,ABC
AIDS,AIDS
ASCII,American Standard Code for Information Interchange
AU,Au
Ad hominem,Ad hominem
Ada,Ada (programming language)
Airbus,Airbus
Anime,Anime
Assembly (γλώσσα προγραμματισμού),Assembly language
B,B
BASIC,BASIC
Bit,Bit
Byte,Byte
C,C
C (γλώσσα προγραμματισμού),C (programming language)
CD,Compact Disc
CIA,Central Intelligence Agency
COBOL,COBOL
Coordinated Universal Time,Coordinated Universal Time
D,D
DNA,DNA
DVD,DVD
Digital Subscriber Line,Digital subscriber line
E,E
Erasure,Erasure
Ethernet,Ethernet
Evanescence,Evanescence
F,F
FBI,Federal Bureau of Investigation
File Allocation Table,File Allocation Table
File Transfer Protocol,File Transfer Protocol
Firewall,Firewall (networking)
Fortran,Fortran
G,G
GIMP,GIMP
GNOME,GNOME
GNU,GNU
Global Positioning System,Global Positioning System
Google,Google
Googol,Googol
Greenpeace,Greenpeace
H,H
HIV,HIV
HTML,HTML
I,I
