Other,English
0 (luku),0 (number)
1,1
1 (luku),1 (number)
1. elokuuta,August 1
1. heinäkuuta,July 1
1. marraskuuta,November 1
1. tammikuuta,January 1
1. toukokuuta,May 1
10,10
10 (luku),10 (number)
100,100
1000,1000
101,101
105,105
11,11
11 (luku),11 (number)
11. marraskuuta,November 11
11. syyskuuta,September 11
110,110
115,115
12,12
12 (luku),12 (number)
12. helmikuuta,February 12
12. lokakuuta,October 12
120,120
125,125
13,13
13 (luku),13 (number)
130,130
135,135
14,14
14 (luku),14 (number)
14. helmikuuta,February 14
14. huhtikuuta,April 14
14. kesäkuuta,June 14
140,140
144,144
145,145
15,15
15 (luku),15 (number)
15. elokuuta,August 15
150,150
1530-luku,1530s
155,155
16,16
16 (luku),16 (number)
160,160
165,165
17,17
17 (luku),17 (number)
17. maaliskuuta,March 17
17. syyskuuta,September 17
170,170
1728,1728
175,175
1750-luku,1750s
1760-luku,1760s
1770-luku,1770s
1780-luku,1780s
1790-luku,1790s
18,18
18 (luku),18 (number)
180,180
1820-luku,1820s
1830-luku,1830s
1840-luku,1840s
1850-luku,1850s
1860-luku,1860s
1870-luku,1870s
1880-luku,1880s
1890-luku,1890s
19,19
19 (luku),19 (number)
19. maaliskuuta,March 19
19. tammikuuta,January 19
190,190
1900-vuosikymmen,1900s
1920-luku,1920s
1930-luku,1930s
1930-luvun lama,Great Depression
1940-luku,1940s
1950-luku,1950s
1960-luku,1960s
1970-luku,1970s
1980-luku,1980s
1990-luku,1990s
2,2
2 (luku),2 (number)
2. helmikuuta,February 2
2. maaliskuuta,March 2
2. marraskuuta,November 2
20,20
20 (luku),20 (number)
20. tammikuuta,January 20
200,200
21,21
21 (luku),21 (number)
21. kesäkuuta,June 21
22,22
22 (luku),22 (number)
22. helmikuuta,February 22
23,23
23 (luku),23 (number)
23. kesäkuuta,June 23
24,24
24 (luku),24 (number)
24 (televisiosarja),24 (TV series)
24. kesäkuuta,June 24
24. lokakuuta,October 24
24. toukokuuta,May 24
25,25
25 (luku),25 (number)
25. maaliskuuta,March 25
26,26
26 (luku),26 (number)
27,27
27 (luku),27 (number)
28,28
28 (luku),28 (number)
29,29
29 (luku),29 (number)
29. helmikuuta,February 29
29. kesäkuuta,June 29
29. syyskuuta,September 29
3,3
3 (luku),3 (number)
3. kesäkuuta,June 3
30,30
30 (luku),30 (number)
300,300
31,31
31 (luku),31 (number)
31. joulukuuta,December 31
32,32
32 (luku),32 (number)
33,33
33 (luku),33 (number)
34,34
34 (luku),34 (number)
35,35
35 (luku),35 (number)
36,36
36 (luku),36 (number)
37,37
37 (luku),37 (number)
38,38
38 (luku),38 (number)
39,39
39 (luku),39 (number)
4,4
4 (luku),4 (number)
4. heinäkuuta,July 4
40,40
40 (luku),40 (number)
400,400
41,41
41 (luku),41 (number)
42,42
42 (luku),42 (number)
43,43
43 (luku),43 (number)
44,44
45,45
46,46
47,47
48,48
49,49
5,5
5 (luku),5 (number)
5. marraskuuta,November 5
50,50
500,500
51,51
52,52
53,53
54,54
55,55
56,56
57,57
58,58
59,59
6,6
6 (luku),6 (number)
6. elokuuta,August 6
6. tammikuuta,January 6
60,60
61,61
62,62
63,63
64,64
65,65
66,66
67,67
68,68
69,69
7,7
7 (luku),7 (number)
70,70
71,71
72,72
73,73
74,74
75,75
76,76
77,77
78,78
79,79
8,8
8 (luku),8 (number)
8. joulukuuta,December 8
80,80
81,81
82,82
83,83
84,84
85,85
86,86
87,87
88,88
89,89
9,9
9 (luku),9 (number)
90,90
91,91
92,92
93,93
94,94
95,95
96,96
97,97
98,98
99,99
A,A
A cappella,A cappella
A-vitamiini,Vitamin A
A-vitamiini,Retinol
ABC,ABC
AIDS,AIDS
ALGOL,ALGOL
ASCII,American Standard Code for Information Interchange
ASEAN,Association of Southeast Asian Nations
ATP,ATP
AZ Alkmaar,AZ (football club)
Aachen,Aachen
Aadam,Adam
Aakkoset,Alphabet
Aalborg,Aalborg
Aallonpituus,Wavelength
Aaloet,Aloe
Aalto,Wave
Aare,Aar
Aari (yksikkö),Are
Aaria,Aria
Aarnikotka,Griffin
Aaron,Aaron
Aasi,Donkey
Aasia,Asia
Aateli,Nobility
Aavikko,Desert
Aavikkoilves,Caracal
Abadan,Abadan
Abel Tasman,Abel Tasman
Abelin ryhmä,Abelian group
Aberdeen,Aberdeen
Abhasia,Abkhazia
Abidjan,Abidjan
Abolitionismi,Abolitionism
Abortti,Abortion
Abraham,Abraham
Abraham Lincoln,Abraham Lincoln
Absintti,Absinthe
Absoluuttinen nollapiste,Absolute zero
Abstrakti ekspressionismi,Abstract expressionism
Abstrakti taide,Abstract art
Abu Dhabi,Abu Dhabi
Abu Dhabi,Abu Dhabi (emirate)
Abuja,Abuja
Acapulco,Acapulco
Accra,Accra
Aconcagua,Aconcagua
Acre,Acre (state)
Ada,Ada (programming language)
Adam Smith,Adam Smith
Adana,Adana
Addis Abeba,Addis Ababa
Adelaide,Adelaide
Aden,Aden
Adeniini,Adenine
Adeninlahti,Gulf of Aden
Adenosiinitrifosfaatti,Adenosine triphosphate
Adiabaattinen prosessi,Adiabatic process
Adige,Adige
Adjektiivi,Adjective
Adolf Eichmann,Adolf Eichmann
Adolf Hitler,Adolf Hitler
Adonis,Adonis
Adoptio,Adoption
Adrenaliini,Epinephrine
Adrianmeri,Adriatic Sea
Adsorptio,Adsorption
Adventti,Advent
Adverbi,Adverb
Aeneis,Aeneid
Aerodynamiikka,Aerodynamics
Aerosoli,Aerosol
Afasia,Aphasia
Affiksi,Affix
Afganistan,Afghanistan
Aforismi,Aphorism
Afrikaans,Afrikaans
Afrikan sarvi,Horn of Africa
Afrikka,Africa
Afroamerikkalaiset,African American
Afrodite,Aphrodite
Agamemnon,Agamemnon
Agar,Agar
Agatha Christie,Agatha Christie
Aggressio,Aggression
Agnostisismi,Agnosticism
Agora,Agora
Agorafobia,Agoraphobia
Agra,Agra
Agrigento,Agrigento
Ahvenkalat,Perciformes
Aias,Ajax (mythology)
Aigeianmeri,Aegean Sea
Aika,Time
Aikakauslehti,Magazine
Aikavyöhyke,Time zone
Aikido,Aikido
Aikuisuus,Adult
Ain,Ain
Aine,Matter
Aineenvaihdunta,Metabolism
Aineias,Aeneas
Aiolos,Aeolus
Airbus,Airbus
Aiskhylos,Aeschylus
Aisopos,Aesop
Aitotumaiset,Eukaryote
Aitoviikuna,Common Fig
Aivojen välittäjäaine,Neurotransmitter
Aivokalvontulehdus,Meningitis
Aivolisäke,Pituitary gland
Aivoriihi,Brainstorming
Aivot,Brain
Aivoverenkiertohäiriö,Stroke
Ajatolla,Ayatollah
Ajattelu,Thought
Ajatushautomo,Think tank
Ajax,Ajax
