Other,English
0. roky 20. storočia,1900s
1 Ceres,Ceres
1. august,August 1
1. január,January 1
1. júl,July 1
1. máj,May 1
1. november,November 1
11. november,November 11
11. september,September 11
12. február,February 12
12. október,October 12
134340 Pluto,Pluto
136199 Eris,Eris
14. apríl,April 14
14. február,February 14
14. jún,June 14
15. august,August 15
17. marec,March 17
17. september,September 17
19. január,January 19
19. marec,March 19
2. február,February 2
2. marec,March 2
2. november,November 2
20. január,January 20
20. roky 19. storočia,1820s
20. roky 20. storočia,1920s
21. jún,June 21
22. február,February 22
23. jún,June 23
24. jún,June 24
24. máj,May 24
24. október,October 24
25. marec,March 25
29. február,February 29
29. jún,June 29
29. september,September 29
3. jún,June 3
30. roky 16. storočia,1530s
30. roky 19. storočia,1830s
30. roky 20. storočia,1930s
31. december,December 31
4. júl,July 4
40. roky 19. storočia,1840s
40. roky 20. storočia,1940s
5. november,November 5
50. roky 18. storočia,1750s
50. roky 19. storočia,1850s
50. roky 20. storočia,1950s
6. august,August 6
6. január,January 6
60. roky 18. storočia,1760s
60. roky 19. storočia,1860s
60. roky 20. storočia,1960s
70. roky 18. storočia,1770s
70. roky 19. storočia,1870s
70. roky 20. storočia,1970s
8. december,December 8
80. roky 18. storočia,1780s
80. roky 19. storočia,1880s
80. roky 20. storočia,1980s
90. roky 18. storočia,1790s
90. roky 19. storočia,1890s
90. roky 20. storočia,1990s
A,A
A cappella,A cappella
ABC,ABC
ALGOL,ALGOL
ASCII,American Standard Code for Information Interchange
ATP,ATP
Aachen,Aachen
Aare,Aar
Ab intestato,Will
Abakus,Abacus
Abcházsko,Abkhazia
Abeceda,Alphabet
Abelovská grupa,Abelian group
Abidjan,Abidjan
Abolicionizmus,Abolitionism
Abraham Lincoln,Abraham Lincoln
Abrahám,Abraham
Absint,Absinthe
Absolutizmus,Absolutism
Absolútna hodnota,Absolute value
Absolútna hviezdna veľkosť,Absolute magnitude
Absolútna nula,Absolute zero
Absolútne čierne teleso,Black body
Abstrakcia,Abstraction
Abstraktné umenie,Abstract art
Abuja,Abuja
Abú Zabí,Abu Dhabi
Acetaldehyd,Acetaldehyde
Acetylcholín,Acetylcholine
Acetylén,Acetylene
Acetón,Acetone
Achilles,Achilles
Achnaton,Akhenaten
Achát,Agate
Aconcagua,Aconcagua
Acylpyrin,Aspirin
Ada,Ada
Adam Smith,Adam Smith
Addis Abeba,Addis Ababa
Adelaide,Adelaide
Adenozíntrifosfát,Adenosine triphosphate
Adenín,Adenine
Adiabatický dej,Adiabatic process
Admirál,Admiral
Adolescencia,Adolescence
Adolf Eichmann,Adolf Eichmann
Adolf Hitler,Adolf Hitler
Adopcia,Adoption
Adsorpcia,Adsorption
Advent,Advent
Aerodynamika,Aerodynamics
Aerosól,Aerosol
Afganistan,Afghanistan
Aforizmus,Aphorism
Africký roh,Horn of Africa
Afrika,Africa
Afrikánčina,Afrikaans
Afrodita,Aphrodite
Afázia,Aphasia
Aféra Watergate,Watergate scandal
Agamemnón,Agamemnon
Agatha Christie,Agatha Christie
Agnosticizmus,Agnosticism
Agorafóbia,Agoraphobia
Agresia,Aggression
Aids,AIDS
Aikido,Aikido
Ain,Ain
Aineias,Aeneas
Airbus,Airbus
Aischylos,Aeschylus
Ajatolláh,Ayatollah
Akcia,Share
Aker,Acre
Akira Kurosawa,Akira Kurosawa
Akko,Acre
Akkra,Accra
Akné,Acne vulgaris
Akord,Chord
Akropola,Acropolis
Aktinoid,Actinide
Aktínium,Actinium
Akupunktúra,Acupuncture
Akustika,Acoustics
Akuzatív,Accusative case
Akvadukt,Aqueduct
Akvitánsko,Aquitaine
Akvárium,Aquarium
Al Capone,Al Capone
Al Gore,Al Gore
Al-Ká’ida,Al-Qaeda
Alabama,Alabama
Alah,Allah
Alan Bartlett Shepard,Alan Shepard
Alan Mathison Turing,Alan Turing
Alanín,Alanine
Alban Berg,Alban Berg
Albany,Albany
Albatrosovité,Albatross
Albedo,Albedo
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Albert Schweitzer,Albert Schweitzer
Albert Speer,Albert Speer
Alberta,Alberta
Albigénstvo,Catharism
Albit,Albite
Albuquerque,Albuquerque
Albánsko,Albania
Alchýmia,Alchemy
Aldebaran,Aldebaran
Aldehyd,Aldehyde
Aldous Huxley,Aldous Huxley
Alela,Allele
Alergia,Allergy
Aleuty,Aleutian Islands
Alexander,Alexander
Alexander Fleming,Alexander Fleming
Alexander Graham Bell,Alexander Graham Bell
Alexander Hamilton,Alexander Hamilton
Alexander Pope,Alexander Pope
Alexander VI.,Pope Alexander VI
Alexander Veľký,Alexander the Great
Alexandr Isajevič Solženicyn,Aleksandr Solzhenitsyn
Alexandr Sergejevič Puškin,Alexander Pushkin
Alexandre Dumas mladší,Alexandre Dumas
Alexandre Dumas starší,Alexandre Dumas
Alexandria,Alexandria
Alexis de Tocqueville,Alexis de Tocqueville
Alfa,Alpha
Alfa Centauri,Alpha Centauri
Alfred Hitchcock,Alfred Hitchcock
Alfred Nobel,Alfred Nobel
Alfred North Whitehead,Alfred North Whitehead
Alfred Russel Wallace,Alfred Russel Wallace
Alfréd Veľký,Alfred the Great
Algebra,Algebra
Algebrické číslo,Algebraic number
Algoritmus,Algorithm
Aliterácia,Alliteration
Aljaška,Alaska
Alkalické kovy,Alkali metal
Alkaloid,Alkaloid
Alkohol,Alcohol
Alkoholický nápoj,Alcoholic beverage
Alkoholizmus,Alcoholism
Alkán,Alkane
Alkén,Alkene
Alkín,Alkyne
Allen Ginsberg,Allen Ginsberg
Allosaurus,Allosaurus
Alma-Ata,Almaty
Alotropia,Allotropy
Alpy,Alps
Alsasko,Alsace
Altair,Altair
Alternatívna medicína,Alternative medicine
Altruizmus,Altruism
Alvar Aalto,Alvar Aalto
Alzheimerova choroba,Alzheimer's disease
Alžír,Algiers
Alžírsko,Algeria
Amarylkovité,Amaryllidaceae
Amazon,Amazon River
Ambrosius Milánsky,Ambrose
Amedeo Avogadro,Amedeo Avogadro
Amelia Earhartová,Amelia Earhart
Americká Samoa,American Samoa
Americká občianska vojna,American Civil War
Americká vojna za nezávislosť,American Revolutionary War
Americké Panenské ostrovy,United States Virgin Islands
Americký dolár,United States dollar
Americký futbal,American football
Amerigo Vespucci,Amerigo Vespucci
Amerícium,Americium
Ametyst,Amethyst
Amharčina,Amharic
Aminokyselina,Amino acid
Ammán,Amman
Amnézia,Amnesia
Amoniak,Ammonia
Amplitúda,Amplitude
Ampér,Ampere
Amsterdam,Amsterdam
Amur,Amur
Amín,Amine
Amón,Amun
Anabaptizmus,Anabaptist
Anagram,Anagram
Analytická geometria,Analytic geometry
Ananás pestovaný,Pineapple
Anarchizmus,Anarchism
Anatole France,Anatole France
Anatómia,Anatomy
Anaxagoras,Anaxagoras
Anaximandros,Anaximander
Anchorage,Anchorage
Andalúzia,Andalusia
Andamanské more,Andaman Sea
Anders Celsius,Anders Celsius
Andorra,Andorra
Andrej Dmitrijevič Sacharov,Andrei Sakharov
Andrej Tarkovskij,Andrei Tarkovsky
Andrew Jackson,Andrew Jackson
Andrew Johnson,Andrew Johnson
Android,Android
Andromeda,Andromeda
Andy,Andes
Andy Warhol,Andy Warhol
Anemometer,Anemometer
Anglicko,England
Anglické osobnosti,English people
Anglikánstvo,Anglicanism
Angličania,English people
Angličtina,English language
Angola,Angola
Anguilla,Anguilla
Anilín,Aniline
Anime,Anime
Animizmus,Animism
Anjel,Angel
Ankara,Ankara
Anna Boleynová,Anne Boleyn
Annapolis,Annapolis
Annapurna,Annapurna
Anorganická chémia,Inorganic chemistry
Antalya,Antalya
Antananarivo,Antananarivo
Antares,Antares
Antarktída,Antarctica
Antibiotikum,Antibiotic
Antigona,Antigone
Antigua a Barbuda,Antigua and Barbuda
Antigén,Antigen
Antihmota,Antimatter
Antikoncepcia,Birth control
Antimón,Antimony
Antioxidant,Antioxidant
Antisemitizmus,Antisemitism
Antiutópia,Dystopia
Antoine Henri Becquerel,Henri Becquerel
Antoine Laurent Lavoisier,Antoine Lavoisier
Anton Bruckner,Anton Bruckner
Anton Pavlovič Čechov,Anton Chekhov
Antonio Stradivari,Antonio Stradivari
Antonio Vivaldi,Antonio Vivaldi
Antonymum,Antonym
Antropológia,Anthropology
Antropozofia,Anthroposophy
Antverpy,Antwerp
Anténa,Antenna
Anup,Anubis
Análny sex,Anal sex
Anémia,Anemia
Anóda,Anode
Apalačské vrchy,Appalachian Mountains
Apatit,Apatite
Apeninský polostrov,Italian Peninsula
Apia,Apia
Apokryf,Apocrypha
Apollo,Apollo
Apolón,Apollo
Apoptóza,Apoptosis
Apoštol Pavol,Paul the Apostle
Apple Macintosh,Macintosh
Apríl,April
Apsida,Apse
Arabi,Arab
Arabské more,Arabian Sea
Arabské písmo,Arabic alphabet
Arabský polostrov,Arabian Peninsula
Arabčina,Arabic language
Arafurské more,Arafura Sea
Aragónsko,Aragon
Aralské jazero,Aral Sea
Aram Iľjič Chačaturjan,Aram Khachaturian
Ararat,Mount Ararat
Arcangelo Corelli,Arcangelo Corelli
Archaeopteryx,Archaeopteryx
Archaikum,Archean
Archanjel,Archangel
Archeológia,Archaeology
Archetyp,Archetype
Archimedes,Archimedes
Archimedov zákon,Buoyancy
Architekt,Architect
Architektúra,Architecture
Architektúra počítača,Computer architecture
