Other,English
0 (عدد),0 (number)
1,1
1 (عدد),1 (number)
1 أغسطس,August 1
1 مايو,May 1
1 نوفمبر,November 1
1 يناير,January 1
1 يوليو,July 1
10,10
10 (عدد),10 (number)
100,100
1000,1000
101,101
105,105
11,11
11 (عدد),11 (number)
11 سبتمبر,September 11
11 نوفمبر,November 11
110,110
115,115
12,12
12 (عدد),12 (number)
12 أكتوبر,October 12
12 فبراير,February 12
120,120
125,125
13,13
13 (عدد),13 (number)
130,130
135,135
14,14
14 (عدد),14 (number)
14 أبريل,April 14
14 فبراير,February 14
14 يونيو,June 14
140,140
144,144
145,145
15,15
15 (عدد),15 (number)
15 أغسطس,August 15
150,150
155,155
16,16
16 (عدد),16 (number)
160,160
165,165
17,17
17 (عدد),17 (number)
17 سبتمبر,September 17
17 مارس,March 17
170,170
1728,1728
175,175
18,18
18 (عدد),18 (number)
180,180
19,19
19 (عدد),19 (number)
19 مارس,March 19
19 يناير,January 19
190,190
2,2
2 (عدد),2 (number)
2 فبراير,February 2
2 مارس,March 2
2 نوفمبر,November 2
20,20
20 (عدد),20 (number)
20 يناير,January 20
200,200
21,21
21 (عدد),21 (number)
21 يونيو,June 21
22,22
22 (عدد),22 (number)
22 فبراير,February 22
23,23
23 (عدد),23 (number)
23 يونيو,June 23
24,24
24 (عدد),24 (number)
24 (مسلسل أمريكي),24 (TV series)
24 أكتوبر,October 24
24 مايو,May 24
24 يونيو,June 24
25,25
25 (عدد),25 (number)
25 مارس,March 25
26,26
26 (عدد),26 (number)
27,27
27 (عدد),27 (number)
28,28
28 (عدد),28 (number)
29,29
29 (عدد),29 (number)
29 سبتمبر,September 29
29 فبراير,February 29
29 يونيو,June 29
3,3
3 (عدد),3 (number)
3 يونيو,June 3
30,30
30 (عدد),30 (number)
300,300
31,31
31 (عدد),31 (number)
31 ديسمبر,December 31
32,32
32 (عدد),32 (number)
33,33
33 (عدد),33 (number)
34,34
34 (عدد),34 (number)
35,35
36,36
37,37
38,38
39,39
4,4
4 (عدد),4 (number)
