Other,English
1 Augustus,August 1
1 Januarie,January 1
1 Julie,July 1
1 Mei,May 1
1 November,November 1
11 November,November 11
11 September,September 11
12 Februarie,February 12
12 Oktober,October 12
14 April,April 14
14 Februarie,February 14
14 Junie,June 14
15 Augustus,August 15
17 Maart,March 17
17 September,September 17
19 Januarie,January 19
19 Maart,March 19
2 Februarie,February 2
2 Maart,March 2
2 November,November 2
20 Januarie,January 20
21 Junie,June 21
22 Februarie,February 22
23 Junie,June 23
24 Junie,June 24
24 Mei,May 24
24 Oktober,October 24
25 Maart,March 25
29 Februarie,February 29
29 Junie,June 29
29 September,September 29
3 Junie,June 3
31 Desember,December 31
4 Julie,July 4
5 November,November 5
6 Augustus,August 6
6 Januarie,January 6
8 Desember,December 8
A,A
ABC,ABC
AJAX,Ajax
Aandeel,Share
Aar,Vein
Aardbewing,Earthquake
Aarde,Earth
Aardgas,Natural gas
Aardverwarming,Global warming
Abakus,Abacus
Abel Tasman,Abel Tasman
Aberdeen,Aberdeen
Abidjan,Abidjan
Abkasië,Abkhazia
Absolute nul,Absolute zero
Accra,Accra
Acre,Acre
Adel,Nobility
Adolf Hitler,Adolf Hitler
Afgeleide,Derivative
Afghanistan,Afghanistan
Afrika,Africa
Afrikaans,Afrikaans
Agatha Christie,Agatha Christie
Agorafobie,Agoraphobia
Airbus,Airbus
Ajax,Ajax
Akko,Acre
Akkusatief,Accusative case
Akoestiek,Acoustics
Aktinied,Actinide
Aktinium,Actinium
Akupunktuur,Acupuncture
Al Capone,Al Capone
Alabama,Alabama
Alan Turing,Alan Turing
Alaska,Alaska
Albanië,Albania
Albany,Albany
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Albert Schweitzer,Albert Schweitzer
Alberta,Alberta
Alchemie,Alchemy
Alexander Fleming,Alexander Fleming
Alexander Graham Bell,Alexander Graham Bell
Alexander Hamilton,Alexander Hamilton
Alexander die Grote,Alexander the Great
Alexandrië,Alexandria
Alfa,Alpha
Alfabet,Alphabet
