Other,English
11 Du,November 11
11 Gwengolo,September 11
12 C'hwevrer,February 12
12 Here,October 12
136199 Eris,Eris
14 C'hwevrer,February 14
14 Ebrel,April 14
14 Mezheven,June 14
15 Eost,August 15
17 Gwengolo,September 17
17 Meurzh,March 17
19 Genver,January 19
19 Meurzh,March 19
1añ Du,November 1
1añ Eost,August 1
1añ Genver,January 1
1añ Gouere,July 1
1añ Mae,May 1
2 C'hwevrer,February 2
2 Du,November 2
2 Meurzh,March 2
20 Genver,January 20
21 Mezheven,June 21
22 C'hwevrer,February 22
23 Mezheven,June 23
24 Here,October 24
24 Mae,May 24
24 Mezheven,June 24
25 Meurzh,March 25
29 C'hwevrer,February 29
29 Gwengolo,September 29
29 Mezheven,June 29
3 Mezheven,June 3
31 Kerzu,December 31
4 Gouere,July 4
5 Du,November 5
6 Eost,August 6
6 Genver,January 6
8 Kerzu,December 8
A,A
ABU,United Nations
Aachen,Aachen
Aar,Aar
Aaron,Aaron
Abel Tasman,Abel Tasman
Abidjan,Abidjan
Ac'henaton,Akhenaten
Ac'heron,Acheron
Accra,Accra
Acre,Acre
Ad hominem,Ad hominem
Adam Smith,Adam Smith
Adaoz,Recycling
Addis Abeba,Addis Ababa
Adige,Adige
Adolf Hitler,Adolf Hitler
Adonis,Adonis
Adverb,Adverb
Ael,Angel
Aesc'hulos,Aeschylus
Afghanistan,Afghanistan
Afrika,Africa
Afrikaneg,Afrikaans
Afrodite,Aphrodite
Agamemnon,Agamemnon
Agora,Agora
Agrigento,Agrigento
Aias,Ajax
Aias Telamonios,Ajax
Ain,Ain
Aiolos,Aeolus
Aisopos,Aesop
Akilles,Achilles
Akira Kurosawa,Akira Kurosawa
Akropolis,Acropolis
Alabama,Alabama
Alamagn,Germany
Alamaneg,German language
Alan Turing,Alan Turing
Alaska,Alaska
Albania,Albania
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Albert Schweitzer,Albert Schweitzer
Albert Speer,Albert Speer
Alberta,Alberta
Aleksandr Veur,Alexander the Great
Aleksandria,Alexandria
Aleppo,Aleppo
Alesant VI,Pope Alexander VI
Alexander Graham Bell,Alexander Graham Bell
Alexander Sergeyevich Pouchkin,Alexander Pushkin
Alexis de Tocqueville,Alexis de Tocqueville
Alfred Dreyfus,Alfred Dreyfus
Alfred Hitchcock,Alfred Hitchcock
Alfred Nobel,Alfred Nobel
Aljeria,Algeria
Allah,Allah
Alofonenn,Allophone
Alpha,Alpha
Alpoù,Alps
Aluminiom,Aluminium
Alvar Aalto,Alvar Aalto
Amanenn,Butter
Amazon,Amazon River
Ambroaz a vMilano,Ambrose
Amerika Latin,Latin America
Amfiteatr,Amphitheatre
Amgredoni,Skepticism
Amhareg,Amharic
Amper,Ampere
Amprest,Loanword
Amprevan,Insect
Amprevanoniezh,Entomology
Amrevelezh,Asexuality
Amsterdam,Amsterdam
An Dreinded,Trinity
Anagramm,Anagram
Anarkouriezh,Anarchism
Andhra Pradesh,Andhra Pradesh
Andorra,Andorra
Andoù,Andes
Andromeda,Andromeda
Andy Warhol,Andy Warhol
Angola,Angola
Ankara,Ankara
Antakya,Antakya
Antalya,Antalya
Antarktika,Antarctica
Antigua ha Barbuda,Antigua and Barbuda
Antilhez Nederlandat,Netherlands Antilles
Anton Bruckner,Anton Bruckner
Anton Tchec'hov,Anton Chekhov
Antonio Vivaldi,Antonio Vivaldi
Antropologiezh,Anthropology
Antwerpen,Antwerp
Anubis,Anubis
Anv-familh,Family name
Anv-gwan,Adjective
Anv-kadarn,Noun
Anvadurezh,Onomastics
Anvonerezh elektronek,E-mail
Aod,Coast
Aogust,Augustus
Aogustin Hippo,Augustine of Hippo
Aostralia,Australia
Aostria,Austria
Aostria-Hungaria,Austria-Hungary
Aozadur Feur-emglev Norzh-Atlantel,NATO
Aozadur ar Broadoù Unanet,United Nations
Apacheed,Apache
Apollo,Apollo
Ar Vreudeur Marx,Marx Brothers
Arabia Saoudat,Saudi Arabia
Arallrevelezh,Heterosexuality
Arc'hantina,Argentina
Arc'himedes,Archimedes
Ardamezouriezh,Heraldry
Ardenne,Ardennes
Ardennes,Ardennes
Areg,Programming language
Areg C,C
Areg ijinenn,Machine code
Ares,Ares
Ariadne,Ariadne
Aristofanes,Aristophanes
Aristoteles,Aristotle
Aritmetik,Arithmetic
Arizona,Arizona
Arkaeopteryks,Archaeopteryx
Arkansas,Arkansas
Arkean,Archean
Arkeologiezh,Archaeology
Arkitektouriezh,Architecture
Arkitektouriezh c'hotek,Gothic architecture
Arle,Arles
Armenia,Armenia
Armerzh,Economics
Armerzh,Economy
Arminius,Arminius
Arno,Arno River
Arrebeuri,Furniture
Artemis,Artemis
Arthur Conan Doyle,Arthur Conan Doyle
Arthur Rimbaud,Arthur Rimbaud
Aruba,Aruba
Arz,Art
Arz,Arts
Asklepios,Asclepius
Askorn,Bone
Asmara,Asmara
Astronomiezh,Astronomy
Aten,Athens
Athena,Athena
Atlas,Atlas
Atmosfer,Atmosphere
