Other,English
11 novembre,November 11
11 settembre,September 11
12 febbraio,February 12
12 ottobre,October 12
14 aprile,April 14
14 febbraio,February 14
14 giugno,June 14
15 agosto,August 15
17 marzo,March 17
17 settembre,September 17
19 gennaio,January 19
19 marzo,March 19
1º agosto,August 1
1º gennaio,January 1
1º luglio,July 1
1º maggio,May 1
1º novembre,November 1
2 febbraio,February 2
2 marzo,March 2
2 novembre,November 2
20 gennaio,January 20
21 giugno,June 21
22 febbraio,February 22
23 giugno,June 23
24 giugno,June 24
24 maggio,May 24
24 ottobre,October 24
25 marzo,March 25
29 febbraio,February 29
29 giugno,June 29
29 settembre,September 29
3 giugno,June 3
31 dicembre,December 31
4 luglio,July 4
5 novembre,November 5
6 agosto,August 6
6 gennaio,January 6
8 dicembre,December 8
A,A
A cappella,A cappella
ABC,ABC
AIDS,AIDS
AJAX,Ajax
ALGOL,ALGOL
ASCII,American Standard Code for Information Interchange
ASEAN,Association of Southeast Asian Nations
ATP,ATP
AU,Au
AZ Alkmaar,AZ
Aalborg,Aalborg
Aar,Aar
Abaco,Abacus
Abadan,Abadan
Abate,Abbot
Abbazia di Westminster,Westminster Abbey
Abbigliamento,Clothing
Abbreviazione,Abbreviation
Abel Tasman,Abel Tasman
Aberdeen,Aberdeen
Abidjan,Abidjan
Abies,Fir
Abkhazia,Abkhazia
Abolizionismo,Abolitionism
Aborto,Abortion
Abraham Lincoln,Abraham Lincoln
Abramo,Abraham
Abside,Apse
Abu Dhabi,Abu Dhabi
Abuja,Abuja
Acacia,Acacia
Acapulco,Acapulco
Accademia Militare degli Stati Uniti,United States Military Academy
Accelerazione,Acceleration
Accendino,Lighter
Acciaio,Steel
Acciaio inox,Stainless steel
Accipiter gentilis,Goshawk
Accipitridae,Accipitridae
Accipitriformes,Falconiformes
Accordo,Chord
Accra,Accra
Accusativo,Accusative case
Acer,Maple
Acetaldeide,Acetaldehyde
Acetilcolina,Acetylcholine
Acetilene,Acetylene
Aceto,Vinegar
Acetone,Acetone
Acheronte,Acheron
Achille,Achilles
Achillea millefolium,Achillea millefolium
Acidi carbossilici,Carboxylic acid
Acidi grassi,Fatty acid
Acido,Acid
Acido acetico,Acetic acid
Acido acetilsalicilico,Aspirin
Acido carbonico,Carbonic acid
Acido cianidrico,Hydrogen cyanide
Acido citrico,Citric acid
Acido cloridrico,Hydrochloric acid
Acido folico,Folic acid
Acido formico,Formic acid
Acido fosforico,Phosphoric acid
Acido glutammico,Glutamic acid
Acido lattico,Lactic acid
Acido nitrico,Nitric acid
Acido nucleico,Nucleic acid
Acido solforico,Sulfuric acid
Acinonyx jubatus,Cheetah
