Other,English
136199 Erisz,Eris
1530-as évek,1530s
1750-es évek,1750s
1760-as évek,1760s
1770-es évek,1770s
1780-as évek,1780s
1790-es évek,1790s
1820-as évek,1820s
1830-as évek,1830s
1840-es évek,1840s
1850-es évek,1850s
1860-as évek,1860s
1870-es évek,1870s
1880-as évek,1880s
1890-es évek,1890s
1900-as évek,1900s
1917-es oroszországi forradalmak,Russian Revolution
1920-as évek,1920s
1930-as évek,1930s
1940-es évek,1940s
1950-es évek,1950s
1960-as évek,1960s
1970-es évek,1970s
1980-as évek,1980s
1990-es évek,1990s
2001. szeptember 11-i terrortámadás,September 11
A,A
A Mormon könyve,Book of Mormon
A cappella,A cappella
ABC,ABC
AIDS,AIDS
ALGOL,ALGOL
ASCII,American Standard Code for Information Interchange
ATP,ATP
AZ Alkmaar,AZ
Aachen,Aachen
Aalborg,Aalborg
Aare,Aar
Abakusz,Abacus
Abel Janszoon Tasman,Abel Tasman
Abel-csoport,Abelian group
Abházia,Abkhazia
Ablak,Window
Abolicionizmus,Abolitionism
Abraham Lincoln,Abraham Lincoln
Abszint,Absinthe
Abszolút fényesség,Absolute magnitude
Abszolút nulla fok,Absolute zero
Abszolútérték-függvény,Absolute value
Absztrakció,Abstraction
Absztrakt expresszionizmus,Abstract expressionism
Absztrakt művészet,Abstract art
Abu Dzabi,Abu Dhabi
Abuja,Abuja
Accra,Accra
Acetaldehid,Acetaldehyde
Acetilkolin,Acetylcholine
Acetilszalicilsav,Aspirin
Acetilén,Acetylene
Aceton,Acetone
Achát,Agate
Aconcagua,Aconcagua
Acél,Steel
Ada,Ada
Adam Smith,Adam Smith
Adana,Adana
Adat,Data
Adatbányászat,Data mining
Adatbázis,Database
Adatbázis-kezelő rendszer,Database management system
Adatszerkezet,Data structure
Adatállomány,Computer file
Addisz-Abeba,Addis Ababa
Adenin,Adenine
Adenozin-trifoszfát,Adenosine triphosphate
Adolf Eichmann,Adolf Eichmann
Adolf Hitler,Adolf Hitler
Adrenalin,Epinephrine
