Other,English
24 ëd giugn,June 24
Abidjan,Abidjan
Abraham Lincoln,Abraham Lincoln
Abu Dhabi,Abu Dhabi
Accra,Accra
Acre,Acre (state)
Addis Abeba,Addis Ababa
Adolf Hitler,Adolf Hitler
Afgànistan,Afghanistan
Agatha Christie,Agatha Christie
Agra (India),Agra
Agrigent,Agrigento
Agustin d'Ipon-a,Augustine of Hippo
Al Capone,Al Capone
Alabama,Alabama
Alan Turing,Alan Turing
Alasca,Alaska
Albanìa,Albania
Albert Camus,Albert Camus
Albert Einstein,Albert Einstein
Alberta,Alberta
Alexandre Dumas (fieul),Alexandre Dumas
Alexandre Dumas (pare),Alexandre Dumas
Alfred North Whitehead,Alfred North Whitehead
Algeri,Algiers
Algerìa,Algeria
Alsassia,Alsace
Alvernia,Auvergne (region)
Amedeo Avogadro,Amedeo Avogadro
Amman,Amman
Anatole France,Anatole France
Anchorage,Anchorage
Andalusìa,Andalusia
Andorra,Andorra
Anformàtica,Computer science
Anghiltèra,England
Anguilla,Anguilla
Angòla,Angola
Ankara,Ankara
Annapolis,Annapolis
Antananarivo,Antananarivo
Antigua e Barbuda,Antigua and Barbuda
Antile Olandèise,Netherlands Antilles
Antàrtide,Antarctica
Apia,Apia
Aquitania,Aquitaine
Arabia Saodita,Saudi Arabia
Aragon-a,Aragon
Archimede,Archimedes
Argentin-a,Argentina
Arison-a,Arizona
Aristarch ëd Samo,Aristarchus of Samos
Aristòtil,Aristotle
Arkansas,Arkansas
Armenia,Armenia
Arthur Conan Doyle,Arthur Conan Doyle
Aruba,Aruba
Asia,Asia
Asmara,Asmara
Assia,Hesse
Astana,Astana
Atene,Athens
Australia,Australia
Averoé,Averroes
Azerbaigian,Azerbaijan
Baghdad,Baghdad
Bahrain,Bahrain
Baku,Baku
Bamako,Bamako
Bangkok,Bangkok
Bangladesh,Bangladesh
Bangui,Bangui
Banjul,Banjul
Barbados,Barbados
Bari,Bari
Basilicà,Basilicata
Bassa Califòrnia,Baja California
Bassa Normandìa,Basse-Normandie
Bassa Sassònia,Lower Saxony
Basseterre,Basseterre
