Other,English
-va,location
-va,place
Abc'hazeg,Abkhaz
Abc'hazeg,Abkhazian
Abc'hazeg,Abkhazian
Abkhazia,Abkhazia
Afrikaans,Afrikaans
Alamagn,Federal Republic of Germany
Alamagn,Germany
Albania,Albania
Albania,Republic of Albania
Aljeria,Algeria
Aljeria,People's Democratic Republic of Algeria
Alpoù,Alps
Angola,Angola
Angola,Republic of Angola
Antarktika,Antarctica
Antigua ha Barbuda,Antigua and Barbuda
Aod an Olifant,Cote d'Ivoire
Aod an Olifant,Ivory Coast
Aod an Olifant,Republic of Cote d'Ivoire
Aostria,Austria
Aostria,Republic of Austria
Arabia Saoudat,Kingdom of Saudi Arabia
Arabia Saoudat,Saudi Arabia
Arc'hantina,Argentina
Arc'hantina,Argentine Republic
Arizona,Arizona
Armenia,Armenia
Armenianeg,Armenian
Aruba,Aruba
Astureg,Astur
Astureg,Astur-Leonese
Astureg,Asturian
Astureg,Asturian-Leonese
Azerbaidjan,Azerbaijan
Azerbaidjan,Republic of Azerbaijan
Bahrein,Bahrain
Bangladesh,Bangladesh
Bangladesh,People's Republic of Bangladesh
Bavaria,Bavaria
Belgia,Belgium
Belgia,Kingdom of Belgium
Belize,Belize
Bermuda,Bermuda
Bhoutan,Bhutan
Bhoutan,Kingdom of Bhutan
Bolivia,Bolivia
Bolivia,Republic of Bolivia
Bosnia-ha-Herzegovina,Bosnia and Herzegovina
Bosnia-ha-Herzegovina,Republic of Bosnia and Herzegovina
Brazil,Brazil
Bro-C'hall,France
Bro-C'hall,France
Bulgareg,Bulgarian
Bulgareg,Bulgarian
Bulgaria,Bulgaria
Bulgaria,Republic of Bulgaria
Burgondia,Bourgogne
Burmeg,Burmese
C'hwevrer,February
Charente,Charente
Chihuahua,Chihuahua
Chile,Chile
Chile,Republic of Chile
Dakar,Dakar
Damkan Sapir ha Whorf,Sapir–Whorf hypothesis
Daneg,Danish
Delaware,Delaware
Dispac'h Gall,French Revolution
Douaroù Aostral hag Antarktikel Frañs,French Southern Territories
Douaroù Aostral hag Antarktikel Frañs,French Southern and Antarctic Lands
Douaroù Aostral hag Antarktikel Frañs,French Southern and Antarctic LandsA
Douaroù Aostral hag Antarktikel Frañs,Territory of the French Southern and Antarctic Lands
Du,November
Ebrel,April
Egipt,Arab Republic of Egypt
Egipt,Egypt
Eost,August
Eritrea,Eritrea
Estoneg,Estonian
Estonia,Estonia
Estonia,Republic of Estonia
Etiopia,Ethiopia
Etiopia,Federal Democratic Republic of Ethiopia
Europa,Europe
Even,June
Faero,Faroe Islands
Faeroeg,Faeroese
Faeroeg,Faroese
Finland,Finland
Finland,Republic of Finland
Finneg,Finnish
Flandrez,Flanders
Flandrez,Flemish region
Flevoland,Flevoland
Frañs,France
Frizeg,Frisian
Frizeg,Western Frisian
Gabon,Gabon
Gabon,Gabonese Republic
Genver,January
Georgia,Georgia
Ghana,Ghana
Ghana,Republic of Ghana
Gouel ar Rouaned,Epiphany
Gouel ar Rouanez,Epiphany
Gouel ar Sterenn,Epiphany
Gouere,July
Grenada,Grenada
Gres,Greece
Gres,Hellenic Republic
Greunland,Greenland
Guam,Guam
Guam,Guam
Guam,Guam
Gwadeloup,Guadeloupe
Gwengolo,September
Gwiad,WWW
Gwiad,World Wide Web
Gwiad bedel,WWW
Gwiad bedel,World Wide Web
Gwiana c'hall,French Guiana
Haiti,Haiti
Haiti,Republic of Haiti
Hebreeg,Hebrew
Here,October
Honduras,Honduras
Honduras,Republic of Honduras
Hungareg,Hungarian
Hungaria,Hungary
Hungaria,Republic of Hungary
India,India
India,Republic of India
Indonezia,Indonesia
Indonezia,Republic of Indonesia
Indre,Indre
Inizi Cook,Cook Islands
Inizi Wallis ha Futuna,Territory of the Wallis and Futuna Islands
Inizi Wallis ha Futuna,Wallis and Futuna
Iran,Iran
Iran,Islamic Republic of Iran
Iraq,Iraq
Iraq,Republic of Iraq
Island,Iceland
Island,Republic of Iceland
Israel,Israel
Israel,State of Israel
Italia,Italian Republic
Italia,Italy
Italianeg,Italian
Italianeg,Italian
Iwerzhon,Ireland
Iwerzhon,Republic of Ireland
Izelvroioù,Holland
Izelvroioù,Kingdom of the Netherlands
Izelvroioù,The Netherlands
Jamaika,Jamaica
Japan,Japan
Japan,State of Japan
Japoneg,Japanese
Japoneg,Japanese
Jerzenez,Bailiwick of Jersey
Jerzenez,Jersey
Jibraltar,Gibraltar
Jordania,Hashemite Kingdom of Jordan
Jordania,Jordan
Jorjia,Georgia
Kaledonia Nevez,New Caledonia
Kalifornia,California
Kambodja,Cambodia
Kambodja,Kingdom of Cambodia
Kameroun,Cameroon
Kameroun,Republic of Cameroon
Kanada,Canada
Karelieg,Karelian
Kazac'hstan,Kazakhstan
Kazac'hstan,Republic of Kazakhstan
Kazakstan,Kazakhstan
Kazakstan,Republic of Kazakhstan
KemBre,Wales
Kembraeg,Welsh
Kembraeg,Welsh
Kembre,Wales
Keoded ar Vatikan,State of the Vatican City
Keoded ar Vatikan,The Holy See
Keoded ar Vatikan,Vatican City
Kerzu,December
Kiprenez,Cyprus
Kiprenez,Republic of Cyprus
Kirgizstan,Kyrgyz Republic
Kirgizstan,Kyrgyzstan
Kornôg Europa,Western Europe
Korseg,Corsican
Korseg,Corsican
Kroateg,Croatian
Kroateg,Croation
Kroatia,Croatia
Kroatia,Republic of Croatia
Kuba,Cuba
Kuba,Republic of Cuba
Laos,Lao People's Democratic Republic
Laos,Laos
Latin,Latin
Latin,Latin
Latvia,Latvia
Latvia,Republic of Latvia
Latvieg,Latvian
Latvieg,Latvian
Lec'hiad greantel dilezet,abandoned industrial site
Lesotho,Kingdom of Lesotho
Lesotho,Lesotho
Liberia,Liberia
Liberia,Republic of Liberia
Libia,Great Socialist People's Libyan Arab Jamahiriya
Libia,Libya
Lisboa,Lisbon
Lisbon,Lisbon
Lituania,Lithuania
Lituania,Republic of Lithuania
Madagaskar,Madagascar
Madagaskar,Republic of Madagascar
Mae,May
Makedoneg,Macedonian
Makedoneg,Macedonian
Makedonia,Macedonia
Makedonia,Republic of Macedonia
Malayalameg,Malayalam
Malayalameg,Malayalam
Malaysia,Malaysia
Malta,Malta
Malta,Republic of Malta
Malteg,Maltese
Maouritania,Islamic Republic of Mauritania
Maouritania,Mauritania
Maroko,Kingdom of Morocco
Maroko,Morocco
Martinik,Martinique
Massachusetts,Massachusetts
Mayotte,Mayotte
Mec'hiko,Mexico
Mec'hiko,United Mexican States
Meurzh,March
Mezheven,June
Milan,Milan
Monaco,Monaco
Montenegro,Montenegro
Montserrat,Montserrat
Mor Adria,Adriatic Sea
Mor Adriatek,Adriatic Sea
Mor Du,Black Sea
Myanmar,Myanmar
Naplez,Naples
Nedeleg laouen ha bloavezh mat,Merry Christmas and a happy New Year
Neizhan,Neptune
New York,New York
Nicaragua,Nicaragua
Niue,Niue
Niuo,Niue
Norvegia,Kingdom of Norway
Norvegia,Norway
Oklahoma,Oklahoma
Ouganda,Republic of Uganda
Ouganda,Uganda
Pab,pope
Panama,Panama
Papoua Ginea-Nevez,Papua New Guinea
Pariz,Paris
Pask,Easter
Pireneoù,Pyrenees
Polinezia C'hall,French Polynesia
Polonia,Poland
Portugal,Portugal
Portugaleg,Portuguese
Portugaleg,Portuguese
Puerto Rico,Puerto Rico
Republik Dominikan,Dominican Republic
Republik Kevreadel Alamagn,Federal Republic of Germany
Republik Kevreadel Alamagn,Germany
Republik Kiprenez,Cyprus
Republik Kiprenez,Republic of Cyprus
Republik Tchek,Czech Republic
Republik Tchek,Czechia
Roma,Rome
Ron,Rhône
Roumaneg,Romanaian
Roumaneg,Romanian
Rummenn-ger,lexical category
Rummenn-ger,part of speech
Ruseg,Russian
Ruseg,Russian
S.U.A.,America
S.U.A.,States
S.U.A.,U.S.
S.U.A.,U.S. of A.
S.U.A.,U.S.A.
S.U.A.,US
S.U.A.,United States
S.U.A.,United States of America
SUA,America
SUA,States
SUA,U.S.
SUA,U.S. of A.
SUA,U.S.A.
SUA,US
SUA,United States
SUA,United States of America
Sadorn,Saturn
Saena,Seine
Saks,Saxony
Saks-Izelañ,Lower Saxony
Salvador,El Salvador
Salvador,Republic of El Salvador
Samoa Amerikan,American Samoa
Sankt Peterbourg,Leningrad
Sankt Peterbourg,Petrograd
Sankt Peterbourg,Saint Petersburg
Sankt Peterbourg,St. Petersburg
Sant-Pêr-ha-Mikelon,Saint-Pierre and Miquelon
Sañskriteg,Sanskrit
Sañskriteg,Sanskrit
Senegal,Senegal
Sina,China
Sina,People's Republic of China
Siria,Syria
Siria,Syrian Arab Republic
Slovakia,Slovakia
Sloveg,Slovak
Sloveg,Slovak
Soudan,Sudan
Spagn,Spain
Sri Lanka,Sri Lanka
Stad,country
Stad,nation
Stad,state
Stadoù-Unanet Amerika,America
Stadoù-Unanet Amerika,States
Stadoù-Unanet Amerika,U.S.
Stadoù-Unanet Amerika,U.S. of A.
Stadoù-Unanet Amerika,U.S.A.
Stadoù-Unanet Amerika,US
Stadoù-Unanet Amerika,United States
Stadoù-Unanet Amerika,United States of America
Stadoù-Unanet Mechiko,Mexico
Stadoù-Unanet Mechiko,United Mexican States
Suafrika,South Africa
Suis,Switzerland
Svedeg,Swedish
Sveden,Sweden
Tadjikeg,Tajik
Taiwan,Taiwan
Tamouleg,Tamil
Tamouleg,Tamil
Tanzania,Tanzania
Tchad,Chad
Tchad,Republic of Chad
Tchekeg,Czech
Tchekeg,Czech
Tchetcheneg,Chechen
Tchetcheneg,Chechen
Tennessee,Tennessee
Thailand,Thailand
Timor ar Reter,Democratic Republic of Timor-Leste
Timor ar Reter,East Timor
Togo,Togo
Tonga,Tonga
Torosad meneziek,mountain range
Treuzdougen boued,food transport
Tswaneg,Tswana
Turingia,Thuringia
Turkia,Turkey
Unaniezh Europa,EU
Unaniezh Europa,European Union
Utah,Utah
Venezia,Venice
Vienna,Vienna
Volga,Volga
Walloneg,Walloon
Walloneg,Walloon
Washington,Washington
Web,WWW
Web,World Wide Web
Wikeriadur,Wiktionary
World Wide Web,WWW
World Wide Web,World Wide Web
Wyoming,Wyoming
Xhosaeg,Xhosa
Zambia,Republic of Zambia
Zambia,Zambia
Zeland-Nevez,New Zealand
Zimbabwe,Republic of Zimbabwe
Zimbabwe,Zimbabwe
abkhazeg,Abkhaz
abkhazeg,Abkhazian
abkhazeg,Abkhazian
abostol,apostle
advabañ,adoption
adverb,adverb
aersol,aerosol
afar,Afar
afar,Afar
afareg,Afar
afareg,Afar
afrikaans,Afrikaans
alamaneg,German
alchimiour,alchemist
aljebr,algebra
aluminiom,aluminium
amañ,here
ambasader,ambassador
amerikiom,americium
amezeg,neighbour
amezeg,vecino
amfiteatr,amphitheatre
anarkouriezh,anarchy
anatomiezh,anatomy
anv,name
anv,noun
anv,proper name
anv,proper noun
anv,substantive
anv-gwan,adjective
anv-gwan,describing word
anv-kadarn,noun
anv-kadarn,substantive
aour,gold
aozadur etrebroadel,international organisation
arabeg,Arabic
arabeg,Standard Arabic
aragoneg,Aragonese
aragoneg,Aragonese
arc'hant,silver
arc'hdug,archduke
argon,argon
armenianeg,Armenian
arsav-brezel,armistice
arsenik,arsenic
arvestva,observatory
asameg,Assamese
asameg,Assamese
asperjez,asparagus
aspirin,aspirin
avantur,adventure
avel,wind
avu,liver
azereg,Azerbaijani
azereg,Azerbaijani Cluster
azereg,Azeri
babouz,baboon
bahasa Indonesia,Indonesian
balafenn,butterfly
balum,whale
barver,barber
barver,hairdresser
bason,bassoon
beg,beak
beg,mouth
beg-hir,dolphin
belaruseg,Belarusan
belaruseg,Belarusan
belaruseg,Belarusian
belaruseg,Belorussian
belaruseg,Byelorussian
bengaleg,Bengali
bengaleg,Bengali
benveg seniñ,instrument
benveg seniñ,musical instrument
beriliom,beryllium
beriliom,glucinium
berlin,Berlin
berradur,abbreviation
berralan,asthma
bevliesseurted,biodiversity
bihan,short
bihan,small
biloba,grandson
biloba,grandson
binioù,bagpipes
binvioù seniñ,instrument
binvioù seniñ,musical instrument
birmaneg,Burmese
bismut,bismuth
bitik,short
bitik,small
biz,finger
biz-bihan,little finger
biz-bihan,pinkie
biz-troad,toe
bleunienn,bloom
bleunienn,blossom
bleunienn,flower
bleuñv,bloom
bleuñv,blossom
bleuñv,flower
blev,hair
bloavezh,solar year
bloavezh,year
bloavezh mat,Happy New Year
bloaz,solar year
bloaz,year
blotvil,mollusc
bokmål,Bokmål
boled,bullet
bomm lavar,lexical category
bomm lavar,part of speech
bor,boron
bosneg,Bosnian
bosneg,Bosnian
boued,food
bouzar,deaf
bras,big
bras,large
bredvezeg,psychiatrist
breton,english
brezhoneg,Armenian
brezhoneg,Breton
brezhoneg,Breton
brezhoneg,antonym
bro,country
bro,nation
bro,state
brom,bromine
brudañ produioù,product advertising
brumenn,fog
bugel,child
bulgareg,Bulgarian
bulgareg,Bulgarian
buoc'h,cow
burmeg,Burmese
c'hoantek,ambitious
c'hoarzhin,laugh
c'hwi,y'all
c'hwi,you
c'hwi,you lot
c'hwi,yous
chokolad,chocolate
cахара,sahara
dall,blind
damgemmañ,accommodate
damgemmañ,adapt
damgemmañ,adjust
damgemmañ,arrange
damgemmañ,conform
damgemmañ,suit
daneg,Danish
daneg-norvegeg,Bokmål
dant,molar
dant,tooth
danvez,fabric
daou,two
dañvad,sheep
debriñ,consume
debriñ,eat
debriñ,eat
debriñ,swallow
deiz,day
deiz,daytime
deiz-ha-bloaz,anniversary
deiz-ha-bloaz,birthday
deiziadur,calendar
delienn,leaf
demokratelezh,democracy
den,male
den,man
den,man
diampoezoner,disinfectant
dibriediñ,divorce
died,beverage
died,drink
dihuner,alarm clock
dilennadeg,ballot
disimetrek,asymmetric
disimetrek,asymmetrical
diskarg lastez dañjerus,hazardous waste dump
diskargadenn,ejaculation
disklêriadur,declaration
disklêriadur,statement
distagadur,pronunciation
distaol,discount
div,two
diviz,decision
dizalc'hted,independence
dizimeziñ,celibacy
dizimeziñ,divorce
dluzh,trout
dont,come
douaren,grandson
douaroniezh,geography
doueoniezh,theology
dremedal,dromedary
du,black
dube,dove
dube,pigeon
ebrenn,falling star
ebrenn,meteor
ebrenn,meteor
ebrenn,meteor
ebrenn,meteor
ebrenn,meteor
ebrenn,shooting star
einsteiniom,einsteinium
elfenn blant,plant component
elfenn gimiek,chemical element
elfenn gimiek,element
ellig,button
ellig,clit
ellig,clitoris
empennad,encephalitis
emzalc'h NIMBY,NIMBY aptitude
emzalc'h NIMBY,NIMBY attitude
emzalc'h Vokedumañ,NIMBY aptitude
emzalc'h Vokedumañ,NIMBY attitude
endro diabarzh,indoor environment
enepster,antonym
enkefalit,encephalitis
enklask,research
epikreizenn,epicentre
erc'h,snow
eskob,bishop
eskopti,diocese
eskopti,diocese
esperanteg,Esperanto
esperanteg,Esperanto
esperañs,hope
estoneg,Estonian
eur,hour
europiom,europium
euskareg,Basque
euskareg,Basque
eva,drink
eva,gulp
eva,quaff
eva,sip
evach,beverage
