Other,English
ADN,DNA
ADN,deoxyribonucleic acid
ADN recombinante (tecnologia),recombinant DNA technology
AIA,EIA (local)
AIA (directiva),EIA directive
AIA (legislação),EIA law
ANSA,ASEAN
ANSA,Association of Southeast Asian Nations
Abecásia,Abkhazia
Abidjan,Abidjan
Abraham Lincoln,Abraham Lincoln
Abuja,Abuja
Adelaide,Adelaide
Aeronomia,atmospheric physics
Afeganistão,Afghanistan
Afeganistão,Transitional Islamic State of Afghanistan
Agência Europeia do Ambiente,European Environment Agency
Albânia,Albania
Albânia,Republic of Albania
Alemanha,Federal Republic of Germany
Alemanha,Germany
Alpes,Alps
Amsterdão,Amsterdam
América,Americas
América Central,Central America
América do Norte,North America
América do Sul,South America
Andorra,Andorra
Andorra,Principality of Andorra
Angola,Angola
Angola,Republic of Angola
Anguila,Anguilla
Ano Novo,New Year
Ano Novo,New Year's Day
Antárctica,Antarctica
Antártida,Antarctica
Antígua e Barbuda,Antigua and Barbuda
Apus,Apus
Aquarius,Aquarius
Aquila,Aquila
Argentina,Argentina
Argentina,Argentine Republic
Argélia,Algeria
Argélia,People's Democratic Republic of Algeria
Aries,Aries
Arizona,Arizona
Arménia,Armenia
Articulata,Articulata
Aruba,Aruba
Arábia Saudita,Kingdom of Saudi Arabia
Arábia Saudita,Saudi Arabia
Asteraceae,Asteraceae
Asteraceae,Compositae
Asteraceae,aster family
Asteraceae,daisy family
Asteraceae,sunflower family
Atenas,Athens
Austrália,Australia
Austrália,Commonwealth of Australia
Azerbaijão,Azerbaijan
Azerbaijão,Republic of Azerbaijan
Açores,Azores
Bahamas,Bahama Islands
Bahamas,Bahamas
Bahamas,Commonwealth of the Bahamas
Bahrein,Bahrain
Baixa Saxônia,Lower Saxony
Baleares,Balearic Islands
Bangladeche,Bangladesh
Bangladeche,People's Republic of Bangladesh
Barbados,Barbados
Baviera,Bavaria
Belgrado,Belgrade
Belize,Belize
Belmopan,Belmopan
Belém,Bethlehem
Benim,Benin
Benim,Republic of Benin
Berlim,Berlin
Bermudas,Bermuda
Berna,Berne
Bielorrússia,Belarus
Bielorrússia,Republic of Belarus
Birmingham,Birmingham
Bolívia,Bolivia
Bolívia,Republic of Bolivia
Bom Natal e feliz Ano Novo,Merry Christmas and a happy New Year
Bona,Bonn
Bonn,Bonn
Borgonha,Bourgogne
Bornéu,Borneo
Bornéu,Kalimantan
Botsuana,Botswana
Botsuana,Republic of Botswana
Botswana,Botswana
Botswana,Republic of Botswana
Boötes,Boötes
Brasil,Brazil
Bratislava,Bratislava
Brunei,Brunei
Brunei,Negara Brunei Darussalam
Bucareste,Bucharest
Bulgária,Bulgaria
Bulgária,Republic of Bulgaria
Burquina Faso,Burkina Faso
Burundi,Burundi
Burundi,Republic of Burundi
Burúndi,Burundi
Burúndi,Republic of Burundi
Butão,Bhutan
Butão,Kingdom of Bhutan
Bélgica,Belgium
Bélgica,Kingdom of Belgium
Bíblia,Bible
Bósnia-Herzegovina,Bosnia and Herzegovina
Bósnia-Herzegovina,Republic of Bosnia and Herzegovina
CD-ROMs,CD-ROM
