Other,English
Abhazia,Abkhazia
Abidjan,Abidjan
Abraham Lincoln,Abraham Lincoln
Adelaide,Adelaide
Africa de Sud,South Africa
Albania,Albania
Albania,Republic of Albania
Algeria,Algeria
Algeria,People's Democratic Republic of Algeria
Alpi,Alps
Andorra,Andorra
Andorra,Principality of Andorra
Anglia,England
Angola,Angola
Angola,Republic of Angola
Anguilla,Anguilla
Antigua şi Barbuda,Antigua and Barbuda
Arabia Saudită,Kingdom of Saudi Arabia
Arabia Saudită,Saudi Arabia
Argentina,Argentina
Argentina,Argentine Republic
Arizona,Arizona
Armenia,Armenia
Aruba,Aruba
Asteraceae,Asteraceae
Asteraceae,Compositae
Asteraceae,aster family
Asteraceae,daisy family
Asteraceae,sunflower family
Australia,Australia
Australia,Commonwealth of Australia
Austria,Austria
Austria,Republic of Austria
Azerbaigean,Azerbaijan
Azerbaigean,Republic of Azerbaijan
Azore,Azores
Bahrain,Bahrain
Bangladeş,Bangladesh
Bangladeş,People's Republic of Bangladesh
Belgia,Belgium
Belgia,Kingdom of Belgium
Belize,Belize
Bengaleză,Bengali
Berbecul,Aries
Bermuda,Bermuda
Biblia,Bible
Birmingham,Birmingham
Boarul,Boötes
Bokmål,Bokmål
Bolivia,Bolivia
Bolivia,Republic of Bolivia
Borneo,Borneo
Borneo,Kalimantan
Bosnia şi Herţegovina,Bosnia and Herzegovina
Bosnia şi Herţegovina,Republic of Bosnia and Herzegovina
Botswana,Botswana
Botswana,Republic of Botswana
Brazilia,Brazil
Bucureşti,Bucharest
Bulgaria,Bulgaria
Bulgaria,Republic of Bulgaria
Burgogne,Bourgogne
Burundi,Burundi
Burundi,Republic of Burundi
Buthan,Bhutan
Buthan,Kingdom of Bhutan
Cairo,Cairo
Calea Lactee,Galaxy
Calea Lactee,Milky Way
Cambodgia,Cambodia
Cambodgia,Kingdom of Cambodia
Camerun,Cameroon
Camerun,Republic of Cameroon
Canada,Canada
Capricornul,Capricorn
Cassiopeia,Cassiopeia
Cehia,Czech Republic
Cehia,Czechia
Charente,Charente
Chile,Chile
Chile,Republic of Chile
China,China
China,People's Republic of China
Cipru,Cyprus
Cipru,Republic of Cyprus
Coasta de Fildeş,Cote d'Ivoire
Coasta de Fildeş,Ivory Coast
Coasta de Fildeş,Republic of Cote d'Ivoire
Columbia,Colombia
Columbia,Republic of Colombia
Corfu,Corfu
Crăciun,Christmas
Cuba,Cuba
Cuba,Republic of Cuba
Câinele Mare,Canis Major
Câinele Mic,Canis Minor
Câinii de Vânătoare,Canes Venatici
Daghestan,Dagestan
Dakar,Dakar
Egipt,Arab Republic of Egypt
Egipt,Egypt
El Salvador,El Salvador
El Salvador,Republic of El Salvador
Elveţia,Switzerland
Eritrea,Eritrea
Estonia,Estonia
Estonia,Republic of Estonia
Etiopia,Ethiopia
Etiopia,Federal Democratic Republic of Ethiopia
Finlanda,Finland
Finlanda,Republic of Finland
Flandra,Flanders
Flandra,Flemish region
Flevoland,Flevoland
Fuji,Mount Fuji
Gabon,Gabon
Gabon,Gabonese Republic
Gaborone,Gaborone
Gambia,Gambia
Gambia,Republic of The Gambia
Gambia,The Gambia
Georgia,Georgia
Germania,Federal Republic of Germany
Germania,Germany
Ghana,Ghana
Ghana,Republic of Ghana
Grecia,Greece
Grecia,Hellenic Republic
Grenada,Grenada
Groenlanda,Greenland
Guadelupa,Guadeloupe
Guam,Guam
Guyana Franceză,French Guiana
Haiti,Haiti
Haiti,Republic of Haiti
Hanuka,Hannukah
