Other,English
A Meca,Mecca
Abidjan,Abidjan
Acerbaixán,Azerbaijan
Acerbaixán,Republic of Azerbaijan
Adelaida,Adelaide
Albania,Albania
Albania,Republic of Albania
Alpes,Alps
Alxeria,Algeria
Alxeria,People's Democratic Republic of Algeria
Andorra,Andorra
Andorra,Principality of Andorra
Angola,Angola
Angola,Republic of Angola
Anguila,Anguilla
Antiga e Barbuda,Antigua and Barbuda
Antártida,Antarctica
Armenia,Armenia
Aruba,Aruba
Arxentina,Argentina
Arxentina,Argentine Republic
Australia,Australia
Australia,Commonwealth of Australia
Austria,Austria
Austria,Republic of Austria
Bahrain,Bahrain
Baixa Saxonia,Lower Saxony
Bangladesh,Bangladesh
Bangladesh,People's Republic of Bangladesh
Bermuda,Bermuda
Berna,Berne
Biblia,Bible
Bo Nadal e próspero aninovo,Merry Christmas and a happy New Year
Borgoña,Bourgogne
Botsuana,Botswana
Botsuana,Republic of Botswana
Boötes,Boötes
Brunei,Brunei
Brunei,Negara Brunei Darussalam
Bulgaria,Bulgaria
Bulgaria,Republic of Bulgaria
Cairo,Cairo
Cairo,Cairo
Cairo,Cairo
Camboxa,Cambodia
Camboxa,Kingdom of Cambodia
Camerún,Cameroon
Camerún,Republic of Cameroon
Chihuahua,Chihuahua
Chile,Chile
Chile,Republic of Chile
Cidade do Vaticano,Vatican City
Cidade do Vaticano,The Holy See
Cidade do Vaticano,State of the Vatican City
Costa do Marfil,Ivory Coast
Costa do Marfil,Cote d'Ivoire
Costa do Marfil,Republic of Cote d'Ivoire
Cuba,Cuba
Cuba,Republic of Cuba
Daguestán,Dagestan
Delaware,Delaware
Eslovaquia,Slovakia
España,Spain
Estonia,Estonia
Estonia,Republic of Estonia
Etiopía,Ethiopia
Etiopía,Federal Democratic Republic of Ethiopia
Exipto,Egypt
Exipto,Arab Republic of Egypt
Flandres,Flanders
Flandres,Flemish region
Francia,France
Gabón,Gabon
Gabón,Gabonese Republic
Grecia,Greece
Grecia,Hellenic Republic
Guadalupe,Guadeloupe
Guam,Guam
Guam,Guam
Guam,Guam
Honduras,Honduras
Honduras,Republic of Honduras
Iacarta,Jakarta
Iacarta,Djakarta
Iacarta,DKI Jakarta
Illas Baleares,Balearic Islands
Illas Caimán,Cayman Islands
Ilíada,Iliad
India,India
India,Republic of India
Indonesia,Indonesia
Indonesia,Republic of Indonesia
Irán,Iran
Irán,Islamic Republic of Iran
Khartún,Khartoum
Lagos,Lagos
Lesoto,Lesotho
Lesoto,Kingdom of Lesotho
Liberia,Liberia
Liberia,Republic of Liberia
Libia,Libya
Libia,Great Socialist People's Libyan Arab Jamahiriya
Lión,Lyon
Macedonia,Macedonia
Macedonia,Republic of Macedonia
Malaui,Malawi
Malaui,Republic of Malaŵi
Mar Exeo,Aegean Sea
Marrocos,Morocco
Marrocos,Kingdom of Morocco
Martinica,Martinique
Mauritania,Mauritania
Mauritania,Islamic Republic of Mauritania
Mayotte,Mayotte
Monte Fuji,Mount Fuji
Montenegro,Montenegro
Myanmar,Myanmar
Málta,Malta
Málta,Republic of Malta
Malta,Malta
Malta,Republic of Malta
Mónaco,Monaco
Namibia,Namibia
Nicaragua,Nicaragua
Niue,Niue
Nova Celandia,New Zealand
O Salvador,El Salvador
O Salvador,Republic of El Salvador
Paquistán,Pakistan
Paquistán,Islamic Republic of Pakistan
Países Baixos,Holland
Países Baixos,Kingdom of the Netherlands
Países Baixos,The Netherlands
Pireneos,Pyrenees
Polinesia Francesa,French Polynesia
Polonia,Poland
Porto Rico,Puerto Rico
Portugal,Portugal
Qatar,Qatar
Quiribati,Kiribati
Quiribati,Republic of Kiribati
República Democrática do Congo,Democratic Republic of the Congo
República Democrática do Congo,Congo-Kinshasa
República Dominicana,Dominican Republic
Ródano,Rhône
San Petersburgo,Leningrad
San Petersburgo,Petrograd
San Petersburgo,Saint Petersburg
San Petersburgo,St. Petersburg
Sena,Seine
Senegal,Senegal
Sochi,Sochi
Sri Lanka,Sri Lanka
Suecia,Sweden
Suíza,Switzerland
Territorio Británico do Océano Índico,British Indian Ocean Territory
Territorio Británico do Océano Índico,BIOT
Timor Leste,East Timor
Timor Leste,Democratic Republic of Timor-Leste
Togo,Togo
Toronto,Toronto
Turinxia,Thuringia
Turquía,Turkey
Uganda,Uganda
Uganda,Republic of Uganda
Unión Europea,EU
Unión Europea,European Union
Volga,Volga
Wallis e Futuna,Wallis and Futuna
Wallis e Futuna,Territory of the Wallis and Futuna Islands
Xamaica,Jamaica
Xapón,Japan
Xapón,State of Japan
Xibraltar,Gibraltar
Zambia,Zambia
Zambia,Republic of Zambia
abella,bee
abolicionista,abolitionist
abreviación,abbreviation
abril,April
absceso,abscess
absolutamente,absolutely
aceptación,acceptance
aceptación,credence
actinio,actinium
activista,activist
acusado,defendant
acusado,accused
acuífero,aquifer
adquisición,acquisition
aforismo,aphorism
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
alcachofa,artichoke
alcoholismo,alcoholism
alegoría,allegory
aliaxe,alloy
almorzo,breakfast
alquimia,alchemy
alquimista,alchemist
alucinación,hallucination
aluminio,aluminium
ambicioso,ambitious
ambulancia,ambulance
americio,americium
amianto,asbestos
anaconda,anaconda
analfabeto,illiterate
analoxía,analogy
anarquismo,anarchism
anfetamina,amphetamine
aniversario,anniversary
ano bisesto,leap year
anticipar,advance
antipartícula,antiparticle
antítese,antithesis
análogo,analogous
anís,anise
apartheid,apartheid
apatía,apathy
apoptose,apoptosis
apóstolo,apostle
arandeira,huckleberry
arandeira,blueberry
argono,argon
armisticio,armistice
arquetipo,archetype
arquiduque,archduke
arquitectura,architecture
arsénico,arsenic
asfalto,asphalt
asimétrico,asymmetric
asimétrico,asymmetrical
asma,asthma
aspiradora,vacuum cleaner
aspirina,aspirin
astato,astatine
asteroide,asteroid
ateo,atheist
atrazina,atrazine
avarento,avaricious
aventura,adventure
avespa,wasp
avestruz,ostrich
axila,armpit
axioma,axiom
babuíno,baboon
badminton,badminton
bancarrota,bankruptcy
barómetro,barometer
beatificación,beatification
bengalí,Bengali
bengalí,Bengali
berilio,beryllium
berilio,glucinium
berquelio,berkelium
bilateral,bilateral
bile,bile
bioquímica,biochemistry
bismuto,bismuth
bohrio,bohrium
bonsai,bonsai
boro,boron
botánica,botany
botánica,phytology
botánica,botany
bromo,bromine
burocracia,bureaucracy
cacto,cactus
cadmio,cadmium
cafeína,caffeine
