Other,English
Abidjan,Abidjan
Abkhàzia,Abkhazia
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abuja,Abuja
Adelaida,Adelaide
Afganistan,Afghanistan
Afganistan,Transitional Islamic State of Afghanistan
Albània,Albania
Albània,Republic of Albania
Alemanya,Germany
Alemanya,Federal Republic of Germany
Algèria,Algeria
Algèria,People's Democratic Republic of Algeria
Alps,Alps
Amsterdam,Amsterdam
Andorra,Andorra
Andorra,Principality of Andorra
Anglaterra,England
Angola,Angola
Angola,Republic of Angola
Anguilla,Anguilla
Antigua i Barbuda,Antigua and Barbuda
Antàrtida,Antarctica
Aquari,Aquarius
Argentina,Argentina
Argentina,Argentine Republic
Arizona,Arizona
Aruba,Aruba
Aràbia Saudita,Saudi Arabia
Aràbia Saudita,Kingdom of Saudi Arabia
Asteràcia,Asteraceae
Asteràcia,sunflower family
Asteràcia,Compositae
Asteràcia,daisy family
Asteràcia,aster family
Au del Paradís,Apus
Austràlia,Australia
Austràlia,Commonwealth of Australia
Azerbaidjan,Azerbaijan
Azerbaidjan,Republic of Azerbaijan
Açores,Azores
Bahames,Bahamas
Bahames,Commonwealth of the Bahamas
Bahames,Bahama Islands
Bahrain,Bahrain
Baixa Saxònia,Lower Saxony
Bangla Desh,Bangladesh
Bangla Desh,People's Republic of Bangladesh
Belgrad,Belgrade
Belize,Belize
Belmopan,Belmopan
Bermudes,Bermuda
Berna,Berne
Bessons,Gemini
Betlem,Bethlehem
Bhutan,Bhutan
Bhutan,Kingdom of Bhutan
Bielorússia,Belarus
Bielorússia,Republic of Belarus
Birmingham,Birmingham
Bon Nadal,Merry Christmas
Feliç Nadal,Merry Christmas
Borgonya,Bourgogne
Borneo,Borneo
Borneo,Kalimantan
Botswana,Botswana
Botswana,Republic of Botswana
Bouvet,Bouvet Island
Bover,Boötes
Brasil,Brazil
Brunei,Brunei
Brunei,Negara Brunei Darussalam
Bulgària,Bulgaria
Bulgària,Republic of Bulgaria
Burundi,Burundi
Burundi,Republic of Burundi
Bèlgica,Belgium
Bèlgica,Kingdom of Belgium
Bíblia,Bible
Bòsnia i Hercegovina,Bosnia and Herzegovina
Bòsnia i Hercegovina,Republic of Bosnia and Herzegovina
Ca Major,Canis Major
Ca Menor,Canis Minor
Cambodja,Cambodia
Cambodja,Kingdom of Cambodia
Camerun,Cameroon
Camerun,Republic of Cameroon
Canadà,Canada
Capricorn,Capricorn
Carib,Caribbean Area
Carib,Caribbean
Cassiopea,Cassiopeia
Charente,Charente
Ciutat del Vaticà,Vatican City
Ciutat del Vaticà,The Holy See
Ciutat del Vaticà,State of the Vatican City
Colòmbia,Colombia
Colòmbia,Republic of Colombia
Colònia,Cologne
Corea del Nord,North Korea
Corea del Nord,Democratic People's Republic of Korea
Corea del sud,South Korea
Corea del sud,Republic of Korea
Corfú,Corfu
Costa d'Ivori,Ivory Coast
Costa d'Ivori,Cote d'Ivoire
Costa d'Ivori,Republic of Cote d'Ivoire
Cracòvia,Krakow
Cracòvia,Cracow
Cranc,Cancer
Cuba,Cuba
Cuba,Republic of Cuba
Dakar,Dakar
Egipte,Egypt
Egipte,Arab Republic of Egypt
El Caire,Cairo
El Salvador,El Salvador
El Salvador,Republic of El Salvador
Eritrea,Eritrea
Escorpió,Scorpio
Escòcia,Scotland
Eslovàquia,Slovakia
Eslovènia,Slovenia
Espanya,Spain
Estats Units d'Amèrica,United States
Estats Units d'Amèrica,United States of America
Estats Units d'Amèrica,America
Estats Units d'Amèrica,US
Estats Units d'Amèrica,U.S.
Estats Units d'Amèrica,U.S.A.
Estats Units d'Amèrica,U.S. of A.
Estats Units d'Amèrica,States
Estònia,Estonia
Estònia,Republic of Estonia
Etiòpia,Ethiopia
Etiòpia,Federal Democratic Republic of Ethiopia
Fiji,Fiji
Fiji,Republic of the Fiji Islands
Filadèlfia,Philadelphia
Filipines,Philippines
Finlàndia,Finland
Finlàndia,Republic of Finland
Flandes,Flanders
Flandes,Flemish region
Flauta,flute
flauta,flute
Flevoland,Flevoland
Fobos,Phobos
Franja de Gaza,Gaza Strip
França,France
Gabon,Gabon
Gabon,Gabonese Republic
Gal·les,Wales
Geòrgia,Georgia
Ghana,Ghana
Ghana,Republic of Ghana
Gibraltar,Gibraltar
Gran Bretanya,Great Britain
Gran Bretanya,Britain
Grenada,Grenada
Grècia,Greece
Grècia,Hellenic Republic
Guadeloupe,Guadeloupe
Guaiana Francesa,French Guiana
Guam,Guam
Guam,Guam
Guam,Guam
Guinea Equatorial,Equatorial Guinea
Guinea Equatorial,Republic of Equatorial Guinea
Gàmbia,Gambia
Gàmbia,Gambia
Gàmbia,Gambia
Gàmbia,Gambia
Gàmbia,The Gambia
Gàmbia,Republic of The Gambia
Haití,Haiti
Haití,Republic of Haiti
Holanda,Holland
Holanda,Kingdom of the Netherlands
Holanda,The Netherlands
Països Baixos,Holland
Països Baixos,Kingdom of the Netherlands
Països Baixos,The Netherlands
Regne dels Països Baixos,Holland
Regne dels Països Baixos,Kingdom of the Netherlands
Regne dels Països Baixos,The Netherlands
Hondures,Honduras
Hondures,Republic of Honduras
Hongria,Hungary
Hongria,Republic of Hungary
