Other,English
"""ei minun pihallani"" -asenne",NIMBY aptitude
"""ei minun pihallani"" -asenne",NIMBY attitude
(ilman) typen sidonta,nitrogen fixation
typen sidonta,nitrogen fixation
(joen) ranojen t. matalikkojen suojelu,bank protection
(kansan)talousteoria,economic theory
(rahan) pesu,laundering
(sisäinen) laskentatoimi,management accounting
(tehtaan) käyttövesi,process water
tehdastusvesi,process water
"(tieteellinen) nimistö, sanaluettelo",nomenclature
(tuotteen) elinkaari,product life cycle
(veden) saanto,catchment
AOX-pitoisuus,AOX value
Aasia,Asia
Abhasia,Abkhazia
Abidjan,Abidjan
Abuja,Abuja
Adelaide,Adelaide
Adrianmeri,Adriatic Sea
Afganistan,Afghanistan
Afganistan,Transitional Islamic State of Afghanistan
Afrikka,Africa
Ahvenanmaan maakunta,Åland Islands
Aigeianmeri,Aegean Sea
Egeanmeri,Aegean Sea
Ajokoirat,Canes Venatici
Ala-Saksi,Lower Saxony
Albania,Albania
Albania,Republic of Albania
Algeria,Algeria
Algeria,People's Democratic Republic of Algeria
Alpit,Alps
Amerikan Samoa,American Samoa
Amerikan Yhdysvallat,United States
Amerikan Yhdysvallat,United States of America
Amerikan Yhdysvallat,America
Amerikan Yhdysvallat,US
Amerikan Yhdysvallat,U.S.
Amerikan Yhdysvallat,U.S.A.
Amerikan Yhdysvallat,U.S. of A.
Amerikan Yhdysvallat,States
Yhdysvallat,United States
Yhdysvallat,United States of America
Yhdysvallat,America
Yhdysvallat,US
Yhdysvallat,U.S.
Yhdysvallat,U.S.A.
Yhdysvallat,U.S. of A.
Yhdysvallat,States
Ames-testi,Ames test
Amsterdam,Amsterdam
Andorra,Andorra
Andorra,Principality of Andorra
Angola,Angola
Angola,Republic of Angola
Anguilla,Anguilla
Antigua ja Barbuda,Antigua and Barbuda
Arabiemiirikunnat,United Arab Emirates
Argentiina,Argentina
Argentiina,Argentine Republic
Arizona,Arizona
Armenia,Armenia
Aruba,Aruba
Asterikasvit,Asteraceae
Asterikasvit,sunflower family
Asterikasvit,Compositae
Asterikasvit,daisy family
Asterikasvit,aster family
Ateena,Athens
Atlantin valtameri,Atlantic Ocean
Aurinkokuningas,Sun King
Australia,Australia
Australia,Commonwealth of Australia
Azerbaidžan,Azerbaijan
Azerbaidžan,Republic of Azerbaijan
Azorit,Azores
Bahama,Bahamas
Bahama,Commonwealth of the Bahamas
Bahama,Bahama Islands
Bahrain,Bahrain
Baijeri,Bavaria
Baleaarit,Balearic Islands
Bangladesh,Bangladesh
Bangladesh,People's Republic of Bangladesh
Barbados,Barbados
Belgia,Belgium
Belgia,Kingdom of Belgium
Belize,Belize
Belmopan,Belmopan
Benin,Benin
Benin,Benin
Benin,Republic of Benin
Benin,Benin
Benin,Benin
Benin,Republic of Benin
Berliini,Berlin
Bermuda,Bermuda
Bern,Berne
Betlehem,Bethlehem
Bhutan,Bhutan
Bhutan,Kingdom of Bhutan
