Other,English
"""Глобальный экологический фонд"" - ГЭФ",GEF
"""Глобальный экологический фонд"" - ГЭФ",Global Environment Facility
"""Единая сельскохозяйственная политика""",common agricultural policy
"""Единая сельскохозяйственная политика""",common agricultural policy of the EU
"""Римский Договор""",EC Treaty
"""затраты-выгоды""",cost-benefit
"""зеленая"" революция",green revolution
"""зеленое"" жилище",green building
"""зеленое"" пространство",green space
"""зеленый"" коридор",green corridor
"""зеленый"" прилив",green tide
"""коридор"" для животных",animal corridor
"""красный"" прилив",red tide
"""культурный"" показатель",cultural indicator
"""на месте""",in situ
"""не имеет выраженного действия""",NOEL
"""удобный"" флаг",flag of convenience
"""чистый"" автомобиль",clean air car
A(H5N1),A(H5N1)
A(H5N1),H5N1
A(H5N1),Influenza A virus subtype H5N1
H5N1,A(H5N1)
H5N1,H5N1
H5N1,Influenza A virus subtype H5N1
"Najadales, триостренник",neptunegrass
"Najadales, триостренник",posidonia
Ryssland,Russia
Ryssland,Russian Federation
Teritoriile australe şi antarctice franceze,French Southern Territories
Teritoriile australe şi antarctice franceze,French Southern and Antarctic Lands
Teritoriile australe şi antarctice franceze,French Southern and Antarctic LandsA
Teritoriile australe şi antarctice franceze,Territory of the French Southern and Antarctic Lands
aгорафобия,agoraphobia
aльбинизм,albinism
aмплитуда,aAmplitude
aмплитуда,amplitude
aнархизм,anarchism
conopidă,cauliflower
cахара,sahara
cвобода слова,freedom of speech
cексология,sexology
eвропий,europium
kосмология,cosmology
mеталлургия,metallurgy
opereta,operetta
oсмий,osmium
oчки,glasses
oчки,spectacles
realidade,reality
russian,english
russo,Russian
tатарский,Tatar
xассий,hassium
xимическое соединение,chemical compound
xимическое соединение,compound
șah,chess
ρаввин,rabbi
АСЕАН,ASEAN
АСЕАН,Association of Southeast Asian Nations
Абиджан,Abidjan
Абуджа,Abuja
Абхазия,Abkhazia
Авраам Линкольн,Abraham Lincoln
Австралия,Australia
Австралия,Commonwealth of Australia
Австрия,Austria
Австрия,Republic of Austria
Австро-Венгрия,Austria-Hungary
Австро-Венгрия,Austro-Hungarian Empire
Аделаида,Adelaide
Азербайджан,Azerbaijan
Азербайджан,Republic of Azerbaijan
Азия,Asia
Аландские острова,Åland Islands
Албания,Albania
Албания,Republic of Albania
Алжжирская Народная Демократическая Республика,Algeria
Алжжирская Народная Демократическая Республика,People's Democratic Republic of Algeria
Алжир,Algeria
Алжир,People's Democratic Republic of Algeria
Алжирская Народная Демократическая Республика,Algeria
Алжирская Народная Демократическая Республика,People's Democratic Republic of Algeria
Америка,Americas
Американское Самоа,American Samoa
Амстердам,Amsterdam
Ангилья,Anguilla
Англия,England
Ангола,Angola
Ангола,Republic of Angola
Андорра,Andorra
Андорра,Principality of Andorra
Антарктика,Antarctica
Антарктический (Южный) океан,Antarctic Ocean
Антарктический (Южный) океан,Southern Ocean
Антарктический океан,Antarctic Ocean
Антарктический океан,Southern Ocean
Антигуа и Барбуда,Antigua and Barbuda
Аргентина,Argentina
Аргентина,Argentine Republic
Аризона,Arizona
Армения,Armenia
Аруба,Aruba
Атлантический океан,Atlantic Ocean
Афганистан,Afghanistan
Афганистан,Transitional Islamic State of Afghanistan
Афины,Athens
Африка,Africa
Бавария,Bavaria
Багамы,Bahama Islands
Багамы,Bahamas
Багамы,Commonwealth of the Bahamas
Балеарские острова,Balearic Islands
Бангладеш,Bangladesh
Бангладеш,People's Republic of Bangladesh
Барбадос,Barbados
Бахрейн,Bahrain
Беларусь,Belarus
Беларусь,Republic of Belarus
Белград,Belgrade
Белиз,Belize
Белоруссия,Belarus
Белоруссия,Republic of Belarus
Бельгия,Belgium
Бельгия,Kingdom of Belgium
Бельмопан,Belmopan
Бенин,Benin
Бенин,Republic of Benin
Берлин,Berlin
Бермуды,Bermuda
Берн,Berne
Библия,Bible
Бирмингем,Birmingham
Близнецы,Gemini
Болгария,Bulgaria
Болгария,Republic of Bulgaria
Боливия,Bolivia
Боливия,Republic of Bolivia
Большой Пёс,Canis Major
Бомбей,Bombay
Бомбей,Mumbai
Бонн,Bonn
Борне́о,Borneo
Борне́о,Kalimantan
Босния и Герцеговина,Bosnia and Herzegovina
Босния и Герцеговина,Republic of Bosnia and Herzegovina
Ботсвана,Botswana
Ботсвана,Republic of Botswana
Бразилия,Brazil
Братислава,Bratislava
Британская территория в Индийском океане,BIOT
Британская территория в Индийском океане,British Indian Ocean Territory
Бруней,Brunei
Бруней,Negara Brunei Darussalam
Брюссель,Brussels
Буве,Bouvet Island
Буркина-Фасо,Burkina Faso
Бурунди,Burundi
Бурунди,Republic of Burundi
Бутан,Bhutan
Бутан,Kingdom of Bhutan
Бухарест,Bucharest
Вадуц,Vaduz
Вайоминг,Wyoming
Вашингтон,Washington
Великобритания,Britain
Великобритания,Great Britain
Великобритания,UK
Великобритания,United Kingdom
Великобритания,United Kingdom of Great Britain and Northern Ireland
Вена,Vienna
Венгрия,Hungary
Венгрия,Republic of Hungary
Венера,Venus
Венесуэла,Venezuela
Венеция,Venice
Википедия,Wikipedia
Викисловарь,Wiktionary
Вифлеем,Bethlehem
Водолей,Aquarius
Волга,Volga
Восточная Азия,East Asia
Восточная Азия,Eastern Asia
Восточная Африка,East Africa
Восточная Европа,Eastern Europe
Восточный Тимор,Democratic Republic of Timor-Leste
Восточный Тимор,East Timor
Всемирная сеть,WWW
Всемирная сеть,World Wide Web
ГДР,GDR
ГДР,German Democratic Republic
ГЭФ,GEF
ГЭФ,Global Environment Facility
Гаага,The Hague
Габон,Gabon
Габон,Gabonese Republic
