Other,English
AIDS,AIDS
ASEAN,ASEAN
ASEAN,Association of Southeast Asian Nations
Abchazja,Abkhazia
Abidżan,Abidjan
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abraham Lincoln,Abraham Lincoln
Abudża,Abuja
Adelajda,Adelaide
Afganistan,Afghanistan
Afganistan,Transitional Islamic State of Afghanistan
Afryka,Africa
Afryka Północna,North Africa
Afryka Wschodnia,East Africa
Afryka Środkowa,Central Africa
Albania,Albania
Albania,Republic of Albania
Algieria,Algeria
Algieria,People's Democratic Republic of Algeria
Algieria,Algeria
Algieria,People's Democratic Republic of Algeria
Algierska Republika Ludowo-Demokratyczna,Algeria
Algierska Republika Ludowo-Demokratyczna,People's Democratic Republic of Algeria
Alpy,Alps
Ameryka,Americas
Ameryka Południowa,South America
Ameryka Północna,North America
Ameryka Środkowa,Central America
Ameryka Centralna,Central America
Amsterdam,Amsterdam
Andora,Andorra
Andora,Principality of Andorra
Anglia,England
Angola,Angola
Angola,Republic of Angola
Anguilla,Anguilla
Antarktyda,Antarctica
Antigua i Barbuda,Antigua and Barbuda
Arabia Saudyjska,Saudi Arabia
Arabia Saudyjska,Kingdom of Saudi Arabia
Argentyna,Argentina
Argentyna,Argentine Republic
Arizona,Arizona
Armenia,Armenia
Aruba,Aruba
Astrowate,Asteraceae
Astrowate,sunflower family
Astrowate,Compositae
Astrowate,daisy family
Astrowate,aster family
Ateny,Athens
Australia,Australia
Australia,Commonwealth of Australia
Austria,Austria
Austria,Republic of Austria
Austro-Węgry,Austria-Hungary
Austro-Węgry,Austro-Hungarian Empire
Azerbejdżan,Azerbaijan
Azerbejdżan,Republic of Azerbaijan
Azja,Asia
Azja Południowa,Southern Asia
Azja Południowa,South Asia
Azja Południowo-Wschodnia,Southeast Asia
Azja Wschodnia,Eastern Asia
Azja Wschodnia,East Asia
Azja Zachodnia,Western Asia
Azja Zachodnia,Southwest Asia
Azja Środkowa,Central Asia
Azory,Azores
Bahamy,Bahamas
Bahamy,Commonwealth of the Bahamas
Bahamy,Bahama Islands
Bahrajn,Bahrain
Baleary,Balearic Islands
Bangladesz,Bangladesh
Bangladesz,People's Republic of Bangladesh
Barbados,Barbados
Bawaria,Bavaria
Belgia,Belgium
Belgia,Kingdom of Belgium
Belgrad,Belgrade
Belize,Belize
Belmopan,Belmopan
Benin,Benin
Benin,Benin
Benin,Republic of Benin
Benin,Benin
Benin,Benin
Benin,Republic of Benin
Berlin,Berlin
Bermudy,Bermuda
Berno,Berne
Betlejem,Bethlehem
Bhutan,Bhutan
Bhutan,Kingdom of Bhutan
Białoruś,Belarus
Białoruś,Republic of Belarus
Birmingham,Birmingham
Boliwia,Bolivia
Boliwia,Republic of Bolivia
Bonn,Bonn
Borneo,Borneo
Borneo,Kalimantan
Botswana,Botswana
Botswana,Republic of Botswana
Bośnia i Hercegowina,Bosnia and Herzegovina
Bośnia i Hercegowina,Republic of Bosnia and Herzegovina
Boże Narodzenie,Christmas
Bratysława,Bratislava
Brazylia,Brazil
Bruksela,Brussels
Brunei,Brunei
Brunei,Negara Brunei Darussalam
Brytyjskie Terytorium Oceanu Indyjskiego,British Indian Ocean Territory
Brytyjskie Terytorium Oceanu Indyjskiego,BIOT
Bukareszt,Bucharest
Burkina Faso,Burkina Faso
Burundi,Burundi
Burundi,Republic of Burundi
Bułgaria,Bulgaria
Bułgaria,Republic of Bulgaria
Chanuka,Hannukah
Chartum,Khartoum
Chihuahua,Chihuahua
Chile,Chile
Chile,Republic of Chile
Chiny,People's Republic of China
Chiny,China
Chorwacja,Croatia
Chorwacja,Republic of Croatia
Chrysophyta,chrysophyta
Cypr,Cyprus
Cypr,Republic of Cyprus
Czad,Chad
Czad,Republic of Chad
Czarnogóra,Montenegro
Czechy,Czech Republic
Czechy,Czechia
DDT,DDT
DDT,dichloro-diphenyl-trichloroethane
DNA,DNA
DNA,deoxyribonucleic acid
kwas deoksyrybonukleinowy,DNA
kwas deoksyrybonukleinowy,deoxyribonucleic acid
kwas dezoksyrybonukleinowy,DNA
kwas dezoksyrybonukleinowy,deoxyribonucleic acid
Dagestan,Dagestan
Dakar,Dakar
Dania,Denmark
Dania,Kingdom of Denmark
Delaware,Delaware
Demokratyczna Republika Konga,Democratic Republic of the Congo
Demokratyczna Republika Konga,Congo-Kinshasa
Dolna Saksonia,Lower Saxony
Dominika,Dominica
Dominika,Commonwealth of Dominica
Dominikana,Dominican Republic
Droga Mleczna,Milky Way
Droga Mleczna,Galaxy
Dublin,Dublin
Dżakarta,Jakarta
Dżakarta,Djakarta
Dżakarta,DKI Jakarta
Dżibuti,Djibouti
Dżibuti,Republic of Djibouti
Egipt,Egypt
Egipt,Arab Republic of Egypt
Ekwador,Ecuador
Ekwador,Republic of Ecuador
Epifania,Epiphany
Erytrea,Eritrea
Erywań,Erevan
Erywań,Yerevan
Estonia,Estonia
Estonia,Republic of Estonia
Etiopia,Ethiopia
Etiopia,Federal Democratic Republic of Ethiopia
Euratom,Euratom
Europa,Europe
Europa Wschodnia,Eastern Europe
Europa Zachodnia,Western Europe
zachodnia Europa,Western Europe
Europejska Agencja Środowiska,European Environment Agency
Europejska Rada Ochrony Środowiska,European Environmental Council
Europejski Fundusz Walutowy,European Monetary Fund
Europejski System Walutowy,European Monetary System
Europejski System Walutowy,EMS
Europejski Trybunał Sprawiedliwości,European Court of Justice
Europejski Trybunał Sprawiedliwości,Court of Justice of the European Communities
Falklandy,Falkland Islands
Malwiny,Falkland Islands
Fidżi,Fiji
Fidżi,Republic of the Fiji Islands
Filadelfia,Philadelphia
Filipiny,Philippines
Finlandia,Finland
Finlandia,Republic of Finland
Flandria,Flanders
Flandria,Flemish region
Flevoland,Flevoland
Fobos,Phobos
Francja,France
Francuskie Terytoria Południowe i Antarktyczne,French Southern Territories
Francuskie Terytoria Południowe i Antarktyczne,French Southern and Antarctic LandsA
Francuskie Terytoria Południowe i Antarktyczne,French Southern and Antarctic Lands
Francuskie Terytoria Południowe i Antarktyczne,Territory of the French Southern and Antarctic Lands
Fuji,Mount Fuji
Gabon,Gabon
Gabon,Gabonese Republic
Gaborone,Gaborone
Gambia,Gambia
Gambia,Gambia
Gambia,Gambia
Gambia,Gambia
Gambia,The Gambia
Gambia,Republic of The Gambia
Georgia,Georgia
Ghana,Ghana
Ghana,Republic of Ghana
Gibraltar,Gibraltar
Grecja,Greece
Grecja,Hellenic Republic
Grenada,Grenada
Grenlandia,Greenland
Gruzja,Georgia
Guam,Guam
Guam,Guam
Guam,Guam
Gujana,Guyana
Gujana,Republic of Guyana
Gujana Francuska,French Guiana
Gwadelupa,Guadeloupe
Gwatemala,Guatemala
Gwatemala,Republic of Guatemala
Gwinea,Guinea
Gwinea,Republic of Guinea
Gwinea Bissau,Guinea-Bissau
Gwinea Bissau,Republic of Guinea-Bissau
Gwinea Równikowa,Equatorial Guinea
Gwinea Równikowa,Republic of Equatorial Guinea
Górski Karabach,Nagorno-Karabakh
H5N1,H5N1
H5N1,Influenza A virus subtype H5N1
H5N1,A(H5N1)
Haga,The Hague
Haiti,Haiti
Haiti,Republic of Haiti
Hanower,Hanover
Herkules,Hercules
Herkules,Hercules
Herakles,Hercules
Hiszpania,Spain
Honduras,Honduras
Honduras,Republic of Honduras
Ido,Ido
Ido,Ido
ido,Ido
ido,Ido
Iliada,Iliad
Indie,India
Indie,Republic of India
Indonezja,Indonesia
Indonezja,Republic of Indonesia
Indre,Indre
Internet,Internet
Irak,Iraq
Irak,Republic of Iraq
Iran,Iran
Iran,Islamic Republic of Iran
Irlandia,Ireland
Irlandia,Republic of Ireland
Irlandia Północna,Northern Ireland
Islandia,Iceland
Islandia,Republic of Iceland
Izrael,Israel
Izrael,State of Israel
Jamajka,Jamaica
Japonia,Japan
Japonia,State of Japan
Jemen,Yemen
Jemen,Republic of Yemen
Jersey,Jersey
Jersey,Bailiwick of Jersey
Jordania,Jordan
Jordania,Hashemite Kingdom of Jordan
Jowisz,Jupiter
Jugosławia,Yugoslavia
Kair,Cairo
Kajmany,Cayman Islands
Kalifornia,California
Kambodża,Cambodia
Kambodża,Kingdom of Cambodia
Kamerun,Cameroon
Kamerun,Republic of Cameroon
Kanada,Canada
Katar,Qatar
Kazachstan,Kazakhstan
Kazachstan,Republic of Kazakhstan
Kenia,Kenya
Kenia,Republic of Kenya
Kioto,Kyoto
Kirgistan,Kyrgyzstan
Kirgistan,Kyrgyz Republic
Kiribati,Kiribati
Kiribati,Republic of Kiribati
Kolonia,Cologne
Kolumbia,Colombia
Kolumbia,Republic of Colombia
Komisja Europejska,European Commission
Komory,Comoros
Komory,Union of the Comoros
Kopenhaga,Copenhagen
Korea Południowa,South Korea
Korea Południowa,Republic of Korea
Korea Północna,North Korea
Korea Północna,Democratic People's Republic of Korea
Korfu,Corfu
Kosowo i Metohija,Kosovo
Kosowo,Kosovo
Kostaryka,Costa Rica
Kostaryka,Republic of Costa Rica
Kraków,Krakow
Kraków,Cracow
Król Słońce,Sun King
Księżyc,moon
Księżyc,Luna
Księżyc,Moon
Kuba,Cuba
Kuba,Republic of Cuba
Kuwejt,Kuwait
Kuwejt,State of Kuwait
Lagos,Lagos
Laos,Laos
Laos,Lao People's Democratic Republic
Lesotho,Lesotho
Lesotho,Kingdom of Lesotho
Lew,Leo
Liban,Lebanon
Liban,Lebanese Republic
Liberia,Liberia
Liberia,Republic of Liberia
Libia,Libya
Libia,Great Socialist People's Libyan Arab Jamahiriya
Liechtenstein,Liechtenstein
Liechtenstein,Principality of Liechtenstein
Księstwo Liechtenstein,Liechtenstein
Księstwo Liechtenstein,Principality of Liechtenstein
Litografia,lithography
Litwa,Lithuania
Litwa,Republic of Lithuania
Lizbona,Lisbon
Londyn,London
Lozanna,Lausanne
Luksemburg,Luxembourg
Luksemburg,Grand Duchy of Luxembourg
Macedonia,Macedonia
Macedonia,Republic of Macedonia
Madagaskar,Madagascar
Madagaskar,Republic of Madagascar
Majotta,Mayotte
Malediwy,Maldives
Malediwy,Republic of the Maldives
Malezja,Malaysia
Mali,Mali
Mali,Republic of Mali
Malta,Malta
Malta,Republic of Malta
Malávi,Malawi
Malávi,Republic of Malaŵi
Malawi,Malawi
Malawi,Republic of Malaŵi
Marathi,Marathi
Marathi,Marāthi
Marathi,Marāthi
Marathi,MarÄthi
marathi,Marathi
marathi,Marāthi
marathi,Marāthi
marathi,MarÄthi
Maroko,Morocco
Maroko,Kingdom of Morocco
Martynika,Martinique
Mauretania,Mauritania
Mauretania,Islamic Republic of Mauritania
Mauritius,Mauritius
Mauritius,Republic of Mauritius
Mały Pies,Canis Minor
Mediolan,Milan
Mekka,Mecca
Meksyk,Mexico
Meksyk,United Mexican States
Merkury,Mercury
Mikronezja,Micronesia
Mikronezja,Federated States of Micronesia
Międzynarodowy Fundusz Walutowy,IMF
Międzynarodowy Fundusz Walutowy,International Monetary Fund
Międzynarodowy Trybunał Sprawiedliwości,International Court of Justice
Monachium,Munich
Monako,Monaco
Mongolia,Mongolia
Montserrat,Montserrat
Morze Adriatyckie,Adriatic Sea
Morze Czarne,Black Sea
Morze Egejskie,Aegean Sea
Morze Karaibskie,Caribbean Sea
Morze Kaspijskie,Caspian Sea
Morze Śródziemne,Mediterranean Sea
Moskwa,Moscow
Mozambik,Mozambique
Mołdawia,Moldova
Mumbaj,Mumbai
Mumbaj,Bombay
Bombaj,Mumbai
Bombaj,Bombay
Myanmar,Myanmar
NOEL,NOEL
Nairobi,Nairobi
Namibia,Namibia
Narody Zjednoczone,UN
Narody Zjednoczone,United Nations
Nauru,Nauru
Nauru,Republic of Nauru
Neapol,Naples
Nepal,Nepal
Neptun,Neptune
Niderlandy,Holland
Niderlandy,Kingdom of the Netherlands
Niderlandy,The Netherlands
Holandia,Holland
Holandia,Kingdom of the Netherlands
Holandia,The Netherlands
Niemcy,Germany
Niemcy,Federal Republic of Germany
Niemiecka Republika Demokratyczna,GDR
Niemiecka Republika Demokratyczna,German Democratic Republic
NRD,GDR
NRD,German Democratic Republic
Niger,Niger
Nigeria,Nigeria
Nikaragua,Nicaragua
Niue,Niue
Norwegia,Norway
Norwegia,Kingdom of Norway
Nowa Kaledonia,New Caledonia
Nowa Zelandia,New Zealand
Nowy Jork,New York
Nuuk,Nuuk
Nynorsk,Nynorsk
OOŚ,EIA (local)
Ocean Arktyczny,Arctic Ocean
Ocean Atlantycki,Atlantic Ocean
Ocean Atlantycki Północny,North Atlantic Ocean
Ocean Indyjski,Indian Ocean
Ocean Spokojny,Pacific Ocean
Pacyfik,Pacific Ocean
Ocean Wielki,Pacific Ocean
Oceania,Oceania
Ocen Antarktyczny,Antarctic Ocean
Ocen Antarktyczny,Southern Ocean
Ocean Antarktyczny,Antarctic Ocean
Ocean Antarktyczny,Southern Ocean
Ocean Południowy,Antarctic Ocean
Ocean Południowy,Southern Ocean
Oman,Oman
Oman,Sultanate of Oman
Orlean,Orleans
Orzeł,Aquila
Oslo,Oslo
Pakistan,Pakistan
Pakistan,Islamic Republic of Pakistan
Palau,Palau
Panama,Panama
Papua-Nowa Gwinea,Papua New Guinea
Paragwaj,Paraguay
Parlament Europejski,European Parliament
Paryż,Paris
Pekin,Beijing
Peru,Peru
Peru,Republic of Peru
Pireneje,Pyrenees
Polinezja Francuska,French Polynesia
Polska,Poland
Portoryko,Puerto Rico
Portugalia,Portugal
Posidonia oceanica,posidonia
Posidonia oceanica,neptunegrass
Psy Gończe,Canes Venatici
Rada Ministrów Unii Europejskiej,EC Council of Ministers
Rada Unii Europejskiej,EU Council
Region Karaibów,Caribbean Area
Region Karaibów,Caribbean
Karaiby,Caribbean Area
Karaiby,Caribbean
Republika Konga,Republic of the Congo
Republika Konga,Congo-Brazzaville
Republika Południowej Afryki,South Africa
Republika Środkowoafrykańska,Central African Republic
Rodan,Rhône
Rosja,Russia
Rosja,Russian Federation
Federacja Rosyjska,Russia
Federacja Rosyjska,Russian Federation
Rumunia,Romania
Rzym,Rome
Sachalin,Sakhalin
Sachalin,Saghalien
Saint-Pierre i Miquelon,Saint-Pierre and Miquelon
Salwador,El Salvador
Salwador,Republic of El Salvador
Samoa,Samoa
Samoa Amerykańskie,American Samoa
San Marino,San Marino
Sankt Petersburg,Leningrad
Sankt Petersburg,Petrograd
Sankt Petersburg,Saint Petersburg
Sankt Petersburg,St. Petersburg
Saturn,Saturn
Sekwana,Seine
Senegal,Senegal
Serbia,Serbia
Serbia i Czarnogóra,Serbia and Montenegro
Seszele,Seychelles
Seszele,Republic of Seychelles
Sierra Leone,Sierra Leone
Singapur,Singapore
Soczi,Sochi
Sri Lanka,Sri Lanka
Stany Zjednoczone Ameryki,United States
Stany Zjednoczone Ameryki,United States of America
Stany Zjednoczone Ameryki,America
Stany Zjednoczone Ameryki,US
Stany Zjednoczone Ameryki,U.S.
Stany Zjednoczone Ameryki,U.S.A.
Stany Zjednoczone Ameryki,U.S. of A.
Stany Zjednoczone Ameryki,States
Stany Zjednoczone,United States
Stany Zjednoczone,United States of America
Stany Zjednoczone,America
Stany Zjednoczone,US
Stany Zjednoczone,U.S.
Stany Zjednoczone,U.S.A.
Stany Zjednoczone,U.S. of A.
Stany Zjednoczone,States
Strefa Gazy,Gaza Strip
Sudan,Sudan
Surinam,Suriname
Syria,Syria
Syria,Syrian Arab Republic
Szkocja,Scotland
Szwajcaria,Switzerland
Szwecja,Sweden
Słowacja,Slovakia
Słowenia,Slovenia
Tadżykistan,Tajikistan
Tajlandia,Thailand
Tajwan,Taiwan
Tanzania,Tanzania
Teheran,Tehran
Tennessee,Tennessee
Timor Wschodni,East Timor
Timor Wschodni,Democratic Republic of Timor-Leste
Togo,Togo
Tokio,Tokyo
Tonga,Tonga
Tunezja,Tunisia
Turcja,Turkey
Turkmenistan,Turkmenistan
Turyngia,Thuringia
Uganda,Uganda
Uganda,Republic of Uganda
Ukraina,Ukraine
Układ Wspólnotowy,EC Treaty
Unia Europejska,EU
Unia Europejska,European Union
Uran,Uranus
Utah,Utah
Vaduz,Vaduz
View lemma information,wizard
View lemma information,sorcerer
View lemma information,magician
czarodziej,wizard
czarodziej,sorcerer
czarodziej,magician
Waga,Libra
Walia,Wales
Wallis i Futuna,Wallis and Futuna
Wallis i Futuna,Territory of the Wallis and Futuna Islands
Waszyngton,Washington
Watykan,Vatican City
Watykan,The Holy See
Watykan,State of the Vatican City
Wenecja,Venice
Wenezuela,Venezuela
Wenus,Venus
Wesolych Swiat i szczesliwego Nowego Roku,Merry Christmas and a happy New Year
Wesołych Świąt,Merry Christmas
Wiedeń,Vienna
Wielka Brytania,Great Britain
Wielka Brytania,Britain
Wielkanoc,Easter
Wielki Pies,Canis Major
Wikipedia,Wikipedia
Wikisłownik,Wiktionary
Wodnik,Aquarius
Wolarz,Boötes
Wołga,Volga
Wspólna Polityka Rolna UE,common agricultural policy
Wspólna Polityka Rolna UE,common agricultural policy of the EU
Wspólna Polityka Rolna,common agricultural policy
Wspólna Polityka Rolna,common agricultural policy of the EU
Wspólnoty Europejskie,European Communities
Wybrzeże Kości Słoniowej,Ivory Coast
Wybrzeże Kości Słoniowej,Cote d'Ivoire
Wybrzeże Kości Słoniowej,Republic of Cote d'Ivoire
Wyoming,Wyoming
Wyspa Bouveta,Bouvet Island
Wyspa Bożego Narodzenia,Christmas Island
Wyspa Man,Isle of Man
Wyspa Man,Isle of Mann
Wyspa Man,Mann
Man,Isle of Man
Man,Isle of Mann
Man,Mann
Wyspy Alandzkie,Åland Islands
Wyspy Cooka,Cook Islands
Wyspy Marshalla,Marshall Islands
Wyspy Marshalla,Republic of the Marshall Islands
Wyspy Owcze,Faroe Islands
Wyspy Salomona,Solomon Islands
Węgry,Hungary
Węgry,Republic of Hungary
Włochy,Italian Republic
Włochy,Italy
Zambia,Zambia
Zambia,Republic of Zambia
Zanzibar,Zanzibar
Zielony Przylądek,Cape Verde
Zielony Przylądek,Republic of Cape Verde
Ziemia,earth
Ziemia,Earth
Ziemia,the world
Ziemia,Blue Planet
Zimbabwe,Zimbabwe
Zimbabwe,Republic of Zimbabwe
Zjednoczone Emiraty Arabskie,United Arab Emirates
Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej,United Kingdom
Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej,United Kingdom of Great Britain and Northern Ireland
Zjednoczone Królestwo Wielkiej Brytanii i Irlandii Północnej,UK
Wielka Brytania,United Kingdom
Wielka Brytania,United Kingdom of Great Britain and Northern Ireland
Wielka Brytania,UK
abiotyczny czynnik,abiotic factor
abolicjonista,abolitionist
absolutnie,absolutely
absorpcja,absorption
absorpcja zanieczyszczeń,pollutant absorption
administracja,administration
administracja,direction
administracja,management
administracja publiczna,public institution of administrative nature
adopcja,adoption
adsorbcja,adsorption
adsorpcja chemiczna,chemisorption
aerosol,atmospheric aerosol
aerosol,aerosol
aerozol,aerosol
aforyzm,aphorism
afrykanerski,Afrikaans
agencja ochrony środowiska,environmental protection agency
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agorafobia,agoraphobia
agresywny,aggressive
agrobiotechnologia,agricultural biotechnology
agrochemia,agrochemical
agronomia,agronomy
agrotechnika,farming technique
agroturystyka,agritourism
akceptacja,assent
akceptować,assent
akcje publiczne,public action
akordeon,accordion
akordeon,squeeze box
akordeon,piano accordion
harmonia ręczna,accordion
harmonia ręczna,squeeze box
harmonia ręczna,piano accordion
aksjomat,axiom
akt,act
akt,deed
czyn,act
czyn,deed
akt nadania,chart
akt prawny dotyczący substancji i preparatów chemicznych,chemicals act
akta administracyjne,administrative deed
akta sądowe,juridical act
akty prawne dotyczące bezpieczeństwa pracy,occupational safety regulation
aktyn,actinium
aktynowce,actinide
aktywista,activist
aktywność sejsmiczna,seismic activity
aktywny udział,active participation
aktywny wypoczynek,leisure activity
akumulacja ciepła,heat storage
akumulacja zanieczyszczeń,pollutant accumulation
akumulator,accumulator
akustyka,acoustics
akwakultura,aquaculture
akwamaryn,aquamarine
akwarium,aquarium
akwedukt,aqueduct
alarm,alarm
alarm,alert
alarm,warning
albinizm,albinism
albo,or
lub,or
alchemia,alchemy
alchemik,alchemist
alegoria,allegory
alergen,allergen
alergia,allergy
alfabet,alphabet
algebra,algebra
algorytm,algorithm
alibi,alibi
alkany,alkane
alkany,paraffin
alkany,methane series
alkany,alkane series
alkohole,alcohol
alkoholizm,alcoholism
almanach,almanac
alotropia,allotropy
aluminium,aluminium
glin,aluminium
amalgamat,amalgam
ambasador,ambassador
ambitny,ambitious
ambulans,ambulance
ameryk,americium
ametyst,amethyst
amfetamina,amphetamine
amfiteatr,amphitheatre
aminokwasy,amino acid
aminy,amine
amon,ammonium
amoniak,ammonia
amonifikacja,ammonification
amplituda,aAmplitude
amplituda,amplitude
anagram,anagram
anakonda,anaconda
analfabeta,illiterate
analiza,analysis
analiza biologiczna,biological analysis
analiza chemiczna,chemical analysis
