Other,English
aarono,Aaronic
atgalios,Aback
palikti,Abandon
apleistas,Abandoned
atsisakyta kūdikiams,Abandoned Infant
apleistas laivas,Abandoned Ship
atsisakyti,Abandoning
atsisakymas,Abandonment
palieka,Abandons
pažemintas,Abased
utena,Abated
abatas,Abbot
sutrumpintai,Abbreviated
santrumpa,Abbreviation
išsižadėjimas,Abdication
pilvas,Abdomen
pilvo,Abdominal
pilvo ertmės,Abdominal Cavity
pilvo pristatymas,Abdominal Delivery
pilvo raumenų,Abdominal Muscle
pilvo nėštumas,Abdominal Pregnancy
pagrobti,Abduct
pagrobtas,Abducted
pagrobęs,Abducting
pagrobimas,Abduction
kurstė,Abetted
neapkęsti,Abhor
bjaurėjosi,Abhorred
pasibjaurėjimas,Abhorrence
nekenčiamas,Abhorrent
bjaurisi,Abhors
tvirtai laikytis,Abide
laikytis,Abide By
patvarus,Abiding
gebėjimas,Ability
gebėjimas mokėti,Ability To Pay
apgailėtinas,Abject
liepsnojantis,Ablaze
pajėgus,Able
sugeba darbingi,Able Bodied
abneras,Abner
nenormalus,Abnormal
nenormalus sąlyga,Abnormal Condition
psichopatologija,Abnormal Psychology
anomalija,Abnormality
neįprastai,Abnormally
laive,Aboard
buveinė,Abode
panaikinti,Abolish
panaikino,Abolished
panaikina,Abolishes
panaikinant,Abolishing
panaikinimas,Abolishment
panaikinimas,Abolition
bjaurus,Abominable
bjauriai,Abominably
pasibjaurėjimas,Abomination
aborigenas,Aboriginal
čiabuviai,Aborigines
nutraukti,Abort
nutrauktas,Aborted
abortas,Abortion
abortas tabletes,Abortion Pill
neišsiplėtojęs,Abortive
gausu,Abound
kūpėti,Abound In
apstu,Abounded
gausu-in,Abound-In
pertekęs,Abounding
gausu,Abounds
gausu-su,Abound-With
apie,About
apie veido,About Face
apie laiką,About Time
apie į,About To
apie savo ruožtu,About Turn
apie veido,About-Face
apie apsisukimo,About-Turn
aukščiau,Above
virš visko,Above All
virš lentos,Above Board
anksčiau paminėtas,Above Mentioned
pirmiau minėtas,Above Named
virš par,Above Par
virš laiptų,Above Stairs
virš įtarimų,Above Suspicion
virš linijos skatinimo,Above The Line Promotion
virš sau,Above Yourself
pirmiau lenta,Above-Board
abraomas,Abraham
abraomas linkolnas,Abraham Lincoln
abramas,Abram
abrazija,Abrasion
abrazyvinis,Abrasive
šlifavimo medžiagos,Abrasive Material
greta,Abreast
neatsilikti nuo,Abreast Of
sutrumpintas,Abridged
užsienyje,Abroad
panaikinti,Abrogate
panaikintas,Abrogated
panaikina,Abrogates
panaikinantis,Abrogating
panaikinimas,Abrogation
staigus,Abrupt
atplėšimas,Abruption
staiga,Abruptly
abšalomas,Absalom
abscesas,Abscess
nepasislėptų,Absconding
nebuvimas,Absence
nebuvimas daro širdies augti fonder,Absence Makes The Heart Grow Fonder
išsiblaškymas,Absence Of Mind
nebuvimas pašto,Absence Of Postage
nėra,Absent
nėra bendraminčių,Absent Minded
nėra kryptingai,Absent Mindedly
nėra mąstymas,Absent Mindedness
pasišalinti,Absent Oneself
