Other,English
", себе",ourself
`орган почуттів,sense organ
adobe будинок,adobe house
alleghany сливи,alleghany plum
argus очима,argus eyed
bristol боєць,bristol fighter
c розділ,c section
casteless іменник,casteless noun
cd-відео,cd-video
clair аудиторія,clair audience
crazy-мощення,crazy-paving
cross roads гіпотеза,cross roads hypothesis
dab руки,dab hand
drive-будинки,drive-home
drive-на,drive-at
eau-де-кельн,eau-de-cologne
exparte заборона,exparte injunction
exparte оцінка,exparte assessment
exparte рішення,exparte judgment
femme конвертувати,femme convert
femme єдиним,femme sole
fin-від,fin-away
franked спільне,franked joint
franked стаття,franked article
fusion звичайно,fusion course
gen-до,gen-up
hang-собака,hang-dog
hang-цвях,hang-nail
hemal арки,hemal arch
hover-поїзд,hover-train
info: створює,conjures
jack o 'ліхтар,jack o' lantern
jiffy сумка,jiffy bag
jog пам'яті,jog memory
juke-вікно,juke-box
jumbo розміру,jumbo sized
kitul дерево,kitul tree
knick вміння,knick knack
lampooning метр,lampooning meter
lampooning міра,lampooning measure
mag стрічка,mag tape
microlithic культура,microlithic culture
microlithic період,microlithic period
microlithic промисловість,microlithic industry
microlithic реалізації,microlithic implement
microlithic форми,microlithic forms
microlithic інструмент,microlithic tool
nimb їли,nimb ate
oft раз,oft times
ones народна,ones folk
otc акцій,otc stock
pip,the pip
prix фікс,prix fixe
push-велосипед,push-bike
push-кошик,push-cart
re виборів,re election
re вступу,re entry
re експертизи,re examination
re кришкою,re cover
re маршрутом,re route
re обраних,re elect
re освіти,re education
re службі,re employ
re створення,re creation
re формі,re form
re яйцекладки,re lay
re-випромінювання,re-emission
re-докази,re-proof
re-злиття,re-fusion
re-знак,re-sign
re-освіти,re-formation
re-теперішній,re-present
re-форми,re-mold
re-ігри,re-play
rip-шнур,rip-cord
sa вузла,sa node
sandman,the sandman
slanging матч,slanging match
travel-хворих,travel-sick
tuck вікно,tuck box
u-болт,u-bolt
u-вигин,u-bend
underworld,the underworld
v знак,v sign
v шиєю,v necked
v-бомба,v-bomb
vantage землю,vantage ground
vis vis,vis … vis
whatâ,whata
а,eh
а видобувається,well mined
а встановити,well set
а від,instead off
"а грайливий, як білка",as playful as a squirrel
а грань,well bound
"а дарма, як павич",as vain as a peacock
а до,well up
"а жадібні, як вовк",as greedy as a wolf
а з,as from
а з,well out
а мав на увазі,well meant
а майже,well nigh
а народився,well born
а не,not a
а не,rather than
а ніжний як ягня,as gentle as a lamb
"а пильні, як яструб",as watchful as a hawk
"а пухкі, як куріпку",as plump as a partridge
а розуму як березневий заєць,as mad as a march hare
а саме,namely
а саме,to wit
"а старий, як світ",as old as the hills
а також,as well
а твердий як скеля,as steady as a rock
"а це означає,",well meaning
аарон,aaron
ааронового,aaronic
абажур,lamp shade
абат,abbot
аббас,abbas
абдомінальногорозродження,abdominal delivery
абе,abe
абель,abel
абзац пункт,indent item
абзац реєстрація,indent register
абзац форма,indent form
або,either
або,or
"або всякий раз, коли",or whenever
або два,or two
або десь,or somewhere
або розширення,ever widening
або так,or so
або такі,ever such
"або там, де",or wherever
або хтось,or somebody
або що,or whatever
або що-небудь,or anything
або щось,or something
або іншим чином,or otherwise
абонемент,delivery desk
абонемент,season ticket
абонент,subscriber
абориген,aboriginal
аборт,abortion
аборт,the abortion
аборт таблетки,abortion pill
абортивний,abortive
абразивний,abrasive
абразивний матеріал,abrasive material
абрам,abram
абрикос,apricot
абсентеїзм,absenteeism
абсолютизм,absolutism
абсолютист,absolutist
абсолютна,absolute
абсолютна більшість,absolute majority
абсолютна в'язкість,absolute viscosity
абсолютна величина,absolute value
абсолютна температура,absolute temperature
абсолютна частота,absolute frequency
абсолютна шкала,absolute scale
абсолютне стелю,absolute ceiling
абсолютний завантажувач,absolute loader
абсолютний нуль,absolute zero
абсолютний поріг,absolute threshold
абсолютний простір,absolute space
абсолютний слух,absolute pitch
абсолютний слух,perfect pitch
абсолютним негідником,unmitigated scoundrel
абсолютно,absolutely
абсолютно,downright
абсолютно,stark
абсолютно глухий,stone-deaf
абсолютно новий,brand-new
абсолютно сліпий,stone-blind
абсолютного нуля,absolute-zero
абсорбент,absorbent
абсорбуючий матеріал,absorbent material
абстрактна сутність,abstract entity
абстрактне мислення,abstract thought
абстрактне мистецтво,abstract art
абстрактне іменник,abstract noun
абстрактний,abstract
абстрактний експресіонізм,abstract expressionism
абстрактний художник,abstract artist
абстрактно,abstractly
абстракція,abstraction
