Other,English
isang,a
abako,abacus
sa popa,abaft
abulon,abalone
abandonado,abandoned
pagpapabaya,abandonment
humamak,abase
pagpapababa,abasement
tarantahin,abash
napahiya at nalito,abashed
pagkalito,abashment
humulas,abate
paghulaw,abatement
katayan ng hayop,abattoir
tungkulin ng pari,abbacy
pryora,abbess
kumbento,abbey
pryor,abbot
paikliin,abbreviate
pinaikli,abbreviated
pagpapaikli,abbreviation
pagdadaglat,abbreviations
magbitiw sa tungkulin,abdicate
pagbibitiw sa tungkulin,abdication
tiyan,abdomen
ng tiyan,abdominal
umagaw,abduct
pag-agaw,abduction
pagdukot,abductions
mangangagaw,abductor
sa trabers ng,abeam
ayon sa abakada,abecedarian
sa kama,abed
nagkaligaw,aberrant
pagkaligaw,aberration
tumulong,abet
pag-uudyok,abetment
kasapakat,abettor
pagpapaliban,abeyance
mapoot,abhor
poot,abhorrence
kasuklam-suklam,abhorrent
pagsuko,abidance
mamalagi,abide
pagsunod,abiding
kakayahan,abilities
abilidad,ability
kasuklam-suklam,abject
paghiya,abjection
magtakwil,abjure
pagputol,ablation
ablatibo,ablative
naglalagablab,ablaze
maaari,able
namumulaklak,abloom
paghuhugas,ablution
sanay,ably
magtakwil,abnegate
pagpapakasakit,abnegation
kaalanganan,abnormality
nakasakay,aboard
tahanan,abode
bigyang-wakas,abolish
buwag,abolished
pagpawi,abolishment
pagbibigay-wakas,abolition
kasuklam-suklam,abominable
mapoot,abominate
pagkasuklam,abomination
katutubo,aboriginal
may pagpapalaglag,abort
napaagang ipinanganak,aborted
pagpapalaglag,abortion
labag sa batas na dalubhasa sa pagpapaanak,abortionist
maagang,abortively
makapal,abound
tungkol sa,about
sa itaas,above
kalokohan,abracadabra
magbura,abrade
pagkagalos,abrasion
nakasasakit,abrasive
magkatabi,abreast
magbawas ng mga karapatan,abridge
pinaikling kabuuan,abridgement
pinaikling kabuuan,abridgment
nasa ibang bansa,abroad
magpawalang-bisa,abrogate
pagpapawalang-bisa,abrogation
bigla,abrupt
paghihiwalay,abruption
biglang,abruptly
pagkabigla,abruptness
maga,abscess
absisa,abscissa
pagputol,abscission
tumakas,abscond
kawalan,absence
liban,absent
manliliban,absentee
pagliban,absenteeism
na lumilipad ang isip,absently
lumilipad ang isip,absentminded
pagkalibang sa ibang mga bagay,absentmindedness
lubos,absolute
walang pasubali,absolutely
sariling katotohanan,absoluteness
pagpapawalang-sala,absolution
absolutismo,absolutism
absolutista,absolutist
magpawalang-sala,absolve
sumipsip,absorb
hinihigop,absorbed
sumisipsip,absorbent
lubhang kaganyak-ganyak,absorbing
sumisipsip,absorbs
pagsipsip,absorption
sumisipsip,absorptive
mag-abstinensya,abstain
mangingilin,abstainer
hindi masyado,abstemious
paraan para sa paglilinis,abstergent
pangilin,abstinence
kainaman,abstinent
lumilipad ang isip,abstracted
na lumilipad ang isip,abstractedly
paglipad ng isip,abstractedness
nang-aabala,abstractive
malabo,abstruse
walang katotohanan,absurd
kahangalan,absurdity
pabaligho,absurdly
kasaganaan,abundance
pasasa,abundant
pag-abuso,abuse
aba,abused
aabuso,abuser
mga pang-aabuso,abuses
inaabuso,abusing
abusado,abusive
makaratig,abut
karatig,abutting
humihiging,abuzz
bangin,abysm
hindi maarok,abysmal
isang hindi maarok na kalaliman,abyss
ng malalim,abyssal
akasya,acacia
pang-akademya,academic
akademiko,academician
akademya,academics
akademya,academy
pumayag,accede
tumulin,accelerate
pinabilis,accelerated
pagpabibilis,acceleration
aselerador,accelerator
tuldik,accent
punto,accents
tumutukoy sa diin,accentual
magpatingkad,accentuate
pagtutuldik,accentuation
tanggapin,accept
pagkatanggap,acceptability
kasiya-siya,acceptable
pagtanggap,acceptance
tinanggap,accepted
pagtanggap,accepting
tumatanggap,accepts
daan,access
na-access,accessed
uma-access,accesses
pagkarating,accessibility
naa-access,accessible
pag-access,accessing
pag-akyat,accession
karagdagan,accessorial
aksesorya,accessories
mga dagdag na gamit,accessory
morpolohiya,accidence
aksidente,accident
hindi sinasadya,accidental
nang hindi sinasadya,accidentally
aksidente,accidents
palakpakan,acclamation
pagkahirati sa klima,acclimate
pagkahirati sa klima,acclimatisation
puri,accolade
makibagay,accommodate
tinatanggap,accommodated
tumatanggap ang,accommodates
matulungin,accommodating
tulong,accommodation
kaluwagan,accommodations
hatid,accompanied
saliw,accompaniment
tagasaliw,accompanist
samahan,accompany
kasama ng,accompanying
kasapakat,accomplice
ganapin,accomplish
tapos na,accomplished
hindi birong gawa,accomplishment
mga kabutihan,accomplishments
makasang-ayon,accord
pag-alinsunod,accordance
magkasundo,accordant
ayon sa,according
nang naaalinsunod,accordingly
kordyon,accordion
magsimulang magsalita,accost
pananagutan,accountability
nananagot,accountable
tagatuos,accountant
accountant,accountants
mga account,accounts
magbigay ng kagamitan,accoutre
magbigay-kapangyarihan,accredit
pinaniwalaan,accredited
nagnilom,accrete
paghihilom,accretion
makaipon,accrue
naipon,accrued
nakakaipon,accrues
pag-iipon,accruing
mag-ipon,accumulate
akumulado,accumulated
iipon,accumulating
akumulasyon,accumulation
natitipon,accumulative
nagtitipon,accumulator
ganap na kawastuan,accuracy
tama,accurate
tama,accurately
sinumpa,accursed
sinumpa,accurst
bigay-sala,accusation
akusatibo,accusative
nagsasakdal,accusatory
akusahan,accuse
akusado,accused
akusador,accuser
akusasyon,accusing
mamihasa,accustom
sanay,accustomed
alas,ace
sumama ang loob,acerbate
maasim,acerbic
asim,acerbity
asetato,acetate
ng suka,acetic
gawing suka,acetify
maasim,acetous
asetileno,acetylene
sumakit,ache
matamo,achievable
sumikat,achieve
nakamit,achieved
pambihira,achievement
mga nagawa,achievements
nakakamit,achieves
pagkamit ng,achieving
walang kulay,achromatic
asido,acid
pag-aasido,acidification
mag-asido,acidify
pangangasim,acidity
patuya,acidly
maasim nang bahagya,acidulous
kumilala,acknowledge
kinilala,acknowledged
pag-amin,acknowledgement
mga pagkilala,acknowledgements
kinikilala,acknowledges
tinatanggap,acknowledging
rurok,acme
sakristan,acolyte
ng bunga ng oak,acorn
ng tunog,acoustic
agdinigan,acoustics
mabatid,acquaint
kakilala,acquaintance
mga kakilala,acquaintances
hirati,acquainted
hindi tumutol,acquiesce
pagpayag,acquiescence
pumapayag,acquiescent
mamana,acquire
tinamo,acquired
pagtatamo,acquirement
nakakakuha,acquires
pulot,acquiring
pagtatamo,acquisition
ibig na magtamo,acquisitive
magpawalang-sala,acquit
pagpapawalang-sala,acquittal
absuweltado,acquitted
sukat sa mga akre,acreage
ektarya,acres
mapakla,acrid
askad,acridity
masakit,acrimonious
tulis,acrimony
akrobat,acrobat
akrobatiko,acrobatic
akrobasya,acrobatics
acronym,acronyms
takot sa taas,acrophobia
sa kabila,across
akrostik,acrostic
kumilos,act
kumilos,acted
kumikilos,acting
aksyon,action
nagagawan ng pagkilos,actionable
mga aksyon,actions
aktibahin,activate
isinaaktibo,activated
isinasaaktibo,activates
ina-activate,activating
aktibasyon,activation
mga pagsasaaktibo,activations
aktibo,active
aktibo,actively
kasiglahan,activeness
aktibismo,activism
masugid na tao,activist
aktibista,activists
mga gawain,activities
aktibidad,activity
aktor,actor
aktor,actors
artistang babae,actress
kilos,acts
tunay,actual
actualization,actualisation
matupad,actualise
mga katotohanan,actualities
katunayan,actuality
talaga,actually
aktuwaryo,actuary
magpakilos,actuate
katalinuhan,acuity
katalasan ng isip,acumen
matalim ang dulo,acuminate
talamak,acute
kakaunti,acutely
talas,acuteness
kasabihan,adage
matatag,adamant
matigas,adamantine
iangkop,adapt
kaya sa pagbagay,adaptability
madaling ibagay,adaptable
pagbagay,adaptation
halaw,adapted
adaptor,adapter
adaptasyon,adapting
agpang,adaptive
adapters,adaptors
magdagdag,add
nagdagdag,added
adenda,addendum
ang nagsasama,adder
taong sugapa,addict
may sugapa,addicted
pagkagumon,addiction
nakakahumaling,addictive
pagdaragdag,adding
dagdag,addition
karagdagan,additional
bukod pa rito,additionally
mga karagdagan,additions
magkasama,additive
mapanis,addle
sira,addled
tirahan,address
sinalita,addressed
address,addresses
pagtugon sa,addressing
nagdadagdag,adds
idahilan,adduce
pagtatapat,adduction
sanay,adept
kasapatan,adequacy
sapat,adequate
sapat,adequately
manindigan,adhere
malasakit,adherence
kabig,adherent
sumusunod,adheres
pagdirikit,adhesion
malagkit,adhesive
lagkit,adhesiveness
pandikit,adhesives
paalam,adieu
mataba,adipose
kalapitan,adjacency
katabi,adjacent
ng pang-uri,adjective
makaratig,adjoin
kapiling,adjoining
itindig,adjourn
pagpapaliban,adjournment
mapagkaisahan,adjudge
dinggin,adjudicate
dagdag,adjunct
mag-utos,adjure
isaayos,adjust
madaling iakma,adjustable
iniakma,adjusted
nag-aayos,adjusting
pag-aayos,adjustment
pagsasaayos,adjustments
inaayos,adjusts
tungkulin ng adyunkt,adjutancy
ayudante,adjutant
katulong,adjuvant
itakda,admeasure
mangasiwa,administer
pinangangasiwaan,administered
pangangasiwa,administering
mamahala,administrate
pinapangasiwaan,administrated
pangangasiwa,administration
ng pamamahala,administrative
administrador,administrator
mga administrator,administrators
kapuri-puri,admirable
almirante,admiral
paghanga,admiration
humanga,admire
tagahanga,admirer
hanga,admiring
matatanggap,admissible
pag-amin,admission
admission,admissions
umamin,admit
karapatang pumasok,admittance
admitido,admitted
tinatanggap na,admittedly
ilahok,admix
paghahalo,admixture
pagsabihan,admonish
pagpapaalaala,admonition
nagbabala,admonitory
linggal,ado
pagbibinata,adolescence
nagdadalaga,adolescent
kabataan,adolescents
ampon,adopted
adoptador,adopter
nag-adopt,adopters
pag-aampon,adoption
kaibig-ibig,adorable
pagsamba,adoration
pakamahalin,adore
magpaganda,adorn
paggagayak,adornment
natatangay ng agos,adrift
sanay,adroit
sanay,adroitness
mga ad,ads
mag-adsorb,adsorb
adulahin,adulate
paglalangis,adulation
matanda,adult
may banto,adulterate
adulterado,adulterated
pagbabanto,adulteration
adultero,adulterer
may sala sa pakikiapid,adulterous
pangangalunya,adultery
karampatang gulang,adulthood
matanda,adults
gumawa ng dibuho,adumbrate
sumulong,advance
advance,advanced
pagsulong,advancement
paglago,advances
pagsulong,advancing
kalamangan,advantage
magaling,advantageous
kalamangan,advantages
pagdating,advent
hindi inaasahan,adventitious
pakikipagsapalaran,adventure
pakikipagsapalaran,adventures
malakas ang loob,adventurous
pag-ibig sa mga abentura,adventurousness
