Other,English
a,"A, first letter of the Polish alphabet conj. and; (expressing the contrast) while, whereas interj. oh!, well!, well well! pref. a- and; how about-?, what about-?"
a niech to szlag,"interj. bugger (it)!, shout expressing bother or annoyance; expression used when something goes wrong"
a psik,"interj. atishoo, achoo, sound made when sneezing"
abażur,lampshade
abdykacja,abdication
abdykować,v. abdicate
abecadło,"ABC, alphabet"
abonament,"fee, subscription"
abonent,"male subscriber, male who signs up to receive a service or publication (i.e.: magazine, newspaper, etc.)"
abonentka,female subscriber
aborcja,"abortion, premature termination of a pregnancy"
aborygen,"male Aborigine, male member of the dark-skinned people indigenous to Australia"
aborygenka,"female Aborigine, female member of the dark-skinned people indigenous to Australia"
abrakadabra,"abracadabra, word used when performing a magic trick"
absencja,"absenteeism, non-attendance, repeated absence"
absolutnie,adv. absolutely; no way
absolutny,adj. absolute
absolwent,male graduate
absolwentka,female graduate
absorbować,"v. absorb, take in, take up; engross, preoccupy"
abstrahowany,adj. digressive
abstrahować,v. digress
abstrakcja,abstraction
abstrakcyjny,adj. abstract; theoretical
abstrakt,abstract
abstynencja,abstinence
abstynent,"male teetotaller; male abstainer, male abstinent"
abstynentka,"female teetotaller; female abstainer, female abstinent"
absurd,"absurdity, nonsense, the absurd"
absurdalny,adj. absurd; ludicrous; nonsensical; preposterous; surreal
aby,"conj. to, in order to, so that"
ach,"interj. ah, word used to express a variety of emotions"
aczkolwiek,"conj. albeit, although, though"
adaptacja,adaptation; dramatization
adapter,adapter; record player
adaptować,v. adapt; dramatize
adekwatność,adequacy
adenoid,adenoid
adept,male follower; male practitioner; adept
adeptka,female follower; female practitioner; female adept
adidas,sports shoe; sneaker
adidasy,running shoes
adiustator,"revisor, copyreader"
adiustatorka,"female revisor, female copyreader"
adiustować,"v. revise, copyread"
administracja,"administration, management; civil service"
administracyjny,adj. administrative
administrator,administrator; warden
administratorka,female administrator; female warden
admirał,admiral
adnotacja,"annotation, notation, comment"
adopcja,adoption
adoptować,v. adopt
adoracja,adoration
adrenalina,"adrenalin, hormone which causes blood pressure to rise"
adres,address
adresat,male addressee; male recipient
adresatka,female addressee; female recipient
adresować,v. address
adwent,advent
adwokat,"advocate, attorney, barrister, counsellor, lawyer advocaat, liqueur made with raw egg yolks mixed with sugar and brandy"
aerobik,aerobics
aerodynamiczny,adj. aerodynamic
aerodynamika,aerodynamics
aerozol,aerosol
afektacja,affectation
afektowany,adj. affected
afiks,affix
afisz,"placard, poster; playbill"
afiszować się,"v. flaunt, parade, show off, flaunt oneself"
aflaston,figurehead
aforystyczny,adj. aphoristic
aforyzm,aphorism
afroamerykanin,"African American, Afro-American, American who is of African descent, Black American"
afroamerykanka,"female African American, female Afro-American, female American who is of African descent"
afroamerykański,"adj. African American, Afro-American, of or pertaining to Americans of African descent, relating to Americans of African descent"
afrodyzjak,aphrodisiac
afrokaraibczyk,male Afro-Caribbean
afrokaraibka,female Afro-Caribbean
afrokaraibski,"adj. Afro-Caribbean, Caribbean who is of African descent"
afront,affront; insult
agat,agate
agencja,agency
agent,"male agent, male representative, male deputy; male spy; male handler"
agentka,"female agent, female representative, female deputy; female spy; female handler"
agitacja,agitation
agitować,v. agitate
agnostyczka,woman agnostic
agnostyczny,adj. agnostic
agnostyk,"agnostic, one who is unsure whether or not God exists; person who refuses to declare belief in the existence or nonexistence of God; skeptic, person who is doubting or suspicious about something"
agonia,agony
agrafka,safety pin
agresja,aggression
agresor,aggressor
agrest,gooseberry
agresywny,"adj. aggressive, violent"
aha,"interj. aha, ah, word used to express a variety of emotions (delight, relief, surprise or contempt) interj. Oh, I See, now I understand and you are correct"
aids,"n. AIDS, acquired immune deficiency syndrome"
ais,n. A sharp (Music)
akademia,academy; institute
akademicki,adj. academic
akademik,"academician; dorm, dormitory"
akapit,paragraph
akcent,"accent, mode of pronunciation characteristic of a group of people or region accent, stress, emphasis"
akcentowany,"adj. accented, stressed, emphasized"
akcentować,"v. accentuate, stress, emphasize"
akceptacja,acceptance
akceptować,v. accept; come to terms with something
akcesoria,accessory; accouterment
akcja,"action, activity, operation; plot, story line; share, stock, company's capital divided into shares"
akcjonariusz,shareholder
akcjonariuszka,female shareholder
akcyza,"excise, tax levied on the manufacture or sale of a product within a country"
aklimatyzacja,acclimatization
aklimatyzować się,v. acclimatize
akompaniament,accompaniment
akompaniator,accompanist
akompaniatorka,female accompanist
akompaniować,"v. accompany, go along with, go together with"
akord,"(Music) chord, combination of harmonizing notes"
akordeon,accordion
akr,"acre, unit of area used to measure plots of ground"
akredytacja,accreditation
akredytowany,adj. accredited
akrobata,acrobat
akrobatka,female acrobat
akrobatyczny,adj. acrobatic
akrobatyka,acrobatics
akrylowy,"adj. acrylic, of or containing acrylic acid (Chemistry)"
aksamit,"velvet, soft plush fabric having a shiny pile and smooth plain underside"
aksamitny,"adj. velvet, velvety"
aksjomat,axiom
akt,"act, deed, document; nude; certificate; action"
akta,"files, records, dossiers, papers, documents"
aktor,actor
aktorka,actress
aktualizacja,"update, updating; modernization"
aktualizować,v. update
aktualności,news; current events
aktualność,"topicality, immediate interest, item of topical interes"
aktualny,"adj. current, actual, present, up to date, up to the minute, topical; valid"
aktyw,active members
aktywa,assets
aktywista,activist
aktywistka,female activist
aktywny,adj. active
aktówka,briefcase
akumulator,"battery, storage cell, accumulator"
akupunktura,acupuncture
akustyczny,adj. acoustic
akustyka,acoustics
akuszer,accoucheur
akuszerka,"midwife, one who assists women in childbirth"
akuszerstwo,"midwifery, assistance in the birth of babies"
akwaforta,etching
akwamaryna,aquamarine
akwarela,"watercolor, watercolour"
akwarium,aquarium
akwedukt,aqueduct
alarm,alarm; alert
alarmista,alarmist
alarmistka,female alarmist
alarmistyczny,adj. alarmist
alarmować,v. alarm
albatros,albatross
albedo,"n. albedo, ratio of the return of light by an object that is not self-illuminating (Astronomy)"
albinos,albino
albinoska,female albino
albo,conj. or; either
album,album
ale,"conj. but, yet; however"
alegoria,allegory
alegoryczny,adj. allegorical
aleja,"avenue, boulevard"
alejka,"lane, alley, narrow passageway between buildings (or walls, etc.); narrow road"
alergen,allergen
alergia,allergy
alergiczny,adj. allergic
alfabet,"ABC, alphabet"
alfabetyczny,adj. alphabetical
alfons,"pimp, ponce"
alga,"algae, sea-weed"
algebra,algebra
aliant,ally
alias,"prep. aka, alias"
alibi,n. alibi
aligator,alligator
alimenty,alimony
aliteracja,"alliteration, use of similar phonetic sounds at the beginning of adjoining words"
alkaliczny,"adj. alkaline, of an alkali, like an alkali, containing an alkali"
alkohol,"alcohol; liquor, spirits, drink; booze"
alkoholiczka,"female alcoholic, woman who is a heavy drinker, female hard drinker"
alkoholik,"male alcoholic, heavy drinker, man who is a hard drinker"
alkoholizm,alcoholism
alkoholowy,adj. alcoholic
alkomat,breathalyser
alkowa,alcove
allah,Allah
aloes,"aloe, variety of succulent plant having spiky leaves and a bitter juice (mainly found in Africa)"
alpejski,adj. alpine
alpinista,"male alpinist, male who climbs mountains (particularly the Alps), male mountain climber"
alpinistka,"female alpinist, female mountain climber"
alpinizm,"alpinism, mountain climbing"
alt,alto
alternatywa,"alternative, option"
alternatywny,adj. alternative
altruistyczny,adj. altruistic
altruizm,altruism
altówka,viola
aluminiowy,adj. aluminium
aluminium,n. aluminium
aluzja,allusion; hint; hint
amalgamat,amalgam
amator,"male amateur; male fan, male devotee, male supporter"
amatorka,"female amateur; female fan, female devotee, female supporter"
amatorski,"adj. amateur, not professional"
amazonka,Amazon river
amazonka,horsewoman; amazon
ambasada,embassy
ambasador,male ambassador
ambasadorka,female ambassador
ambicja,ambition
ambitny,adj. ambitious
ambiwalencja,ambivalence
ambiwalentny,adj. ambivalent
ambona,"pulpit, ambo"
ambulans,ambulance
ambulatoryjny,outpatient
ameba,amoeba
amen,interj. amen
amerykanin,"American male, citizen of the United States; one who comes from North or South America"
amerykanizować,v. americanize
amerykanka,"female American, female citizen of the United States; female who comes from North or South America"
amerykański,adj. american
ametyst,amethyst
amfetamina,amphetamine
amfibiotyczny,adj. amphibious
amfilada,"(of rooms) enfilade, suite, group of connected rooms meant to be used together (as in a hotel, etc.)"
amfiteatr,amphitheatre
aminokwas,amino acid
amnestia,amnesty
amnezja,amnesia
amniocenteza,"amniocentesis, removal of amniotic fluid from the uterus (test done during pregnancy)"
amok,"amok, amuck"
amoniak,ammonia
amoralny,adj. amoral
amortyzować,"v. cushion, amortise"
amper,"amp, ampere"
amputować,v. amputate
amulet,amulet
amunicja,ammunition
anabolik,anabolic steroid
anachroniczny,adj. anachronistic
anachronizm,anachronism
anagram,anagram
analfabeta,male illiterate
analfabetka,female illiterate
analfabetyzm,illiteracy
analityczny,adj. analytical
analityk,analyst
analiza,"analysis, calcul; scrutiny; testing"
analizować,v. analyse; examine; scrutinize
analny,adj. anal
analogia,analogy; similarity
analogiczny,adj. analogous; similar
analogowy,"adj. analog, analogue"
ananas,pineapple
ananasowy,adj. pineapple
anarchia,anarchy
anarchiczny,adj. anarchic
anarchista,male anarchist
anarchistka,female anarchist
anarchizm,anarchism
anatomia,anatomy
anatomiczny,adj. anatomical
anchois,anchovy
androgeniczny,adj. androgynous
android,android
anegdota,anecdote
aneksja,annexation
anektować,v. annex
anemia,anaemia
anemiczny,adj. anaemic
anestezjolog,anaesthetist
angaż,"engagement, employment"
angażować,"v. engage, involve; hire, employ"
angielka,Englishwoman
angielski,adj. English
angielsko-,pref. anglo-
angielszczyć,v. anglicize
angina,"angina, tonsillitis, quinsy"
anglik,"Englishman, male English"
anglikański,adj. anglican
anglistyka,"English studies, anglistics"
anglofon,anglophone
anglojęzyczny,adj. anglophone
anglosas,male Anglo-Saxon
anglosaska,female Anglo-Saxon
anglosaski,adj. Anglo-Saxon
angora,angora
ani,"conj. neither, either, not at all; no; neither…nor…"
ani trochę,adv. not at all; remotely
anielski,adj. angelic
animacja,animation
animator,male animator
animatorka,female animator
animowany,adj. animated
animozja,"animosity, hostility"
animusz,"courage, bravery, daring"
anioł,angel
aniołek,"cherub, little angel"
"ani…, ani też…",adv. neither
ankieta,"survey, poll, questionnaire"
anomalia,anomaly
anonimowy,"adj. anonymous, faceless, nameless, unnamed"
anoreksja,anorexia
anorektyczka,female anorexic
anorektyk,male anorexic
anormalny,"adj. abnormal, anomalous"
antagonizm,antagonism
antagonizować,v. antagonize
antarktyczny,adj. Antarctic
antarktyka,Antarctica
antałek,keg
antena,aerial; antenna
antenat,ancestor
antenatka,ancestor
antidotum,n. antidote
antologia,"anthology, collection"
antonim,antonym
antrakt,intermission; interval
antropolog,anthropologist
antropologia,anthropology
antropologiczny,adj. anthropological
anty-,prep. anti-
antybiotyk,antibiotic
antybohater,anti-hero
antyczny,"adj. antique, ancient"
antyhistamina,antihistamine
antyk,antique; antiquity
antykoncepcja,contraception
antykoncepcyjny,adj. contraceptive
antylczyk,male West Indian
antyle,Antilles
antylka,female West Indian
antylopa,antelope
antylski,adj. West Indian
antypatia,"antipathy, detestation"
antysemicki,adj. anti-Semitic
antysemityzm,anti-Semitism
antyseptyczny,adj. antiseptic
antyterrorystyczny,"adj. counter-terrorist, anti-terrorist"
