Other,English
abang,elder brother
acungan,"raising upward, outward"
adang,"block, obstruct; barrier"
adegan,part of a play (or show)
adikung,"aide-de-camp, officer who assists a person of high rank for example a sultan"
afdeling,section
agah,"confront, challenge"
agak,"guess, supposition; quite, approximately"
agaknya,"presumably, it seems, probably"
agam,"big, tall and well-built"
agama,religion
agamawan,"religious person, religionist"
agamawi,religious
agar,"so that, in order that"
agas,"sand-fly, a type of fly common on sea-shores"
agen,"agent, representative"
agenda,"agenda, list of things to be done or to be discussed at a meeting"
agih,"to distribute, to divide"
agitasi,agitation
agraria,agrarian affair
agregat,"electric generator, aggregate"
agresi,aggression
agresif,aggressive
agresor,aggressor
agronomi,agronomy
aguk,breast ornament worn by children and women
agung,great
ajang,"site, arena, field"
ajengan,community leader
ajung,adjunct
alang,middling; cross-beam
alangkah,"alack, how !"
alergi,"allergy, allergic"
algebra,algebra
algojo,executioner
algoritma,algorithm
aling,"shelter, protective cover"
alingan,shelter
amang,"i) tungsten and other impurities in tin ore (ii) threaten, menace by gesture"
amangku,protector
ambang,lintel of a door; hover in the air
ambing,udder
ambung,back-basket of bark or rattan
ampang,"i) dam (ii) easy, light"
ampung,floating in water
amung,single
analog,analog
analogi,analogy
ancang,"to take steps, to make preparations"
ancangan,approach
andang,"i) mole, birth-mark (ii) a bunch of coconut leaves that is lit and used as a torch"
anderiguru,captain
anding,grey mullet
andung,a kind of tree or bamboo
ang,you
angah,"hasty, hurried, gasping, panting"
angan,"thought, idea, conception, opinion"
anganan,"idea, notion"
angap,gasp
angga,branching horn (of deer)
anggai,a sign
anggak,"pretentious, proud"
anggal,"buoyant, lightly laden"
anggap,"to believe, to be of opinion, to judge"
anggapan,"opinion, belief, judgment, suspicion, impression"
anggar,"to value, to estimate, reckoning"
anggaran,"calculation, consideration"
anggerik,an orchid
anggit,"to fasten with rattan, fastening together"
anggitan,"draft, composition"
anggota,limbs; members of an association
angguk,"to nod (continuously), to nod affirmatively"
anggukan,"pitching, nod"
anggul,pitch (of a boat)
anggun,"fine, elegant, splendid, fastidious"
anggung,"lift, raise"
anggur,"grapes; to be out of work, unemployment"
anggut,"to nod, to pitch"
angin,"wind, air"
angka,"a numerical figure, digit"
angkara,gross brutality or disrespect
angkasa,"sky, air, atmosphere"
angkasawan,astronaut
angkat,"lifting, raising"
angkatan,"lift, branch of, generation, age group"
angkel,earnest-money
angker,"ghostlike, eerie, terrible"
angkin,belt
angklung,a musical instrument made from bamboo
angkuh,"proud, cocky"
angkung,rickshaw
