Other,English
", ktorá štandardizuje",STANDARDISING
", ktorá štandardizuje",STANDARDIZING
", ktorým bola poverená",DEVOLVING
", ktorým bola zamietnutá",DISMISSING
", ktorým sa",LAYING
", ktorým sa mení",AMENDING
", ktorým sa obnovujú",RENEWING
", ktorým sa ruší",ABROGATING
", ktorým sa ustanovujú",ESTABLISHING
", ktorým sa vykonáva",IMPLEMENTING
", ktorým sa zrušuje",REPEALING
", panstvo",LORDSHIPS
", spolupracuje",COLLABORATES
", sulfo -",SULPHONATED
", u ktorého",SEISED
a,AND
a obnovená,NEWED
a poskytovatelia,GRANTORS
a preto,WHEREFORE
a tak ďalej,ETCETERA
a to,NAMELY
a to,VIDELICET
a v súlade,CONFORMABLY
a výdavkami,SPENDINGS
aali,AALII
abakteriální,ABACTERIAL
abanda,ABAND
abatyšami,ABBESSES
abatyše,ABBESS
abazia,ABASIA
abby,ABBS
abbé,ABBE
abce,ABCEE
abdikácii,ABDICATING
abdominoplastika,ABDOMINOPLASTY
abdominálna,ABDOMINALLY
abeceda,ABC
abeceda,ALPHABET
abecedne,ALPHABETICALLY
abecedný,ABECEDARIAN
abecedný,ALPHABETIC
abecedný,ALPHABETICAL
abecedný,ALPHABETIZED
abecedy,ALPHABETS
aberácie,ABERRATIONS
abhorrence,ABHORRENCY
abietová,ABIETIC
abioticky,ABIOTICALLY
abiotické,ABIOTIC
abiturienti,ABITURIENT
ablatívu,ABLATIVE
ableto,ABLET
ablácia,ABLATED
ablácia,ABLATIONS
ablácii,ABLATE
ablácii,ABLATING
abnormalita,ABNORMITY
abnormality,ABNORMALITIES
abnormálne,ABNORMAL
abnormálne,ABNORMALLY
abnormálne dráždivosť,ERETHISM
abolicionismus,ABOLITIONISM
abolicionista,ABOLITIONISTS
abolicionizmus,ABOLITIONISMS
abor,ABORE
aborigénmi,ABORIGIN
aborn,ABORNE
abortiva,ABORTIFACIENTS
abram,ABRAY
abrazivita,ABRASIVENESS
abreaktivní,ABREACTIVE
abrego,ABREGE
abri,ABRIM
abribusy,BILLPOSTERS
abscedující,ABSCESSING
absces,ABSCESS
abscesované,ABSCESSED
abscesy,ABSCESSES
abse,ABSEY
absencia,ABSENCE
absencia,ABSENCES
absentující,ABSENTING
absentér,ABSENTEE
absentér,ABSENTER
absentér,SHIRKERS
absentérstvo,ABSENTEEISM
absentérstvo,ABSENTEEISMS
absint,ABSINTHE
absint,ABSINTHES
absintismu,ABSINTHISM
absolutist,ABSOLUTIZED
absolutistického,ABSOLUTISTIC
absolutistický,ABSOLUTIST
absolutizmus,ABSOLUTISM
absolutizmus,ABSOLUTISMS
absolutizovať,ABSOLUTIZE
absolutóriu,ABSOLUTORY
absolvent,GRADUATE
absolvent,LEAVER
absolvent univerzity,ALUMNUS
absolventi,ABSOLVENTS
absolventi,ALUMNI
absolventi,GRADUATES
absolventi,LEAVERS
absolventka,ALUMNA
absolvoval,ABSOLVED
absolvovaní,ABSOLVING
absolvovaní,GRADUATING
absolvovať kolo,GAPPED
absolvovať kolo,GAPPING
absolútna,ABSOLUTE
absolútna,ABSOLUTES
absolútne,ABSOLUTELY
absorbancie,ABSORBANCE
absorbancie,ABSORBANCES
absorbancie,ABSORBANCIES
absorbancie,ABSORBENCIES
absorbcie,ABSORBANCY
absorbovatelnosť,ABSORBABILITIES
absorbovať,ABSORB
absorbuje,ABSORBS
absorpcie,ABSORPTIONS
absorpčné,ABSORBANT
absorpčné,ABSORPTIVE
abstergo,ABSTERGE
abstinencia,TEETOTALISM
abstinencia,TEMPERANCES
abstinencie,ABSTINENCE
abstinencie,ABSTINENCY
abstinent,ABSTAINER
abstinent,TEETOTALER
abstinent,TEETOTALERS
abstinent,TEETOTALLER
abstinenti,ABSTAINERS
abstinentov,TEETOTALLERS
abstrahovanie,ABSTRACTING
abstrakcie,ABSTRACTION
