Other,English
a,"{pron.} it, you, ye"
a barlavento,"{adv.} windward, toward the wind"
a bombordo,"{adv.} aport, to the left (Nautical)"
a bordo de um avião,{adv.} aboard a plane
a caminho,"{adj.} underway, having begun a journey (especially of a sea vessel)"
a casa branca,"{n.} White House, dwelling of the president of the United States of America"
a correr,"{adj.} running, moving or jogging quickly"
a crédito,"{adv.} on credit, from one's credit"
a curto prazo,"{adj.} short, not long; lacking in length"
a câmara de deputados,"{n.} House of Representatives, one of the two legislative bodies of the United States"
a câmara dos comuns,"{n.} House of Commons, elective lower house of Parliament (Great Britain)"
a céu aberto,"{adj.} roofless, not covered with a roof"
a despeito de,"{prep.} despite of, in spite of; in respect of, in the face of; notwithstanding"
a esmo,"{adv.} at random, haphazard"
a estibordo,"starboard, right side of a ship or aircraft"
a estrada principal,{n.} the main highway
a favor de,{prep.} in favor of
a fim de,{conj.} in order to
a fim de que,"{conj.} in order that, so that; that"
a fim de que não,"{conj.} lest, for fear that, against the possibility that"
a galope,"{adv.} tantivy, galloping"
a gente,"{n.} we, us, you and me; the people"
a grande altura,"{adv.} sky-high, extremely high; to incredible heights"
a granel,"{adv.} in bulk, in large quantities"
a longo prazo,"{adv.} in the long run; long term, long dated"
a mais alta,"{adj.} the tallest, the highest"
a meio caminho,"{adv.} half-way, midway"
a menos que,"{conj.} without, unless"
a meu ver,"{adv.} in my understanding, in my point of view"
a não ser que,"{conj.} unless, without"
a pagar,"{adj.} payable, can be paid"
a par,"{adj.} well informed, aware of the facts; informed"
a par de,"{adv.} aware of the facts, informed"
a pedido,"{adv.} on request, upon request"
a perder de vista,as far as the eye can see; multiple installments
a portas fechadas,"{adv.} privately, intimately"
a posteriori,"{adj.} a posteriori, inductive"
a preço de banana,"{adv.} at a bargain price, at a discount"
a princípio,"{adv.} at first, formerly, originally"
a priori,"{adj.} a priori, deductive"
a propósito,"{adj.} seasonable, opportune"
a qualquer hora,"{adv.} at any time, anytime"
a qualquer preço,"{adv.} at any price, at all costs"
a respeito de,"{prep.} as regards, as to; concerning, regarding; to, on; with, over"
a salvo,"{adj.} safe, secure"
a sério,"{adv.} in earnest, seriously, really"
a tempo,"{adj.} timely, opportune"
a toda força,"full force, full capacity; by all means"
a todo custo,"by all means, at all costs, come what may"
a-e-í-o-u,"{n.} vowel letters, letters pronounced without disrupting air flow from the lungs (a, e, i, o, u, y)"
a-propósito,"{n.} precision, exactness, propriety, appropriateness, suitability"
a.c.,"B...C..., before Christa.C. (antes de Cristo)"
a/c,"c/o, care ofa/c (aos cuidados de)"
aaa,Anti-Aircraft ArtilleryAAA (Artilharia Anti-Aérea)
aab,Brazilian Anticommunist Association (terrorist group)'AAB (Aliança Anticomunista Brasileira)
aarônico,"{adj.} Aaronic, of or belonging to the line of priests descended from Aaron; of or pertaining to the lower order of priests (Mormonism)"
ab-reptício,"possessed, crazy, mad, excited, aroused"
ab-rogar,"{v.} repeal, annul"
ab-rogação,"abrogation, annulment; abolishmentab-rogação (m)"
aba,"{n.} brim, rim, edge; tail, foot"
aba de mesa,{n.} table flap
