Other,English
a,"a - A =(Pro) he, she, it; him, her, it; his her, its."
mawl,"mawl - mawl =(adj) foolish, mad, stupid, silly, imbecile, idiotic, insane, unwise, demented."
a awlsam zawngin,"a awlsam zawngin - A awlsam zawngin= (adv) in an easy way, in simple way, in an simple way, in easy way."
a bang,"a bang - A bang = (v) remainder, extra, surplus."
a bain,"a bain - A bain = (adv) oncredit, without paying cash down."
a bawrin,"a bâwrin - A bawrin = (adv) in a bunch, in a cluster; in bunches, in clusters."
a bi kim,"a bi kim - A bi kim = (n) complete, the full amount, the full number."
a bi kimin,"a bi kimin - A bi kimin = (adv) completely, fully, in full, in complete."
a bikin,"a bikin - A bikin (adv) especialy, specialy, privately, exclusively."
a bul,"a bul - a bul = (n) beginning, origin, source."
a bul a bal,"a bul a bal - a bul a bal = (n) ground, origin, source, reason, cause."
a bul atangin,"a bul atangin - (adv) from the beginning, from theoutset."
a changin,a changin - a changin = (adv) sometime.
a chang changin,"a chang changin - a chang changin = (adv) occasionally, periodically, sometimes, now and then."
a che,"a che - a che = (pers. pro) you, thee."
a chhan,"a chhan - a chhan = (n) reason, cause, ground."
a chhan awm lovin,"a chhan awm lovin - a chhan awm lovin = (adv) without a cause, ground lessly, without reason, without cause."
achhapah,"achhapah - achhapah = (adv) besides, in addition to, over and above, moreover."
achhe lamin,achhe lamin - achhe lamin = (adv) in bad way
a chhuk a chhovin,"a chhuk a chhovin - a chhuk a chhovin = (adv) uphill and down dale, up and down hill, up and down."
a chhun a zanin,"a chhun a zanin - a  chhun a zanin = (adv) day and night, day and night without a break."
a chhung kuain,"a chhung kuain - a  chhung kuain = (adv) in whole families, by whole families, in whole household, by families."
a chin,"a chin - a chin = (prp) since, from."
a chinah,a chinah - a chinah = (adv) from the time.
a chipchiarin,"a chipchiarin - a chipchiarin = (adv) in detail, with all its details."
a chuan chung,a chuan chung - a chuan chung = (adj) upper.
a chuang,"a chuang - a chuang = (n) extra, surplus, excess, remainder."
a chuang a liamin,"a chuang a liamin - a chuang a liamin = (adv) redundantly, superfluously, superabundantly."
a dang dangah,a dang dangah - a dang dangah = (adv) in different places.
a dang,"a dang - a dang = (adv) another, others, different ones, another one."
a dawtah,"a dawtah - a dawtah = (adv) next, next in order."
a dawttu,"a dawttu - a dawttu = (n) the next, the next in order. "
a derin,a derin - a derin = (adv) in pretend.
a dung a vang,"a dung a vang - a dung a vang = (n) length and  breadth, length  and width."
a chhuk a chhovin,"a chhuk a chhovin - (adv) uphill and down dale, up and down hill, up arid down."
a chhun a zanin,"a chhun a zanin - (adv) day and night, day and night • without a break."
a chhung kuain,"a chhung kuain - (adv) in whole families, by whole families, in whole household, by families."
a chin,"a chin - (prp) since, from."
a chinah,a chinah - (adv) from the time.
a chipchiarin,"a chipchiarin - (adv) in detail, with all its details."
a chuan chung,a chuan chung - (adj) upper.
a chuang,"a chuang - (n) extra, surplus, excess, remainder."
a chuang a liamin,"a chuang a liamin - (adv) redundantly, superfluously, superabundantly."
a dang dangah,a dang dangah - (adv) in different places.
a dang,"a dang - (adv) another, others, different ones, another one."
a dawtah,"a dawtah - (adv) next, next in order."
a dawttu,"a dawttu - (n) the next, the next in order."
a derin,a derin - (adv) in pretend.
a dung a vang,"a dung a vang - (n) length and breadth, length and width."
a dung a vangin,"a dung a vangin - (adj) in its length and width, in its length and breadth."
a dung lam,a dung lam - (n) the length.
a dung zawngin,"a dung zawngin - (adv) length ways, lengthwise."
a eng lam nge,a eng lam nge - (interrog. pro) which side?
a eng lammah,"a eng lammah - (pro) neither side, neither one nor the other."
a eng lam pawh,"a eng lam pawh - (pro) either, either side."
a engmah,"a engmah - (pro & adj) either, neither of them, not any one of them."
a eng nge?,a eng nge? - (pro) which? which of them? which one.
