English,Other
mease,500 peshq
meases,500 peshq
forbiddances,: ndalimet
canst,a mund
abbacies,abaci
abbacy,abaci
abbey,abaci
abbeys,abaci
lampshade,abazhuri
wudu,abdesit
abdication,abdikim
abdications,abdikim
demise,abdikim
demises,abdikim
disclamation,abdikim
primer,abetare
primers,abetaret
abiogeneses,abiogjenez
abiogenesis,abiogjenez
abiotic,abiotik
intrant,abiturient
intrants,abiturient
ablauts,ablaut
abonnement,abone
abonnements,abone
subscribers,abonentë
subscription,abonim
subscriptions,abonimet
aboriginals,aborigjenët
abortion,abort
misbirth,abort
misbirths,abort
miscarriages,abort
abortions,abortet
abortionists,abortionist
abbots,abotë
abram,abrami
abreaction,abreagim
abreactions,abreagim
abrogative,abrogativ
uncomforted,absalomit
abscesses,abscese
abscissa,abshisë
abscissae,abshisë
abscissas,abshisë
absolute,absolut
irrelative,absolut
sheerer,absolut
sheerest,absolut
absolutes,absolute
absolutely,absolutisht
absolutists,absolutisteve
absoluteness,absolutizmin
absolutize,absolutizojmë
absolutism,absolutizëm
absolutisms,absolutizëm
absolvent,absolventë
absorbents,absorbent
absorptions,absorbimet
absorbable,absorbueshme
abstention,abstenim
abstentions,abstenime
abstain,abstenoj
abstains,abstenon
abstaining,abstenuan
abstainers,abstenuesit
abstraction,abstragim
abstractive,abstragues
abstractions,abstraksione
abstract,abstrakt
abstractly,abstrakte
abstracts,abstrakteve
absurder,absurd
absurdest,absurd
absurdly,absurd
nonsensical,absurd
absurdity,absurditet
ineptitude,absurditet
ineptitudes,absurditet
absurdities,absurditete
abuse,abuzim
malversations,abuzim
abuses,abuzime
abusively,abuzive
overindulge,abuzoj
overindulged,abuzoj
overindulges,abuzoj
overindulging,abuzoj
abused,abuzuar
abusing,abuzuar
abuser,abuzuesi
abusers,abuzuesve
bleakness,acar
frost,acar
acaricides,acaricidet
irritation,acarim
irritations,acarim
sournesses,acarim
exacerbations,acarimin
aggravations,acarimit
fester,acarohet
festers,acarohet
flustering,acaroj
flusters,acaroj
nettling,acaroj
exacerbates,acaron
frostiest,acartët
acellular,acelulare
acetals,acetate
acetates,acetate
acetyl,acetil
acetylation,acetilation
acetylene,acetilen
acetylsalicylic,acetilsalicilik
acetylated,acetiluar
acetone,aceton
acetonitrile,acetonitril
mordants,acid
folates,acid folik
vitriol,acid sulfurik
acids,acidet
acidifying,acidifikese
acidification,acidim
acidifications,acidim
acidities,aciditet
acidity,aciditet
acidize,acidoj
acyclic,aciklik
acylated,aciluar
acylating,acilues
gainfully,activitet
acyclovir,acyklovir
adaptors,adapters
adaptation,adaptim
resetting,adaptimet
adaptiveness,adaptimit
namesake,adash
namesakes,adash
cyclase,adenilatciklazës
adenoviruses,adenoviruset
adenovirus,adenovirusi
accessions,aderimet
accede,aderojë
accedes,aderon
acceding,aderon
adheres,aderon
acceded,aderuar
habitude,adet
adoration,adhurim
worship,adhurim
enshrinement,adhurimi
worshiping,adhurimi
worshipping,adhurimi
adore,adhuroj
adored,adhuroj
adoring,adhuroj
deify,adhuroj
adores,adhuron
worships,adhuron
idolatrous,adhuronjes
worshiped,adhuruan
worshipped,adhuruan
adorer,adhurues
adorers,adhurues
worshiper,adhurues
worshipper,adhurues
turfmen,adhurues garash hipizimi
worshipers,adhuruesit
worshippers,adhuruesit
additives,aditivëve
adjutants,adjutant
administrations,administratat
administrative,administrativ
bursar,administrator
bursars,administrator
procurator,administrator
procurators,administrator
comptrollers,administratorë
administrators,administratorët
admins,administratorët
administration,administratë
husbandries,administrim
receivership,administrim ligjor
mismanage,administrim të keq
administering,administrimin
administrating,administrimin
administer,administroj
administrate,administroj
husbanded,administroj
superintended,administroj
superintending,administroj
superintends,administroj
administers,administron
administrates,administron
administered,administruar
administrated,administruar
trustee,administrues i besuar
administrable,administrueshme
admiralty,admiraliat
admirals,admiralët
admiration,admirim
admirations,admirim
admiringly,admirim
admire,admiroj
admiring,admiroj
admired,admiruar
enraptured,admiruari
admirer,admirues
aficionado,admirues
aficionados,admirues
admirers,admiruesit
aldol,adol
adolescence,adoleshencë
adolescences,adoleshencë
teens,adoleshencë
teenage,adoleshent
adolescents,adoleshentët
teenagers,adoleshentët
adonises,adonis
adoption,adoptim
legitimation,adoptim
legitimations,adoptim
domesticate,adoptoj
domesticates,adoptoj
domesticating,adoptoj
adoptees,adoptuarit
adoptive,adoptues
adopter,adoptuesi
adopters,adoptuesit
adrenaline,adrenalin
adrenocortical,adrenokortikal
addresses,adresat
addressing,adresim
addressed,adresuar
address,adresë
aerobiology,aerobiologji
airdropped,aerodesante që vinin
aerodynamic,aerodinamik
aerodynamically,aerodinamike
streamline,aerodinamike
aerodynamics,aerodinamikë
aerodrome,aerodrom
airdrome,aerodrom
airdromes,aerodrom
seadrome,aerodrom lundrues
aerodromes,aerodromet
aerologies,aerologji
aerology,aerologji
aeromechanics,aeromekanikë
aerometer,aerometër
aerometers,aerometër
aeronauts,aeronaut
balloonist,aeronaut
balloonists,aeronaut
aeronautic,aeronautik
aeronautical,aeronautike
aeronautics,aeronautikë
aerostation,aeronautikë
areolation,aerondotjes
aeroplane,aeroplan
airplane,aeroplan
plane,aeroplan
bomber,aeroplan bombardues
aeroplanes,aeroplanë
airplanes,aeroplanë
planes,aeroplanët
aeroelasticity,aeroplasticitetin
airport,aeroport
airfields,aeroporte
airports,aeroportet
aerosols,aerosol
aerosolized,aerosolizuara
aerostatics,aerostatikë
thermotolerant,aerotolerante
term,afat
timeline,afat kohor
justiceships,afat shërbimi i gjyqtarit
deadlines,afatet
limits,afatet
timeframes,afatet kohore
timelines,afatet kohore
timescales,afatet kohore
longtime,afatgjatë
timeframe,afati
deadline,afati i fundit
reprieved,afatizuarve
midterm,afatmesëm
aphasia,afazi
aphasias,afazi
aphaeresis,aferezë
afghan,afgan
afghani,afganistanas
afghans,afganët
afghanis,afganëve
affirming,afirmimit
affirmed,afirmoi
affirms,afirmon
affirmer,afirmuesi
playbill,afishe
playbills,afishe
poster,afishe
sticker,afishe
stickers,afishe
aphonias,afoni
epigrammatic,aforistik
aphorisms,aforizmave
aphorism,aforizëm
fresco,afresk
frescoes,afresket
frescos,afresket
congeniality,afri
african,afrikan
negroid,afrikan
affricates,afrikatet
affricate,afrikatë
oncoming,afrim
oncomings,afrim
impend,afrohem
impended,afrohem
impends,afrohem
neared,afrohem
nears,afrohem
verged,afrohem
verging,afrohem
approaching,afrohet
looms,afrohet
nighed,afroj
nighing,afroj
nighs,afroj
fervor,afsh
fervour,afsh
oestrum,afsh
oestruses,afsh
aphthous,aftoz
ability,aftësi
capability,aftësi
proficiencies,aftësi
proficiency,aftësi
skill,aftësi
skills,aftësi
salesmanship,aftësi bindjeje
salesmanships,aftësi bindjeje
squeezabilities,aftësi ngjeshjeje
squeezability,aftësi ngjeshjeje
solvency,aftësi pagimi
statesmanship,aftësi politike
statesmanships,aftësi politike
reflectivities,aftësi reflektimi
reflectivity,aftësi reflektimi
resiliency,aftësi ripërtëritëse
suggestibility,aftësi sugjerimi
disabilities,aftësi të kufizuara
retractility,aftësi të mbledhem
oarsmanship,aftësi të vozit
abilities,aftësitë
capabilities,aftësitë
close,afër
near,afër
nearby,afër
nigh,afër
aphrodite,afërditë
lucifer,afërditë
likelier,afërmi që
menfolk,afërmve të
adjacencies,afërsi
adjacency,afërsi
closeness,afërsi
impendence,afërsi
nearness,afërsi
propinquities,afërsi
vicinity,afërsi
agnation,afërsi nga ana e të atit
proximity,afërsia
proximately,afërsisht
roughly,afërsisht
affinities,afërsitë
agarose,agarozë
agate,agat
agates,agat
agaves,agave
aurora,agim
dawn,agim
daylight,agim
dayspring,agim
sunrise,agim
sunrises,agim
daysprings,agimet
agitations,agitim
agency,agjenci
underwriter,agjenci siguruese
underwriters,agjenci siguruese
agenesis,agjencionet
agencies,agjencitë
agent,agjent
stockbroker,agjent burse
precipitants,agjent fundërrues
caseworker,agjent i shërbimeve sociale
caseworkers,agjent i shërbimeve sociale
brokers,agjentët
agents,agjentëve
agitation,agjitacion
agitator,agjitator
agitators,agjitator
renunciations,agjrimin
fastings,agjërime
fasts,agjëron
fasted,agjëruar
agglomerate,aglomerat
agglomerates,aglomerat
agglomerating,aglomerimin
agglomerated,aglomeruar
agglutinative,aglutinativ
agglutinin,aglutininave
agglutinins,aglutininet
agglutinogens,aglutinogjenet
agglutinating,aglutinuese
agnosticism,agnosticizëm
nescience,agnosticizëm
agnostic,agnostik
nescient,agnostik
nescients,agnostik
agnostics,agnostikët
gentian,agnushe
gentians,agnushe
dawned,agoi
agony,agoni
throes,agonia
agonists,agonist
agonies,agonitë
agonised,agonized
agonisingly,agonizingly
agrarian,agrar
agrarians,agrarët
aggregator,agregat
aggregates,agregatët
aggregations,agregime
aggression,agresion
aggressiveness,agresion
aggressions,agresionet
aggressed,agresioneve
aggressive,agresive
aggressivity,agresiviteti
aggressor,agresor
aggressors,agresorët
agrobiologist,agrobiolog
agrobiologists,agrobiolog
agrobiology,agrobiologji
agrobiologic,agrobiologjik
agrobiological,agrobiologjik
agribusiness,agrobiznes
agribusinesses,agrobiznese
agrobusiness,agrobiznesi
agriculturist,agronom
agriculturists,agronom
agronomist,agronom
agronomics,agronomi
agronomy,agronomi
agronomic,agronomik
agronomical,agronomik
agronomists,agronomë
agrostology,agrostologji
agrotourism,agroturizmit
citrus,agrume
citruses,agrume
agregation,agrégation
