English,Other
giue,: geef
alacarte,a la carte
apriori,a priori
apropos,a propos
cuddliness,aaibaarheidsfactor
barge,aak
alms,aalmoes
handout,aalmoes
almoner,aalmoezenier
padre,aalmoezenier
cormorant,aalscholver
cormorants,aalscholvers
shags,aalscholvers
eelworm,aaltje
eelworms,aaltjes
anvil,aambeeld
anvils,aambeelden
haemorrhoid,aambei
haemorrhoids,aambeien
piles,aambeien
aboard,aan boord
shipborne,aan boord
onshore,aan land
tome,aan mij
overleaf,aan ommezijde
tous,aan ons
discoursing,aan verhandelingen
ashore,aan wal
worshiped,aanbaden
worshipped,aanbaden
adored,aanbeden
adjudicating,aanbestedende
contracting,aanbestedende
procurements,aanbestedingen
tendering,aanbestedingen
tenders,aanbestedingen
commend,aanbevelen
recommending,aanbevelen
commendable,aanbevelenswaardig
recommendable,aanbevelenswaardig
commendation,aanbeveling
recommendation,aanbeveling
recommendations,aanbevelingen
featured,aanbevolen
recommended,aanbevolen
adorable,aanbiddelijk
adore,aanbidden
worshiping,aanbidden
worshipping,aanbidden
adoring,aanbiddende
adorer,aanbidder
devotee,aanbidder
worshiper,aanbidder
worshipper,aanbidder
adorers,aanbidders
worshipers,aanbidders
worshippers,aanbidders
adoration,aanbidding
worship,aanbidding
adores,aanbidt
worships,aanbidt
presentment,aanbieding
deals,aanbiedingen
offers,aanbiedingen
tethers,aanbinden
offer,aanbod
offerings,aanbod
dawning,aanbreken
embarking,aanbreken
daybreak,aanbreken van de dag
attention,aandacht
attentive,aandachtig
attentively,aandachtig
intently,aandachtig
cynosure,aandachtpunt
attentional,aandachtsproblemen
share,aandeel
shareholder,aandeelhouder
stockholder,aandeelhouder
shareholders,aandeelhouders
stockholders,aandeelhouders
shareholding,aandeelhouderschap
equities,aandelen
shares,aandelen
keepsake,aandenken
memento,aandenken
mementos,aandenken
mementoes,aandenkens
afflictions,aandoeningen
disorders,aandoeningen
movingly,aandoenlijk
touching,aandoenlijk
touchingly,aandoenlijk
debauches,aandoet
importunities,aandrang
powering,aandrijven
insist,aandringen
insistence,aandringen
insisting,aandringen
solicitations,aandringen
urging,aandringen
betoken,aanduiden
denote,aanduiden
denotation,aanduiding
denoting,aanduiding
ascriptions,aanduidingen
designations,aanduidingen
designators,aanduidingen
intimations,aanduidingen
concatenated,aaneengeschakelde
serried,aaneengesloten
concatenate,aaneenschakelen
concatenating,aaneenschakelen
concatenation,aaneenschakeling
concatenations,aaneenschakelingen
incurring,aangaan
concerning,aangaande
aspirated,aangeblazen
offered,aangeboden
proffered,aangeboden
tendered,aangeboden
congenital,aangeboren
congenitally,aangeboren
inborn,aangeboren
innate,aangeboren
innately,aangeboren
affixed,aangebracht
seared,aangebraden
affected,aangedaan
adduced,aangedragen
driven,aangedreven
powered,aangedreven
insisted,aangedrongen
denoted,aangeduid
referred,aangeduid
indicating,aangeeft
indicated,aangegeven
seized,aangegrepen
cited,aangehaald
espoused,aangehangen
intoned,aangeheven
apprehended,aangehouden
boardings,aangehouden
arraigned,aangeklaagd
indicted,aangeklaagd
sued,aangeklaagd
accosted,aangeklampt
kitted,aangekleed
caked,aangekoekt
arrived,aangekomen
announced,aangekondigd
landscaped,aangelegde
leashed,aangelijnd
created,aangemaakt
docked,aangemeerd
emboldened,aangemoedigd
encouraged,aangemoedigd
agreeable,aangenaam
comfortably,aangenaam
enjoyable,aangenaam
pleasant,aangenaam
pleasantly,aangenaam
pleasing,aangenaam
pleasingly,aangenaam
agreeableness,aangenaamheid
pleasantness,aangenaamheid
pleasanter,aangenamer
adopted,aangenomen
approved,aangenomen
supposing,aangenomen
tackled,aangepakt
adapted,aangepast
adaptive,aangepaste
adjusted,aangepaste
customised,aangepaste
palmed,aangepraat
touted,aangeprezen
touched,aangeraakt
assaulted,aangerand
wreaked,aangericht
procured,aangeschaft
tightened,aangescherpt
tipsy,aangeschoten
adjoined,aangesloten
affiliated,aangesloten
connected,aangesloten
plugged,aangesloten
reconnected,aangesloten
fobbing,aangesmeerd
foisted,aangesmeerd
broached,aangesneden
spurred,aangespoord
addressed,aangesproken
tamped,aangestampt
appointee,aangestelde
appointees,aangestelden
adumbrated,aangestipt
kindled,aangestoken
lighted,aangestoken
compromised,aangetast
encroached,aangetast
vitiated,aangetast
attracted,aangetrokken
donned,aangetrokken
gravitated,aangetrokken
gravitating,aangetrokken
attacked,aangevallen
indicate,aangeven
declarers,aangevers
ticked,aangevinkt
complemented,aangevuld
supplemented,aangevuld
fanned,aangewakkerd
fomented,aangewakkerd
fuelled,aangewakkerd
sparked,aangewakkerd
designated,aangewezen
recruited,aangeworven
considering,aangezien
inasmuch,aangezien
acidified,aangezuurd
notifiable,aangifteplichtige
adjacent,aangrenzend
adjacently,aangrenzend
contiguous,aangrenzend
abutting,aangrenzende
adjoining,aangrenzende
gripping,aangrijpend
engages,aangrijpt
accrue,aangroeien
quotable,aanhaalbaar
citing,aanhalend
cuddly,aanhalig
adherents,aanhang
supporters,aanhang
adhere,aanhangen
adherent,aanhangend
appendage,aanhangsel
codicil,aanhangsel
trailer,aanhangwagen
stanch,aanhankelijk
adherence,aanhankelijkheid
attachable,aanhechtbaar
exordium,aanhef
foment,aanhitsen
appurtenances,aanhorigheden
persist,aanhouden
abiding,aanhoudend
continually,aanhoudend
persistent,aanhoudend
persistently,aanhoudend
persisting,aanhoudende
apprehending,aanhouding
apprehension,aanhouding
persists,aanhoudt
arraignment,aanklacht
denunciation,aanklacht
indictment,aanklacht
denouncements,aanklachten
indictments,aanklachten
delate,aanklagen
indict,aanklagen
indicting,aanklagen
suing,aanklagen
accuser,aanklager
complainant,aanklager
demandant,aanklager
prosecutor,aanklager
prosecutors,aanklagers
arrive,aankomen
arriving,aankomen
upcoming,aankomende
arrival,aankomst
arrivals,aankomsten
announce,aankondigen
announcing,aankondigen
forebode,aankondigen
heralding,aankondigen
compere,aankondiger
announcement,aankondiging
annunciation,aankondiging
announcements,aankondigingen
purchase,aankoop
purchases,aankopen
hitching,aankoppeling
disposition,aanleg
predisposition,aanleg
predispositions,aanleg
abut,aanliggen
alluring,aanlokkelijk
inviting,aanlokkelijk
allure,aanlokken
firelighters,aanmaakblokjes
kindling,aanmaakhout
bumptious,aanmatigend
highbrow,aanmatigend
overbearing,aanmatigend
presumptuous,aanmatigend
presumptuously,aanmatigend
highhandedness,aanmatigendheid
presumptuousness,aanmatiging
log,aanmelden
notifying,aanmeldende
appreciably,aanmerkelijk
markedly,aanmerkelijk
niggles,aanmerkingen
encourage,aanmoedigen
encouraging,aanmoedigen
encourager,aanmoediger
encouragement,aanmoediging
encouragements,aanmoedigingen
assumptions,aannames
likely,aannemelijk
plausible,aannemelijk
plausibly,aannemelijk
assume,aannemen
contractor,aannemer
contractors,aannemers
adopting,aanneming
approach,aanpak
addressing,aanpakken
tackle,aanpakken
tackling,aanpakken
adaptable,aanpasbaar
customisable,aanpasbare
adapt,aanpassen
adjust,aanpassen
adjusting,aanpassen
customise,aanpassen
adaptation,aanpassing
adapting,aanpassing
restatement,aanpassing
adaptations,aanpassingen
adjustments,aanpassingen
customisations,aanpassingen
readjustments,aanpassingen
adaptability,aanpassingsvermogen
adapts,aanpast
adjusts,aanpast
placard,aanplakbiljet
billboard,aanplakbord
planting,aanplant
plantings,aanplant
foist,aanpraten
touch,aanraken
touchandgo,aanraken en gaan
touches,aanrakingen
molester,aanrander
molesters,aanranders
assailing,aanranding
wreak,aanrichten
invocations,aanroepen
invocation,aanroeping
toucheth,aanroert
procuring,aanschaffing
procures,aanschaft
tightening,aanscherping
beheld,aanschouwde
graphically,aanschouwelijk
behold,aanschouwen
beholding,aanschouwen
contemplate,aanschouwen
beholder,aanschouwer
beholdeth,aanschouwt
beholds,aanschouwt
lookest,aanschouwt
overreach,aanslaan
tarnishing,aanslag
connect,aansluiten
connecting,aansluiten
affiliation,aansluiting
connection,aansluiting
joining,aansluiting
cocking,aanspanning
incite,aansporen
instigate,aansporen
spurring,aansporen
urge,aansporen
incentive,aansporing
incitement,aansporing
inducement,aansporing
exhortations,aansporingen
incitements,aansporingen
urgings,aansporingen
entitlement,aanspraak
appealed,aansprak
answerable,aansprakelijk
liable,aansprakelijk
guaranteeing,aansprakelijke
liability,aansprakelijkheid
claims,aanspraken
entitlements,aanspraken
accost,aanspreken
forthcoming,aanstaande
prospective,aanstaande
tamp,aanstampen
unblinkingly,aanstaren
infectiously,aanstekelijk
lighter,aansteker
lighters,aanstekers
posturing,aanstellerig
affectation,aanstellerij
appointing,aanstelling
convalesce,aansterken
recuperate,aansterken
instigator,aanstichter
instigators,aanstichters
fomenting,aanstoken
anon,aanstonds
scandalise,aanstoot
scandalised,aanstoot
scandalized,aanstoot
umbrage,aanstoot
horrify,aanstoot geven
offensiveness,aanstootgevende
exceptionable,aanstotelijk
number,aantal
linage,aantal regels
impair,aantasten
inroad,aantasting
jotter,aantekenboekje
tickler,aantekenboekje
annotation,aantekening
note,aantekening
endorsements,aantekeningen
jottings,aantekeningen
notes,aantekeningen
imputation,aantijging
demonstrating,aantonen
demonstrably,aantoonbaar
appealing,aantrekkelijk
appealingly,aantrekkelijk
attractive,aantrekkelijk
attractively,aantrekkelijk
attraction,aantrekkelijkheid
attractiveness,aantrekkelijkheid
attractors,aantrekkers
accepted,aanvaard
acceptable,aanvaardbaar
acceptably,aanvaardbaar
acceptability,aanvaardbaarheid
accept,aanvaarden
accepting,aanvaarden
acceptance,aanvaarding
acceptances,aanvaardingen
accepts,aanvaardt
assault,aanval
attack,aanval
bout,aanval
assaults,aanvallen
attacks,aanvallen
onslaughts,aanvallen
offensively,aanvallend
assaulting,aanvallende
attacking,aanvallende
assailant,aanvaller
attacker,aanvaller
assailants,aanvallers
attackers,aanvallers
commencement,aanvang
commence,aanvangen
commencing,aanvangt
assailable,aanvechtbaar
dyeings,aanvervingen
affiliating,aanverwante
captained,aanvoerder
sachem,aanvoerder
sagamore,aanvoerder
adduce,aanvoeren
allege,aanvoeren
adducing,aanvoeren van
adduces,aanvoert
requesting,aanvragen
applicant,aanvrager
requester,aanvrager
applicants,aanvragers
supplemental,aanvullend
supplementary,aanvullend
complementing,aanvulling
replenishment,aanvulling
supplementing,aanvulling
inflaming,aanwakkeren
accretion,aanwas
increment,aanwas
accretions,aanwassen
enlist,aanwerven
enlisting,aanwerven
recruiting,aanwerven
present,aanwezig
attendances,aanwezigheden
presences,aanwezigheden
designate,aanwijzen
demonstrative,aanwijzend
indicant,aanwijzend
demonstratives,aanwijzende
designating,aanwijzende
clue,aanwijzing
indication,aanwijzing
clues,aanwijzingen
asset,aanwinst
gains,aanwinsten
instigates,aanzet
impel,aanzetten
inciting,aanzetten tot
considerable,aanzienlijk
considerably,aanzienlijk
significantly,aanzienlijk
sizable,aanzienlijk
looketh,aanziet
ape,aap
monkey,aap
apish,aapachtig
spike,aar
potato,aardappel
potatoes,aardappelen
strawberry,aardbei
strawberries,aardbeien
earthquake,aardbeving
earthquakes,aardbevingen
quakes,aardbevingen
earthling,aardbewoner
earthlings,aardbewoners
earth,aarde
earthen,aarden
earths,aarden
crockery,aardewerk
earthenware,aardewerk
pottery,aardewerk
ware,aardewerk
bonny,aardig
likable,aardig
likeable,aardig
nicely,aardig
pleasantry,aardigheid
nicest,aardigste
earthing,aarding
grounding,aarding
tussock,aardkluit
crustal,aardkorst
outcrop,aardlaag
geomagnetism,aardmagnetisme
goblin,aardmannetje
groundnut,aardnoten
groundnuts,aardnoten
geography,aardrijkskunde
earthly,aards
terrestrial,aards
earthy,aardsgezind
earthiness,aardsheid
landslide,aardverschuiving
landslip,aardverschuiving
landslides,aardverschuivingen
landslips,aardverschuivingen
archbishopric,aartsbisdom
archdiocese,aartsbisdom
archbishop,aartsbisschop
archiepiscopal,aartsbisschoppelijk
archbishops,aartsbisschoppen
archdeacon,aartsdiaken
archdeacons,aartsdiakens
archangel,aartsengel
archangels,aartsengelen
archduke,aartshertog
archdukes,aartshertogen
archduchess,aartshertogin
archenemy,aartsvijand
archenemies,aartsvijanden
hesitated,aarzelde
demur,aarzelen
hesitate,aarzelen
faltering,aarzelend
falteringly,aarzelend
haltingly,aarzelend
hesitant,aarzelend
hesitantly,aarzelend
hesitating,aarzelend
hesitatingly,aarzelend
tentatively,aarzelend
hesitancy,aarzeling
hesitation,aarzeling
vacillation,aarzeling
hesitations,aarzelingen
vacillations,aarzelingen
hesitates,aarzelt
ace,aas
bait,aas
baited,aas
baits,aas
carrion,aas
scavengers,aaseters
abandonnee,abandonnée
abscess,abces
abscesses,abcessen
abbey,abdij
abbeys,abdijen
abbess,abdis
abdominal,abdominaal
abele,abeel
aberration,aberratie
aberrations,aberraties
abyssinians,abessijnen
abyssinian,abessijns
abyssinia,abessinië
abijah,abia
abiathar,abjathar
ablates,ablateert
ablate,ablatie
ablating,ablatie
ablative,ablatief
abnormal,abnormaal
abnormally,abnormaal
anomalous,abnormaal
anomalously,abnormaal
abnormality,abnormaliteit
abolitionists,abolitionisten
abominably,abominabel
subscriber,abonnee
subscribers,abonnees
subscription,abonnement
subscriptions,abonnementen
subscribe,abonneren
subscribing,abonneren
aborigines,aboriginals
abortionist,aborteur
abortionists,aborteurs
abortion,abortus
abortions,abortussen
abrasively,abrasief
apricot,abrikoos
apricots,abrikozen
abrogations,abrogaties
abruptly,abrupt
brusque,abrupt
abscissa,abscis
abscissae,abscissen
abscissas,abscissen
abseiled,abseilen
abseiling,abseilen
absenteeism,absenteïsme
absinthe,absint
absolutes,absoluten
absolution,absolutie
absolutism,absolutisme
absolutists,absolutisten
absolute,absoluut
absolutely,absoluut
absoluteness,absoluutheid
absorbe,absorbeer
absorbs,absorbeert
absorbent,absorbens
absorb,absorberen
absorbing,absorberen
absorptive,absorberende
absorption,absorptie
absorptions,absorptie
absorptivity,absorptie
absorbency,absorptievermogen
abstractly,abstract
abstraction,abstractie
abstractions,abstracties
abstracting,abstraheren
absurdist,absurdistische
absurdity,absurditeit
absurdities,absurditeiten
abbot,abt
abbots,abten
abundances,abundanties
acacias,acacia
